ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY16,SENKY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,COALHH,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
172624.0,Kentucky,29.0,Call 1,Complete,Election day exit poll,1.1332585811615,Donald Trump,Jim Gray,Male,White,25-29,Republican,Moderate,"$100,000-$199,999",Postgraduate study,No,No,No,Omit,Unfavorable,Favorable,No,Yes,The economy,About the same,Yes,Can bring needed change,Before that,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 1,2.0,40515.0
172630.0,Kentucky,101.0,Call 1,Complete,Election day exit poll,0.725224614143372,Donald Trump,Rand Paul,Female,White,45-49,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Immigration,About the same,Yes,Has good judgment,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
172643.0,Kentucky,56.0,Call 1,Complete,Election day exit poll,0.592136979103088,Hillary Clinton,Jim Gray,Female,White,50-59,Republican,Conservative,"$200.000-$249,999",Postgraduate study,No,No,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Foreign policy,Better than life today,No,Has good judgment,In October,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Democratic Senate - voted Clinton,In the last month,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
172659.0,Kentucky,106.0,Call 1,Complete,Election day exit poll,0.623634576797485,Donald Trump,Rand Paul,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,Unfavorable,Favorable,,,Immigration,,Yes,Has good judgment,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Only Donald Trump,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
172662.0,Kentucky,35.0,Call 1,Complete,Election day exit poll,0.567206799983978,Hillary Clinton,Jim Gray,Male,White,30-39,Democrat,Liberal,"$50,000-$99,999",College graduate,No,No,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,The economy,Better than life today,Yes,Can bring needed change,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Neither,Neither,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
172677.0,Kentucky,101.0,Call 1,Complete,Election day exit poll,0.824196636676788,Donald Trump,Rand Paul,Female,White,25-29,Democrat,,,Some college/assoc. degree,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Terrorism,Omit,Yes,Can bring needed change,In October,White women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,,,Republican Senate - Voted Trump,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
172679.0,Kentucky,56.0,Call 1,Complete,Election day exit poll,0.592136979103088,Hillary Clinton,Jim Gray,Female,White,30-39,Democrat,Moderate,"$250,000 or more",Postgraduate study,No,No,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Terrorism,Better than life today,Yes,Has the right experience,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
172694.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.466990619897842,Hillary Clinton,Jim Gray,Male,Hispanic/Latino,50-59,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,No,No,I like my candidate but with reservations,Favorable,Unfavorable,No,Omit,The economy,About the same,No,Has the right experience,Before that,Latino men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Omit,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
172696.0,Kentucky,103.0,Call 1,Complete,Election day exit poll,0.68498033285141,Donald Trump,Rand Paul,Male,White,45-49,Something else,Moderate,"$100,000-$199,999",Postgraduate study,No,No,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Terrorism,About the same,No,Omit,Before that,White men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,41557.0
172697.0,Kentucky,106.0,Call 1,Complete,Election day exit poll,0.708294868469238,Donald Trump,Rand Paul,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",High school or less,No,,,,Unfavorable,Unfavorable,,,The economy,,Yes,Can bring needed change,In the last week,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 1,1.0,42503.0
172703.0,Kentucky,35.0,Call 1,Complete,Election day exit poll,0.666189134120941,Hillary Clinton,Jim Gray,Female,White,25-29,Independent,Liberal,"$200.000-$249,999",Postgraduate study,No,No,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,The economy,Better than life today,No,Has the right experience,Before that,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
172722.0,Kentucky,56.0,Call 1,Complete,Election day exit poll,0.592136979103088,Hillary Clinton,Jim Gray,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",College graduate,No,No,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,Better than life today,Yes,Has the right experience,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
172726.0,Kentucky,101.0,Call 1,Complete,Election day exit poll,0.797504186630249,Donald Trump,Rand Paul,Male,White,18-24,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Foreign policy,About the same,No,Can bring needed change,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
172745.0,Kentucky,35.0,Call 1,Complete,Election day exit poll,0.804572224617004,Hillary Clinton,Jim Gray,Male,Black,65 or over,Democrat,Moderate,"$50,000-$99,999",College graduate,No,Yes,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Foreign policy,Better than life today,Yes,Has the right experience,In September,Black men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,6.0,South,Version 1,2.0,40601.0
172756.0,Kentucky,55.0,Call 1,Complete,Election day exit poll,0.662417531013489,Hillary Clinton,Jim Gray,Male,Black,60-64,Independent,Liberal,"$100,000-$199,999",College graduate,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Worse than life today,Yes,Has the right experience,Before that,Black men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40220.0
172758.0,Kentucky,106.0,Call 1,Complete,Election day exit poll,0.708294868469238,Donald Trump,Rand Paul,Male,White,60-64,Republican,Conservative,,College graduate,No,,,,,,,,,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,5.0,South,Version 4,1.0,42503.0
172763.0,Kentucky,56.0,Call 1,Complete,Election day exit poll,0.651152312755585,Hillary Clinton,Jim Gray,Male,White,25-29,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,No,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Has the right experience,Before that,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40207.0
172766.0,Kentucky,101.0,Call 1,Complete,Election day exit poll,0.82367604970932,Donald Trump,Rand Paul,Male,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school or less,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,Yes,Cares about people like me,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,3.0,40359.0
