ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHITEREL,WHTEVANG,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
217275.0, Michigan,94.0,Call 3,Complete,Election day exit poll,0.424984842538834,Jill Stein,Male,White,50-59,Republican,Moderate,"$200.000-$249,999",Postgraduate study,No,No,,,A few times a month,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Has good judgment,Yes,No,,Other christian,,,In the last few days,,,No,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,White suburban men,No,At least monthly,All others,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,No,White Protestant non-evangelical,White Protestants,All others,,In the last month,In the last week,,Neither,State questionnaire,Suburbs,Suburbs,11.0,Midwest,Version 1,Oakland/Macomb
180948.0, Michigan,12.0,Call 1,Complete,Election day exit poll,0.430583328008652,Hillary Clinton,Male,Hispanic/Latino,40-44,Something else,Moderate,,Some college/assoc. degree,Yes,,No,,,Some,I dislike the other candidates,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,No,No,,,The economy,,,Good,,,Cares about people like me,,,,,Yes,No,,,A lot,,,,Latino men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent Men,All others,,Other,Non-white,Hispanic/Latino,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
181450.0, Michigan,114.0,Call 1,Complete,Election day exit poll,0.432508230209351,Hillary Clinton,Female,,50-59,Independent,Moderate,,Postgraduate study,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,Better today,,,Hillary Clinton,Hillary Clinton,Did not go far enough,,,Help the country,Offered a chance to apply for legal status,,Better today,About the same,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,,,,No,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,Independent Women,,,,,,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,Southwest
203008.0, Michigan,117.0,Call 2,Complete,Election day exit poll,0.440248638391495,Other,Male,White,25-29,Something else,Conservative,,Some college/assoc. degree,No,,,Would not have voted,,,,,Treats blacks unfairly,,,About the same,,,Donald Trump,Hillary Clinton,Went too far,,,Help the country,Offered a chance to apply for legal status,,Better today,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,,,,No,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 3,Southwest
203661.0, Michigan,117.0,Call 2,Complete,Election day exit poll,0.440248638391495,Other,Female,White,40-44,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,Yes,,,Once a week or more,,,,,Unfavorable,Unfavorable,,,,,,,,,,,Foreign policy,,,,Somewhat disapprove,,Has good judgment,No,No,,Protestant,,,In the last few days,,,Yes,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,No,At least monthly,Protestant/Attend weekly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,In the last month,In the last week,,Both,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Southwest
218120.0, Michigan,117.0,Call 3,Complete,Election day exit poll,0.440248638391495,Other,Female,White,30-39,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,,,A few times a year,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,No,No,,Protestant,,,In the last few days,,,Yes,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,White suburban women,No,A few times a year or less,Protestant/Do not attend weekly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,In the last month,In the last week,,Only Hillary Clinton,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Southwest
101281.0, Michigan,,,Complete,Telephone survey,0.441630661487579,Hillary Clinton,Female,Other,65 or over,Democrat,,,High school or less,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,About the same,,,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better today,About the same,,,Omit,,,,No group is favored,,,,,Has no effect on U.S. jobs,,,,Yes,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Democratic Women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 3,Southeast
101265.0, Michigan,,,Complete,Telephone survey,0.445112377405167,Other,Male,White,60-64,Something else,Conservative,,Some college/assoc. degree,No,,,Donald Trump,,,,,Omit,,,Worse today,,,Donald Trump,Donald Trump,Went too far,,,Omit,Deported to the country they came from,,Worse today,Omit,,,Change to more conservative policies,,,,Omit,,,,,Creates more U.S. jobs,,,,Yes,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 3,Oakland/Macomb
215037.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,Republican,,,College graduate,No,,Yes,,,A lot,I like my candidate but with reservations,Favors the wealthy,,,,,Angry,Government is doing too many things better left to businesses and individuals,,,,No,No,,,The economy,,,Not so good,,,Omit,,,,,No,No,,,Some,,,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,,,,,,,,,Neither,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
180242.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,Republican,Conservative,,College graduate,No,,No,,,A lot,I strongly favor my candidate,Is fair to most Americans,,,,,Angry,Government is doing too many things better left to businesses and individuals,,,,No,Yes,,,The economy,,,Poor,,,Can bring needed change,,,,,No,Yes,,,Not at all,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,North Central/U.P.
214767.0, Michigan,80.0,Call 3,Not complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,,,,,No,,,,,,,,Omit,,,Worse today,,,,,Went too far,,,,,,,,,,,,,,,,,,,Takes away U.S. jobs,,,,No,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
182084.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,,Moderate,,,No,,,Donald Trump,,,,,Treats all people fairly,,,Better today,,,Omit,Omit,Went too far,,,Omit,Deported to the country they came from,,Omit,Omit,,,Omit,,,,Omit,,,,,Takes away U.S. jobs,,,,Yes,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
215202.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,40-44,Republican,Moderate,,College graduate,No,,,Donald Trump,,,,,Treats all people fairly,,,Better today,,,Donald Trump,Donald Trump,Went too far,,,Hurt the country,Deported to the country they came from,,About the same,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Takes away U.S. jobs,,,,Yes,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 3,North Central/U.P.
214698.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",High school or less,No,Yes,,,A few times a month,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Cares about people like me,No,Yes,,Catholic,,,Before that,,,Yes,Yes,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,No,At least monthly,Catholic/Do not attend weekly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,Before that,Before that,,Both,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
199180.0, Michigan,80.0,Call 2,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",High school or less,No,No,,,Never,,,,,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Catholic,,,Before that,,,Yes,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,Yes,A few times a year or less,Catholic/Do not attend weekly,,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,All others,,Before that,Before that,,Only Hillary Clinton,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
180757.0, Michigan,80.0,Call 1,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,30-39,Republican,Conservative,"$200.000-$249,999",College graduate,No,Yes,,,Once a week or more,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Can bring needed change,No,No,,Protestant,,,In September,,,No,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,No,At least monthly,Protestant/Attend weekly,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
215276.0, Michigan,80.0,Call 3,Complete,Election day exit poll,0.446984767913818,Donald Trump,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,,,A few times a year,,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,,Somewhat approve,,Can bring needed change,No,Yes,,Catholic,,,Before that,,,No,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,No,A few times a year or less,Catholic/Do not attend weekly,,Only Donald Trump,,,,Approve,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,No,All others,White Catholics,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,North Central/U.P.
179294.0, Michigan,64.0,Call 1,Complete,Election day exit poll,0.447021692991257,Hillary Clinton,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,Yes,,,,,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,,,Yes,No,,,The economy,,,Good,,,Cares about people like me,,,,,Yes,No,,,,,,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democratic Women,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,No,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 2,Oakland/Macomb
