ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC16,SENSC16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
174095.0,South Carolina,23.0,Call 1,Complete,Election day exit poll,1.73582923412323,Hillary Clinton,Thomas Dixon,Female,White,60-64,Democrat,Liberal,,College graduate,No,,,,,,,,,,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 4,5.0,29414.0
174103.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,1.01436519622803,Hillary Clinton,Thomas Dixon,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$30,000-$49,999",College graduate,Yes,,I strongly favor my candidate,Omit,Favorable,Unfavorable,Yes,Omit,The economy,Omit,No,Cares about people like me,Before that,Latino women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,3.0,29210.0
174121.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.763866782188416,Hillary Clinton,Thomas Dixon,Female,Black,50-59,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,I dislike the other candidates,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Has the right experience,In the last few days,Black women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,In the last month,In the last week,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174159.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.848738729953766,Hillary Clinton,Thomas Dixon,Female,White,50-59,Independent,Moderate,"$200.000-$249,999",Postgraduate study,No,Yes,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,Foreign policy,About the same,Yes,Has good judgment,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174172.0,South Carolina,23.0,Call 1,Complete,Election day exit poll,1.17801284790039,Donald Trump,Tim Scott,Female,White,30-39,Republican,Conservative,,College graduate,No,,,Treats all people fairly,,,,,,About the same,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 3,5.0,29414.0
174186.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,1.01436519622803,Hillary Clinton,Thomas Dixon,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Postgraduate study,No,Yes,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Omit,No,Foreign policy,Worse than life today,Yes,Has good judgment,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Hillary Clinton,Omit,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,3.0,29210.0
174200.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.740675687789917,Donald Trump,,Female,White,65 or over,Republican,Moderate,,High school or less,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Has good judgment,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174240.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.71673059463501,Donald Trump,,Male,White,30-39,Republican,Conservative,"$50,000-$99,999",High school or less,No,Yes,I strongly favor my candidate,Treats blacks unfairly,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Yes,Cares about people like me,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174261.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,0.912931025028229,Hillary Clinton,Thomas Dixon,Female,Black,50-59,Democrat,,"$50,000-$99,999",,No,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Cares about people like me,Before that,Black women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,,,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,3.0,29210.0
174286.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.782956302165985,Donald Trump,,Male,White,65 or over,Republican,Liberal,"Under $30,000",High school or less,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,No,Cares about people like me,Before that,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174325.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.89083069562912,Donald Trump,Tim Scott,Male,White,30-39,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,The economy,About the same,Yes,Can bring needed change,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174339.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,0.912931025028229,Hillary Clinton,Thomas Dixon,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,The economy,Better than life today,Yes,Cares about people like me,Before that,Black women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,3.0,29210.0
174373.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.89083069562912,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"Under $30,000",High school or less,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,The economy,Better than life today,Yes,Omit,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174416.0,South Carolina,49.0,Call 1,Complete,Election day exit poll,2.30865955352783,Hillary Clinton,Tim Scott,Female,White,50-59,Democrat,Conservative,"$250,000 or more",Postgraduate study,No,,,,Favorable,Unfavorable,,,The economy,,No,Has the right experience,In September,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - did not vote Trump,Before that,Before that,,National questionnaire,Rural,Small Cities/Rural,7.0,South,Version 1,4.0,29510.0
174421.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.89083069562912,Donald Trump,Tim Scott,Male,White,45-49,Republican,Conservative,"$100,000-$199,999",High school or less,No,Yes,I like my candidate but with reservations,Treats all people fairly,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174463.0,South Carolina,78.0,Call 1,Complete,Election day exit poll,1.04930746555328,Donald Trump,Tim Scott,Male,White,40-44,Republican,Conservative,"$50,000-$99,999",College graduate,No,No,I strongly favor my candidate,Omit,Unfavorable,Favorable,No,Yes,Immigration,Better than life today,Yes,Can bring needed change,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,3.0,29210.0
174465.0,South Carolina,60.0,Call 1,Complete,Election day exit poll,0.89083069562912,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,29651.0
174481.0,South Carolina,49.0,Call 1,Complete,Election day exit poll,2.57272672653198,Hillary Clinton,Tim Scott,Male,Hispanic/Latino,65 or over,Democrat,Conservative,,High school or less,Yes,Yes,,,,,,,,,Yes,,,Latino men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Black,Other,Non-white,Hispanic/Latino,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - did not vote Trump,,,All others,National questionnaire,Rural,Small Cities/Rural,7.0,South,Version 5,4.0,29510.0
