ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLIMATECHANGE,CRIMEDRUGS,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LEPAGEAPP2,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
199695.0,Maine,109.0,Call 2,Complete,Election day exit poll,0.0,Other,Male,White,18-24,Independent,Moderate,,College graduate,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Satisfied, but not enthusiastic",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,No,No,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4345.0
219902.0,Maine,115.0,Call 3,Complete,Election day exit poll,0.0,Other,Male,Hispanic/Latino,40-44,Something else,Conservative,"$250,000 or more",Postgraduate study,Yes,Yes,,No,,,Unfavorable,Unfavorable,,,Donald Trump,Donald Trump,,,,The economy,,Worse than life today,,Strongly disapprove,Can bring needed change,Yes,Yes,,,,In the last few days,Latino men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Other,Other,Non-white,Hispanic/Latino,Other,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Both,,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,3909.0
215815.0,Maine,26.0,Call 3,Complete,Election day exit poll,0.0,Other,Female,White,50-59,Independent,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,Terrorism,,Worse than life today,,Somewhat disapprove,Can bring needed change,No,No,,,,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,Yes,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4605.0
183389.0,Maine,63.0,Call 1,Complete,Election day exit poll,0.0,Other,Female,White,18-24,Republican,Conservative,,Some college/assoc. degree,No,,Would not have voted,,Treatment for drug users,I strongly favor my candidate,,,About the same,Angry,,,No,No,Offered a chance to apply for legal status,Foreign policy,Approve,,Omit,,,,,Minorities are favored over whites,No,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Omit,,Independent/Something else,Conservative Republicans,,Neither,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,2.0,4469.0
219817.0,Maine,88.0,Call 3,Complete,Election day exit poll,0.0,Other,Female,White,30-39,Independent,Liberal,"$50,000-$99,999",College graduate,No,Yes,,Yes,,,Unfavorable,Unfavorable,,,Omit,Omit,,,,Omit,,Worse than life today,,Somewhat approve,Omit,No,No,,,,Omit,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Neither,,Omit,Omit,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,3908.0
219786.0,Maine,28.0,Call 3,Complete,Election day exit poll,0.0,Other,Female,White,18-24,Independent,Conservative,,Some college/assoc. degree,No,,Would not have voted,,Treatment for drug users,I strongly favor my candidate,,,Worse today,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,Immigration,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Hillary Clinton,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4105.0
218008.0,Maine,36.0,Call 3,Complete,Election day exit poll,0.0,Other,Male,White,50-59,Independent,Conservative,,High school or less,No,,Would not have voted,,Treatment for drug users,I dislike the other candidates,,,About the same,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,Immigration,Omit,,Not so good,,,,,No group is favored,No,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,2.0,4236.0
219692.0,Maine,108.0,Call 3,Complete,Election day exit poll,0.0,Other,Male,White,30-39,Independent,Conservative,,High school or less,No,,Would not have voted,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,No,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4530.0
199301.0,Maine,26.0,Call 2,Complete,Election day exit poll,0.0,Other,Male,White,25-29,Something else,Conservative,,High school or less,No,,Would not have voted,,Prosecuting drug crimes,I strongly favor my candidate,,,Better today,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Poor,,,,,Whites are favored over minorities,No,No,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Neither,,,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 2,2.0,4605.0
219439.0,Maine,77.0,Call 3,Complete,Election day exit poll,0.0,Other,Male,White,30-39,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,Yes,,No,,,Unfavorable,Unfavorable,,,Donald Trump,Donald Trump,,,,The economy,,Worse than life today,,Strongly disapprove,Can bring needed change,No,No,,,,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Neither,,In the last month,In the last week,State questionnaire,Rural,Small Cities/Rural,2.0,East,Version 1,2.0,4668.0
199043.0,Maine,91.0,Call 2,Complete,Election day exit poll,0.0,Other,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,No,,Yes,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,The economy,,About the same,,Somewhat approve,Has good judgment,Yes,No,,,,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 1,1.0,4858.0
199040.0,Maine,108.0,Call 2,Complete,Election day exit poll,0.0,Other,Male,White,18-24,Independent,Moderate,,Some college/assoc. degree,No,,Would not have voted,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Dissatisfied, but not angry",,,No,No,Deported to the country they came from,The economy,Disapprove,,Poor,,,,,No group is favored,No,No,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4530.0
198901.0,Maine,88.0,Call 2,Complete,Election day exit poll,0.0,Other,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,,No,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,Immigration,,Better than life today,,Strongly disapprove,Has the right experience,Yes,No,,,,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,3908.0
182674.0,Maine,16.0,Call 1,Complete,Election day exit poll,0.0,Other,Female,White,40-44,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,No,,Yes,,,Unfavorable,Unfavorable,,,Donald Trump,Hillary Clinton,,,,The economy,,Worse than life today,,Somewhat approve,Cares about people like me,No,No,,,,Omit,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,Neither,,,,Approve,Liberal Democrats,Liberal Democrats,Neither,,Omit,Omit,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4015.0
219079.0,Maine,75.0,Call 3,Complete,Election day exit poll,0.0,Other,Female,White,50-59,Independent,Moderate,,College graduate,No,,,,,,,,About the same,,Omit,Omit,,,,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,National questionnaire,Suburbs,Suburbs,1.0,East,Version 4,1.0,4069.0
198578.0,Maine,30.0,Call 2,Complete,Election day exit poll,0.0,Other,Male,White,30-39,Independent,Liberal,,College graduate,No,,Would not have voted,,Treatment for drug users,I dislike the other candidates,,,Better today,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,No,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Neither,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4032.0
219000.0,Maine,82.0,Call 3,Complete,Election day exit poll,0.206238210201263,Hillary Clinton,Female,Black,50-59,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Omit,I strongly favor my candidate,,,Better today,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Terrorism,Disapprove,,Excellent,,,,,Whites are favored over minorities,Yes,No,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Suburbs,Suburbs,1.0,East,Version 2,1.0,4074.0
219402.0,Maine,82.0,Call 3,Complete,Election day exit poll,0.263505697250366,Hillary Clinton,Male,Black,45-49,Independent,Liberal,"$100,000-$199,999",College graduate,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Somewhat disapprove,Has the right experience,Yes,No,,,,In October,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,,,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,In the last month,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4074.0
185273.0,Maine,82.0,Call 1,Complete,Election day exit poll,0.293681353330612,Hillary Clinton,Female,,50-59,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Omit,,,,The economy,,Better than life today,,Strongly approve,Omit,Yes,No,,,,Before that,,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,College graduate,More than High school graduate,,,100k or more,50k or more,100 thousand or more,,Democrat,,,Democratic women,,,,,,,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4074.0
