ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA16,SENIA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINHONEST,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPHONEST,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
185114.0, Iowa,21.0,Call 1,Complete,Election day exit poll,0.967766582965851,Hillary Clinton,Patty Judge,Male,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,Yes,Hillary Clinton,,Not much,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,No group is favored,,,,,Has no effect on U.S. jobs,Some,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,Not much or not at all,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,1.0,52742.0
186103.0, Iowa,18.0,Call 1,Complete,Election day exit poll,0.848365545272827,Hillary Clinton,Chuck Grassley,Male,White,18-24,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,,,,,,,,Favorable,Unfavorable,Better today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Somewhat approve,,Has good judgment,Yes,No,,,,,In October,,,No,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Independent/Something else,Conservative Republicans,Only Hillary Clinton,,,,,Republican Senate - did not vote Trump,,In the last month,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51012.0
185107.0, Iowa,59.0,Call 1,Complete,Election day exit poll,1.02333033084869,Donald Trump,Chuck Grassley,Female,White,60-64,Republican,Conservative,,High school or less,No,,Yes,Donald Trump,,Some,,Is fair to most Americans,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,Some,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,4.0,52561.0
185106.0, Iowa,25.0,Call 1,Complete,Election day exit poll,0.788510382175446,Donald Trump,Chuck Grassley,Female,White,60-64,Independent,Moderate,"$200.000-$249,999",College graduate,No,,,,,,,,Unfavorable,Favorable,Better today,,,Donald Trump,Donald Trump,,,Immigration,,,Strongly disapprove,,Has good judgment,No,No,,,,,Before that,,,No,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,2.0,52655.0
185103.0, Iowa,73.0,Call 1,Complete,Election day exit poll,0.521169364452362,Gary Johnson,Chuck Grassley,Female,White,30-39,Something else,Conservative,,College graduate,No,Yes,,,Once a week or more,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,,,The economy,,Not so good,,,Can bring needed change,,,,Protestant,No,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,At least monthly,Protestant/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - did not vote Trump,Neither,,,No,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,3.0,50023.0
185100.0, Iowa,19.0,Call 1,Complete,Election day exit poll,0.541265308856964,Hillary Clinton,Patty Judge,Female,White,30-39,Independent,Moderate,,College graduate,No,Yes,,,Once a week or more,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,,,The economy,,Not so good,,,Has good judgment,,,,Protestant,Yes,No,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,At least monthly,Protestant/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Democratic Senate - voted Clinton,Only Hillary Clinton,,,No,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,2.0,50659.0
185098.0, Iowa,55.0,Call 1,Complete,Election day exit poll,0.436150074005127,Hillary Clinton,Patty Judge,Male,Black,50-59,,,,,No,,Yes,Hillary Clinton,,Omit,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Omit,Offered a chance to apply for legal status,,Omit,,,Omit,,,,No group is favored,,,,,Takes away U.S. jobs,Omit,,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,,,,,,,,,,,,,,Black,Black,Non-white,Black,Other,,,,,Omit,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,Omit,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 3,1.0,52404.0
185944.0, Iowa,24.0,Call 1,Complete,Election day exit poll,0.462691992521286,Donald Trump,,Female,White,40-44,Republican,,,High school or less,No,,,,A few times a year,,Omit,,,,,,"Dissatisfied, but not angry",,,,,The economy,,Not so good,,,Can bring needed change,,,,Catholic,No,Yes,,,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A few times a year or less,Catholic/Do not attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,,,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,Only Donald Trump,,,Yes,,All others,No,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,2.0,52041.0
185084.0, Iowa,49.0,Call 1,Complete,Election day exit poll,0.770109057426453,Hillary Clinton,Patty Judge,Female,White,18-24,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,No,,,,,,Unfavorable,Unfavorable,,,,,,,,The economy,,,Strongly approve,,Can bring needed change,,,,,,,In the last few days,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Neither,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,In the last month,In the last week,,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,2.0,52632.0
185081.0, Iowa,58.0,Call 1,Not complete,Election day exit poll,0.736383855342865,Hillary Clinton,Chuck Grassley,Female,White,18-24,,,,,No,,No,,,,,Favors the wealthy,,,,"Yes, for both candidates",,,,,,,,,,,,,,,,,,,Creates more U.S. jobs,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban women,,,,,,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,,,,,,,,Republican Senate - did not vote Trump,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52218.0
185690.0, Iowa,9.0,Call 1,Complete,Election day exit poll,0.591600120067596,Donald Trump,Chuck Grassley,Male,White,30-39,Independent,Conservative,,Postgraduate study,No,No,,,Once a week or more,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,The economy,,Not so good,,,Can bring needed change,,,,Catholic,No,Yes,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,At least monthly,Catholic/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,No,,All others,No,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,2.0,50677.0
185075.0, Iowa,62.0,Call 1,Complete,Election day exit poll,0.391880512237549,,,Female,White,45-49,Independent,Conservative,"$50,000-$99,999",College graduate,,,,,,,,,Omit,Omit,About the same,,,Omit,Omit,,,Omit,,,Somewhat approve,,Has the right experience,Omit,Omit,,,,,Before that,,,No,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Omit,,,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Omit,,,,,,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,4.0,50158.0
185072.0, Iowa,69.0,Call 1,Complete,Election day exit poll,0.899487495422363,Donald Trump,Chuck Grassley,Female,White,50-59,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,,A lot,,Is fair to most Americans,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Change to more liberal policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Not much,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 3,5.0,51249.0
185064.0, Iowa,5.0,Call 1,Complete,Election day exit poll,0.947527945041656,Donald Trump,Chuck Grassley,Male,White,65 or over,,,,,No,No,,,Once a week or more,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,,,Terrorism,,Poor,,,Can bring needed change,,,,Protestant,No,Yes,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,At least monthly,Protestant/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,,,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,All others,No,White Protestant non-evangelical,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,4.0,50156.0
185059.0, Iowa,9.0,Call 1,Complete,Election day exit poll,0.597014963626862,Donald Trump,Chuck Grassley,Female,White,65 or over,Independent,Moderate,"$50,000-$99,999",Postgraduate study,No,,,,,,,,Unfavorable,Favorable,About the same,,,Donald Trump,Donald Trump,,,Foreign policy,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,,In September,,,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,2.0,50677.0
185058.0, Iowa,18.0,Call 1,Complete,Election day exit poll,0.731364488601685,Hillary Clinton,Chuck Grassley,Female,White,45-49,Something else,Moderate,,Some college/assoc. degree,No,,Yes,Hillary Clinton,,Not at all,,Favors the wealthy,,,,"No, not contacted by either",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Some,,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,Not much or not at all,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 3,5.0,51012.0
185052.0, Iowa,63.0,Call 1,Complete,Election day exit poll,1.59519135951996,Donald Trump,Chuck Grassley,Female,White,65 or over,Republican,Moderate,,Some college/assoc. degree,No,No,,,Once a week or more,,I strongly favor my candidate,,,,,,Angry,,,,,Terrorism,,Poor,,,Can bring needed change,,,,Protestant,No,Yes,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,At least monthly,Protestant/Attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,All others,No,White Protestant non-evangelical,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 2,4.0,50158.0
204589.0, Iowa,109.0,Call 2,Complete,Election day exit poll,0.372112900018692,,,Female,White,25-29,Independent,,,College graduate,No,,No,Omit,,Omit,,Omit,,,,"Yes, for both candidates",,,,Omit,Omit,,Omit,,,Omit,,,,Omit,,,,,Omit,Omit,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,Omit,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,,,,,,,,,,,,,Omit,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,3.0,50125.0
185048.0, Iowa,109.0,Call 1,Complete,Election day exit poll,0.656880080699921,Hillary Clinton,Chuck Grassley,Female,White,30-39,Republican,Moderate,"$200.000-$249,999",Postgraduate study,No,,,,,,,,Unfavorable,Unfavorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Somewhat disapprove,,Has the right experience,Yes,No,,,,,In the last few days,,,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,,,Neither,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,,,,Republican Senate - did not vote Trump,,In the last month,In the last week,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,3.0,50125.0
