ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,VTDPRS08,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1222344.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,28.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Non-white,2.0,2.0,4.0,4.0,10.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,1.01287746429443
1227003.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Did not complete high school,1.0,1.0,2.0,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,76.0,2.0,White,State questionnaire,White,1.0,1.0,East,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,2.0,2.0,2.0,Barack Obama did,Version 1,1.0,None,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,5161.0,1.45093524456024
1222334.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,28.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,3.0,1.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,1.16987073421478
1224665.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,5201.0,0.944124758243561
1226991.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Did not complete high school,1.0,1.0,3.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,2.0,4.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,76.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,1.0,1.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,5161.0,1.45093524456024
1226986.0,60+,60+,50-64,60-64,,,Never,Never,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Conservative,4.0,28.0,3.0,,State questionnaire,,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,,,,,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Non-white,3.0,4.0,5.0,7.0,,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,1.10171091556549
1226985.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,76.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,5161.0,1.54583477973938
1224651.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,61.0,3.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,1.0,2.0,2.0,Barack Obama did,Version 1,1.0,None,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.23071885108948
1224646.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,Version 1,1.0,None,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,1.05555856227875
1222303.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,21.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Downscale,5735.0,1.14489054679871
1224631.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,0.988620519638062
1224622.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,9.0,9.0,Call 2,1.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,No,Not so good,Not so good/Poor,18-64,,,,,,,56.0,4.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,,Election day exit poll,2.0,5.0,2.0,,2.0,2.0,Barack Obama did,Version 1,1.0,,3.0,3.0,5.0,6.0,3.0,1.0,,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,0.911934733390808
1224618.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,,,,Not complete,1.0,3.0,2.0,Call 2,1.0,,2.0,2.0,4.0,,2.0,,3.0,2.0,,,3.0,,,,,,,,,1.0,No,Not so good,Not so good/Poor,18-64,,,,,,,4.0,3.0,White,State questionnaire,White,,,East,,,,,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,,Election day exit poll,1.0,1.0,1.0,,4.0,2.0,Barack Obama did not,Version 1,1.0,,3.0,3.0,4.0,5.0,3.0,1.0,,17-64,Low Density Rural,Rural,Rural,Very downscale,5201.0,1.02351748943329
1224617.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,1.0,1.0,1.0,Call 2,1.0,,1.0,2.0,1.0,,2.0,,3.0,2.0,,,3.0,,,,,,,,,3.0,No,Not so good,Not so good/Poor,18-64,,,,,,,7.0,1.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,,Election day exit poll,2.0,4.0,2.0,,3.0,1.0,Barack Obama did,Version 1,1.0,,3.0,4.0,5.0,7.0,4.0,1.0,,17-64,Low Density Rural,Rural,Rural,Downscale,5060.0,1.35775804519653
1224610.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Something else,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,0.988620519638062
1222276.0,60+,60+,65+,75 or over,,,,,,Not complete,1.0,3.0,2.0,Call 1,1.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,,9.0,No,Poor,Not so good/Poor,65+,,,,,,,76.0,1.0,,State questionnaire,,,,East,,,,,,,Male,,,,,Rural,Small Cities/Rural, Vermont,,Election day exit poll,2.0,5.0,2.0,,4.0,2.0,Barack Obama did not,Version 1,1.0,,4.0,4.0,6.0,9.0,,1.0,,65+,Extremely Low Density Rural,Rural,Rural,Upscale,5161.0,1.45577025413513
1224606.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.4214768409729
1224599.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,7.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,None,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Downscale,5060.0,1.35775804519653
1224592.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,None,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,0.911934733390808
1224590.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,61.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,1.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.23071885108948
1224576.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 2,1.0,9.0,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,9.0,2.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,1.0,Jewish,1.0,1.0,2.0,2.0,1.0,1.0,9.0,17-64,Low Density Rural,Rural,Rural,Upscale,5301.0,1.18203270435333
1224560.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,,,9.0,2.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Jewish,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5301.0,1.02120018005371
1224558.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,None,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.33421170711517
1226885.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,3.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,41.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5255.0,0.916083037853241
1224540.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,71.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,Version 1,1.0,None,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5673.0,1.26309478282928
1224516.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,18.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.18166124820709
1224514.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,9.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,71.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Jewish,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Very upscale,5673.0,1.45887088775635
1224513.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,2.0,1.0,Call 2,1.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,No,Poor,Not so good/Poor,18-64,,,,,,,61.0,3.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,,Election day exit poll,2.0,4.0,2.0,,4.0,2.0,Barack Obama did not,Version 1,1.0,,3.0,3.0,5.0,6.0,3.0,1.0,,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.23071885108948
1226837.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,41.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5255.0,0.916083037853241
1226826.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,41.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,1.0,1.0,1.0,3.0,2.0,2.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5255.0,0.916083037853241
1226813.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,41.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5255.0,0.916083037853241
