ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREPWI,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,USRELD,VERSION,WHITEREL,WIDPRS08,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1199075.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 1,3.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,2.0,Version 1,Catholic,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.709191560745239
1199074.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,Call 1,8.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.606699645519257
1199072.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Call 1,1.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,53121.0,1.00003683567047
1199070.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,Call 1,5.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,91.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,1.0,3.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Something else,1.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,1.23088955879211
1199069.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Call 1,3.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,3.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,54751.0,0.764522969722748
1199068.0,60+,60+,65+,65-74,,,,,,Not complete,1.0,Call 1,1.0,,,2.0,,2.0,2.0,1.0,,,1.0,,,,,1.0,No,Yes,Poor,Not so good/Poor,65+,,,,,,,45.0,3.0,,State questionnaire,,,,Midwest,,,,,,,,Male,,,,Married men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,,,Version 1,,1.0,2.0,4.0,4.0,6.0,8.0,,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.6961042881012
1199065.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,1.0,Call 1,7.0,,,2.0,,2.0,2.0,1.0,,,5.0,,,,,2.0,No,Yes,Poor,Not so good/Poor,65+,,,,,,,100.0,1.0,White,State questionnaire,White,,,Midwest,,,,,,,,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,,4.0,2.0,Barack Obama did not,No one does,No,No,No,,,Version 1,,1.0,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,54449.0,0.896947503089905
1199059.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Call 1,8.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,2.0,4.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,2.0,1.0,Version 1,Catholic,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.562790513038635
1199054.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,Call 1,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,2.0,Version 1,Something else,1.0,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.562790513038635
1199053.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,Call 1,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,45.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.63455486297607
1199052.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,1.0,1.0,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,34.0,2.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,0.613831341266632
1199048.0,30-59,30-44,40-49,40-44,,,Never,Never,All others,Complete,2.0,Call 1,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Good,Excellent/Good,18-64,Democrat,,,Democrat,Conservative,4.0,2.0,3.0,,State questionnaire,,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,1.0,Female,,,,Non-married women,,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Non-white,1.0,2.0,2.0,2.0,4.0,4.0,,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.447231590747833
1199047.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,Call 1,7.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,100.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,54449.0,0.755996644496918
1199039.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,,Call 1,8.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,2.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,None,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.562790513038635
1199035.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,45.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.63455486297607
1199027.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,3.0,2.0,4.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,,,,,Liberal,2.0,34.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Catholic,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,0.626674830913544
1199020.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,Call 1,5.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,91.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,2.0,Version 1,None,1.0,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53029.0,1.20566272735596
1199019.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,Call 1,8.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Something else,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.562790513038635
1199018.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,7.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,100.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,54449.0,0.896947503089905
1199015.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,Call 1,7.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,1.0,3.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,None,1.0,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.852403342723846
1199013.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,7.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,99.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Catholic,1.0,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.702494442462921
1199011.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Omit,Omit,Protestant/Do not attend weekly,Complete,2.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,45.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.63455486297607
1199002.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Omit,Omit,Catholic/Do not attend weekly,Complete,1.0,Call 1,8.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,9.0,9.0,4.0,1.0,,,,1.0,No,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,,,34.0,2.0,White,State questionnaire,White,9.0,9.0,Midwest,Catholic,Catholic,2.0,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,9.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,9.0,9.0,Version 1,Catholic,1.0,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,0.626674830913544
1199001.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,Call 1,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,94.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,1.0,1.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Non-white,1.0,2.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,1.33015882968903
1198997.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,Call 1,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,73.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,3.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0,1.54462420940399
1198995.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,1.0,Call 1,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,45.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,1.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.70837593078613
1198992.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,Call 1,4.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,52.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,1.76683056354523
1198985.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Call 1,5.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,94.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,1.33015882968903
