ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,MODPRS08,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1117328.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,48.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,64683.0,1.01420795917511
1114929.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,2.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,1.0,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,94.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63376.0,0.516241014003754
1117255.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,2.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,1.0,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,95.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63366.0,0.55538409948349
1124253.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,4.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,150.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,65706.0,1.42424058914185
1105587.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,1.0,1.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,95.0,3.0,Asian,State questionnaire,Hispanic/Latino,2.0,1.0,Midwest,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63366.0,0.55538409948349
1124249.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 3,6.0,2.0,2.0,2.0,1.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,90.0,1.0,White,State questionnaire,White,9.0,9.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,64152.0,1.16889452934265
1114904.0,60+,60+,65+,65-74,,,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 2,8.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,5.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,65+,Democrat,,,Democrat,Moderate,3.0,52.0,2.0,,State questionnaire,,3.0,2.0,Midwest,Something else,Something else,9.0,1.0,1.0,2.0,Female,,,,Married women,,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,65+,Low Density Rural,Rural,Rural,Very downscale,63650.0,1.59063673019409
1124234.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,9.0,9.0,Call 3,2.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,108.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63038.0,0.539773404598236
1123939.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,4.0,2.0,Call 3,4.0,,,2.0,1.0,,,,,,4.0,,,,,,1.0,No,,1.0,Poor,Not so good/Poor,65+,,,,,,,2.0,4.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,,White female,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,65355.0,1.23484516143799
1107881.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,9.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,5.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,35.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,63080.0,1.25901675224304
1126531.0,30-59,45-59,50-64,50-59,,,,,,Not complete,1.0,1.0,Call 3,2.0,,,2.0,1.0,,,,,,2.0,,,,,,1.0,No,,1.0,Poor,Not so good/Poor,18-64,,,,,,,95.0,1.0,,State questionnaire,,,,Midwest,,,,,,,Female,,,,,,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,,Version 1,,,3.0,3.0,5.0,6.0,,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63366.0,0.55538409948349
1105948.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,6.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,90.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,9.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,64152.0,1.16889452934265
1117191.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 2,2.0,2.0,1.0,2.0,1.0,Did not complete high school,2.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,95.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63366.0,0.55538409948349
1124188.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,6.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,31.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,64118.0,2.47747921943665
1124185.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,4.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,1.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,150.0,3.0,White,State questionnaire,White,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,65706.0,1.42424058914185
1105937.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,1.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,30.0,4.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,64117.0,1.74979293346405
1124177.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,90.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,64152.0,1.25127494335175
1123874.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,9.0,9.0,Call 3,2.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,108.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63038.0,0.539773404598236
1105494.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,8.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,3.0,2.0,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,52.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,Missouri,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,63650.0,1.8821667432785
1107803.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,5.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,1.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,64110.0,2.90028190612793
1124109.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 3,4.0,2.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,150.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,65706.0,1.42424058914185
1124108.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,64152.0,1.25016450881958
1108127.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,9.0,2.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,39.0,3.0,White,State questionnaire,White,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Missouri,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,63077.0,0.550544142723084
1114770.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,1.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,52.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,63650.0,1.95315527915955
1105436.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,8.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,2.0,1.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,Yes,1.0,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,52.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,Missouri,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,None,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,63650.0,2.50399541854858
1124094.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,2.0,1.0,Call 3,6.0,,,2.0,1.0,,,,,,3.0,,,,,,2.0,No,,1.0,Poor,Not so good/Poor,65+,,,,,,,31.0,3.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,64118.0,2.65208506584167
1107747.0,30-59,45-59,50-64,50-59,,,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 1,5.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,1.0,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Liberal,2.0,68.0,4.0,,State questionnaire,,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,,,,Non-married women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,17-64,Suburb,Urban,Urban Core,Downscale,64132.0,0.861731648445129
1107741.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,5.0,1.0,1.0,2.0,1.0,Did not complete high school,2.0,1.0,2.0,1.0,3.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Moderate,3.0,67.0,2.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,Urban,Urban Core,Upscale,64110.0,2.02004075050354
