ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,BUSHPLCY,CALL,CDNUM,CHIEFREP,CIVILNH,CIVILNH2,COLLEDUC,DESCRIBPR,ECONWORR,ECOWORR2,EDUC,FAVGIUL,FAVGIUL2,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,FAVPAUL,FAVPAUL2,FAVROM,FAVROM2,GEOCODE,GETAHEAD,GUNOWNER,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LEADERR,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REGNHREP,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWED,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRREP,VERSION,WHITEREL,WHTEVANG,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
471223.0,,,18-29,18-29,25-29,25-29,Never,Never,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,2.0,Yes,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,108.0,6.0,1.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,2.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.738064467906952
471222.0,,,18-29,18-29,25-29,25-29,Never,Never,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,2.0,Yes,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,108.0,6.0,1.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,2.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.738064467906952
469886.0,,,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 2,2.0,,,,1.0,1.0,1.0,1.0,High school graduate,,,,,,,,,,,1.0,3.0,Yes,1.0,3.0,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,76.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,1.0,6.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.585115432739258
469480.0,,,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,4.0,2.0,Yes,1.0,3.0,,,,Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,115.0,4.0,1.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,3872.0,1.31796503067017
467847.0,,,60+,60+,65+,65-74,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,1.0,,,,1.0,9.0,2.0,1.0,Did not complete high school,,,,,,,,,,,4.0,3.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,3.0,My candidates position on the issues,,,Good,Excellent/Good,65+,Independent/Something else,Independent,Liberal,1.0,2.0,5.0,1.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,4.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,3809.0,1.43238663673401
471067.0,,,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,1.0,2.0,Yes,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,87.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,1.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.717131912708282
470993.0,,,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 3,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,1.0,2.0,No,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,35.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,2.0,1.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.535372734069824
471220.0,,,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,3.0,1.0,No,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,,,Excellent,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,108.0,6.0,1.0,White,State questionnaire,White,East,2.0,,,,7.0,Female,White female,,White female,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,1.0,2.0,1.0,2.0,3.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.560320734977722
470072.0,,,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,2.0,No,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,65+,Republican,Republican,Liberal,2.0,24.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,2.0,3.0,1.0,2.0,9.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.73091995716095
470531.0,,,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 3,2.0,,,,1.0,1.0,1.0,1.0,High school graduate,,,,,,,,,,,2.0,3.0,No,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,1.0,88.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,2.0,Female,White female,,White female,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,0.791678786277771
468864.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,1.0,1.0,Did not complete high school,,,,,,,,,,,3.0,2.0,Yes,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,24.0,4.0,1.0,White,State questionnaire,White,East,1.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.47150373458862
471163.0,,,30-59,45-59,50-64,50-59,Never,Never,,Complete,,,,,,,1.0,Call 3,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,2.0,No,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,24.0,6.0,1.0,White,State questionnaire,White,East,2.0,,,,7.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.24083364009857
469567.0,,,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 2,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,3.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Omit,Omit,3.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,100.0,6.0,1.0,White,State questionnaire,White,East,2.0,,,,7.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,9.0,Version 2,,,,,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0,0.724659085273743
470373.0,,,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,1.0,2.0,No,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Omit,Omit,1.0,Omit,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,103.0,6.0,1.0,Other,State questionnaire,Other,East,1.0,,,,7.0,Female,Non white female,,Non white,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,2.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,1.96928107738495
468394.0,,,30-59,45-59,40-49,45-49,Never,Never,,Complete,,,,,,,1.0,Call 1,2.0,,,,1.0,3.0,1.0,1.0,High school graduate,,,,,,,,,,,4.0,2.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,,,55.0,2.0,1.0,Black,State questionnaire,Black,East,2.0,,,,2.0,Male,Non white male,,Non white,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3561.0,0.939617097377777
469609.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,2.0,3.0,2.0,High school graduate,,,,,,,,,,,3.0,2.0,Yes,1.0,3.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,23.0,1.0,2.0,White,State questionnaire,White,East,2.0,,,,1.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,9.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.12431287765503
469608.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,2.0,3.0,2.0,High school graduate,,,,,,,,,,,3.0,2.0,Yes,1.0,3.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,23.0,1.0,2.0,White,State questionnaire,White,East,2.0,,,,1.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,9.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,1.12431287765503
468052.0,,,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,1.0,2.0,2.0,1.0,High school graduate,,,,,,,,,,,2.0,1.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,19.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,2.0,5.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,3303.0,0.913186073303223
470372.0,,,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,2.0,2.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,118.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,3.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3470.0,1.04307043552399
468368.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,4.0,2.0,Yes,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,33.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,2.0,3.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3581.0,0.663991451263428
468633.0,,,30-59,30-44,30-39,30-39,Never,Never,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,1.0,1.0,Yes,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,37.0,6.0,2.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,2.0,2.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,0.965950965881348
468409.0,,,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,3.0,No,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,2.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Liberal,1.0,89.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,3.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3263.0,0.72123521566391
468408.0,,,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,3.0,No,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,2.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Liberal,1.0,89.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,3.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3263.0,0.72123521566391
469803.0,,,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,1.0,1.0,4.0,2.0,High school graduate,,,,,,,,,,,4.0,1.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Excellent,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,34.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Not at all worried,Not worried,2.0,4.0,2.0,1.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3240.0,1.34634947776794
470582.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 3,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,2.0,2.0,No,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,88.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,4.0,2.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,0.710830867290497
468165.0,,,60+,60+,50-64,60-64,Never,Never,,Complete,,,,,,,3.0,Call 1,1.0,,,,1.0,1.0,1.0,1.0,High school graduate,,,,,,,,,,,3.0,2.0,No,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,100.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,2.0,2.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3867.0,0.761573493480682
469469.0,,,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,4.0,2.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,4.0,115.0,6.0,2.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,1.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,3872.0,1.15560150146484
470381.0,,,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,1.0,2.0,No,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,5.0,103.0,9.0,2.0,White,State questionnaire,White,East,1.0,,,,99.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,9.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,5.0052695274353
470380.0,,,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,1.0,2.0,No,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,5.0,103.0,9.0,2.0,White,State questionnaire,White,East,1.0,,,,99.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,9.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,5.0052695274353
468851.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 1,1.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,3.0,1.0,No,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,,,Excellent,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,24.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.43441808223724
470675.0,,,18-29,18-29,25-29,25-29,A few times a month,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,2.0,1.0,1.0,High school graduate,,,,,,,,,,,2.0,3.0,Yes,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,20.0,2.0,2.0,White,State questionnaire,White,East,1.0,,,,2.0,Male,White male,,White male,,,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,1.0,5.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,3301.0,0.774594604969025
469243.0,,,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,1.0,1.0,3.0,2.0,High school graduate,,,,,,,,,,,1.0,2.0,Yes,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,103.0,2.0,2.0,White,State questionnaire,White,East,1.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,2.41150808334351
469870.0,,,30-59,30-44,40-49,40-44,Never,Never,,Complete,,,,,,,1.0,Call 2,2.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,4.0,3.0,Yes,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,,,34.0,1.0,2.0,White,State questionnaire,White,East,2.0,,,,1.0,Female,White female,,White female,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,2.0,9.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3240.0,1.24620246887207
470005.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,1.0,,,,1.0,1.0,2.0,1.0,High school graduate,,,,,,,,,,,3.0,3.0,Yes,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,104.0,7.0,2.0,White,State questionnaire,White,East,2.0,,,,9.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,2.0,3.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,0.594394862651825
