ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLK,PARTYBYR,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,UTDPRS08,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1119398.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,3.0,1.0,1.0,2.0,1.0,Did not complete high school,1.0,1.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,5.0,Democrat,Moderate,3.0,45.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,Urban,Urban Core,Very upscale,84058.0,0.720856070518494
1110573.0,60+,60+,65+,65-74,,,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,2.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,,,Democrat,Liberal,2.0,13.0,1.0,,State questionnaire,,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,1.0,3.0,1.0,Male,,,,Married men,,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,0.619098961353302
1110553.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,Yes,Yes,Poor,Not so good/Poor,65+,Democrat,3.0,5.0,Democrat,Liberal,2.0,50.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,12.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.906908512115479
1119373.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,1.0,48.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,84604.0,0.71489018201828
1110545.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,2.0,1.0,,2.0,1.0,,1.0,1.0,3.0,2.0,3.0,2.0,,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,13.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,0.675738751888275
1110549.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,Yes,Yes,Poor,Not so good/Poor,65+,Democrat,3.0,5.0,Democrat,Liberal,2.0,50.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,12.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.906908512115479
1110530.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,31.0,3.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84095.0,0.966467976570129
1119345.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,3.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,3.0,8.0,Democrat,Liberal,1.0,48.0,1.0,American Indian,State questionnaire,Other,3.0,2.0,West,None,None,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,Urban,Urban Core,Upscale,84604.0,0.71489018201828
1119334.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,50.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.906908512115479
1119328.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Poor,Not so good/Poor,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,31.0,1.0,White,State questionnaire,White,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84095.0,0.935911655426025
1110495.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,2.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,39.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,None,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0,1.38866186141968
1119557.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,39.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0,1.38866186141968
1110453.0,30-59,45-59,50-64,50-59,,,Omit,Omit,Omit,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,3.0,2.0,,,,1.0,No,,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Moderate,3.0,50.0,3.0,,State questionnaire,,3.0,2.0,West,,,9.0,1.0,3.0,1.0,Female,,,,,,Suburbs,Suburbs, Utah,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,9.0,1.0,Version 1,,2.0,3.0,3.0,5.0,6.0,,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.859358131885529
1110452.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,9.0,9.0,1.0,2.0,2.0,,,,1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,39.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0,1.38866186141968
1110441.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0,1.2850786447525
1110975.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 1,2.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Liberal,1.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,1.85835206508636
1119249.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,4.0,2.0,Call 2,1.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Liberal,2.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.01984775066376
1110414.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Liberal,2.0,50.0,2.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.935059368610382
1110412.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,2.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,18.0,1.0,White,State questionnaire,White,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0,1.2850786447525
1119234.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,1.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,58.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very downscale,84404.0,0.586480855941772
1110393.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,1.0,2.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,58.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,0.58739560842514
1119212.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,Yes,Good,Excellent/Good,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,58.0,4.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,0.58739560842514
1110387.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Not so good,Not so good/Poor,65+,Republican,4.0,7.0,Republican,Liberal,2.0,50.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.906908512115479
1120302.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Poor,Not so good/Poor,65+,Democrat,3.0,1.0,Democrat,Moderate,3.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,1.0,Version 1,None,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,0.653745770454407
1119193.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,1.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.05150425434113
1119185.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,1.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,2.0,1.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Conservative,4.0,58.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,0.58739560842514
1110357.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,50.0,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,84660.0,0.935059368610382
1110350.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,18.0,4.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0,1.32496809959412
1119156.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,3.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Moderate,3.0,31.0,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84095.0,0.935911655426025
