ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLINASVP,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FAVMCCN,FAVMCCN2,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,MSDPRS08,NEC,NEC2,OBAMAASVP,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1251727.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,1.0,Call 3,4.0,2.0,1.0,2.0,1.0,2.0,,8.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,2.0,Omit,Omit,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,21.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1251714.0,,,,Not complete,9.0,9.0,9.0,9.0,Call 3,4.0,,,9.0,9.0,9.0,,8.0,,,,9.0,9.0,,,2.0,,,,,,,,,,,9.0,2.0,Omit,Omit,,,,,,,,21.0,9.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,Version 1,,,,,,,9.0,,,Suburb,,Urban Perimeter,Upscale,39540.0,1.08298945426941
1251703.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,2.0,1.0,Call 3,4.0,2.0,2.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,2.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1251699.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,1.0,Call 3,4.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,1.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.729519724845886
1251695.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,1.0,9.0,9.0,Call 3,4.0,9.0,1.0,1.0,1.0,3.0,,8.0,,9.0,9.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,9.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,9.0,9.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1251686.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,4.0,2.0,Call 3,4.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,2.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,21.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,1.03865301609039
1251672.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,3.0,2.0,Call 3,4.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,2.0,Good,Excellent/Good,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1251662.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,3.0,2.0,Call 3,4.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,2.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,1.03865301609039
1251655.0,,,,Not complete,2.0,2.0,1.0,1.0,Call 3,4.0,,,2.0,2.0,4.0,,8.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,2.0,2.0,Not so good,Not so good/Poor,,,,,,,,21.0,1.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,,1.0,1.0,2.0,2.0,5.0,2.0,,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.66930890083313
1251650.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,1.0,Call 3,4.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.864714026451111
1250624.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,1.0,Call 2,4.0,2.0,2.0,2.0,2.0,4.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,3.0,2.0,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1250613.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,1.0,Call 2,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,High school graduate,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1250562.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,1.0,Call 2,4.0,2.0,1.0,2.0,2.0,4.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,2.0,Good,Excellent/Good,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,2.0,2.0,65+,Suburb,,Urban Perimeter,Upscale,39540.0,0.864714026451111
1250498.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,1.0,Call 2,4.0,2.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,2.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.864714026451111
1250489.0,Never,Never,All others,Complete,2.0,1.0,2.0,1.0,Call 2,4.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,1.03865301609039
1250478.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,2.0,1.0,Call 2,4.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,3.0,1.0,2.0,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,1.03865301609039
1250227.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,3.0,2.0,Call 1,4.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,2.0,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,21.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.806213557720184
1250224.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,1.0,Call 1,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,High school graduate,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,2.0,Good,Excellent/Good,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,21.0,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1250215.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.864714026451111
1250205.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1250201.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.864714026451111
1250181.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,1.0,Call 1,4.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,9.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,2.0,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.729519724845886
1250175.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,1.0,Call 1,4.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,3.0,2.0,Good,Excellent/Good,1.0,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,21.0,4.0,Other,State questionnaire,Other,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,13.0,1.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,1.11401975154877
1250173.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,1.0,Call 1,4.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,2.0,Not so good,Not so good/Poor,1.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,21.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,,Urban Perimeter,Upscale,39540.0,0.680165588855743
1251521.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,1.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Very upscale,39705.0,1.22606801986694
1251516.0,,,,Not complete,1.0,1.0,1.0,1.0,Call 3,1.0,,,1.0,2.0,1.0,,2.0,,,,3.0,2.0,,,3.0,,,,,,,,,,,3.0,1.0,Poor,Not so good/Poor,,,,,,,,51.0,2.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,,2.0,2.0,3.0,3.0,2.0,1.0,,17-64,Town,Rural,Rural,Very upscale,39705.0,1.14312088489532
1251509.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,1.0,3.0,1.0,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Very upscale,39705.0,1.14312088489532
1251507.0,Never,Never,All others,Complete,1.0,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,1.0,Not so good,Not so good/Poor,1.0,Independent/Something else,,,Independent,Moderate,3.0,51.0,1.0,,State questionnaire,,3.0,2.0,South,None,None,9.0,1.0,3.0,1.0,Female,,,,,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,,1.0,1.0,17-64,Town,Rural,Rural,Very upscale,39705.0,0.726199865341187
1251498.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,3.0,1.0,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Town,Rural,Rural,Very upscale,39705.0,1.12487459182739
1250955.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,9.0,9.0,Call 3,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,3.0,1.0,Good,Excellent/Good,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,59.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17-64,Town,Rural,Rural,Very downscale,39762.0,1.89962327480316
