ID,ATTEND,ATTEND2,ATTREL,AZDPRS08,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1102542.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,3.0,Complete,,,,6.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,Yes,Yes,Yes,Good,Excellent/Good,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,10.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85249.0,2.71034359931946
1102525.0,Never,Never,All others,3.0,Complete,,,,6.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,2.0,1.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85225.0,0.688761413097382
1102498.0,Never,Never,All others,3.0,Complete,,,,6.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,9.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85243.0,1.37752282619476
1102561.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,1.0,Complete,,,,6.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,No,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,85208.0,0.875398635864258
1102488.0,Never,Never,Catholic/Do not attend weekly,3.0,Complete,,,,6.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,12.0,65+,Suburb,Urban,Urban Core,Upscale,85203.0,1.09786152839661
1102431.0,A few times a year,A few times a month/A few times a year,All others,3.0,Complete,,,,6.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,85208.0,1.11596870422363
1102374.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,,6.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Yes,Poor,Not so good/Poor,,,,,Liberal,1.0,,2.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85201.0,1.11596870422363
1102446.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,,5.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,No,No,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85268.0,0.278992176055908
1102569.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,,5.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,Urban,Urban Core,Very upscale,85282.0,0.557984352111816
1102399.0,A few times a year,A few times a month/A few times a year,All others,3.0,Complete,,,,5.0,9.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,2.0,White,State questionnaire,White,3.0,2.0,West,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Jewish,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,85283.0,1.37752282619476
1102351.0,A few times a year,A few times a month/A few times a year,All others,2.0,Complete,,,,4.0,2.0,2.0,4.0,2.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,,1.0,Black,State questionnaire,Black,3.0,2.0,West,Jewish,Jewish,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,8.0,17-64,Suburb,Urban,Urban Core,Very downscale,85041.0,2.74595069885254
1102404.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,,1.0,Black,State questionnaire,Black,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Very downscale,85041.0,2.37652206420898
1102500.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,,3.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,No,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Upscale,85032.0,1.11596870422363
1102359.0,More than once a week,More than once a week/Once a week,All others,3.0,Complete,,,,3.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,,,,1.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,8.0,17-64,High Density Urban,Urban,Urban Core,Upscale,85032.0,0.594130516052246
1102589.0,Never,Never,All others,3.0,Complete,,,,3.0,1.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,85018.0,1.11596870422363
1102606.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,1.0,Complete,,,,2.0,3.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,1.41836845874786
1102458.0,Once a week,More than once a week/Once a week,All others,1.0,Complete,,,,2.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,1.0,,,,3.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,,2.0,White,State questionnaire,White,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85379.0,0.709184229373932
1102463.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,2.0,Complete,,,,2.0,2.0,2.0,4.0,2.0,College graduate,1.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,2.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,2.57889032363892
1102631.0,A few times a year,A few times a month/A few times a year,All others,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85308.0,1.37752282619476
1102528.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85379.0,1.37752282619476
1102506.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85375.0,0.278992176055908
1102323.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,,2.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Black,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,1.46675860881805
1102612.0,Never,Never,All others,3.0,Complete,,,,2.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85374.0,0.688761413097382
1102388.0,Once a week,More than once a week/Once a week,All others,1.0,Complete,,,,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,9.0,,,,2.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,,9.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,0.354592114686966
1102550.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,1.0,Complete,,,,2.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,1.06377625465393
1102471.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,Yes,Yes,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,85340.0,2.19572305679321
1102439.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,3.0,Complete,,,,2.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0,1.37752282619476
1102326.0,More than once a week,More than once a week/Once a week,All others,3.0,Complete,,,,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Yes,Not so good,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,4.0,2.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Very downscale,85301.0,3.56478309631348
1119095.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,4.0,2.0,Call 2,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Yes,Poor,Not so good/Poor,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,59.0,1.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.643878698348999
1129416.0,Never,Never,All others,3.0,Complete,2.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,59.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Something else,Something else,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,Arizona,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0,0.53543496131897
