ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OKRPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1113892.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 2,5.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,2.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,45.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,73008.0,1.74056398868561
1124908.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,72.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74008.0,0.726792991161346
1107257.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Yes,9.0,9.0,Call 1,4.0,9.0,1.0,9.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,9.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,,,19.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,0.568107306957245
1126002.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,1.0,5.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,0.814936816692352
1126001.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,1.0,5.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,0.814936816692352
1129302.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,5.0,2.0,1.0,2.0,High school graduate,1.0,1.0,3.0,,,,Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,40.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,73115.0,1.24620389938354
1127094.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,4.0,2.0,1.0,2.0,High school graduate,4.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,19.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,0.568107306957245
1114958.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,1.0,2.0,1.0,2.0,High school graduate,2.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,77.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,2.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,0.824266672134399
1116057.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,1.0,3.0,2.0,2.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,72.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74008.0,0.726792991161346
1128189.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,3.0,1.0,2.0,9.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,35.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.626993894577026
1127081.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,,,,Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,67.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,74136.0,0.720385670661926
1127080.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,,,,Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,67.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,74136.0,0.720385670661926
1106795.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 1,5.0,2.0,2.0,2.0,College graduate,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Excellent,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,74826.0,0.89479261636734
1113812.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,5.0,2.0,2.0,2.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,45.0,2.0,Asian,State questionnaire,Asian,South,Catholic,Catholic,9.0,2.0,2.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,73008.0,1.5148960351944
1107193.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,72.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74008.0,0.726792991161346
1125942.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,1.0,3.0,2.0,4.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,0.814936816692352
1116013.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,1.0,2.0,1.0,2.0,High school graduate,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,9.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,72.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74008.0,0.863744497299194
1107186.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 1,1.0,3.0,1.0,5.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,77.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74055.0,0.814936816692352
1127022.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,1.0,1.0,2.0,1.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,67.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Oklahoma,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,74136.0,0.720385670661926
1128122.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,3.0,2.0,Call 3,3.0,5.0,1.0,5.0,High school graduate,4.0,1.0,3.0,,,,Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,35.0,1.0,White,State questionnaire,White,South,None,None,5.0,2.0,2.0,Male,Non black male,White men,White male,White male,3.0,2.0,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.619896948337555
1107162.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 1,3.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,9.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,35.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural,Oklahoma,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,73768.0,0.846449911594391
1127013.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,4.0,2.0,2.0,2.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,2.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,19.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Oklahoma,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,73543.0,0.568107306957245
