ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ARNLDJB2,ARNLDJB4,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CARPRS08,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1103058.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,Yes,2.0,1.0,,5.0,19.0,3.0,1.0,5.0,Some college or associate degree,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,4.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,93711.0,1.98854207992554
1103178.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,No,3.0,2.0,,3.0,18.0,1.0,2.0,3.0,College graduate,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,Yes,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,4.0,3.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Downscale,95301.0,1.30243742465973
1103253.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,2.0,1.0,,3.0,11.0,3.0,2.0,3.0,Postgraduate study,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,95336.0,1.59157598018646
1103126.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,2.0,4.0,Never,Never,All others,Complete,,,No,2.0,1.0,,1.0,11.0,5.0,2.0,5.0,Postgraduate study,5.0,2.0,3.0,,,,Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,West,None,None,5.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,95240.0,1.13245940208435
1103096.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,,,Yes,3.0,2.0,,3.0,5.0,3.0,1.0,9.0,High school graduate,5.0,1.0,1.0,,,,Somewhat approve,Approve,2.0,Omit,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,95828.0,1.18825590610504
1103272.0,2.0,3.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,2.0,4.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,No,1.0,1.0,,3.0,5.0,3.0,1.0,3.0,High school graduate,5.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,4.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,,4.0,Black,State questionnaire,Black,West,Catholic,Catholic,9.0,4.0,3.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,95826.0,1.18130838871002
1103312.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,No,3.0,2.0,,5.0,4.0,5.0,1.0,5.0,High school graduate,5.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,Yes,Yes,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,12.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,96104.0,1.46921622753143
1103095.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,,,Yes,2.0,1.0,,1.0,4.0,2.0,1.0,4.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,,4.0,White,State questionnaire,White,West,None,None,5.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,95648.0,0.39769384264946
1103093.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,1.0,Never,Never,All others,Complete,,,No,1.0,1.0,,3.0,4.0,3.0,2.0,3.0,College graduate,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,None,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,95648.0,0.472749382257462
1103327.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,No,2.0,1.0,,5.0,4.0,5.0,1.0,5.0,High school graduate,5.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,95648.0,1.0459223985672
1103083.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,2.0,1.0,,5.0,4.0,5.0,2.0,5.0,Postgraduate study,5.0,2.0,9.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,95682.0,1.70507943630219
1103334.0,2.0,4.0,30-59,45-59,50-64,50-59,,,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,3.0,2.0,,9.0,4.0,9.0,1.0,9.0,High school graduate,5.0,1.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Independent/Something else,,,Something else,Conservative,5.0,,2.0,,State questionnaire,,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,99.0,7.0,Male,,,,,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,95682.0,0.752684891223907
1103105.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,Yes,2.0,1.0,,1.0,4.0,1.0,1.0,3.0,High school graduate,5.0,1.0,1.0,,,,Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,95667.0,0.408088564872742
1103282.0,9.0,9.0,60+,60+,65+,75 or over,Non black 60+,White 60+,9.0,9.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,No,3.0,2.0,,2.0,4.0,2.0,1.0,5.0,Some college or associate degree,5.0,2.0,1.0,,,,Somewhat disapprove,Disapprove,4.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,95650.0,0.820660889148712
1103179.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,3.0,Never,Never,Protestant/Do not attend weekly,Complete,,,No,2.0,1.0,,2.0,4.0,2.0,1.0,1.0,Some college or associate degree,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,95966.0,1.18292045593262
1103066.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,No,3.0,2.0,,3.0,4.0,3.0,1.0,3.0,High school graduate,5.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,95633.0,0.685682415962219
1103153.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,1.0,Never,Never,Protestant/Do not attend weekly,Complete,,,No,3.0,2.0,,3.0,4.0,3.0,1.0,9.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,95966.0,0.837128400802612
1103254.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,No,4.0,2.0,,5.0,4.0,9.0,1.0,5.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,96143.0,1.46921622753143
1103174.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,2.0,1.0,,5.0,4.0,5.0,2.0,5.0,College graduate,5.0,2.0,2.0,,,,Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,95966.0,1.96790051460266
1103180.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,2.0,Never,Never,All others,Complete,,,No,2.0,1.0,,5.0,4.0,5.0,2.0,5.0,College graduate,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,2.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,95602.0,2.57011008262634
1103155.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,3.0,Never,Never,All others,Complete,,,No,2.0,1.0,,5.0,4.0,5.0,1.0,5.0,High school graduate,5.0,1.0,2.0,,,,Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,4.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,95713.0,0.881964206695557
1103325.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,,,Yes,2.0,1.0,,9.0,4.0,9.0,1.0,9.0,High school graduate,5.0,1.0,1.0,,,,Strongly approve,Approve,9.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,99.0,7.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,95603.0,1.27618074417114
1103317.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,,,No,2.0,1.0,,3.0,4.0,3.0,2.0,5.0,Postgraduate study,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,95747.0,1.83683633804321
1103225.0,2.0,4.0,,,,,,,2.0,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,No,2.0,1.0,,5.0,4.0,5.0,2.0,5.0,Postgraduate study,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,,,,,,,Suburb,Urban,Urban Core,Very upscale,95747.0,1.88032686710358
