ID,AGE3,AGE60,BACKSIDE,BREAKRNV,BREAKRN2,BRNAGAIN,CALL,CDNUM,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08R,LATINO,LATINOS,NVPARTYID,NVRPRS08,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
535568.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,No,3.0,2.0,18-64,3.0,Moderate,3.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.558975517749786
535565.0,60+,60+,Complete,2.0,1.0,No,Call 3,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,2.0,18-64,2.0,Conservative,4.0,2.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.551892042160034
535562.0,30-59,45-59,Complete,9.0,9.0,No,Call 3,2.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,2.0,2.0,18-64,2.0,Moderate,3.0,2.0,1.0,,State questionnaire,,West,None,None,9.0,2.0,Female,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.506462097167969
535560.0,30-59,45-59,Complete,4.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,9.0,,,2.0,2.0,18-64,2.0,Conservative,4.0,2.0,2.0,White,State questionnaire,White,West,None,None,5.0,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.581565856933594
535558.0,30-59,45-59,Complete,3.0,2.0,No,Call 3,2.0,3.0,100k or more,2.0,6.0,9.0,Yes,Yes,2.0,2.0,18-64,2.0,Moderate,3.0,2.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,None,None,9.0,2.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.558975517749786
535554.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.581565856933594
535552.0,30-59,30-44,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.558975517749786
535550.0,60+,60+,Complete,1.0,1.0,Yes,Call 3,2.0,3.0,100k or more,2.0,6.0,2.0,No,No,2.0,2.0,18-64,2.0,Moderate,3.0,2.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.530454277992249
535547.0,60+,60+,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Yes,2.0,2.0,18-64,2.0,Conservative,5.0,2.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.551892042160034
535545.0,30-59,45-59,Complete,9.0,9.0,No,Call 3,2.0,3.0,Less than 100k,2.0,4.0,1.0,,,2.0,2.0,18-64,2.0,Conservative,4.0,2.0,9.0,,State questionnaire,,West,None,None,9.0,2.0,Female,,,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.506462097167969
535542.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,2.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.558975517749786
535528.0,18-29,18-29,Complete,3.0,2.0,No,Call 3,2.0,1.0,100k or more,2.0,6.0,1.0,Yes,Yes,2.0,2.0,18-64,2.0,Conservative,5.0,86.0,2.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,2.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.446457505226135
535466.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 3,1.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,2.0,18-64,2.0,Moderate,3.0,25.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,High Density Urban,Urban,Urban Core,Upscale,89146.0,3.88457775115967
535458.0,30-59,30-44,Complete,1.0,1.0,Yes,Call 3,3.0,2.0,Less than 100k,2.0,4.0,4.0,Yes,Yes,2.0,2.0,18-64,2.0,Conservative,5.0,6.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,Male,Non white male,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.94286203384399
535423.0,60+,60+,Complete,3.0,2.0,No,Call 3,1.0,2.0,100k or more,2.0,6.0,3.0,No,No,2.0,2.0,65+,2.0,Conservative,5.0,13.0,2.0,Asian,State questionnaire,Asian,West,Catholic,Catholic,9.0,2.0,Male,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,6.0,4.0,65+,High Density Urban,Urban,Urban Core,Upscale,89146.0,3.13272404670715
535395.0,18-29,18-29,Complete,2.0,1.0,Yes,Call 3,3.0,2.0,Less than 100k,1.0,1.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.55564332008362
535376.0,18-29,18-29,Complete,2.0,1.0,Yes,Call 1,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,4.0,67.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.495288789272308
535368.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 2,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,4.0,56.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89423.0,1.17384850978851
535360.0,30-59,45-59,Complete,1.0,1.0,Yes,Call 2,2.0,3.0,100k or more,2.0,6.0,3.0,,,2.0,2.0,18-64,2.0,Conservative,5.0,56.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,White male,White male,Rural,Small Cities/Rural,,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89423.0,1.2212883234024
535347.0,18-29,18-29,Complete,4.0,2.0,Yes,Call 2,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,75.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,1.0225316286087
535333.0,60+,60+,Complete,4.0,2.0,Yes,Call 3,1.0,2.0,,,,1.0,No,No,2.0,2.0,65+,2.0,Conservative,5.0,14.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,3.34877395629883
535318.0,60+,60+,Complete,1.0,1.0,Yes,Call 1,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,2.0,65+,2.0,Conservative,5.0,67.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89451.0,0.499829202890396
535270.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 2,2.0,1.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,75.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,1.08738839626312
535239.0,30-59,30-44,Complete,4.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,4.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.926722526550293
535237.0,30-59,45-59,Complete,3.0,2.0,Yes,Call 3,2.0,3.0,Less than 100k,2.0,5.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.96417498588562
535216.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 2,3.0,2.0,100k or more,2.0,6.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,7.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.55564332008362
535181.0,60+,60+,Complete,3.0,2.0,Yes,Call 1,3.0,2.0,Less than 100k,1.0,1.0,4.0,No,No,2.0,2.0,65+,2.0,Conservative,4.0,7.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,89052.0,2.55564332008362
535128.0,60+,60+,Complete,2.0,1.0,Yes,Call 1,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,2.0,65+,2.0,Conservative,5.0,58.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.879437386989594
535126.0,60+,60+,Complete,4.0,2.0,Yes,Call 1,2.0,3.0,Less than 100k,2.0,4.0,4.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,58.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.914978921413422
535122.0,30-59,45-59,Complete,4.0,2.0,Yes,Call 1,2.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Yes,2.0,2.0,18-64,2.0,Conservative,5.0,58.0,2.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,Female,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,89801.0,0.926722526550293
535111.0,30-59,45-59,Complete,1.0,1.0,Yes,Call 2,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,55.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,2.0,Male,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,3.0,17-64,Low Density Rural,Rural,Rural,Very upscale,89411.0,0.832696616649628
535067.0,30-59,45-59,Complete,4.0,2.0,No,Call 1,1.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,2.0,18-64,2.0,Liberal,1.0,14.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,3.34877395629883
535059.0,30-59,45-59,Complete,2.0,1.0,No,Call 1,1.0,2.0,,,,3.0,No,No,2.0,2.0,18-64,2.0,Moderate,3.0,14.0,1.0,American Indian,State questionnaire,Other,West,Something else,Something else,9.0,2.0,Female,Non white female,Non white,Suburbs,Suburbs,English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,89032.0,3.34877395629883
535036.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 2,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,2.0,2.0,18-64,2.0,Conservative,4.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.704340100288391
535024.0,18-29,18-29,Complete,3.0,2.0,Yes,Call 2,2.0,1.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,2.0,2.0,18-64,2.0,Conservative,4.0,83.0,2.0,,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.649592399597168
534989.0,30-59,30-44,Complete,4.0,2.0,No,Call 2,3.0,2.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,23.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,2.0,Male,White male,White male,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,89146.0,2.42786121368408
534987.0,60+,60+,Complete,3.0,2.0,Yes,Call 2,2.0,1.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,83.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,89523.0,0.695414543151855
534984.0,30-59,45-59,Complete,1.0,1.0,No,Call 2,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,2.0,18-64,2.0,Moderate,3.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,89701.0,0.558975517749786
534969.0,60+,60+,Complete,2.0,1.0,Yes,Call 2,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,2.0,65+,2.0,Conservative,4.0,71.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Low Density Rural,Urban,Urban Core,Very upscale,89511.0,0.668401837348938
534912.0,30-59,45-59,Complete,2.0,1.0,Yes,Call 1,2.0,1.0,Less than 100k,2.0,4.0,2.0,No,No,2.0,2.0,18-64,2.0,Conservative,5.0,81.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,89434.0,0.308568030595779
534911.0,60+,60+,Complete,2.0,1.0,Yes,Call 1,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,2.0,65+,2.0,Conservative,4.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,89701.0,0.530454277992249
