ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREP,COLLEDUC,CUBAN3,CUBAN3S,EDUC,FLREP2ND,FLREP2NX,FLRPRS08,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXBLACK,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXPREF,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
702675.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,No,2.0,1.0,Call 1,11.0,1.0,1.0,1.0,1.0,Some college or associate degree,5.0,5.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Liberal,2.0,71.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,1.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.791694402694702
702755.0,1.0,1.0,30-59,30-44,40-49,40-44,,Never,Never,All others,Complete,3.0,4.0,2.0,No,2.0,1.0,Call 1,11.0,1.0,2.0,3.0,3.0,College graduate,5.0,5.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,,Republican,Moderate,3.0,66.0,1.0,,State questionnaire,,South,Something else,Something else,9.0,1.0,Female,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.504012763500214
702760.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,Omit,Omit,Protestant/Do not attend weekly,Complete,3.0,4.0,2.0,No,2.0,1.0,Call 1,22.0,3.0,2.0,3.0,3.0,Postgraduate study,4.0,4.0,2.0,1.0,2.0,3.0,,,,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,126.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.404940724372864
702770.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 1,21.0,3.0,2.0,1.0,1.0,Postgraduate study,1.0,1.0,4.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Omit,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,39.0,3.0,,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,65+,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.613229691982269
702946.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,No,1.0,1.0,Call 1,24.0,5.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,6.0,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,173.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,,High-Growth Suburban Perimeter,Upscale,32080.0,0.644331276416779
703043.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,9.0,9.0,Yes,2.0,1.0,Call 1,19.0,2.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,124.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.408549427986145
703046.0,2.0,4.0,30-59,45-59,50-64,50-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Yes,1.0,1.0,Call 1,1.0,2.0,1.0,3.0,3.0,Some college or associate degree,9.0,9.0,2.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Something else,Moderate,3.0,58.0,2.0,Black,State questionnaire,Black,South,None,None,9.0,2.0,Female,Black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,1.07966947555542
703050.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,4.0,2.0,Yes,2.0,1.0,Call 1,21.0,1.0,1.0,1.0,4.0,Some college or associate degree,3.0,3.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",4.0,My candidates position on the issues,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,42.0,2.0,Other,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,1.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,Spanish,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,65+,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.962921023368835
703162.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,4.0,2.0,No,1.0,1.0,Call 1,24.0,3.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,4.0,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,172.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.589270055294037
703167.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,Protestant/Do not attend weekly,Complete,5.0,2.0,1.0,No,1.0,1.0,Call 1,24.0,5.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,6.0,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,172.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.534609258174896
703173.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,1.0,1.0,Yes,2.0,1.0,Call 1,24.0,6.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,6.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,5.0,170.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.978057444095612
703176.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,,,,Not complete,,4.0,2.0,,1.0,1.0,Call 1,21.0,,,1.0,1.0,,,,1.0,1.0,,,,,,4.0,My candidates leadership/personal qualities,,,18-64,,,,,,43.0,4.0,White,State questionnaire,Hispanic/Latino,South,,,,1.0,Male,Non black male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,,,,1.0,1.0,2.0,2.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.777164936065674
703202.0,2.0,3.0,30-59,45-59,50-64,50-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Yes,1.0,1.0,Call 1,1.0,1.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,1.0,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Black non Democrat,Republican,Moderate,3.0,105.0,2.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,Male,Black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,2.38723158836365
703210.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,All others,Complete,5.0,4.0,2.0,No,1.0,1.0,Call 1,1.0,5.0,2.0,3.0,3.0,College graduate,2.0,2.0,6.0,5.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,105.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,1.20095252990723
703212.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,Never,Never,All others,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 1,9.0,3.0,1.0,2.0,2.0,High school graduate,1.0,1.0,4.0,3.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,73.0,3.0,White,State questionnaire,Hispanic/Latino,South,None,None,9.0,4.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.731819093227386
703213.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,5.0,1.0,1.0,Yes,4.0,2.0,Call 1,1.0,4.0,1.0,3.0,3.0,Did not complete high school,5.0,5.0,5.0,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,105.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,1.3398129940033
703214.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,1.0,No,2.0,1.0,Call 1,9.0,3.0,2.0,3.0,3.0,College graduate,5.0,5.0,4.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,73.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.731550395488739
703215.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,4.0,2.0,Yes,2.0,1.0,Call 1,9.0,3.0,2.0,3.0,3.0,College graduate,2.0,2.0,4.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,73.0,4.0,American Indian,State questionnaire,Other,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.731550395488739
703216.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,No,2.0,1.0,Call 1,9.0,3.0,2.0,3.0,3.0,Postgraduate study,1.0,1.0,4.0,3.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,73.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.731550395488739
703338.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Yes,1.0,1.0,Call 2,8.0,1.0,1.0,2.0,2.0,Some college or associate degree,5.0,5.0,1.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,112.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,Female,Non black female,Non white female,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,,Urban Perimeter,Upscale,33548.0,0.838984906673431
703341.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,3.0,2.0,No,3.0,2.0,Call 2,5.0,3.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,4.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,64.0,1.0,White,State questionnaire,White,South,Something else,Something else,4.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Something else,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,,Urban Perimeter,Upscale,33548.0,0.6349116563797
703342.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,No,3.0,2.0,Call 2,15.0,3.0,1.0,3.0,3.0,High school graduate,1.0,1.0,4.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,6.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,,Urban Perimeter,Upscale,33548.0,0.860287427902222
703356.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,1.0,No,2.0,1.0,Call 2,8.0,5.0,2.0,2.0,2.0,College graduate,3.0,3.0,6.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,112.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,7.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,0.643488764762878
703359.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,More than once a week,More than once a week/Once a week,All others,Complete,5.0,3.0,2.0,Yes,2.0,1.0,Call 2,21.0,5.0,1.0,1.0,1.0,Some college or associate degree,5.0,9.0,6.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",9.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,42.0,3.0,Black,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,1.44073605537415
703391.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,More than once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,1.0,Yes,1.0,1.0,Call 2,6.0,3.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,4.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,55.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,Non black female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,,High-Growth Suburban Perimeter,Upscale,34211.0,1.21023654937744
703394.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Yes,3.0,2.0,Call 2,5.0,1.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,5.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,64.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,0.565504372119904
703398.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,1.0,1.0,No,3.0,2.0,Call 2,8.0,3.0,1.0,2.0,2.0,Some college or associate degree,3.0,3.0,6.0,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Something else,Moderate,3.0,109.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,7.0,Male,Non black male,Non white male,Non white,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,,Low-Growth Suburban Perimeter,Downscale,32129.0,1.04278182983398
