ID,AGE3,AGE60,AGE65,AGE9,BACKSIDE,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,COLLEDUC,DPRS08,EDUC,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,MARRIED,MIALLCAND,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08D,QRACEAI,QTYPE,RACE,REGION,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
517585.0,18-29,18-29,25-29,25-29,Complete,3.0,2.0,4.0,2.0,Call 1,15.0,1.0,2.0,Some college or associate degree,3.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,Yes,4.0,18-64,Democrat,Democrat,Liberal,2.0,123.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.883372247219086
517574.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,3.0,2.0,Call 1,2.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,79.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.442668884992599
517568.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 1,15.0,2.0,2.0,Postgraduate study,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Yes,2.0,18-64,Independent/Something else,Independent,Liberal,1.0,123.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.625538289546967
517554.0,30-59,45-59,40-49,45-49,Complete,3.0,2.0,3.0,2.0,Call 1,2.0,2.0,2.0,Postgraduate study,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,79.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.436313331127167
517552.0,60+,60+,65+,75 or over,Not complete,3.0,2.0,2.0,1.0,Call 1,10.0,,2.0,,5.0,,,,,1.0,,1.0,65+,,,,,110.0,1.0,White,State questionnaire,White,Midwest,Female,White female,,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,4.0,4.0,6.0,9.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48054.0,0.868287324905396
517479.0,30-59,45-59,50-64,50-59,Complete,4.0,2.0,3.0,2.0,Call 1,4.0,2.0,2.0,Postgraduate study,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,18-64,Democrat,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.578806698322296
517474.0,30-59,45-59,50-64,50-59,Not complete,2.0,1.0,4.0,2.0,Call 1,4.0,,2.0,,5.0,,,,,1.0,,2.0,18-64,,,,,25.0,1.0,White,State questionnaire,White,Midwest,Female,White female,,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.578806698322296
517457.0,30-59,45-59,40-49,45-49,Not complete,2.0,1.0,4.0,2.0,Call 1,11.0,,2.0,,1.0,,,,,3.0,,1.0,18-64,,,,,142.0,1.0,Black,State questionnaire,Black,Midwest,Male,Non white male,,Non white,"Cities 50,000-500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,0.803912818431854
517451.0,,,,,Complete,4.0,2.0,9.0,9.0,Call 1,15.0,2.0,2.0,College graduate,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,,1.0,,,,Moderate,3.0,73.0,1.0,,State questionnaire,,Midwest,Female,,,,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,,,,,,Suburb,Rural,Rural,Upscale,48162.0,0.777757942676544
517424.0,60+,60+,50-64,60-64,Complete,1.0,1.0,2.0,1.0,Call 1,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,150.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.874869525432587
517420.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 1,15.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,73.0,1.0,Asian,State questionnaire,Asian,Midwest,Female,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Upscale,48162.0,0.806668281555176
517409.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 1,15.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,1.0,73.0,1.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Upscale,48162.0,0.867278754711151
517399.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 1,8.0,2.0,2.0,Postgraduate study,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,32.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.792766153812408
517398.0,18-29,18-29,25-29,25-29,Complete,1.0,1.0,2.0,1.0,Call 1,15.0,2.0,2.0,College graduate,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,18-64,Democrat,Democrat,Moderate,3.0,73.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Michigan,Election day exit poll,1.0,1.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Upscale,48162.0,1.13916027545929
517397.0,30-59,45-59,40-49,45-49,Complete,3.0,2.0,3.0,2.0,Call 1,1.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,66.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,49849.0,0.955384850502014
517393.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 1,13.0,1.0,2.0,Some college or associate degree,1.0,2.0,,,,1.0,Yes,1.0,65+,Democrat,Democrat,Liberal,2.0,150.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.874869525432587
517392.0,30-59,45-59,40-49,45-49,Complete,2.0,1.0,3.0,2.0,Call 1,8.0,1.0,2.0,Some college or associate degree,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,1.0,18-64,Independent/Something else,Independent,Liberal,2.0,32.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.804313957691193
517385.0,60+,60+,65+,65-74,Complete,4.0,2.0,4.0,2.0,Call 1,1.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,Yes,1.0,65+,Democrat,Democrat,Liberal,2.0,66.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49849.0,1.20957398414612
517364.0,60+,60+,65+,65-74,Not complete,2.0,1.0,4.0,2.0,Call 1,1.0,,2.0,,3.0,,,,,1.0,,1.0,65+,,,,,66.0,1.0,White,State questionnaire,White,Midwest,Male,White male,,White male,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,49849.0,1.20957398414612
517363.0,60+,60+,50-64,60-64,Not complete,1.0,1.0,2.0,1.0,Call 1,13.0,,2.0,,1.0,,,,,1.0,,1.0,18-64,,,,,150.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Female,Non white female,,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.8623086810112
517359.0,30-59,30-44,40-49,40-44,Complete,2.0,1.0,3.0,2.0,Call 1,13.0,1.0,2.0,Some college or associate degree,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,1.0,150.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.701083481311798
517356.0,60+,60+,50-64,60-64,Not complete,3.0,2.0,4.0,2.0,Call 1,8.0,,2.0,,3.0,,,,,1.0,,1.0,18-64,,,,,32.0,1.0,White,State questionnaire,White,Midwest,,,,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.986250698566437
517355.0,60+,60+,50-64,60-64,Complete,3.0,2.0,4.0,2.0,Call 1,1.0,1.0,2.0,High school graduate,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,66.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49849.0,1.19220769405365
517351.0,60+,60+,50-64,60-64,Complete,2.0,1.0,3.0,2.0,Call 1,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Conservative,5.0,150.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.874869525432587
517349.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,3.0,2.0,Call 1,8.0,1.0,2.0,High school graduate,3.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,2.0,32.0,1.0,American Indian,State questionnaire,Other,Midwest,Female,Non white female,Married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,48895.0,0.792766153812408
517344.0,60+,60+,65+,75 or over,Complete,2.0,1.0,3.0,2.0,Call 1,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,1.0,65+,Democrat,Democrat,Moderate,3.0,150.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Non-married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,9.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.874869525432587
517337.0,30-59,30-44,30-39,30-39,Complete,3.0,2.0,3.0,2.0,Call 1,13.0,2.0,2.0,Postgraduate study,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,2.0,18-64,Democrat,Democrat,Moderate,3.0,150.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.691017746925354
517320.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,High school graduate,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Liberal,1.0,62.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48310.0,1.72324120998383
517302.0,60+,60+,50-64,60-64,Complete,1.0,1.0,3.0,2.0,Call 1,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,3.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Rural,Small Cities/Rural, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,49908.0,1.00510048866272
517294.0,30-59,30-44,40-49,40-44,Complete,3.0,2.0,4.0,2.0,Call 1,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,45.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.509695947170258
517286.0,30-59,45-59,50-64,50-59,Complete,2.0,1.0,3.0,2.0,Call 1,3.0,1.0,2.0,Some college or associate degree,4.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Republican,Republican,Moderate,3.0,45.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.509695947170258
517255.0,30-59,30-44,30-39,30-39,Complete,1.0,1.0,2.0,1.0,Call 1,9.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,4.0,18-64,Independent/Something else,Independent,Liberal,2.0,87.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,Suburbs,Suburbs, Michigan,Election day exit poll,1.0,2.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,48309.0,0.974498569965363
517254.0,60+,60+,50-64,60-64,Complete,4.0,2.0,3.0,2.0,Call 1,8.0,2.0,2.0,College graduate,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,28.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0,0.785782873630524
517221.0,30-59,45-59,40-49,45-49,Not complete,2.0,1.0,3.0,2.0,Call 1,13.0,,2.0,,1.0,,,,,1.0,,1.0,18-64,,,,,127.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.26770067214966
517220.0,60+,60+,65+,75 or over,Complete,1.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,1.0,65+,Democrat,Democrat,Liberal,1.0,113.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.70723509788513
517211.0,30-59,30-44,30-39,30-39,Complete,2.0,1.0,4.0,2.0,Call 1,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,127.0,1.0,Black,State questionnaire,Black,Midwest,Male,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.30073308944702
517210.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,50.0,1.0,White,State questionnaire,White,Midwest,Male,White male,Married men,White male,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,0.929604649543762
517207.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 1,10.0,1.0,2.0,Some college or associate degree,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,50.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,0.916257977485657
517205.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 1,13.0,2.0,2.0,College graduate,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,1.0,18-64,Democrat,Democrat,Moderate,3.0,127.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.26770067214966
517201.0,60+,60+,65+,75 or over,Complete,1.0,1.0,4.0,2.0,Call 1,10.0,1.0,2.0,High school graduate,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,1.0,65+,Democrat,Democrat,Liberal,2.0,113.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,1.68272376060486
517196.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,3.0,2.0,Call 1,13.0,1.0,2.0,High school graduate,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,127.0,1.0,Black,State questionnaire,Black,Midwest,Female,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000", Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,48234.0,2.26770067214966
517194.0,30-59,45-59,50-64,50-59,Complete,3.0,2.0,4.0,2.0,Call 1,12.0,1.0,2.0,Some college or associate degree,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,1.0,18-64,Democrat,Democrat,Liberal,2.0,63.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48021.0,1.06312787532806
517193.0,30-59,45-59,50-64,50-59,Complete,1.0,1.0,4.0,2.0,Call 1,10.0,2.0,2.0,College graduate,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,1.0,18-64,Independent/Something else,Independent,Moderate,3.0,50.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,1.0,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,0.916257977485657
517184.0,30-59,30-44,40-49,40-44,Complete,1.0,1.0,4.0,2.0,Call 1,2.0,1.0,2.0,High school graduate,4.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,18-64,Democrat,Democrat,Moderate,3.0,46.0,1.0,White,State questionnaire,White,Midwest,Female,White female,Non-married women,White female,Suburbs,Suburbs, Michigan,Election day exit poll,2.0,5.0,2.0,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,2.0,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,49345.0,0.559893310070038
