ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,ENDPRIM,ENVICLIN,ENVIOBAM,ENVIRO,FTEVER,FTPRIM,FTVOTEP,GASTAX,GENDISS,GENDISS2,GENDISS4,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,OBAMVSMCCN,ORDPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,REVWRIGHT,RVWRGHT2,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHENOR3D,WHENORD,WHENORWK,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3693613.0,,,,,,,Omit,Omit,Omit,Complete,9.0,5.0,9.0,,8.0,,9.0,9.0,9.0,9.0,,,,9.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,,,,,9.0,9.0,2.0,,,,,,,,9.0,,State questionnaire,,9.0,9.0,9.0,9.0,9.0,West,,,9.0,9.0,9.0,9.0,9.0,9.0,Female,,,,,9.0,9.0,9.0,Suburbs,Suburbs,Oregon,Telephone survey,9.0,9.0,Omit,,,,,Version 1,2.0,4.0,2.0,,9.0,,,,,,9.0,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,97222.0,0.0428027473390102
3693590.0,30-59,30-44,30-39,30-39,,,Never,Never,All others,Complete,9.0,3.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,18-64,Democrat,,,Democrat,Liberal,1.0,4.0,,State questionnaire,,3.0,2.0,9.0,2.0,1.0,West,None,None,9.0,2.0,1.0,1.0,3.0,1.0,Female,,,,,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,1.0,1.0,1.0,Non-white,2.0,2.0,2.0,3.0,3.0,,9.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,97206.0,0.500708758831024
3693533.0,60+,60+,50-64,60-64,,,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,2.0,18-64,Independent/Something else,,,Something else,Liberal,2.0,1.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,2.0,2.0,2.0,1.0,Male,,,,,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,4.0,2.0,Non-white,2.0,3.0,4.0,5.0,7.0,,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,97206.0,0.238940685987473
3694299.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,4.0,2.0,1.0,99.0,Some college or associate degree,9.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,,,,1.0,2.0,9.0,65+,,,,,Conservative,4.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,3.0,1.0,Protestant/Other Christian,9.0,4.0,4.0,6.0,9.0,4.0,9.0,65+,Low Density Rural,Rural,Rural,Very downscale,97420.0,0.104156948626041
3694014.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,4.0,9.0,1.0,99.0,High school graduate,9.0,9.0,9.0,9.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,9.0,9.0,65+,,,,,Moderate,3.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,9.0,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,Suburbs,Suburbs,Oregon,Telephone survey,9.0,9.0,Omit,No one does,No,No,No,Version 1,2.0,3.0,1.0,Protestant/Other Christian,9.0,4.0,4.0,6.0,9.0,4.0,9.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,97426.0,0.125042542815208
3693819.0,30-59,45-59,50-64,50-59,,,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,3.0,2.0,2.0,99.0,College graduate,1.0,9.0,9.0,9.0,2.0,2.0,1.0,9.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,9.0,18-64,Republican,,,Republican,Conservative,5.0,9.0,,State questionnaire,,2.0,1.0,9.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,2.0,4.0,2.0,Female,,,,,2.0,2.0,4.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,1.0,2.0,1.0,Non-white,2.0,3.0,3.0,5.0,6.0,,9.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97009.0,0.0509393736720085
3694587.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Never,Never,Catholic/Do not attend weekly,Complete,2.0,5.0,1.0,1.0,8.0,High school graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,4.0,2.0,Male,Black male,Black men,Non white male,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,1.0,1.0,1.0,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97045.0,2.16469192504883
3694556.0,60+,60+,50-64,60-64,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,9.0,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,4.0,2.0,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,97212.0,1.36713969707489
3694540.0,60+,60+,65+,65-74,Black 60+,Black 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,1.0,2.0,8.0,College graduate,9.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,65+,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,5.0,2.0,Non-white,2.0,4.0,4.0,6.0,8.0,8.0,2.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,97212.0,1.21015655994415
3694392.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Omit,Omit,All others,Complete,2.0,3.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,1.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,1.0,West,None,None,9.0,4.0,2.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,5.0,2.0,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,2.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,97030.0,3.63857913017273
3694358.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,1.0,2.0,1.0,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,97236.0,2.85267376899719
3694182.0,60+,60+,65+,75 or over,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,1.0,1.0,8.0,High school graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,1.0,2.0,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,4.0,Black,State questionnaire,Black,3.0,2.0,4.0,4.0,2.0,West,None,None,9.0,4.0,2.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,5.0,2.0,Non-white,9.0,4.0,4.0,6.0,9.0,8.0,2.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,97222.0,0.70188844203949
3694134.0,60+,60+,50-64,60-64,Black 60+,Black 60+,Omit,Omit,Omit,Complete,2.0,2.0,3.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,4.0,2.0,West,,,9.0,3.0,2.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,4.0,2.0,Non-white,2.0,3.0,4.0,5.0,7.0,8.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,97520.0,1.25349247455597
3694039.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Never,Never,Catholic/Do not attend weekly,Complete,2.0,5.0,3.0,1.0,8.0,Some college or associate degree,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,2.0,Black,State questionnaire,Black,2.0,1.0,3.0,1.0,1.0,West,Catholic,Catholic,9.0,4.0,2.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,3.0,1.0,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97045.0,2.73935151100159
3693995.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,5.0,1.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,2.0,Black,State questionnaire,Black,1.0,1.0,3.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,9.0,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,9.0,9.0,9.0,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,97301.0,1.60155379772186
3693986.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,1.0,2.0,1.0,8.0,High school graduate,2.0,9.0,9.0,9.0,1.0,1.0,3.0,9.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,4.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,9.0,9.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Oregon,Telephone survey,9.0,9.0,Omit,No one does,No,No,No,Version 1,9.0,9.0,9.0,Non-white,2.0,1.0,1.0,1.0,1.0,5.0,9.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,97229.0,4.30134391784668
3693920.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,2.0,8.0,College graduate,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,3.0,2.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,West,Catholic,Catholic,9.0,9.0,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,2.0,5.0,2.0,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,97330.0,1.41608595848083
3693913.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,5.0,2.0,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,97603.0,1.43169939517975
3693685.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,1.0,1.0,8.0,High school graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,3.0,2.0,9.0,9.0,9.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,97217.0,2.69201374053955
3693666.0,60+,60+,65+,75 or over,Black 60+,Black 60+,Never,Never,All others,Complete,1.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,65+,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,4.0,2.0,West,None,None,9.0,3.0,2.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,2.0,5.0,2.0,Non-white,2.0,4.0,4.0,6.0,9.0,8.0,1.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97007.0,0.70188844203949
3693654.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,2.0,8.0,Postgraduate study,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,2.0,Black,State questionnaire,Black,3.0,2.0,4.0,3.0,2.0,West,Catholic,Catholic,9.0,2.0,1.0,2.0,4.0,2.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,4.0,2.0,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,97526.0,1.9351133108139
3693488.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,1.0,2.0,8.0,College graduate,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,2.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,West,None,None,9.0,1.0,1.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,1.0,1.0,1.0,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,97402.0,1.80621445178986
3694329.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,1.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,2.0,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,1.0,1.0,Black,State questionnaire,Black,3.0,2.0,4.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,2.0,5.0,2.0,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,97222.0,1.49307906627655
3694683.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,1.0,1.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,None,None,5.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,9.0,9.0,9.0,None,2.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Low Density Rural,70s Suburbs,Urban Perimeter,Downscale,97048.0,0.568344175815582
3694682.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,9.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",9.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,None,None,5.0,3.0,2.0,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,9.0,9.0,9.0,Suburbs,Suburbs,Oregon,Telephone survey,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,2.0,4.0,2.0,None,2.0,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,97224.0,1.01352918148041
3694676.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,1.0,2.0,2.0,College graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,3.0,3.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,,,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,9.0,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,9.0,9.0,9.0,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,97236.0,1.15034806728363
3694669.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,5.0,1.0,2.0,2.0,College graduate,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Oregon,Telephone survey,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,2.0,5.0,2.0,Catholic,9.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,97013.0,0.749862611293793
3694667.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,3.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Something else,Something else,4.0,9.0,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,2.0,4.0,2.0,Something else,1.0,1.0,1.0,2.0,2.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Upscale,97202.0,3.26952266693115
