ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SDDPRS08,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3707308.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,Did not complete high school,2.0,1.0,3.0,1.0,No,1.0,1.0,2.0,1.0,,,,1.0,My candidates leadership/personal qualities,2.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,50003.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,Midwest,Something else,Muslim,4.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Something else,4.0,4.0,6.0,8.0,4.0,9.0,65+,Suburb,Urban,Urban Core,Very upscale,57105.0,0.652209281921387
3707306.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50002.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,9.0,65+,Low Density Rural,Rural,Rural,Upscale,57783.0,0.689702749252319
3707304.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,,,,2.0,My candidates position on the issues,2.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50002.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.689702749252319
3707303.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,No,2.0,4.0,2.0,2.0,,,,2.0,My candidates leadership/personal qualities,9.0,9.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50001.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57350.0,0.669920206069946
3707296.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50001.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57350.0,0.669920206069946
3707294.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Omit,2.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50003.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57356.0,0.652209281921387
3707293.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,Omit,1.0,1.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50003.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,2.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57356.0,0.652209281921387
3707292.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,,,,3.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,50003.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,57039.0,0.652209281921387
3707291.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,No,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50001.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,0.669920206069946
3707288.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,,,,1.0,9.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,3.0,,1.0,3.0,1.0,1.0,,,,1.0,My candidates position on the issues,2.0,9.0,9.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50002.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57559.0,0.689702749252319
3707287.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,1.0,,,,9.0,My candidates leadership/personal qualities,9.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57349.0,0.683180391788483
3707285.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,,,,1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50003.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,57018.0,0.683180391788483
3707282.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,,,,1.0,1.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,1.0,,,,1.0,My candidates position on the issues,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,2.0,65+,Suburb,Urban,Urban Core,Very upscale,57103.0,0.683180391788483
3707281.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Did not complete high school,2.0,1.0,3.0,2.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50001.0,2.0,White,State questionnaire,White,9.0,9.0,9.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,Omit,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57006.0,0.701732337474823
3707280.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,,,,1.0,9.0,1.0,1.0,2.0,High school graduate,9.0,9.0,9.0,3.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,2.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50002.0,2.0,White,State questionnaire,White,9.0,9.0,9.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.722454309463501
3707277.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,1.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50001.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57252.0,0.701732337474823
3707274.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,2.0,9.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57078.0,0.683180391788483
3707273.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,9.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50002.0,4.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.722454309463501
3707272.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,50003.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,57005.0,0.683180391788483
3707270.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,1.0,Yes,1.0,3.0,1.0,1.0,,,,1.0,Omit,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,9.0,65+,Suburb,Urban,Urban Core,Very upscale,57105.0,0.683180391788483
3707269.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,2.0,2.0,2.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,Omit,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,57103.0,0.683180391788483
3707268.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,2.0,1.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50002.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57644.0,0.722454309463501
3707267.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,1.0,,,,2.0,My candidates leadership/personal qualities,1.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57078.0,0.683180391788483
3707264.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,,,,1.0,9.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates position on the issues,2.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,2.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57380.0,0.683180391788483
3707263.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,50001.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57201.0,0.701732337474823
3707258.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,1.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0,0.683180391788483
3707257.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,No,1.0,1.0,2.0,2.0,,,,2.0,My candidates position on the issues,1.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50001.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,Omit,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,57201.0,0.701732337474823
