ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,MTDPRS08,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3706950.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,2.0,,,,3.0,My candidates leadership/personal qualities,1.0,1.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,9.0,White,State questionnaire,White,9.0,9.0,9.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,59102.0,0.96442711353302
3706949.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,1.0,1.0,2.0,9.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,2.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,0.96442711353302
3706947.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,9.0,9.0,9.0,3.0,No,1.0,1.0,2.0,1.0,,,,3.0,Omit,9.0,1.0,2.0,9.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,,,50003.0,9.0,White,State questionnaire,White,9.0,9.0,9.0,9.0,9.0,West,,,9.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,1.0,1.0,Barack Obama did not,Version 1,,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,59044.0,0.96442711353302
3706940.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates leadership/personal qualities,9.0,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,59330.0,0.96442711353302
3706930.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,59102.0,1.14139819145203
3706926.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,,,,1.0,1.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,2.0,1.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50001.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Jewish,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Town,Rural,Rural,Very upscale,59601.0,1.36770212650299
3706899.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,1.0,,,,3.0,My candidates position on the issues,2.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59347.0,1.36767709255219
3706897.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,2.0,,,,1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,None,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59063.0,1.36767709255219
3706894.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates position on the issues,2.0,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59327.0,1.36767709255219
3706893.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,My candidates leadership/personal qualities,9.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,,,9.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,59044.0,1.36767709255219
3706889.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,1.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,2.0,1.0,2.0,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50001.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,59701.0,1.69643139839172
3706885.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,2.0,3.0,Yes,1.0,3.0,1.0,1.0,,,,9.0,Omit,2.0,1.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,Omit,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,59063.0,1.43337762355804
3706859.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,9.0,,,,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,My candidates position on the issues,9.0,1.0,1.0,9.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,50003.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Something else,3.0,3.0,4.0,5.0,3.0,9.0,17-64,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,59044.0,1.92646849155426
3706840.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,3.0,Yes,1.0,1.0,2.0,2.0,,,,2.0,My candidates leadership/personal qualities,1.0,1.0,2.0,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,50003.0,4.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59301.0,2.86320948600769
3706835.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,2.0,,,,1.0,My candidates position on the issues,1.0,1.0,1.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,50002.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,59715.0,4.73943328857422
3707030.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,1.0,,,,1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50001.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Low Density Rural,Rural,Rural,Downscale,59701.0,0.919841587543488
3707028.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,1.0,Yes,1.0,1.0,2.0,1.0,,,,1.0,Omit,2.0,1.0,9.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,,,50001.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,Omit,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,65+,Low Density Rural,Urban,Urban Core,Upscale,59405.0,0.919841587543488
3707022.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50001.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.919841587543488
3707019.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50002.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,4.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,None,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0,1.16207921504974
3707011.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,No,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50002.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,59937.0,1.16207921504974
3707006.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,No,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,2.0,1.0,9.0,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50002.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59912.0,1.16207921504974
3706995.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,1.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,My candidates leadership/personal qualities,1.0,1.0,2.0,9.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50001.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0,0.964444637298584
3706994.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,2.0,Did not complete high school,3.0,2.0,4.0,1.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,1.0,1.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50001.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Low Density Rural,Urban,Urban Core,Upscale,59405.0,0.964444637298584
3706900.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,,,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,50003.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,5.0,2.0,1.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non white,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,13.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,59102.0,1.36597919464111
3706895.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,59034.0,1.36767709255219
3707043.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,1.0,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50002.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,59749.0,0.969815969467163
3706948.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,1.0,2.0,1.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Very upscale,59102.0,0.96442711353302
3706946.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,,,,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,2.0,1.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,50003.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0,0.96442711353302
