ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,NMPRSD08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1117352.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Yes,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,38.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,87505.0,1.11665916442871
1129015.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,4.0,2.0,Black,State questionnaire,Black,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,87105.0,0.616610825061798
1129014.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,3.0,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,34.0,2.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,87410.0,1.00499320030212
1129006.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,3.0,9.0,1.0,8.0,3.0,High school graduate,9.0,9.0,3.0,9.0,1.0,9.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,,Not so good,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,35.0,1.0,Black,State questionnaire,Black,9.0,9.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Town,Rural,Rural,Upscale,87401.0,0.704105317592621
1128987.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,9.0,1.0,Black,State questionnaire,Black,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.604520380496979
1128986.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,9.0,1.0,Black,State questionnaire,Black,2.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.604520380496979
1128982.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,Yes,Yes,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,34.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Low Density Rural,Rural,Rural,Downscale,87410.0,1.00499320030212
1128975.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,1.0,,,,2.0,No,No,,Poor,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,38.0,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,,White male,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,87505.0,1.11665916442871
1128973.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,3.0,2.0,Call 3,3.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Yes,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Town,Rural,Rural,Upscale,87401.0,0.985287487506866
1128972.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,2.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,16.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,10.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,88203.0,0.605143249034882
1128968.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,1.0,White,State questionnaire,White,2.0,1.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,87102.0,0.767281115055084
1117281.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,1.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,11.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.874343574047089
1117280.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,1.0,2.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,11.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.874343574047089
1128937.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,,,,Not complete,4.0,2.0,Call 3,3.0,,,8.0,3.0,,,,3.0,,,,,,,3.0,No,No,,Not so good,Not so good/Poor,3.0,18-64,,,,,,,35.0,2.0,American Indian,State questionnaire,Other,,,West,,,,,,,Female,Non black female,All other races,Non white female,,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 1,,,2.0,2.0,3.0,3.0,13.0,17-64,Town,Rural,Rural,Upscale,87401.0,0.858632028102875
1128935.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 3,1.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,9.0,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,87122.0,0.737191677093506
1128924.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,3.0,1.0,2.0,8.0,3.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,34.0,1.0,White,State questionnaire,White,2.0,1.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,87410.0,0.875804662704468
1128920.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,3.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,1.0,White,State questionnaire,White,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English, New Mexico,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,87105.0,0.862852334976196
1128919.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,2.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,16.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,88203.0,0.605143249034882
1117247.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,9.0,9.0,Call 1,3.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,30.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,87582.0,3.34997749328613
1117307.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,30.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,Rural,Rural,Downscale,87582.0,3.34997749328613
1128896.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Town,Rural,Rural,Upscale,87401.0,0.858632028102875
1128888.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Never,Never,All others,Complete,2.0,1.0,Call 3,1.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,4.0,2.0,American Indian,State questionnaire,Other,2.0,1.0,West,None,None,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,87105.0,0.751935482025146
1128886.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,34.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Rural,Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Low Density Rural,Rural,Rural,Downscale,87410.0,1.00499320030212
1128314.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,Never,Never,All others,Complete,1.0,1.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,22.0,2.0,Black,State questionnaire,Black,3.0,2.0,West,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,88220.0,0.506161272525787
1117199.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,3.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,38.0,1.0,Other,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English, New Mexico,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,Urban,Urban Core,Very upscale,87505.0,0.973116278648376
1128859.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,2.0,2.0,2.0,8.0,3.0,College graduate,3.0,2.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,No,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,16.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,88203.0,0.694406986236572
1128853.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Never,Never,All others,Complete,4.0,2.0,Call 3,1.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,No,Poor,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,4.0,1.0,,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, New Mexico,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,87105.0,0.613286554813385
1117182.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,2.0,3.0,1.0,8.0,3.0,Did not complete high school,3.0,2.0,2.0,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,Yes,Not so good,Not so good/Poor,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,22.0,1.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,English, New Mexico,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,88220.0,0.708295106887817
