ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,VTRPRS08,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,PRECINCT,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1228032.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Good,Excellent/Good,65+,,,,,Conservative,5.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,1.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.23149359226227
1229598.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,Call 3,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.910234928131104
1229596.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.910234928131104
1229594.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,,,,1.0,No,2.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.06997287273407
1229592.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.0125218629837
1229588.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,High school graduate,2.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.0125218629837
1229586.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,No,Call 3,1.0,1.0,High school graduate,2.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,1.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,2.0,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.0125218629837
1229584.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.0125218629837
1228236.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,1.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,,,,1.0,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.19021022319794
1228235.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,1.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,,,,1.0,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.19021022319794
1228216.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,High school graduate,1.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.19021022319794
1228192.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.19021022319794
1228176.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,1.0,1.0,Did not complete high school,2.0,1.0,3.0,1.0,1.0,,,,4.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,1.0,Other,State questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Non-white,All others,All others,1.0,1.0,1.0,1.0,13.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.09298360347748
1228158.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,3.0,2.0,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,Yes,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,4.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.910234928131104
1224659.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Poor,Not so good/Poor,65+,,,,,Moderate,3.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.06997287273407
1224633.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,3.0,2.0,9.0,100k or more,50k or more,"$200,000 or more",1.0,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.0125218629837
1224660.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Poor,Not so good/Poor,65+,,,,,Moderate,3.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.06997287273407
1229600.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,1.0,1.0,High school graduate,2.0,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,3.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.639535486698151
1229590.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,3.0,2.0,Never,Never,All others,Complete,1.0,1.0,No,Call 3,1.0,1.0,High school graduate,3.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,1.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Conservative,4.0,1.0,Other,State questionnaire,Other,East,None,None,9.0,2.0,1.0,1.0,2.0,Male,Non black male,All other races,Non white male,Non white,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,1.0,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.04764199256897
1228087.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,1.0,White,State questionnaire,White,East,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,3.0,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.711402773857117
1224649.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,Call 2,1.0,2.0,College graduate,4.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,9.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Something else,,,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,3.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,0.836247563362122
1229602.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 3,1.0,1.0,Some college or associate degree,4.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Something else,Something else,4.0,99.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,9.0,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.34315872192383
1228057.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,Call 3,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,9.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,7.0,Low Density Rural,Rural,Rural,Downscale,5060.0,1.49409508705139
1227940.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 3,1.0,1.0,High school graduate,2.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,3.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,9.0,Low Density Rural,Rural,Rural,Upscale,5301.0,1.1339522600174
1227939.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 3,1.0,1.0,High school graduate,2.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,3.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,9.0,Low Density Rural,Rural,Rural,Upscale,5301.0,1.1339522600174
1223393.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 1,1.0,1.0,Did not complete high school,1.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",9.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,9.0,Low Density Rural,Rural,Rural,Upscale,5301.0,1.01939821243286
1223409.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,9.0,Low Density Rural,Rural,Rural,Upscale,5301.0,1.33295059204102
1224605.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,Election day exit poll,2.0,3.0,1.0,Version 1,No,9.0,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,9.0,Low Density Rural,Rural,Rural,Upscale,5301.0,0.804743766784668
