ID,ABORT2,ABORTION,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OHRPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1228356.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 3,5.0,1.0,High school graduate,2.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,149.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,6.0,,,43451.0,1.89568936824799
1222090.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,Call 1,5.0,2.0,Postgraduate study,2.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,149.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,43451.0,1.74540746212006
1222428.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,4.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,74.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.28584027290344
1222427.0,2.0,3.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,4.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Good,Excellent/Good,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,74.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.28584027290344
1222405.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,Call 1,4.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,74.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.00447821617126
1225475.0,2.0,3.0,,,,,,Not complete,9.0,9.0,,Call 2,4.0,,,2.0,1.0,3.0,,,,,,1.0,No,,Not so good,Not so good/Poor,2.0,,,,,,,74.0,4.0,White,State questionnaire,White,Midwest,,,,4.0,,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,,,,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,45843.0,1.28584027290344
1225458.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,Call 2,4.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.00447821617126
1222301.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,Call 1,4.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,2.0,Poor,Not so good/Poor,0.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,74.0,9.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,0.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.01846468448639
1222352.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,4.0,2.0,College graduate,3.0,2.0,3.0,2.0,1.0,,,,3.0,No,1.0,Poor,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,74.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.16974854469299
1222359.0,9.0,9.0,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 1,4.0,1.0,High school graduate,3.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,9.0,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,,,74.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,No,None,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.773295760154724
1222343.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 1,4.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.989901900291443
1225505.0,1.0,2.0,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,Call 2,4.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.91378915309906
1229454.0,2.0,3.0,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,Call 3,4.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,Yes,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,9.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,4.0,2.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.00447821617126
1225408.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,5.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,Not so good,Not so good/Poor,3.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,149.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,6.0,,,43451.0,0.911755263805389
1229473.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,4.0,1.0,High school graduate,3.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Poor,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.66822338104248
1222312.0,2.0,4.0,9.0,9.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,Call 1,4.0,1.0,High school graduate,3.0,2.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,2.0,Not so good,Not so good/Poor,3.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,74.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.72575831413269
1225353.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,Call 2,4.0,1.0,High school graduate,4.0,2.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.773295760154724
1222396.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 1,4.0,1.0,High school graduate,4.0,2.0,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,2.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,1.16974854469299
1225399.0,1.0,2.0,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,No,Call 2,5.0,1.0,High school graduate,4.0,2.0,4.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,2.0,Not so good,Not so good/Poor,3.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,149.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,3.0,1.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,43451.0,0.911755263805389
1222336.0,9.0,9.0,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 1,4.0,1.0,High school graduate,9.0,9.0,3.0,1.0,3.0,,,,9.0,,3.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,6.0,,,45843.0,0.773295760154724
1228431.0,2.0,4.0,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,Call 3,18.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,79.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,0.695042729377747
1224880.0,2.0,4.0,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 2,18.0,1.0,High school graduate,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,79.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,43019.0,1.0513768196106
1221911.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,Call 1,2.0,2.0,Postgraduate study,1.0,1.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,3.0,Not so good,Not so good/Poor,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,1.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,45105.0,2.22799253463745
1222261.0,2.0,4.0,3.0,2.0,Never,Never,All others,Complete,3.0,2.0,Yes,Call 1,18.0,1.0,High school graduate,1.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,85.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,43056.0,0.725954711437225
1222065.0,2.0,3.0,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 1,5.0,1.0,Some college or associate degree,1.0,1.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,116.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,1.28817629814148
1225366.0,2.0,4.0,2.0,1.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,Call 2,18.0,1.0,High school graduate,1.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,3.0,Good,Excellent/Good,2.0,Republican,,,Republican,Moderate,3.0,11.0,1.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,2.0,1.0,Female,,,,,Suburbs,Suburbs,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,,17-64,Low Density Rural,Rural,Rural,5.0,44615.0,0.517708599567413
1222132.0,2.0,3.0,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,Call 1,14.0,1.0,Did not complete high school,1.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Not so good,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,136.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,44264.0,1.84148669242859
1222025.0,1.0,2.0,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,5.0,2.0,College graduate,1.0,1.0,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,3.0,Good,Excellent/Good,2.0,Republican,,,Republican,Conservative,4.0,116.0,3.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,1.0,3.0,1.0,Female,,,,,Rural,Small Cities/Rural,Ohio,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,,17-64,Low Density Rural,Rural,Rural,5.0,45856.0,0.882888972759247
