ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ALRPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1110421.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,,,,Not complete,4.0,2.0,,2.0,1.0,Call 1,6.0,,,,,1.0,,,,,,,,1.0,My candidates position on the issues,No,,,65+,,,,,,,30.0,2.0,White,State questionnaire,White,South,,,,2.0,2.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.29575169086456
1122085.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,5.0,2.0,2.0,2.0,College graduate,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,28.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,0.724732160568237
1110409.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 1,5.0,2.0,1.0,2.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.991576313972473
1103396.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,3.0,2.0,Call 3,1.0,3.0,1.0,2.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,36607.0,0.0778409019112587
1122059.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,9.0,9.0,Call 3,6.0,2.0,2.0,2.0,Postgraduate study,1.0,2.0,3.0,,,,Strongly approve,Approve,1.0,My candidates position on the issues,,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,0.960299015045166
1110390.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,2.0,High school graduate,1.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.29575169086456
1122054.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,5.0,2.0,1.0,3.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,28.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,0.724732160568237
1115181.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,0.960299015045166
1115049.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 2,6.0,1.0,1.0,1.0,Some college or associate degree,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.13602221012115
1110379.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,3.0,2.0,Call 1,5.0,2.0,2.0,2.0,College graduate,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,46.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.796955943107605
1122035.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,1.0,2.0,2.0,2.0,College graduate,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,9.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,36451.0,3.24539113044739
1110366.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 1,2.0,2.0,1.0,2.0,High school graduate,4.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,24.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,36301.0,0.902884066104889
1122028.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Yes,3.0,2.0,Call 3,5.0,2.0,1.0,2.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,28.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35966.0,0.668273150920868
1129025.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,5.0,2.0,1.0,2.0,Some college or associate degree,5.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,44.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Upscale,35630.0,0.548819243907928
1115023.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,3.0,2.0,1.0,5.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,70.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Downscale,35150.0,1.0864405632019
1115021.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 2,6.0,5.0,1.0,5.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Something else,Conservative,5.0,7.0,1.0,Other,State questionnaire,Other,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,Male,Non black male,All other races,Non white male,Non white,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Low Density Rural,Rural,Rural,Downscale,35085.0,0.773072779178619
1122019.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,6.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,30.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Downscale,35062.0,1.13602221012115
1122012.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,3.0,2.0,,2.0,,3.0,,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,72.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,35014.0,0.768799006938934
1108010.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,4.0,2.0,Call 1,4.0,3.0,2.0,3.0,Postgraduate study,5.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,65.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,35619.0,0.578640878200531
1121999.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,1.0,2.0,1.0,5.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,9.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,36451.0,2.97515916824341
1114997.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 2,4.0,2.0,1.0,2.0,High school graduate,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,79.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Rural,Small Cities/Rural,Alabama,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,35504.0,0.846115410327911
1110325.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,2.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,Yes,3.0,2.0,Call 1,5.0,2.0,1.0,2.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,46.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,Non black female,White women,White female,White female,1.0,1.0,Suburbs,Suburbs,Alabama,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,35613.0,0.734870493412018
