ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,ILRPRS08,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1116961.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,16.0,4.0,1.0,3.0,Some college or associate degree,4.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Yes,Yes,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,89.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,7.0,5.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.791452527046204
1117715.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,1.0,1.0,Call 2,8.0,5.0,1.0,5.0,Some college or associate degree,3.0,2.0,5.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates position on the issues,Yes,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,37.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,5.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,10.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,1.2705157995224
1122043.0,9.0,9.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 3,5.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,3.0,9.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,131.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,3.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,2.75394487380981
1122678.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,19.0,5.0,1.0,5.0,Some college or associate degree,5.0,2.0,5.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,Yes,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,5.0,Male,Non black male,Latino men,Non white male,Non white,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Low Density Rural,Rural,Rural,Very downscale,62946.0,0.633594036102295
1122747.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 3,15.0,3.0,2.0,3.0,College graduate,5.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,3.0,My candidates position on the issues,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,12.0,2.0,White,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,Low Density Rural,Rural,Rural,Downscale,62454.0,1.59783732891083
1122955.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Yes,3.0,2.0,Call 3,4.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,4.0,110.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,3.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,10.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60608.0,0.577956855297089
1122989.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,5.0,5.0,2.0,5.0,College graduate,2.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Yes,Yes,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,133.0,2.0,Other,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,1.05020606517792
1123074.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,,2.0,1.0,Call 3,6.0,3.0,1.0,3.0,High school graduate,3.0,1.0,3.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,18.0,3.0,,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,4.0,3.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0,0.94506448507309
1123539.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,6.0,5.0,1.0,5.0,High school graduate,3.0,1.0,5.0,3.0,,,,Somewhat approve,Approve,4.0,My candidates position on the issues,Yes,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,18.0,2.0,White,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,10.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0,0.817639887332916
1124364.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,17.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates position on the issues,Yes,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,60.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,9.0,9.0,9.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,61244.0,0.424211621284485
1104642.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,1.0,1.0,,1.0,1.0,Call 1,15.0,,,,,5.0,,3.0,,,,,,,3.0,My candidates position on the issues,No,No,,,18-64,,,,,,,12.0,3.0,White,State questionnaire,White,Midwest,,,,4.0,3.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,62454.0,1.87150228023529
1104657.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Omit,Omit,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 1,15.0,3.0,,5.0,,5.0,,3.0,2.0,,,,Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,,,,,,,12.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,62454.0,1.49708986282349
1104675.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,3.0,2.0,,3.0,2.0,Call 1,15.0,,,,,5.0,,5.0,,,,,,,3.0,My candidates leadership/personal qualities,No,No,,,65+,,,,,,,12.0,2.0,White,State questionnaire,White,Midwest,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,,,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,62454.0,2.04974746704102
1104783.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,1.0,1.0,Call 1,1.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,4.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,140.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,60478.0,0.694133996963501
1104784.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,1.0,1.0,Call 1,1.0,4.0,1.0,4.0,Some college or associate degree,2.0,2.0,4.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,140.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,60478.0,0.694133996963501
1104793.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,16.0,4.0,1.0,4.0,Some college or associate degree,4.0,2.0,4.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,89.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.760498046875
1104849.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,16.0,3.0,2.0,3.0,Postgraduate study,4.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,89.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.958195626735687
1104893.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 1,16.0,4.0,2.0,1.0,Postgraduate study,4.0,2.0,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,89.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.864783227443695
1104914.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,18.0,3.0,1.0,5.0,High school graduate,4.0,1.0,5.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,93.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,61516.0,0.772458076477051
1104943.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 1,16.0,3.0,1.0,3.0,Some college or associate degree,4.0,2.0,3.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,89.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.817133486270905
1104960.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,18.0,5.0,1.0,5.0,Some college or associate degree,4.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,93.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,61516.0,0.772458076477051
1104984.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,11.0,5.0,1.0,5.0,High school graduate,3.0,1.0,5.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,80.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,60435.0,0.990279376506805
1104997.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,16.0,3.0,2.0,5.0,College graduate,4.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,89.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.864783227443695
1105006.0,2.0,3.0,60+,60+,65+,75 or over,,,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,18.0,5.0,1.0,5.0,High school graduate,4.0,1.0,5.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,65+,Republican,,,Republican,Conservative,5.0,93.0,4.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,5.0,Female,,,,,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,,65+,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,61516.0,0.5651935338974
1105018.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,11.0,5.0,1.0,5.0,Some college or associate degree,3.0,2.0,9.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,80.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,99.0,7.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,60435.0,0.895502388477325
