ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,ECONCLIN,ECONDEM,ECONOBAM,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INTOUCH,INTOUCHCLIN,INTOUCHOBAM,ISSIA08D,LATINO,OBAMVSMCCN,OVER65,PADPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS2,RECESSION,REGION,REGPADEM,REGPADEM1,REGPADEM2,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3634985.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,3.0,2.0,Call 3,19.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,2.0,1.0,3.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,1.0,Barack Obama is,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,None,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3634983.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 3,9.0,1.0,2.0,2.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,5.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,Barack Obama is,2.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.890979886054993
3634981.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,19.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,2.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,4.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3634979.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,19.0,1.0,2.0,2.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,5.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,2.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,3.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3634978.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,9.0,1.0,2.0,2.0,1.0,1.0,2.0,College graduate,3.0,2.0,2.0,5.0,No,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,Barack Obama is not,2.0,No,1.0,18-64,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,82.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.26189231872559
3634977.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,6.0,1.0,,2.0,1.0,1.0,2.0,,3.0,2.0,4.0,2.0,No,1.0,1.0,2.0,,,,,1.0,1.0,Barack Obama is not,3.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19087.0,1.50324010848999
3634972.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,9.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,2.0,1.0,1.0,5.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,1.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,82.0,2.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.26189231872559
3634969.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,6.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,9.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19087.0,1.50324010848999
3634967.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,9.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,5.0,Yes,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,Barack Obama is not,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,82.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,9.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.890979886054993
3634964.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,None,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.07627594470978
3634963.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,3.0,1.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,None,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.07627594470978
3634962.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,3.0,2.0,Call 3,6.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,2.0,2.0,No,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,2.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Jewish,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19087.0,2.12903475761414
3634961.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,9.0,2.0,1.0,2.0,2.0,4.0,2.0,High school graduate,3.0,2.0,2.0,5.0,Yes,2.0,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,2.0,Barack Obama is not,2.0,No,2.0,18-64,1.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,82.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,3.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.08330583572388
3634958.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,2.0,1.0,Call 3,11.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,,1.0,No,,18-64,1.0,,,,,,,106.0,3.0,White,State questionnaire,White,,,,1.0,2.0,East,2.0,1.0,1.0,,,,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,,,,No one does,No,No,No,Version 1,,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634956.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 3,9.0,1.0,1.0,2.0,1.0,3.0,1.0,High school graduate,3.0,2.0,2.0,5.0,No,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,Barack Obama is not,1.0,No,1.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,82.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.26189231872559
3634953.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 3,11.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,2.0,1.0,3.0,3.0,No,1.0,3.0,1.0,2.0,,,,3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634951.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 3,9.0,1.0,2.0,2.0,1.0,3.0,1.0,College graduate,3.0,2.0,2.0,5.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,82.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,1.08330583572388
3634950.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,1.0,2.0,College graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,2.0,,,,1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,106.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634948.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,9.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,5.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,3.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,82.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,17247.0,0.932389140129089
3634947.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,157.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,19103.0,1.16746699810028
3634946.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,11.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,Yes,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634943.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,11.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,3.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,106.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.30859971046448
3634939.0,30-59,45-59,50-64,50-59,,,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,11.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Democrat,,,Democrat,Liberal,2.0,106.0,1.0,,State questionnaire,,2.0,1.0,9.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,,1.0,1.0,2.0,Female,,,,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,0.904015958309174
3634936.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 3,11.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634933.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,11.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,Barack Obama is not,1.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,1.0,3.0,2.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,18201.0,1.02847635746002
3634931.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,Call 3,5.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0,0.808070600032806
3634930.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,Call 3,5.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,3.0,2.0,4.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,None,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0,0.808070600032806
