ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,LATINOS,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TXRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1221375.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,No,,16.0,1.0,Some college or associate degree,1.0,1.0,6.0,2.0,1.0,,,,3.0,,,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,Urban,Urban Core,Very downscale,79930.0,2.90848684310913
1221319.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,No,,16.0,1.0,High school graduate,1.0,1.0,6.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Yes,Yes,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,,2.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Upscale,79925.0,7.49859476089478
1221437.0,9.0,9.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,,16.0,2.0,Postgraduate study,2.0,1.0,6.0,2.0,2.0,,,,3.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,10.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,79936.0,0.7422154545784
1221412.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,Yes,,15.0,2.0,College graduate,1.0,1.0,6.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,,,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,2.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,High Density Urban,Urban,Urban Core,Downscale,78501.0,1.75437080860138
1221402.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,15.0,2.0,College graduate,3.0,2.0,6.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,78570.0,1.93496441841125
1221343.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,,,No,,31.0,1.0,Some college or associate degree,1.0,1.0,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,Yes,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,76528.0,4.83378887176514
1221373.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,21.0,2.0,College graduate,2.0,1.0,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,78266.0,3.70101380348206
1221380.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,21.0,,,2.0,1.0,5.0,,3.0,,,,4.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,78163.0,3.41156554222107
1221540.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,No,,21.0,2.0,Postgraduate study,9.0,9.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,9.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,78130.0,0.434073448181152
1221399.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,21.0,2.0,College graduate,4.0,2.0,5.0,2.0,3.0,,,,3.0,No,No,2.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,78028.0,1.15655183792114
1221596.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,2.0,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,Yes,,19.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,79720.0,0.551860094070435
1221594.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,19.0,2.0,College graduate,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,79605.0,0.551860094070435
1221406.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,19.0,2.0,College graduate,3.0,2.0,5.0,2.0,1.0,,,,4.0,No,No,1.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,79416.0,2.33126735687256
1221352.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,3.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,,,Yes,,19.0,1.0,High school graduate,9.0,9.0,5.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,,,9.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Non-white,All others,All others,1.0,1.0,2.0,2.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,79241.0,5.18013286590576
1221351.0,2.0,3.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,19.0,2.0,College graduate,3.0,2.0,5.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,,2.0,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,79336.0,4.29624319076538
1221322.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,19.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,,,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,Urban,Urban Core,Downscale,79603.0,8.81645679473877
1221382.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,Yes,,19.0,1.0,High school graduate,4.0,2.0,5.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,79424.0,3.11121582984924
1221599.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,Yes,,19.0,1.0,High school graduate,3.0,2.0,5.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,79424.0,0.605135440826416
1221530.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,,,No,,19.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,79605.0,1.21027088165283
1221485.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,Yes,,19.0,2.0,College graduate,2.0,1.0,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,79424.0,1.70421516895294
1221417.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,3.0,2.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,No,,19.0,1.0,Some college or associate degree,2.0,1.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,,,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,9.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,79347.0,2.84010553359985
1221376.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,No,,19.0,2.0,College graduate,2.0,1.0,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,79424.0,3.69761252403259
1221321.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,,,Yes,,19.0,1.0,High school graduate,2.0,1.0,5.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,3.0,White,State questionnaire,White,South,None,None,5.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,79603.0,10.9834432601929
1221476.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,3.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,,,Yes,,19.0,1.0,Some college or associate degree,1.0,1.0,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,Yes,Yes,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,2.0,White,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,79606.0,1.77777087688446
1221377.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,,,No,,19.0,1.0,High school graduate,2.0,1.0,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,76450.0,3.69761252403259
1221441.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,Yes,,19.0,2.0,College graduate,1.0,1.0,5.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,3.0,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Upscale,79423.0,2.05923771858215
