ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BORNINSC,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,MOVETOSC,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SCRPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
535246.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 1,5.0,2.0,1.0,High school graduate,3.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Moderate,3.0,33.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,29536.0,0.799416601657867
534448.0,1.0,2.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 1,3.0,2.0,1.0,Some college or associate degree,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,,,3.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,29654.0,0.870254755020142
534810.0,2.0,3.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,3.0,2.0,Yes,1.0,1.0,Call 1,4.0,3.0,1.0,High school graduate,1.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Something else,Moderate,3.0,53.0,2.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,Female,,,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,0.52608460187912
537057.0,1.0,1.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,4.0,2.0,Yes,3.0,2.0,Call 2,3.0,1.0,2.0,College graduate,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,89.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,0.803312122821808
537036.0,1.0,2.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,4.0,2.0,No,1.0,1.0,Call 2,2.0,1.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Moderate,3.0,10.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Female,White female,White female,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.631909728050232
536962.0,2.0,3.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,1.0,2.0,College graduate,4.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates position on the issues,2.0,18-64,Republican,Republican,Conservative,4.0,10.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,1.0,Female,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.631909728050232
534954.0,1.0,2.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 1,1.0,1.0,2.0,College graduate,4.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,2.0,65+,Republican,Republican,Conservative,5.0,44.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,0.772301852703094
534953.0,1.0,2.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 1,1.0,1.0,2.0,College graduate,4.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,2.0,65+,Republican,Republican,Conservative,5.0,44.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,0.772301852703094
534941.0,1.0,2.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,3.0,2.0,No,2.0,1.0,Call 1,1.0,1.0,2.0,College graduate,4.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,My candidates leadership/personal qualities,3.0,18-64,Independent/Something else,Independent,Liberal,2.0,44.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,0.791039168834686
536793.0,,,60+,60+,50-64,60-64,,,,Not complete,,2.0,2.0,1.0,,4.0,2.0,Call 2,1.0,,,,3.0,,,,,,,1.0,My candidates leadership/personal qualities,2.0,18-64,,,,,62.0,2.0,White,State questionnaire,White,South,,,,1.0,1.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,0.271230638027191
537213.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 2,2.0,2.0,2.0,College graduate,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,4.0,18-64,Independent/Something else,Independent,Conservative,4.0,9.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Very upscale,29928.0,0.788314402103424
534848.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,3.0,2.0,No,1.0,1.0,Call 1,4.0,1.0,1.0,High school graduate,1.0,2.0,1.0,1.0,,,,3.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Conservative,5.0,53.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,1.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,0.573022663593292
537173.0,1.0,2.0,60+,60+,65+,65-74,Never,Never,Protestant/Do not attend weekly,Complete,1.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,2.0,1.0,2.0,College graduate,4.0,1.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates position on the issues,3.0,65+,Republican,Republican,Conservative,4.0,9.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Female,White female,White female,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Very upscale,29928.0,0.966825604438782
534790.0,2.0,3.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,3.0,2.0,No,2.0,1.0,Call 1,2.0,1.0,2.0,Postgraduate study,4.0,2.0,2.0,3.0,,,,4.0,My candidates leadership/personal qualities,3.0,65+,Republican,Republican,Moderate,3.0,10.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,1.0,Male,White male,White male,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Very upscale,29928.0,0.738723516464233
534783.0,2.0,3.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,3.0,2.0,No,3.0,2.0,Call 1,2.0,1.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",4.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Moderate,3.0,99.0,1.0,White,State questionnaire,White,South,None,None,5.0,1.0,1.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,0.619452238082886
537037.0,2.0,3.0,60+,60+,65+,75 or over,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,3.0,2.0,No,2.0,1.0,Call 2,1.0,1.0,2.0,Postgraduate study,4.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Conservative,4.0,19.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,1.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29464.0,0.557070195674896
534694.0,2.0,4.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,4.0,2.0,Yes,3.0,2.0,Call 1,1.0,1.0,2.0,College graduate,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,My candidates leadership/personal qualities,3.0,18-64,Democrat,Democrat,Moderate,3.0,62.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,0.271230638027191
537009.0,,,60+,60+,65+,75 or over,,,,Not complete,,1.0,4.0,2.0,,2.0,1.0,Call 2,1.0,,,,4.0,,,,,,,4.0,My candidates leadership/personal qualities,1.0,65+,,,,,19.0,2.0,White,State questionnaire,White,South,,,,1.0,1.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29464.0,0.570585608482361
536853.0,2.0,3.0,60+,60+,65+,75 or over,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,4.0,2.0,No,9.0,9.0,Call 2,2.0,1.0,2.0,College graduate,4.0,9.0,2.0,9.0,100k or more,50k or more,"$200,000 or more",9.0,My candidates position on the issues,4.0,65+,Republican,Republican,Conservative,4.0,10.0,9.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,Male,,,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,,Non-white,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Very upscale,29928.0,0.678212344646454
536792.0,,,60+,60+,50-64,60-64,,,,Not complete,,2.0,2.0,1.0,,4.0,2.0,Call 2,1.0,,,,3.0,,,,,,,1.0,My candidates leadership/personal qualities,2.0,18-64,,,,,62.0,2.0,White,State questionnaire,White,South,,,,1.0,1.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,3.0,4.0,5.0,7.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,0.271230638027191
536637.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,2.0,4.0,2.0,No,3.0,2.0,Call 2,2.0,1.0,2.0,College graduate,2.0,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates position on the issues,3.0,18-64,Republican,Republican,Conservative,4.0,97.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29223.0,0.489473909139633
536584.0,2.0,3.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,4.0,2.0,2.0,College graduate,1.0,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,5.0,53.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,1.02971649169922
536580.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,2.0,1.0,Yes,1.0,1.0,Call 2,2.0,2.0,2.0,College graduate,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,74.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0,0.705599546432495
536577.0,2.0,4.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,3.0,2.0,Yes,1.0,1.0,Call 2,2.0,2.0,1.0,Did not complete high school,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,5.0,103.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,0.984355509281158
536572.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,2.0,1.0,Yes,3.0,2.0,Call 2,5.0,5.0,1.0,Some college or associate degree,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Independent/Something else,Something else,Conservative,4.0,69.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,2.0,1.0,Rural,Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,29078.0,0.587974429130554
536567.0,2.0,3.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,9.0,9.0,Yes,3.0,2.0,Call 2,4.0,2.0,2.0,College graduate,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Liberal,1.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0,1.00444436073303
536565.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,3.0,2.0,Yes,3.0,2.0,Call 2,2.0,2.0,2.0,College graduate,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,74.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,29033.0,0.705599546432495
536563.0,2.0,3.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,4.0,2.0,Yes,2.0,1.0,Call 2,4.0,2.0,2.0,College graduate,1.0,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",3.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Conservative,4.0,53.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,0.878888845443726
536548.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 2,5.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,69.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Upscale,29078.0,0.587974429130554
