ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,NEC,NEC2,NYRPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,ZIPCODE,SPANISHQ,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
1107974.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,1.0,1.0,Call 1,14.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,3.0,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,2.0,73.0,1.0,Other,State questionnaire,Other,East,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,All other races,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1108094.0,1.0,1.0,60+,60+,50-64,60-64,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,14.0,3.0,2.0,9.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,3.0,18-64,Republican,Black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,3.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,8.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,1.84178066253662
1108160.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,14.0,1.0,1.0,1.0,High school graduate,1.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,4.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1108252.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 1,14.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,Other,State questionnaire,Other,East,Something else,Something else,9.0,4.0,3.0,Female,Non black female,All other races,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1108317.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 1,14.0,2.0,2.0,5.0,Postgraduate study,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,4.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,73.0,1.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,6.0,4.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Jewish,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.803570687770844
1108378.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,3.0,2.0,Call 1,14.0,3.0,2.0,9.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1117768.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,,3.0,2.0,Call 2,14.0,1.0,1.0,1.0,High school graduate,1.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,4.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1117833.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 2,14.0,4.0,1.0,4.0,Some college or associate degree,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,4.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,73.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,6.0,4.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.803570687770844
1117895.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,14.0,4.0,1.0,4.0,High school graduate,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,4.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.752507746219635
1117979.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,All other,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 2,14.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,No,Good,Excellent/Good,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,Other,State questionnaire,Other,East,Something else,Something else,9.0,4.0,3.0,Female,Non black female,All other races,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1118045.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,14.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.718323826789856
1118121.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,14.0,5.0,2.0,5.0,Postgraduate study,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,No,Poor,Not so good/Poor,4.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,73.0,1.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,6.0,4.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Jewish,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.803570687770844
1118198.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,14.0,3.0,2.0,9.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,3.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1118260.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,14.0,3.0,2.0,3.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Yes,Good,Excellent/Good,3.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,3.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,12.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1118262.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,14.0,3.0,2.0,3.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Yes,Good,Excellent/Good,3.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,3.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,12.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.470911890268326
1127453.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,9.0,9.0,No,3.0,2.0,Call 3,14.0,5.0,2.0,5.0,Postgraduate study,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.6318479180336
1127529.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,No,4.0,2.0,Call 3,14.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,No,Poor,Not so good/Poor,5.0,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,73.0,3.0,White,State questionnaire,White,East,Something else,Muslim,4.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10022.0,English, New York,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,Version 1,Yes,Something else,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.718323826789856
1104355.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,13.0,5.0,1.0,5.0,High school graduate,1.0,1.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,1.0,My candidates position on the issues,No,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,108.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10312.0,English, New York,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.52350515127182
1104380.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,13.0,1.0,1.0,1.0,High school graduate,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,Yes,Yes,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,108.0,1.0,White,State questionnaire,Hispanic/Latino,East,Catholic,Catholic,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",10312.0,English, New York,Election day exit poll,Somewhat worried,Worried,2.0,3.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,10.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.559028685092926
1104401.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,13.0,1.0,2.0,1.0,College graduate,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,5.0,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,108.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10312.0,English, New York,Election day exit poll,Very worried,Worried,1.0,2.0,1.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.595153093338013
1104422.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 1,13.0,1.0,1.0,1.0,High school graduate,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,4.0,My candidates position on the issues,No,No,Not so good,Not so good/Poor,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,108.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",10312.0,English, New York,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.559028685092926
1104449.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 1,13.0,1.0,2.0,5.0,College graduate,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,No,Good,Excellent/Good,5.0,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,108.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",10312.0,English, New York,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.52350515127182
