ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMOH,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISHUCK,SATHUCK2,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,USRELR,VERSION,VETVOTER,WHITEREL,WHTEVANG,WIRPRS08,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1200507.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 3,8.0,1.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,,,,,,1.48420774936676
1200501.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,3.0,,Call 3,8.0,,,4.0,,,,,,4.0,,Good,Excellent/Good,18-64,,,,,,,4.0,4.0,White,State questionnaire,White,Midwest,,,,4.0,,,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,,Version 1,Yes,,,2.0,,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,1.70411944389343
1200461.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,All others,Complete,2.0,No,Call 3,8.0,1.0,Some college or associate degree,4.0,2.0,3.0,,,,2.0,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,4.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,2.0,All others,1.0,1.0,2.0,2.0,1.0,17-64,,,,,,1.59138333797455
1200456.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,No,Call 3,8.0,2.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,9.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,4.0,3.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,3.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,None,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.59426045417786
1199978.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 2,1.0,1.0,High school graduate,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,4.0,4.0,6.0,9.0,4.0,65+,,,,,,1.22648274898529
1199970.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 2,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.06820869445801
1199645.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,Call 2,8.0,1.0,High school graduate,4.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,9.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,1.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,,None,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.59426045417786
1199640.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 2,8.0,1.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,,,,,,1.48152923583984
1199635.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,2.0,No,Call 2,8.0,2.0,College graduate,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.48420774936676
1199383.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,2.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,85.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,1.22648274898529
1199382.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,2.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,85.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,,,,,,1.22648274898529
1199368.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.06820869445801
1199367.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.06820869445801
1199359.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.06820869445801
1199358.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.06820869445801
1199354.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199353.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,1.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,1.0,1.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199341.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199340.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199287.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199286.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,85.0,4.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,,,,,,1.14741539955139
1199094.0,1.0,1.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,,,,3.0,2.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,,,85.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,6.0,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,3.0,Version 1,No,None,All others,3.0,All others,1.0,1.0,2.0,2.0,1.0,17-64,,,,,,1.28838551044464
1199085.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Yes,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,85.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,3.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.29071474075317
1200470.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 3,8.0,1.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,4.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,6.0,3.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,3.0,Version 1,No,Catholic,All others,3.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,,,,,,1.18525087833405
1198699.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,4.0,2.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,49.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,1.0,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,2.31522536277771
1200642.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,No,Call 3,4.0,2.0,College graduate,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,52.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,1.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,0.742370367050171
1200340.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,No,Call 3,4.0,1.0,Some college or associate degree,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,49.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,3.0,2.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,3.0,1.0,4.0,2.0,1.0,Version 1,No,Catholic,All others,1.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,2.1620614528656
1200007.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 2,4.0,2.0,College graduate,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,52.0,3.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,2.0,1.0,1.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,2.0,1.0,4.0,2.0,1.0,Version 1,No,Something else,All others,1.0,All others,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,0.691124141216278
1199540.0,2.0,4.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,,,,Not complete,2.0,,Call 2,4.0,,,1.0,,,,,,2.0,3.0,Good,Excellent/Good,18-64,,,,,,,49.0,2.0,White,State questionnaire,White,Midwest,,,,2.0,,,,,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,,Version 1,Yes,,,1.0,,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53201.0,2.1620614528656
1199327.0,2.0,4.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,Yes,Call 1,4.0,1.0,High school graduate,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,Poor,Not so good/Poor,18-64,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,2.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,1.0,All others,3.0,4.0,5.0,7.0,8.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,53206.0,0.0449218638241291
1199292.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,Yes,Call 1,4.0,1.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,52.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,1.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,53202.0,0.743712544441223
