ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OHDPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1224761.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,18.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,110.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.870708644390106
1222424.0,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,17.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,139.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44685.0,1.55626511573792
1224755.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,67.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45050.0,0.873173534870148
1224754.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 2,13.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,90.0,2.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,1.14128625392914
1227085.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 3,13.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,132.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.33656823635101
1224745.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,18.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,110.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.860396206378937
1224739.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,3.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,1.25618398189545
1224738.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,132.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,5.0,2.0,9.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.83163225650787
1224737.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,18.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,79.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,43019.0,0.91118723154068
1229396.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 3,4.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,,,,1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,74.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,45843.0,1.36741316318512
1224729.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45050.0,0.873173534870148
1224727.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,9.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,132.0,1.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,5.0,2.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.47112572193146
1224723.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,3.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,1.14128625392914
1229383.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 3,4.0,1.0,9.0,9.0,9.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,3.0,1.0,,,,1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,74.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,9.0,9.0,9.0,,,,,Non white,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,45843.0,1.34113109111786
1224714.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,132.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.64439153671265
1227041.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,9.0,9.0,Call 3,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,1.0,Democrat,,,Democrat,Conservative,4.0,1.0,3.0,,State questionnaire,,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,,,,,Rural,Small Cities/Rural,Ohio,9.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,3.0,4.0,5.0,7.0,,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.37086498737335
1224703.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,132.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.33656823635101
1224702.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 2,18.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,2.0,No,Good,Excellent/Good,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,110.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.699333548545837
1224698.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,1.0,1.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Yes,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,1.0,2.0,White,State questionnaire,Hispanic/Latino,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,4.0,4.0,6.0,8.0,12.0,1.0,1.0,65+,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.58795154094696
1224691.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 2,18.0,1.0,2.0,2.0,4.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,79.0,4.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,43019.0,1.248690366745
1227019.0,Never,Never,All others,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,9.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,None,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.40380704402924
1224683.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 2,2.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,9.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.27540683746338
1224676.0,Never,Never,All others,Complete,1.0,2.0,1.0,Call 2,18.0,1.0,2.0,2.0,4.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,79.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,None,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,43019.0,1.248690366745
1224675.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 2,10.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,2.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,3.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,None,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.44088160991669
1225060.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 2,13.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,1.0,2.0,No,Not so good,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,20.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,44147.0,0.87986695766449
1224671.0,,,,Not complete,1.0,1.0,1.0,Call 2,18.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,1.0,No,Not so good,Not so good/Poor,1.0,,,,,,,110.0,3.0,White,State questionnaire,White,,,Midwest,,,,,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,,Election day exit poll,2.0,5.0,2.0,,3.0,1.0,Barack Obama did,,,,,Version 1,,2.0,2.0,3.0,3.0,2.0,1.0,,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.699333548545837
1224667.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.40380704402924
1226998.0,,,,Not complete,1.0,1.0,1.0,Call 3,2.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,5.0,,,,,,,,2.0,No,Not so good,Not so good/Poor,1.0,,,,,,,1.0,3.0,White,State questionnaire,White,,,Midwest,,,,,,,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Ohio,,Election day exit poll,2.0,4.0,2.0,,2.0,2.0,Barack Obama did,,,,,Version 1,,2.0,2.0,3.0,3.0,2.0,1.0,,17-64,Low Density Rural,Rural,Rural,Very downscale,45105.0,1.40380704402924
1224662.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 2,10.0,1.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,2.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,No,Poor,Not so good/Poor,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,23.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.30909037590027
1224661.0,Never,Never,All others,Complete,1.0,3.0,2.0,Call 2,18.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,3.0,No,Poor,Not so good/Poor,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,110.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.699333548545837
