ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHAREREL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
517063.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,High school graduate,4.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,2.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.607084274291992
519388.0,2.0,4.0,30-59,30-44,30-39,30-39,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 3,5.0,4.0,1.0,High school graduate,3.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Liberal,2.0,5.0,2.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,48708.0,1.87745463848114
519374.0,1.0,2.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 3,10.0,2.0,1.0,Some college or associate degree,5.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,113.0,2.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.566754460334778
517030.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,3.0,9.0,1.0,Some college or associate degree,4.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,44.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,0.748364329338074
519360.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,4.0,2.0,1.0,High school graduate,5.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,25.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.569240212440491
519359.0,1.0,2.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,2.0,1.0,Call 3,10.0,4.0,1.0,Some college or associate degree,5.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,2.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,113.0,2.0,1.0,White,State questionnaire,White,Midwest,None,None,5.0,2.0,Female,White female,White female,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.560813784599304
519356.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,4.0,2.0,1.0,Some college or associate degree,5.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,25.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.569240212440491
519348.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,4.0,2.0,2.0,College graduate,5.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,9.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,25.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.563273549079895
519347.0,2.0,4.0,18-29,18-29,25-29,25-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 3,10.0,2.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,113.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.737789213657379
519342.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 3,4.0,2.0,2.0,College graduate,5.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Something else,Conservative,4.0,25.0,2.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.563273549079895
519341.0,2.0,3.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 3,10.0,2.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,113.0,2.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.566754460334778
519336.0,2.0,3.0,18-29,18-29,18-24,18-24,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,2.0,1.0,High school graduate,5.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Moderate,3.0,25.0,2.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,Male,Non white male,Non white,1.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.748874723911285
519334.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 3,3.0,2.0,1.0,Some college or associate degree,4.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,45.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.74507087469101
519330.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,2.0,1.0,High school graduate,5.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,25.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Rural,Small Cities/Rural, Michigan,9.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.563273549079895
519314.0,,,30-59,45-59,50-64,50-59,,,,Not complete,9.0,9.0,,2.0,1.0,Call 3,10.0,,,,5.0,,,,,,,Somewhat approve,Approve,3.0,My candidates position on the issues,,,18-64,,,,,113.0,2.0,2.0,White,State questionnaire,White,Midwest,,,,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,,Election day exit poll,1.0,1.0,1.0,,,,,Version 1,No,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.560813784599304
519289.0,2.0,3.0,18-29,18-29,25-29,25-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,12.0,2.0,2.0,Postgraduate study,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,83.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.939803719520569
519288.0,2.0,4.0,18-29,18-29,25-29,25-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,15.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,123.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.790890276432037
519287.0,2.0,4.0,18-29,18-29,25-29,25-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,15.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,123.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.790890276432037
519286.0,1.0,2.0,30-59,45-59,50-64,50-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,12.0,2.0,1.0,High school graduate,2.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,83.0,2.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.714370608329773
519285.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,15.0,2.0,2.0,College graduate,3.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,9.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,123.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.601177394390106
519284.0,2.0,4.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 3,12.0,2.0,2.0,College graduate,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,83.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.883263528347015
519283.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,15.0,2.0,2.0,College graduate,3.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,9.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,123.0,2.0,9.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.594875931739807
519274.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,15.0,2.0,2.0,Postgraduate study,3.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,123.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.594875931739807
519272.0,2.0,4.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Yes,1.0,1.0,Call 3,4.0,2.0,1.0,Some college or associate degree,5.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,9.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,68.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,Rural,Rural,Very upscale,48642.0,1.23689246177673
519271.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,No,2.0,1.0,Call 3,4.0,2.0,1.0,High school graduate,5.0,2.0,1.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Democrat,Democrat,Liberal,1.0,68.0,2.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Very upscale,48642.0,1.24999463558197
