ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVPAT,FAVPAT2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MADPRS08,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1108060.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,9.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,2.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,11.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,,,,,,Non white,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Jewish,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,1.17619168758392
1115056.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,4.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,2.0,,,,1.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,60.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,0.995512425899506
1117445.0,60+,60+,65+,65-74,,,Never,Never,All others,Complete,3.0,2.0,Call 2,9.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,65+,Independent/Something else,,,Independent,Liberal,2.0,16.0,3.0,,State questionnaire,,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,,,,Married men,,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,,65+,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.17256951332092
1108382.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 1,8.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,1.0,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,25.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0,1.23859238624573
1125873.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,89.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1085.0,1.02449452877045
1108028.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,4.0,2.0,White,State questionnaire,White,1.0,1.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2703.0,1.06144392490387
1108023.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,10.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,36.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0,1.56128525733948
1117353.0,60+,60+,65+,65-74,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 2,9.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,1.0,,Poor,Not so good/Poor,65+,Independent/Something else,,,Independent,Moderate,3.0,16.0,3.0,,State questionnaire,,3.0,2.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,,,,,,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,,65+,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,0.972668647766113
1126684.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 3,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,6.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,None,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0,1.41405999660492
1124347.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,Call 3,5.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,4.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,29.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1742.0,1.3248165845871
1115012.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,2.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,Yes,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,54.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0,1.23698353767395
1115010.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,10.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,80.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,0.933925211429596
1105676.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,Did not complete high school,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,Yes,1.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,51.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,12.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.31811010837555
1124339.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,4.0,2.0,Call 3,4.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,1.0,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,62.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2738.0,3.01648688316345
1115003.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.58603000640869
1114999.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,Call 2,4.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Jewish,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,2445.0,0.923332512378693
1124324.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1050.0,0.810143649578094
1114991.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,10.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,,,77.0,9.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2169.0,0.948469460010529
1114990.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,1.0,1.0,Call 2,4.0,,,2.0,1.0,,,,,,4.0,,,,,,2.0,No,1.0,,Not so good,Not so good/Poor,65+,,,,,,,60.0,1.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,1.22561120986938
1124321.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,10.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,74.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale,2359.0,1.18950235843658
1115116.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,4.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,4.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,60.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,0.995512425899506
1124314.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,4.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,3.0,White,State questionnaire,White,1.0,1.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2777.0,0.859976947307587
1114981.0,30-59,45-59,50-64,50-59,,,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 2,5.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,1.0,No,Omit,Omit,18-64,Independent/Something else,,,Independent,Liberal,1.0,65.0,3.0,,State questionnaire,,3.0,2.0,East,None,None,9.0,1.0,3.0,1.0,Female,,,,Non-married women,,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,1754.0,0.889039039611816
1107976.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,4.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,60.0,1.0,Asian,State questionnaire,Asian,3.0,2.0,East,None,None,9.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,13.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,1.20010805130005
1114970.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,,1.0,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,84.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2777.0,1.05874860286713
1115091.0,30-59,45-59,50-64,50-59,,,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,8.0,1.0,2.0,2.0,1.0,College graduate,4.0,2.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,,,Democrat,Conservative,4.0,14.0,1.0,,State questionnaire,,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,,,,Married women,,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,1.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.42754900455475
1126620.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,6.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0,1.41405999660492
1124283.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,2.0,1.0,4.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Something else,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.07064545154572
