ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BCLIN3RD,BEATREP,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFDEM,CHILD,COLLEDUC,DESCRIBPR,DPRS08,ECONWORR,ECOWORR2,EDUC,FAVBILL,FAVBILL2,FAVEDW,FAVEDW2,FAVHCLIN,FAVHCLN2,FAVOBAM,FAVOBAM2,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,GLOBWARM,HEALTHDEM,HONEST08,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,LEADERD,MARCHILD,MARRIED,MARRIEDMOM,MOMS,NEC,NEC2,OVER65,PARENTS,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08D,QLTNH08D,QRACEAI,QTYPE,RACE,REGION,REGNHDEM,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRDEM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITE,VERSION,WHITEREL,WOMENWED,WORK,WRKWOMEN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
469563.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 2,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,65+,,,,,,36.0,2.0,4.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0,0.894431293010712
469483.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 2,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,35.0,2.0,3.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.679784536361694
469241.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 2,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,65+,,,,,,16.0,2.0,3.0,Black,State questionnaire,Black,East,1.0,,,,Male,Non white male,,Non white,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,3443.0,1.57819080352783
470365.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 3,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,29.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,"Yes, I do",Yes,I am,Yes,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3835.0,0.730305314064026
469518.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 2,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,2.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,114.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3773.0,1.0872608423233
468113.0,60+,60+,65+,75 or over,,,,Not complete,,,,,,,Call 1,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,2.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,65+,,,,,,88.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Downscale,3275.0,1.05468535423279
470129.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 2,2.0,,,,2.0,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,9.0,2.0,Omit,,,,,,Poor,Not so good/Poor,18-64,,,,,,74.0,6.0,3.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.718454778194427
470409.0,30-59,30-44,30-39,30-39,,,,Not complete,,,,,,,Call 3,1.0,,,,2.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Good,Excellent/Good,18-64,,,,,,8.0,7.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,1.10404241085052
469898.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 2,1.0,,,,2.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,65+,,,,,,104.0,7.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,1.18955278396606
469134.0,30-59,45-59,40-49,45-49,,,,Not complete,,,,,,,Call 2,2.0,,,,2.0,8.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,118.0,7.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3470.0,0.824407279491425
471141.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 3,1.0,,,,2.0,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,24.0,8.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,2.51599884033203
471208.0,30-59,45-59,50-64,50-59,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,3.0,1.0,2.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates position on the issues,,,,,,Good,Excellent/Good,18-64,,Democrat,Democrat,Liberal,2.0,108.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,2.0,9.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.819351077079773
471153.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,1.0,1.0,College graduate,,,,,,,,,,,,1.0,3.0,1.0,2.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,75.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,1.0,9.0,No one does,No,No,No,,Version 2,,,No,All others,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.677768468856812
471127.0,30-59,45-59,50-64,50-59,,,,Complete,1.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,3.0,2.0,1.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,24.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,3.0,"Yes, I do",Yes,I am,Yes,,Version 2,,,Yes,All others,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.73598217964172
471111.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,1.0,1.0,College graduate,,,,,,,,,,,,3.0,2.0,2.0,1.0,,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,24.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,5.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.73598217964172
471015.0,18-29,18-29,25-29,25-29,,,,Complete,1.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,2.0,2.0,1.0,1.0,,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Liberal,1.0,51.0,2.0,2.0,White,State questionnaire,White,East,3.0,,,,Female,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,2.0,1.0,2.0,6.0,No one does,No,No,No,,Version 2,,,Yes,Working women,1.0,1.0,2.0,2.0,17-64,Town,Rural,Rural,Downscale,3766.0,1.19944941997528
471008.0,30-59,45-59,40-49,45-49,,,,Complete,1.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,,1.0,3.0,2.0,1.0,,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,87.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,1.0,6.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.805215418338776
470793.0,30-59,30-44,40-49,40-44,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,,1.0,2.0,1.0,2.0,,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,3.0,My candidates leadership/personal qualities,,,,,,Good,Excellent/Good,18-64,,Independent/Something else,Independent,Liberal,2.0,45.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,2.0,No one does,No,No,No,,Version 2,,,Yes,All others,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.37315261363983
470782.0,30-59,30-44,40-49,40-44,,,,Complete,1.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,2.0,1.0,High school graduate,,,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,45.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,9.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 2,,,Yes,Working women,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.31762003898621
470762.0,30-59,30-44,30-39,30-39,,,,Complete,1.0,,,,,,Call 3,1.0,,,1.0,2.0,2.0,3.0,2.0,High school graduate,,,,,,,,,,,,1.0,3.0,2.0,2.0,,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Liberal,2.0,58.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Not too worried,Not worried,2.0,3.0,1.0,2.0,9.0,"Yes, I do and someone else does",Yes,I am,Yes,,Version 2,,,Yes,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3823.0,1.08942186832428
470715.0,18-29,18-29,25-29,25-29,,,,Complete,2.0,,,,,,Call 3,1.0,,,1.0,2.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,,4.0,2.0,2.0,1.0,,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,115.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,9.0,"Yes, I do and someone else does",Yes,I am,Yes,,Version 2,,,Yes,All others,1.0,1.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,3872.0,1.08718347549438
470634.0,18-29,18-29,25-29,25-29,,,,Complete,1.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,2.0,1.0,Did not complete high school,,,,,,,,,,,,3.0,2.0,2.0,2.0,,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,89.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,6.0,No one does,No,No,No,,Version 2,,,Yes,Working women,1.0,1.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3263.0,0.993270754814148
470607.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,3.0,2.0,1.0,1.0,,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,3.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,2.0,9.0,"Yes, I do",Yes,I am,Yes,,Version 2,,,Yes,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.151817545294762
470570.0,30-59,30-44,30-39,30-39,,,,Complete,2.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,,2.0,2.0,1.0,2.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,20.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,4.0,No one does,No,No,No,,Version 2,,,Yes,Working women,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Downscale,3301.0,1.07876992225647
470560.0,60+,60+,50-64,60-64,,,,Complete,1.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,,1.0,3.0,1.0,2.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Liberal,1.0,94.0,2.0,9.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,1.0,9.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0,1.19609594345093
470544.0,30-59,30-44,30-39,30-39,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,1.0,1.0,College graduate,,,,,,,,,,,,2.0,2.0,1.0,2.0,,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,My candidates leadership/personal qualities,,,,,,Poor,Not so good/Poor,18-64,,Democrat,Democrat,Liberal,1.0,20.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,2.0,5.0,No one does,No,No,No,,Version 2,,,No,All others,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Downscale,3301.0,1.07876992225647
470532.0,30-59,30-44,30-39,30-39,,,,Complete,2.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,,1.0,3.0,2.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,35.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,5.0,No one does,No,No,No,,Version 2,,,Yes,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.708434760570526
470414.0,30-59,45-59,50-64,50-59,,,,Complete,2.0,,,,,,Call 3,1.0,,,1.0,2.0,2.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,,1.0,3.0,2.0,1.0,,2.0,,,,2.0,1.0,Omit,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Conservative,4.0,60.0,2.0,3.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,2.0,9.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.895498156547546
470337.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,1.0,,,1.0,2.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,,3.0,3.0,1.0,1.0,,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,23.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,2.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,0.667765974998474
470269.0,30-59,45-59,50-64,50-59,,,,Complete,9.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,1.0,1.0,High school graduate,,,,,,,,,,,,1.0,2.0,1.0,2.0,,1.0,,,,2.0,9.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,103.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,9.0,9.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,1.74930953979492
470239.0,30-59,30-44,40-49,40-44,,,,Complete,2.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,,1.0,2.0,2.0,2.0,,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,60.0,2.0,2.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,2.0,1.0,2.0,4.0,No one does,No,No,No,,Version 2,,,Yes,Working women,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.859282732009888
470235.0,30-59,30-44,30-39,30-39,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,,1.0,2.0,2.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,103.0,2.0,9.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,9.0,"Yes, I do",Yes,I am,Yes,,Version 2,,,Yes,Working women,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,1.74930953979492
470205.0,30-59,30-44,30-39,30-39,,,,Complete,1.0,,,,,,Call 3,2.0,,,1.0,2.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,,2.0,3.0,2.0,1.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,Independent/Something else,Independent,Liberal,2.0,118.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,3.0,No one does,No,No,No,,Version 2,,,Yes,Working women,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3470.0,0.937822282314301
470176.0,30-59,45-59,40-49,45-49,,,,Complete,1.0,,,,,,Call 3,1.0,,,2.0,2.0,2.0,1.0,1.0,College graduate,,,,,,,,,,,,4.0,2.0,1.0,2.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,My candidates leadership/personal qualities,,,,,,Poor,Not so good/Poor,18-64,,Democrat,Democrat,Liberal,2.0,2.0,2.0,2.0,White,State questionnaire,White,East,,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,1.0,9.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,3809.0,1.17084050178528
470159.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,2.0,,,2.0,2.0,2.0,1.0,1.0,College graduate,,,,,,,,,,,,2.0,2.0,1.0,2.0,,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Liberal,2.0,16.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,9.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,3443.0,1.6075758934021
470067.0,30-59,45-59,50-64,50-59,,,,Complete,1.0,,,,,,Call 2,2.0,,,2.0,2.0,2.0,1.0,1.0,Postgraduate study,,,,,,,,,,,,3.0,1.0,1.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Liberal,2.0,4.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Very worried,Worried,1.0,2.0,1.0,1.0,9.0,"Yes, I do",Yes,I am,Yes,,Version 2,,,Yes,Working women,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.80127227306366
470022.0,30-59,45-59,50-64,50-59,,,,Complete,2.0,,,,,,Call 2,2.0,,,1.0,2.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,,1.0,3.0,2.0,1.0,,2.0,Less than 100k,Less than 50k,"Under $15,000",3.0,3.0,My candidates leadership/personal qualities,,,,,,Poor,Not so good/Poor,18-64,,Independent/Something else,Independent,Liberal,2.0,74.0,2.0,3.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,9.0,No one does,No,No,No,,Version 2,,,No,All others,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.861280262470245
