ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,RIDPRS08,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1226123.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 2,2.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,58.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,1.0,2.0,1.0,3.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,1.33237552642822
1229446.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,47.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,East,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,1.48568522930145
1222435.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,1.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2809.0,2.47005867958069
1222420.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,None,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2822.0,1.02458572387695
1222419.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,9.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2809.0,2.18979620933533
1229407.0,18-29,18-29,25-29,25-29,Non black 18-29,All other,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,9.0,No,Excellent,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,47.0,3.0,Other,State questionnaire,Other,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,1.0,1.0,2.0,2.0,13.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,1.48923432826996
1229401.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,,,,Not complete,1.0,1.0,1.0,Call 3,2.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,3.0,,,,,,,,1.0,Yes,Not so good,Not so good/Poor,18-64,,,,,,,8.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,East,,,,2.0,,,,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Rhode Island,,Election day exit poll,2.0,5.0,2.0,,4.0,2.0,Barack Obama did not,,,,,Version 1,,1.0,1.0,2.0,2.0,9.0,1.0,,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.774996757507324
1229389.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,47.0,2.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,4.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,1.76193344593048
1229388.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Omit,Omit,Omit,Complete,1.0,1.0,1.0,Call 3,2.0,9.0,1.0,2.0,1.0,,2.0,,1.0,1.0,9.0,9.0,3.0,,,,,9.0,9.0,9.0,1.0,Yes,Not so good,Not so good/Poor,18-64,,,,,,,8.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,9.0,9.0,East,,,9.0,2.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,Rhode Island,9.0,Election day exit poll,2.0,4.0,2.0,9.0,3.0,1.0,Barack Obama did,,,,,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,1.0,9.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.916909217834473
1229368.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Excellent,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,1.98743557929993
1222368.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2822.0,0.908332228660584
1229364.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.773149847984314
1229363.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,,,47.0,3.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,3.0,1.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,2918.0,1.48923432826996
1229362.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Good,Excellent/Good,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,8.0,2.0,Black,State questionnaire,Black,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,9.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.859494686126709
1229351.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,2.0,1.0,Call 3,2.0,2.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,None,2.0,2.0,3.0,3.0,2.0,1.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.773149847984314
1229342.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,10.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.729143559932709
1229331.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,8.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,None,None,9.0,2.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.773149847984314
1229330.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,,,,Not complete,1.0,2.0,1.0,Call 3,2.0,,1.0,1.0,3.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,3.0,No,Poor,Not so good/Poor,18-64,,,,,,,10.0,1.0,White,State questionnaire,White,,,East,,,,2.0,,,,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,,Election day exit poll,2.0,5.0,2.0,,4.0,2.0,Barack Obama did not,,,,,Version 1,,1.0,1.0,2.0,2.0,1.0,1.0,,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.730885326862335
1229321.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,3.0,2.0,2.0,1.0,,,,1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.729143559932709
1229312.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,10.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.864720404148102
1229279.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,25.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,2865.0,0.773274898529053
1229278.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,8.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2816.0,0.773149847984314
1229272.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,10.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.729143559932709
1229271.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,21.0,3.0,White,State questionnaire,White,1.0,1.0,East,Something else,Something else,4.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Something else,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2822.0,1.07722735404968
1229266.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,25.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,2865.0,0.917057514190674
1229264.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,4.0,2.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,10.0,3.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.864720404148102
1229256.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,25.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,2865.0,0.773274898529053
1229250.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,21.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2822.0,0.908332228660584
