ID,AGE3,BACKSIDE,BREAKCAU,BRNAGAIN,BUSHANG08,CALL,CDNUM,DESIA08R,GEOCODE,IAPARTYID,IARPRS08,INC100K,INC50K08,INCOME08,ISSIA08R,PHIL4R,PRECINCT,QLTIA08R,QRACE3,QTYPE,REGION,RPRS08,SEX,SHAREREL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,VERSION,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
437120.0,60+,Complete,1.0,No,3.0,Call 1,5.0,1.0,3.0,2.0,6.0,Less than 100k,1.0,2.0,4.0,2.0,65.0,3.0,1.0,State questionnaire,Midwest,7.0,Female,4.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Urban,Urban Core,Very downscale,51109.0,2.6353018283844
437350.0,30-59,Complete,2.0,Yes,3.0,Call 2,4.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
437337.0,30-59,Complete,2.0,Yes,1.0,Call 2,4.0,1.0,1.0,2.0,2.0,Less than 100k,1.0,2.0,2.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
437328.0,60+,Complete,3.0,,2.0,Call 2,4.0,1.0,1.0,,2.0,,,,1.0,2.0,112.0,3.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
439330.0,60+,Complete,1.0,Yes,2.0,Call 3,4.0,1.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
439277.0,30-59,Complete,2.0,Yes,3.0,Call 3,4.0,1.0,1.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,2.0,112.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
436795.0,60+,Complete,1.0,Yes,1.0,Call 1,4.0,2.0,1.0,2.0,2.0,,,,4.0,2.0,112.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
436783.0,30-59,Complete,2.0,No,2.0,Call 1,4.0,1.0,1.0,2.0,2.0,Less than 100k,2.0,5.0,2.0,2.0,112.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.6212375164032
439678.0,18-29,Complete,1.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,2.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.60609817504883
437570.0,60+,Complete,1.0,No,3.0,Call 2,1.0,2.0,2.0,2.0,4.0,100k or more,2.0,6.0,2.0,3.0,93.0,4.0,1.0,State questionnaire,Midwest,4.0,Female,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.60175728797913
437211.0,60+,Complete,1.0,No,2.0,Call 1,5.0,1.0,3.0,2.0,7.0,Less than 100k,2.0,4.0,1.0,1.0,65.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Low Density Rural,Urban,Urban Core,Very downscale,51109.0,2.59399485588074
438176.0,60+,Complete,1.0,No,2.0,Call 3,4.0,2.0,2.0,2.0,6.0,Less than 100k,2.0,4.0,3.0,2.0,116.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.59346890449524
438804.0,60+,Complete,2.0,Yes,1.0,Call 3,4.0,9.0,2.0,2.0,6.0,Less than 100k,1.0,3.0,1.0,1.0,116.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,9.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.59346890449524
437336.0,60+,Complete,2.0,Yes,2.0,Call 1,1.0,1.0,2.0,2.0,7.0,Less than 100k,1.0,3.0,4.0,1.0,15.0,1.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.57049751281738
437200.0,60+,Complete,1.0,Yes,2.0,Call 1,1.0,1.0,2.0,2.0,7.0,Less than 100k,1.0,1.0,3.0,2.0,15.0,1.0,1.0,State questionnaire,Midwest,9.0,Female,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.57049751281738
438209.0,18-29,Complete,2.0,Yes,1.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,2.0,3.0,1.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.51799392700195
439699.0,18-29,Complete,2.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,2.0,98.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.51799392700195
437393.0,30-59,Complete,1.0,Yes,2.0,Call 2,4.0,2.0,1.0,3.0,7.0,Less than 100k,1.0,1.0,1.0,1.0,112.0,1.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.51383471488953
437380.0,60+,Complete,1.0,Yes,2.0,Call 2,4.0,1.0,1.0,2.0,7.0,100k or more,2.0,6.0,1.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.51383471488953
439458.0,30-59,Complete,9.0,Yes,1.0,Call 3,4.0,1.0,1.0,2.0,7.0,Less than 100k,1.0,1.0,3.0,1.0,112.0,1.0,1.0,State questionnaire,Midwest,9.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,2.0,3.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.51383471488953
439421.0,30-59,Complete,1.0,Yes,2.0,Call 3,4.0,1.0,1.0,2.0,7.0,Less than 100k,2.0,4.0,4.0,2.0,112.0,1.0,1.0,State questionnaire,Midwest,9.0,,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.51383471488953
437362.0,30-59,Complete,2.0,No,2.0,Call 2,4.0,1.0,1.0,2.0,7.0,,,,3.0,1.0,112.0,1.0,1.0,State questionnaire,Midwest,9.0,,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.51383471488953
437457.0,60+,Complete,1.0,Yes,2.0,Call 2,5.0,1.0,3.0,2.0,7.0,,,,4.0,1.0,65.0,3.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,Version 1,3.0,5.0,Low Density Rural,Urban,Urban Core,Very downscale,51109.0,2.50629997253418
439442.0,60+,Complete,2.0,Yes,3.0,Call 3,4.0,2.0,2.0,2.0,6.0,Less than 100k,1.0,3.0,2.0,3.0,116.0,1.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.50579190254211
438180.0,60+,Complete,1.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,1.0,1.0,93.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,Version 1,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.49765968322754
437627.0,60+,Complete,3.0,Yes,2.0,Call 2,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,1.0,2.0,93.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.49765968322754
437455.0,60+,Complete,3.0,No,2.0,Call 2,1.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,3.0,3.0,93.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,3.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.49765968322754
438097.0,60+,Complete,3.0,Yes,2.0,Call 3,1.0,2.0,2.0,2.0,2.0,Less than 100k,1.0,2.0,2.0,2.0,15.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.48908877372742
437318.0,60+,Complete,1.0,Yes,3.0,Call 1,1.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,2.0,15.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.48908877372742
437143.0,60+,Complete,1.0,Yes,2.0,Call 1,1.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,2.0,4.0,1.0,15.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.48908877372742
437441.0,60+,Complete,2.0,No,2.0,Call 2,1.0,1.0,2.0,2.0,7.0,100k or more,2.0,6.0,1.0,1.0,93.0,2.0,1.0,State questionnaire,Midwest,9.0,Male,2.0,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.42904138565063
438448.0,30-59,Complete,2.0,Yes,2.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,5.0,3.0,2.0,98.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.428471326828
438166.0,30-59,Complete,1.0,Yes,1.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,4.0,2.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.428471326828
438073.0,30-59,Complete,1.0,Yes,1.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,1.0,98.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.428471326828
439618.0,30-59,Complete,1.0,Yes,2.0,Call 3,5.0,2.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,4.0,2.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.428471326828
439518.0,30-59,Complete,2.0,Yes,3.0,Call 3,5.0,2.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,2.0,2.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.428471326828
437213.0,18-29,Complete,1.0,Yes,3.0,Call 1,5.0,1.0,3.0,2.0,5.0,Less than 100k,1.0,1.0,3.0,1.0,14.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50558.0,2.42478466033936
438814.0,18-29,Complete,4.0,No,3.0,Call 3,5.0,2.0,3.0,3.0,5.0,Less than 100k,1.0,3.0,3.0,3.0,14.0,2.0,1.0,State questionnaire,Midwest,6.0,Male,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50558.0,2.42478466033936
439045.0,18-29,Complete,2.0,Yes,3.0,Call 3,4.0,2.0,2.0,3.0,4.0,Less than 100k,1.0,2.0,2.0,2.0,116.0,2.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,1.0,1.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.41755890846252
437599.0,60+,Complete,2.0,No,3.0,Call 2,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,4.0,3.0,2.0,93.0,2.0,1.0,State questionnaire,Midwest,7.0,Female,1.0,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.41322159767151
438023.0,60+,Complete,1.0,Yes,3.0,Call 3,1.0,2.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,1.0,15.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.404940366745
437300.0,60+,Complete,1.0,Yes,1.0,Call 1,1.0,2.0,2.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,1.0,15.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.404940366745
439693.0,30-59,Complete,1.0,No,3.0,Call 2,4.0,1.0,3.0,2.0,4.0,Less than 100k,1.0,3.0,4.0,2.0,37.0,3.0,1.0,State questionnaire,Midwest,4.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,2.39106369018555
439457.0,60+,Complete,1.0,,2.0,Call 2,4.0,1.0,3.0,2.0,6.0,100k or more,2.0,6.0,4.0,1.0,37.0,2.0,1.0,State questionnaire,Midwest,7.0,,9.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,2.37806463241577
437262.0,60+,Complete,2.0,Yes,2.0,Call 2,4.0,2.0,1.0,2.0,6.0,,,,1.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,7.0,,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
436752.0,60+,Complete,1.0,Yes,2.0,Call 1,4.0,1.0,1.0,2.0,6.0,Less than 100k,1.0,3.0,4.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,7.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439261.0,18-29,Complete,2.0,Yes,2.0,Call 3,4.0,1.0,1.0,2.0,6.0,Less than 100k,2.0,4.0,1.0,1.0,112.0,3.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,1.0,1.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439239.0,18-29,Complete,3.0,Yes,2.0,Call 3,4.0,2.0,1.0,2.0,6.0,Less than 100k,2.0,4.0,4.0,2.0,112.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,1.0,1.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439216.0,60+,Complete,2.0,Yes,1.0,Call 3,4.0,1.0,1.0,2.0,6.0,,,,1.0,2.0,112.0,4.0,1.0,State questionnaire,Midwest,7.0,Female,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439189.0,60+,Complete,1.0,Yes,2.0,Call 3,4.0,2.0,1.0,2.0,6.0,Less than 100k,1.0,2.0,1.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439164.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,1.0,1.0,2.0,6.0,Less than 100k,2.0,4.0,1.0,1.0,112.0,3.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
439133.0,30-59,Complete,2.0,No,2.0,Call 3,4.0,1.0,1.0,2.0,6.0,Less than 100k,2.0,5.0,2.0,2.0,112.0,1.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
436738.0,60+,Complete,2.0,No,1.0,Call 1,4.0,1.0,1.0,2.0,6.0,100k or more,2.0,6.0,3.0,2.0,112.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
436705.0,60+,Complete,3.0,No,2.0,Call 1,4.0,1.0,1.0,2.0,6.0,Less than 100k,1.0,3.0,1.0,2.0,112.0,3.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
436679.0,60+,Complete,1.0,No,2.0,Call 1,4.0,1.0,1.0,2.0,6.0,Less than 100k,2.0,4.0,3.0,,112.0,1.0,1.0,State questionnaire,Midwest,7.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
436724.0,60+,Complete,1.0,Yes,1.0,Call 1,4.0,1.0,1.0,2.0,6.0,100k or more,2.0,6.0,4.0,1.0,112.0,2.0,1.0,State questionnaire,Midwest,7.0,Female,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.37278318405151
437108.0,60+,Complete,4.0,No,3.0,Call 1,1.0,2.0,2.0,2.0,5.0,Less than 100k,2.0,5.0,1.0,1.0,93.0,2.0,1.0,State questionnaire,Midwest,6.0,Female,4.0,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,Version 1,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,52722.0,2.36991810798645
438121.0,60+,Complete,2.0,No,2.0,Call 3,1.0,2.0,2.0,2.0,4.0,Less than 100k,1.0,3.0,2.0,2.0,15.0,2.0,,State questionnaire,Midwest,4.0,Male,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.36432790756226
438530.0,60+,Complete,1.0,Yes,2.0,Call 3,4.0,2.0,2.0,2.0,2.0,Less than 100k,1.0,2.0,2.0,3.0,116.0,4.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.35977077484131
437252.0,60+,Complete,1.0,Yes,2.0,Call 1,4.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,116.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.35977077484131
437097.0,60+,Complete,3.0,No,3.0,Call 1,4.0,2.0,2.0,2.0,2.0,Less than 100k,2.0,4.0,9.0,2.0,116.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.35977077484131
438759.0,60+,Complete,2.0,Yes,2.0,Call 3,4.0,1.0,2.0,2.0,2.0,,,,1.0,2.0,116.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.35977077484131
436831.0,30-59,Complete,1.0,Yes,3.0,Call 1,4.0,1.0,1.0,2.0,1.0,Less than 100k,1.0,3.0,3.0,2.0,112.0,4.0,1.0,State questionnaire,Midwest,1.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Downscale,50501.0,2.34771108627319
438481.0,30-59,Complete,1.0,No,1.0,Call 2,5.0,1.0,3.0,2.0,2.0,100k or more,2.0,6.0,4.0,2.0,98.0,4.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.34637236595154
438342.0,30-59,Complete,2.0,Yes,2.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,4.0,1.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.34637236595154
438122.0,30-59,Complete,1.0,Yes,2.0,Call 2,5.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,4.0,1.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.34637236595154
439545.0,30-59,Complete,2.0,Yes,2.0,Call 3,5.0,2.0,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,1.0,98.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51247.0,2.34637236595154
437281.0,30-59,Complete,1.0,Yes,1.0,Call 1,1.0,2.0,2.0,2.0,4.0,Less than 100k,1.0,3.0,3.0,2.0,15.0,1.0,1.0,State questionnaire,Midwest,4.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.29590439796448
437604.0,60+,Complete,9.0,Yes,3.0,Call 1,4.0,1.0,3.0,2.0,2.0,,,,9.0,2.0,37.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,2.29502248764038
439426.0,60+,Complete,2.0,Yes,1.0,Call 2,4.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,1.0,37.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,2.29502248764038
437265.0,60+,Complete,9.0,Yes,3.0,Call 1,1.0,2.0,2.0,2.0,4.0,Less than 100k,2.0,4.0,2.0,2.0,15.0,1.0,,State questionnaire,Midwest,4.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50670.0,2.28439736366272
439352.0,60+,Complete,3.0,Yes,3.0,Call 3,4.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,116.0,9.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52101.0,2.27999424934387
