ID,AGE3,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GASTAX,GENDISS,GENDISS2,GENDISS4,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,KYDPRS08,OBAMAASVP,OBAMVSMCCN,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,REVWRIGHT,RVWRGHT2,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3695253.0,30-59,,,,Not complete,2.0,2.0,1.0,Call 2,4.0,,,,8.0,,2.0,,,,4.0,1.0,3.0,1.0,,,,,3.0,2.0,,,,,,,,,61.0,1.0,White,State questionnaire,White,,,,1.0,1.0,South,,,,,,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.59775298833847
3695175.0,60+,,,,Not complete,2.0,1.0,1.0,Call 1,1.0,,,,8.0,,2.0,,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,98.0,1.0,Black,State questionnaire,Black,,,,1.0,1.0,South,,,,,,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,4.0,2.0,,,,Version 1,,,4.0,4.0,6.0,8.0,8.0,2.0,65+,Low Density Rural,Rural,Rural,Upscale,42437.0,1.0871479511261
3695115.0,30-59,,,,Not complete,9.0,9.0,9.0,Call 1,1.0,,,,8.0,,9.0,,,,2.0,9.0,9.0,9.0,,,,,1.0,2.0,,,,,,,,,77.0,1.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,9.0,9.0,9.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Low Density Rural,Rural,Rural,Upscale,42025.0,0.831689238548279
3695089.0,30-59,,,,Not complete,2.0,2.0,1.0,Call 1,1.0,,,,8.0,,2.0,,,,2.0,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,35.0,2.0,Black,State questionnaire,Black,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,5.0,6.0,7.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.465762376785278
3694914.0,30-59,,,,Not complete,2.0,2.0,1.0,Call 1,2.0,,,,8.0,,1.0,,,,4.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,84.0,1.0,White,State questionnaire,White,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,40004.0,0.550076484680176
3694839.0,60+,,,,Not complete,2.0,2.0,1.0,Call 1,3.0,,,,8.0,,2.0,,,,1.0,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,,,50.0,1.0,White,State questionnaire,White,,,,1.0,1.0,South,,,,,,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,4.0,4.0,6.0,8.0,4.0,2.0,65+,Suburb,Urban,Urban Core,Upscale,40214.0,1.45868444442749
3694746.0,30-59,,,,Not complete,2.0,1.0,1.0,Call 1,2.0,,,,8.0,,2.0,,,,4.0,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,,,95.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,,2.0,1.0,South,,,,,,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,2.0,2.0,4.0,4.0,10.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,40065.0,0.725100815296173
3696018.0,30-59,,,,Not complete,2.0,4.0,2.0,Call 3,1.0,,,,8.0,,9.0,,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,82.0,1.0,White,State questionnaire,White,,,,1.0,1.0,South,,,,,,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,42345.0,0.685621559619904
3695995.0,30-59,,,,Not complete,2.0,1.0,1.0,Call 3,1.0,,,,8.0,,1.0,,,,2.0,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,35.0,1.0,Black,State questionnaire,Black,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,4.0,5.0,7.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.465762376785278
3695898.0,30-59,,,,Not complete,1.0,3.0,2.0,Call 3,3.0,,,,8.0,,1.0,,,,1.0,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,50.0,1.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,4.0,2.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40214.0,1.1496330499649
3695815.0,30-59,,,,Not complete,2.0,9.0,9.0,Call 3,4.0,,,,8.0,,1.0,,,,4.0,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,,,61.0,4.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,3.0,1.0,,,,Version 1,,,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.664675712585449
3695806.0,60+,,,,Not complete,2.0,4.0,2.0,Call 3,4.0,,,,8.0,,2.0,,,,4.0,1.0,3.0,1.0,,,,,2.0,2.0,,,,,,,,,61.0,4.0,White,State questionnaire,White,,,,1.0,1.0,South,,,,,,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,4.0,2.0,,,,Version 1,,,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.843357920646667
3695773.0,18-29,,,,Not complete,2.0,3.0,2.0,Call 3,4.0,,,,8.0,,1.0,,,,4.0,2.0,2.0,1.0,,,,,9.0,2.0,,,,,,,,,8.0,1.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.622528553009033
3695642.0,60+,,,,Not complete,2.0,1.0,1.0,Call 2,1.0,,,,8.0,,2.0,,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,35.0,1.0,Black,State questionnaire,Black,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,4.0,4.0,6.0,9.0,8.0,2.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.730705976486206
3695624.0,30-59,,,,Not complete,2.0,2.0,1.0,Call 2,1.0,,,,8.0,,2.0,,,,2.0,1.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,,35.0,1.0,Black,State questionnaire,Black,,,,2.0,1.0,South,,,,,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,4.0,5.0,7.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.465762376785278
3695621.0,30-59,,,,Not complete,2.0,3.0,2.0,Call 2,1.0,,,,8.0,,1.0,,,,2.0,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,35.0,1.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.674381852149963
3695504.0,30-59,,,,Not complete,9.0,9.0,9.0,Call 2,3.0,,,,8.0,,9.0,,,,1.0,9.0,9.0,9.0,,,,,1.0,2.0,,,,,,,,,57.0,9.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,Suburbs,Suburbs,Kentucky,Election day exit poll,9.0,9.0,9.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,40241.0,0.983035802841187
3695500.0,18-29,,,,Not complete,2.0,1.0,1.0,Call 2,3.0,,,,8.0,,2.0,,,,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,51.0,1.0,Other,State questionnaire,Other,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Non white,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,1.0,1.0,1.0,1.0,13.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,40118.0,1.37333524227142
3695338.0,18-29,,,,Not complete,1.0,9.0,9.0,Call 2,5.0,,,,10.0,,9.0,,,,5.0,9.0,9.0,9.0,,,,,2.0,3.0,,,,,,,,,89.0,1.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,9.0,9.0,9.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,1.0,1.0,2.0,2.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,41562.0,1.11628007888794
3694876.0,30-59,,,,Not complete,2.0,2.0,1.0,Call 1,3.0,,,,10.0,,1.0,,,,1.0,2.0,2.0,1.0,,,,,9.0,3.0,,,,,,,,,50.0,1.0,Black,State questionnaire,Black,,,,1.0,1.0,South,,,,,,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,,,,Version 1,,,3.0,3.0,4.0,5.0,7.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,40214.0,0.440165132284164
3695743.0,30-59,,,,Not complete,9.0,1.0,1.0,Call 3,6.0,,,,99.0,,9.0,,,,5.0,2.0,2.0,1.0,,,,,2.0,9.0,,,,,,,,,24.0,9.0,White,State questionnaire,White,,,,2.0,1.0,South,,,,,,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,9.0,9.0,9.0,,,,Version 1,,,3.0,3.0,5.0,6.0,3.0,9.0,17-64,Suburb,Urban,Urban Core,Upscale,40511.0,1.31199216842651
3695465.0,60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 2,5.0,1.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,1.0,1.0,Democrat,,,Democrat,Liberal,1.0,75.0,1.0,,State questionnaire,,1.0,1.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,2.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Low Density Rural,Rural,Rural,Very downscale,41465.0,1.02426588535309
3695448.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,6.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,2.0,3.0,Democrat,,,Democrat,Moderate,3.0,10.0,1.0,,State questionnaire,,3.0,2.0,9.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,40422.0,0.475423783063889
3695429.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,6.0,1.0,1.0,2.0,2.0,Postgraduate study,1.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,2.0,3.0,Democrat,,,Democrat,Liberal,2.0,28.0,3.0,,State questionnaire,,3.0,2.0,9.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,41635.0,0.547457635402679
3695426.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 2,5.0,1.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,2.0,,,,,Moderate,3.0,66.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,41844.0,1.09127914905548
3695356.0,30-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Call 2,6.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,9.0,9.0,9.0,5.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,Democrat,,,Democrat,Liberal,2.0,28.0,2.0,,State questionnaire,,3.0,2.0,9.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,41635.0,0.547457635402679
3695345.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,3.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,1.0,3.0,Democrat,,,Democrat,Liberal,2.0,50.0,2.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,1.0,17-64,Suburb,Urban,Urban Core,Upscale,40214.0,0.87435919046402
3695320.0,60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,6.0,1.0,1.0,1.0,2.0,High school graduate,1.0,3.0,2.0,4.0,5.0,9.0,9.0,9.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,1.0,9.0,2.0,,,,,Conservative,4.0,29.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Suburb,Rural,Rural,Very upscale,40601.0,1.10258650779724
3695289.0,60+,Omit,Omit,Omit,Complete,1.0,4.0,2.0,Call 2,4.0,2.0,1.0,,2.0,,1.0,9.0,9.0,9.0,4.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,3.0,,,,,,,8.0,3.0,White,State questionnaire,White,9.0,9.0,9.0,1.0,1.0,South,,,9.0,1.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,,9.0,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.886625468730927
3695266.0,60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 2,4.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,2.0,3.0,Democrat,,,Democrat,Liberal,1.0,8.0,1.0,,State questionnaire,,1.0,1.0,9.0,2.0,1.0,South,Catholic,Catholic,9.0,4.0,2.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,9.0,,1.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.701623797416687
3695170.0,60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,Democrat,,,Democrat,Liberal,2.0,93.0,3.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,42629.0,1.38779187202454
3695169.0,60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,Democrat,,,Democrat,Liberal,2.0,93.0,3.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,42629.0,1.38779187202454
3695093.0,60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,Democrat,,,Democrat,Liberal,2.0,93.0,3.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,42629.0,1.38779187202454
3695092.0,60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,1.0,Democrat,,,Democrat,Liberal,2.0,93.0,3.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,42629.0,1.38779187202454
3695072.0,30-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 1,2.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,2.0,,,,,Conservative,5.0,2.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,1.0,South,,,9.0,2.0,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,,1.0,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,42141.0,0.680130422115326
3694908.0,60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,4.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,2.0,2.0,Democrat,,,Democrat,Moderate,3.0,63.0,4.0,,State questionnaire,,2.0,1.0,9.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,2.0,Female,,,,,1.0,2.0,1.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,,1.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.999813914299011
3694875.0,60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 1,6.0,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,3.0,Democrat,,,Democrat,Conservative,5.0,29.0,1.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,1.0,3.0,1.0,Female,,,,,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,9.0,,1.0,65+,Suburb,Rural,Rural,Very upscale,40601.0,0.87252277135849
3694874.0,60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 1,6.0,1.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,1.0,3.0,Democrat,,,Democrat,Conservative,5.0,29.0,1.0,,State questionnaire,,3.0,2.0,9.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,1.0,3.0,1.0,Female,,,,,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,1.0,4.0,4.0,6.0,9.0,,1.0,65+,Suburb,Rural,Rural,Very upscale,40601.0,0.87252277135849
