ID,@2NDIAD08,AGE3,BACKSIDE,BREAKCAU,CALL,CDNUM,DPRS08,GEOCODE,IADPRS08,IAPARTYID,INC100K,INC50K08,INCOME08,ISSIA08D,MARRIED,PHIL3,PHIL4,PRECINCT,PREVCAUC,QLTIA08D,QRACE3,QTYPE,REGION,SEX,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,UNION2,VERSION,WOMENWED,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
438213.0,1.0,30-59,Complete,1.0,Call 3,1.0,1.0,2.0,1.0,1.0,100k or more,2.0,6.0,2.0,Yes,Liberal,2.0,96.0,1.0,9.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.418284028768539
438126.0,3.0,60+,Complete,1.0,Call 3,2.0,1.0,2.0,1.0,1.0,Less than 100k,2.0,4.0,2.0,No,Moderate,3.0,45.0,2.0,3.0,1.0,State questionnaire,Midwest,,,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.226034387946129
438112.0,3.0,60+,Complete,1.0,Call 3,4.0,1.0,3.0,1.0,1.0,100k or more,2.0,6.0,3.0,Yes,Liberal,1.0,37.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,1.22825956344604
438098.0,9.0,60+,Complete,2.0,Call 3,1.0,1.0,2.0,1.0,1.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,24.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.807927548885345
438057.0,1.0,30-59,Complete,2.0,Call 3,3.0,1.0,2.0,1.0,1.0,100k or more,2.0,6.0,1.0,Yes,Liberal,1.0,39.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Upscale,52307.0,0.97687566280365
437960.0,2.0,30-59,Complete,4.0,Call 3,2.0,1.0,2.0,1.0,1.0,Less than 100k,2.0,5.0,2.0,Yes,Liberal,1.0,42.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.49456882476807
437808.0,3.0,18-29,Complete,2.0,Call 3,3.0,1.0,1.0,1.0,1.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,76.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.638741493225098
437532.0,2.0,60+,Complete,2.0,Call 2,2.0,1.0,2.0,1.0,1.0,Less than 100k,2.0,5.0,3.0,Yes,Moderate,3.0,42.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.85013151168823
437515.0,1.0,18-29,Complete,1.0,Call 3,3.0,1.0,1.0,1.0,1.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,81.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,1.0,1.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50265.0,1.96389961242676
437502.0,2.0,30-59,Complete,1.0,Call 2,3.0,1.0,1.0,1.0,1.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,82.0,1.0,3.0,,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.37882590293884
437493.0,2.0,60+,Complete,1.0,Call 3,2.0,1.0,2.0,1.0,1.0,Less than 100k,1.0,2.0,2.0,Yes,Liberal,1.0,44.0,2.0,3.0,1.0,State questionnaire,Midwest,,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,52245.0,2.01467108726501
436585.0,2.0,60+,Complete,9.0,Call 1,4.0,1.0,1.0,1.0,2.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,110.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,50160.0,0.692226946353912
439094.0,3.0,30-59,Complete,1.0,Call 3,4.0,1.0,1.0,1.0,2.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,12.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.539835751056671
438144.0,3.0,30-59,Complete,1.0,Call 3,4.0,1.0,3.0,1.0,2.0,Less than 100k,2.0,4.0,1.0,Yes,Conservative,4.0,37.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,50447.0,1.27049314975739
437449.0,1.0,30-59,Complete,1.0,Call 3,3.0,1.0,1.0,1.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,67.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50009.0,1.32440054416656
436606.0,2.0,30-59,Complete,1.0,Call 1,3.0,1.0,1.0,1.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,80.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.502321541309357
436475.0,3.0,18-29,Complete,1.0,Call 2,2.0,1.0,2.0,1.0,3.0,100k or more,2.0,6.0,2.0,No,Liberal,2.0,43.0,1.0,1.0,3.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.24361109733582
436429.0,5.0,60+,Complete,2.0,Call 1,1.0,1.0,2.0,1.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,Liberal,1.0,96.0,1.0,4.0,,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,5.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.334843695163727
439879.0,2.0,30-59,Complete,9.0,Call 3,4.0,1.0,1.0,1.0,3.0,100k or more,2.0,6.0,9.0,Yes,Moderate,3.0,103.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.433822274208069
439537.0,1.0,30-59,Complete,1.0,Call 3,1.0,1.0,2.0,1.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,10.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.481761127710342
439401.0,3.0,18-29,Complete,1.0,Call 3,4.0,1.0,1.0,1.0,3.0,Less than 100k,1.0,2.0,9.0,No,Moderate,3.0,99.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50010.0,0.846115827560425
439367.0,3.0,18-29,Complete,1.0,Call 3,4.0,1.0,1.0,1.0,3.0,Less than 100k,1.0,1.0,2.0,No,Moderate,3.0,99.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50010.0,0.846115827560425
439282.0,3.0,30-59,Complete,1.0,Call 3,1.0,1.0,2.0,1.0,3.0,Less than 100k,2.0,5.0,9.0,Yes,Liberal,2.0,96.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.418284028768539
439000.0,3.0,30-59,Complete,1.0,Call 3,3.0,1.0,1.0,1.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,80.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.593653976917267
438918.0,3.0,30-59,Complete,1.0,Call 3,3.0,1.0,1.0,1.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,70.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,2.0,3.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.06948566436768
438826.0,1.0,60+,Complete,2.0,Call 3,3.0,1.0,1.0,1.0,3.0,Less than 100k,1.0,1.0,2.0,Yes,Moderate,3.0,70.0,1.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,4.0,6.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.22192442417145
438418.0,6.0,60+,Complete,2.0,Call 3,1.0,1.0,2.0,1.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Liberal,2.0,6.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Rural,Rural,Very upscale,50613.0,0.842307448387146
438366.0,3.0,60+,Complete,2.0,Call 3,1.0,1.0,2.0,1.0,3.0,Less than 100k,1.0,3.0,2.0,Yes,Moderate,3.0,96.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.404379457235336
438174.0,2.0,30-59,Complete,2.0,Call 3,1.0,1.0,2.0,1.0,3.0,Less than 100k,2.0,5.0,9.0,Yes,Liberal,2.0,96.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.353931903839111
438065.0,3.0,18-29,Complete,2.0,Call 3,2.0,1.0,2.0,1.0,3.0,Less than 100k,1.0,1.0,2.0,No,Moderate,3.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.50155293941498
437742.0,3.0,30-59,Complete,4.0,Call 3,3.0,1.0,1.0,1.0,3.0,100k or more,2.0,6.0,1.0,Yes,Liberal,1.0,82.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,2.0,3.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.66516160964966
437703.0,3.0,60+,Complete,1.0,Call 3,3.0,1.0,2.0,1.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Liberal,2.0,36.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,50638.0,1.23713910579681
437564.0,9.0,60+,Complete,2.0,Call 2,2.0,1.0,2.0,1.0,3.0,Less than 100k,1.0,3.0,9.0,Yes,Moderate,3.0,42.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.41164469718933
436812.0,3.0,30-59,Complete,2.0,Call 2,1.0,1.0,2.0,1.0,4.0,Less than 100k,1.0,3.0,1.0,No,Moderate,3.0,46.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.936477601528168
439388.0,3.0,18-29,Complete,2.0,Call 3,4.0,1.0,1.0,1.0,4.0,Less than 100k,2.0,4.0,2.0,No,Liberal,2.0,99.0,1.0,1.0,3.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50010.0,0.700767278671265
437933.0,2.0,30-59,Complete,3.0,Call 3,2.0,1.0,2.0,1.0,4.0,Less than 100k,2.0,5.0,2.0,Yes,Liberal,1.0,42.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.94813299179077
439524.0,2.0,30-59,Complete,4.0,Call 3,3.0,2.0,1.0,2.0,,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,80.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.629659175872803
439452.0,9.0,,Complete,9.0,Call 3,1.0,2.0,2.0,2.0,,,,,9.0,,,,10.0,,9.0,,State questionnaire,Midwest,Male,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,,Version 1,2.0,,,Suburb,Urban,Urban Core,Downscale,50702.0,0.433538347482681
439313.0,9.0,,Complete,9.0,Call 3,1.0,2.0,2.0,2.0,,,,,9.0,,,,10.0,,9.0,,State questionnaire,Midwest,Male,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,,Version 1,2.0,,,Suburb,Urban,Urban Core,Downscale,50702.0,0.433538347482681
438534.0,9.0,30-59,Complete,9.0,Call 3,1.0,2.0,2.0,2.0,,,,,9.0,,,,6.0,,9.0,,State questionnaire,Midwest,,,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,9.0,,Version 1,,3.0,4.0,Suburb,Rural,Rural,Very upscale,50613.0,0.488863259553909
438487.0,2.0,60+,Complete,4.0,Call 3,3.0,2.0,1.0,2.0,,Less than 100k,1.0,1.0,3.0,No,Conservative,4.0,73.0,1.0,4.0,,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,,Version 1,2.0,4.0,6.0,High Density Urban,Urban,Urban Core,Upscale,50311.0,0.79498815536499
437941.0,2.0,60+,Complete,9.0,Call 3,4.0,2.0,1.0,2.0,,,,,2.0,Yes,,,12.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.468381851911545
437884.0,3.0,18-29,Complete,9.0,Call 3,3.0,2.0,1.0,2.0,,,,,1.0,No,,,83.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,,Version 1,2.0,1.0,1.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.82971143722534
437488.0,3.0,30-59,Complete,2.0,Call 2,2.0,2.0,2.0,2.0,1.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,42.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.88986921310425
437484.0,2.0,60+,Complete,3.0,Call 3,3.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,67.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50009.0,1.60494768619537
437463.0,2.0,60+,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,1.0,2.0,Yes,Liberal,1.0,46.0,2.0,3.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.725017189979553
437445.0,2.0,30-59,Complete,1.0,Call 2,3.0,2.0,1.0,2.0,1.0,100k or more,2.0,6.0,3.0,Yes,Moderate,3.0,82.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.76615393161774
437444.0,2.0,60+,Complete,1.0,Call 3,4.0,2.0,1.0,2.0,1.0,Less than 100k,1.0,3.0,2.0,Yes,Moderate,3.0,12.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.468381851911545
437435.0,3.0,30-59,Complete,1.0,Call 2,3.0,2.0,1.0,2.0,1.0,100k or more,2.0,6.0,1.0,Yes,Liberal,2.0,80.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.532787442207336
437416.0,2.0,30-59,Complete,2.0,Call 2,3.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,5.0,3.0,Yes,Liberal,2.0,80.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.532787442207336
437411.0,4.0,30-59,Complete,2.0,Call 2,3.0,2.0,1.0,2.0,1.0,,,,3.0,Yes,Liberal,2.0,82.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,2.0,3.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.49443483352661
437368.0,2.0,60+,Complete,9.0,Call 3,1.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,2.0,1.0,Yes,Liberal,2.0,46.0,1.0,3.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.725017189979553
437356.0,5.0,60+,Complete,2.0,Call 2,1.0,2.0,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,95.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52806.0,1.35601365566254
437335.0,2.0,30-59,Complete,1.0,Call 2,4.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,103.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,1.0,Version 1,1.0,3.0,4.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.460133671760559
437331.0,2.0,60+,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,2.0,2.0,Yes,Liberal,2.0,46.0,1.0,3.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,0.725017189979553
437305.0,2.0,60+,Complete,2.0,Call 2,1.0,2.0,2.0,2.0,1.0,,,,2.0,No,Liberal,2.0,95.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52806.0,1.35601365566254
437296.0,3.0,60+,Complete,1.0,Call 2,1.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,1.0,2.0,No,Moderate,3.0,95.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52806.0,1.35601365566254
437295.0,2.0,60+,Complete,2.0,Call 1,2.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,105.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0,2.08462762832642
437282.0,2.0,60+,Complete,2.0,Call 1,2.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,105.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0,1.76391208171844
437258.0,2.0,60+,Complete,1.0,Call 2,4.0,2.0,1.0,2.0,1.0,100k or more,2.0,6.0,3.0,Yes,Liberal,2.0,100.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,50011.0,0.988243579864502
437223.0,2.0,60+,Complete,1.0,Call 2,3.0,2.0,2.0,2.0,1.0,Less than 100k,1.0,3.0,2.0,Yes,Moderate,3.0,39.0,1.0,2.0,2.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,52307.0,0.766711890697479
437171.0,3.0,30-59,Complete,2.0,Call 2,3.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,5.0,2.0,No,Moderate,3.0,76.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.687860369682312
437166.0,2.0,30-59,Complete,1.0,Call 1,5.0,2.0,3.0,2.0,1.0,Less than 100k,1.0,2.0,3.0,No,Liberal,2.0,117.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,51039.0,2.24444365501404
437148.0,3.0,18-29,Complete,1.0,Call 2,3.0,2.0,1.0,2.0,1.0,Less than 100k,1.0,1.0,1.0,No,Liberal,1.0,76.0,2.0,1.0,2.0,State questionnaire,Midwest,,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.328201174736023
437145.0,2.0,18-29,Complete,2.0,Call 1,5.0,2.0,3.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,Yes,Liberal,1.0,117.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,1.0,2.0,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,51039.0,2.21057724952698
437139.0,3.0,18-29,Complete,1.0,Call 1,2.0,2.0,2.0,2.0,1.0,Less than 100k,2.0,5.0,3.0,No,Moderate,3.0,42.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.84626412391663
437126.0,3.0,30-59,Complete,2.0,Call 2,3.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,4.0,3.0,Yes,Liberal,2.0,76.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.582034468650818
437124.0,2.0,60+,Complete,1.0,Call 2,4.0,2.0,1.0,2.0,1.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,101.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,5.0,Suburb,Urban,Urban Core,Very upscale,50011.0,3.56322479248047
