ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDSC,COLLEDUC,CUBAN3,CUBAN3S,DPRS08,EDUC,FLDPRS08,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,RDYBLCK2,READYWOMAN,RDYWMN2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNITESC,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
698390.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Catholic/Do not attend weekly,Complete,,,,4.0,2.0,1.0,3.0,3.0,4.0,Some college or associate degree,2.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,4.0,2.0,4.0,2.0,South,Catholic,Catholic,2.0,2.0,4.0,4.0,2.0,Male,Non black male,White male,Married men,White male,"Cities over 500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,2.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Upscale,32216.0,2.65348887443542
698392.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,4.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,5.0,,1.0,Other,State questionnaire,Other,3.0,2.0,2.0,1.0,South,Catholic,Catholic,9.0,2.0,4.0,3.0,2.0,Male,Non black male,Non white male,Married men,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,32025.0,0.578185260295868
698494.0,60+,60+,50-64,60-64,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,4.0,2.0,1.0,3.0,3.0,4.0,High school graduate,2.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,5.0,,9.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,4.0,2.0,Female,Non black female,White female,Non-married women,White female,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,2.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,32063.0,0.380553990602493
698379.0,30-59,30-44,40-49,40-44,Non black 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,4.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,My candidates position on the issues,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,32344.0,5.18532657623291
698227.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,All others,Complete,,,,4.0,4.0,1.0,3.0,3.0,99.0,Did not complete high school,9.0,5.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,,2.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,None,None,5.0,2.0,4.0,3.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,None,2.0,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Downscale,32218.0,0.95784068107605
698417.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,4.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,4.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,32225.0,1.22984969615936
698462.0,60+,60+,65+,65-74,Non black 60+,Omit,Omit,Omit,Complete,,,,4.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,5.0,2.0,,,,3.0,3.0,My candidates leadership/personal qualities,Yes,Good,Excellent/Good,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,,4.0,White,State questionnaire,White,1.0,1.0,2.0,1.0,South,,,9.0,9.0,9.0,1.0,1.0,Male,Non black male,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,,2.0,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,32025.0,0.760344982147217
698267.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,4.0,,1.0,3.0,3.0,8.0,Some college or associate degree,4.0,5.0,2.0,,,,1.0,9.0,Omit,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Conservative,4.0,,2.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,65+,High Density Urban,Urban,Urban Core,Very upscale,32277.0,0.496784687042236
698231.0,60+,60+,50-64,60-64,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,3.0,,2.0,3.0,3.0,8.0,Postgraduate study,4.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,Omit,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,32666.0,1.32760405540466
698411.0,30-59,45-59,40-49,45-49,Black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,3.0,1.0,1.0,,,2.0,High school graduate,1.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,2.0,,2.0,Black,State questionnaire,Black,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,1.0,Male,Black male,Non white male,Non-married men,Non white,"Cities over 500,000","Cities over 50,000",,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very downscale,32208.0,1.96727609634399
698424.0,60+,60+,65+,75 or over,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,2.0,1.0,1.0,3.0,3.0,2.0,High school graduate,1.0,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Upscale,32444.0,0.332361221313477
698305.0,60+,60+,65+,75 or over,Non black 60+,Never,Never,All others,Complete,,,,2.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Moderate,3.0,,3.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,None,None,5.0,1.0,1.0,4.0,2.0,Male,Non black male,White male,Married men,White male,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,None,2.0,4.0,4.0,6.0,9.0,65+,Town,80s Suburbs,Urban Perimeter,Upscale,32408.0,0.937631964683533
698404.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,All others,Complete,,,,2.0,2.0,1.0,3.0,3.0,4.0,High school graduate,2.0,5.0,1.0,,,,1.0,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Conservative,4.0,,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,3.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very downscale,32310.0,2.82209920883179
698278.0,60+,60+,50-64,60-64,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,2.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,5.0,2.0,,,,3.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,,2.0,White,State questionnaire,White,2.0,1.0,4.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,1.0,1.0,Male,Non black male,White male,Non-married men,White male,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,32008.0,0.663802027702332
698527.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,All others,Complete,,,,2.0,4.0,1.0,3.0,3.0,8.0,Some college or associate degree,4.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Married women,White female,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,4.0,Version 1,None,1.0,2.0,2.0,4.0,4.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,32408.0,3.67654490470886
698284.0,60+,60+,50-64,60-64,Black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,2.0,,2.0,3.0,3.0,8.0,College graduate,4.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,,9.0,Black,State questionnaire,Black,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,2.0,1.0,1.0,Male,Black male,Non white male,Married men,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,32332.0,3.17217493057251
698209.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,All others,Complete,,,,2.0,,1.0,3.0,3.0,8.0,Some college or associate degree,4.0,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Something else,Something else,4.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,4.0,Version 1,Something else,2.0,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Very upscale,32303.0,0.496784687042236
698505.0,18-29,18-29,18-24,18-24,Black 18-29,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,2.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,,3.0,Black,State questionnaire,Black,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,1.0,Male,Black male,Non white male,Non-married men,Non white,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,32446.0,1.00429093837738
698428.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,2.0,2.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,Democrat,Liberal,2.0,,2.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,Catholic,Catholic,2.0,1.0,2.0,3.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,32303.0,0.336546421051025
698281.0,60+,60+,65+,75 or over,Non black 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,,2.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,,2.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,2.0,4.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Upscale,32309.0,0.332361221313477
698497.0,,,,,,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,2.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,5.0,2.0,,,,2.0,2.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,,Democrat,Non black Democrat,Democrat,Liberal,2.0,,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,1.0,,,,,,Suburb,Urban,Urban Core,Very upscale,32303.0,0.815309524536133
698487.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,,,,2.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,1.0,American Indian,State questionnaire,Other,2.0,1.0,2.0,1.0,South,None,None,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,Barack Obama did,1.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,32008.0,2.45969939231873
698420.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,2.0,2.0,1.0,3.0,3.0,2.0,Did not complete high school,1.0,5.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Something else,Conservative,4.0,,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,4.0,2.0,Female,Non black female,White female,Non-married women,White female,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,32465.0,0.673092842102051
698486.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,,2.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Liberal,2.0,,3.0,White,State questionnaire,White,9.0,9.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,2.0,3.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,32309.0,0.336546421051025
698453.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,,,2.0,2.0,1.0,3.0,3.0,4.0,Some college or associate degree,2.0,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Male,Non black male,White male,Non-married men,White male,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,17-64,Town,80s Suburbs,Urban Perimeter,Upscale,32408.0,2.65348887443542
698290.0,30-59,45-59,50-64,50-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,,,,2.0,4.0,1.0,3.0,3.0,8.0,High school graduate,4.0,5.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,,2.0,Black,State questionnaire,Black,3.0,2.0,3.0,2.0,South,Something else,Something else,9.0,1.0,2.0,1.0,1.0,Male,Black male,Non white male,Non-married men,Non white,Suburbs,Suburbs,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,32333.0,1.47025656700134
698448.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,,1.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,5.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Moderate,3.0,,4.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,3.0,2.0,Female,Non black female,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Upscale,32514.0,0.664722442626953
698363.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,Catholic/Do not attend weekly,Complete,,,,1.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White male,Married men,White male,Rural,Small Cities/Rural,English,Florida,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,1.0,Barack Obama did,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32433.0,4.62548208236694
