ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,MSRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATMCCNNOM,STMCNNM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1249631.0,2.0,3.0,Omit,Omit,Omit,Complete,,Call 1,3.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,9.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,,,73.0,2.0,White,State questionnaire,White,South,,,9.0,4.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,Yes,,All others,,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39667.0,1.9039865732193
1249629.0,2.0,4.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,Yes,Call 1,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,13.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,6.0,,,39451.0,1.52647769451141
1249610.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,3.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,73.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,39667.0,1.9039865732193
1251237.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,57.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,38870.0,0.563964247703552
1250663.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,2.0,College graduate,9.0,9.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,56.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,6.0,,,38685.0,0.648090600967407
1249557.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,No,Call 1,4.0,1.0,High school graduate,3.0,2.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,69.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,6.0,,,39573.0,4.31199836730957
1250654.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,2.0,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,6.0,,,38685.0,0.460046678781509
1249550.0,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,No,Call 1,4.0,2.0,College graduate,3.0,2.0,1.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,69.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,39573.0,3.78327465057373
1250633.0,2.0,3.0,,,,Not complete,,Call 2,1.0,,,2.0,1.0,1.0,1.0,3.0,,,,,,4.0,,2.0,Not so good,Not so good/Poor,,,,,,,56.0,1.0,White,State questionnaire,White,South,,,,4.0,,,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,38685.0,0.460046678781509
1251178.0,1.0,1.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 3,1.0,1.0,High school graduate,2.0,1.0,1.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,13.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,6.0,,,39451.0,1.00982701778412
1250598.0,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,4.0,2.0,College graduate,9.0,9.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,40.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39481.0,1.12051820755005
1250597.0,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,4.0,2.0,College graduate,9.0,9.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,40.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39481.0,1.12051820755005
1251166.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,13.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,6.0,,,39451.0,1.08356904983521
1250580.0,2.0,3.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,4.0,1.0,High school graduate,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,40.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39481.0,0.98312371969223
1250563.0,2.0,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,Yes,Call 2,4.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,40.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,39481.0,0.795399069786072
1250520.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,13.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,6.0,,,39451.0,0.950705170631409
1250519.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39191.0,1.50271952152252
1250518.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39191.0,1.50271952152252
1250505.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,5.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,6.0,,,39191.0,0.935908377170563
1250502.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,College graduate,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,13.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,6.0,,,39451.0,1.08356904983521
1250497.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,Yes,Call 2,2.0,,,2.0,1.0,1.0,1.0,1.0,,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,5.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,6.0,,,39191.0,1.06670439243317
1250494.0,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,2.0,1.0,High school graduate,3.0,2.0,2.0,1.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,75.0,1.0,White,State questionnaire,White,South,None,None,5.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,38744.0,1.16960215568542
1250493.0,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,2.0,1.0,High school graduate,3.0,2.0,2.0,1.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,75.0,1.0,White,State questionnaire,White,South,None,None,5.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,None,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,38744.0,1.16960215568542
1250481.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,1.0,Did not complete high school,2.0,1.0,1.0,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,13.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,39451.0,1.33930575847626
1250477.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,2.0,2.0,College graduate,4.0,2.0,1.0,1.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,75.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,6.0,,,38744.0,1.16960215568542
1250475.0,9.0,9.0,More than once a week,More than once a week/Once a week,All others,Complete,,Call 2,3.0,1.0,Some college or associate degree,9.0,9.0,2.0,1.0,1.0,2.0,1.0,,,,3.0,9.0,2.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,73.0,1.0,White,State questionnaire,White,South,,,9.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Version 1,No,,All others,,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,6.0,,,39667.0,1.67052555084229
