ID,@2NDNVD08,AGE3,AGE60,BACKSIDE,BREAKDNV,BREAKDN2,CALL,CDNUM,DPRS08,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08D,LATINO,LATINOS,NVDPRS08,NVPARTYID,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08D,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,UNION2,VERSION,WHITEREL,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
536240.0,1.0,60+,60+,Complete,1.0,1.0,Call 2,1.0,4.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,1.0,65+,1.0,Conservative,4.0,47.0,2.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,,,,,,0.501361310482025
535867.0,1.0,60+,60+,Complete,2.0,1.0,Call 1,1.0,4.0,2.0,Less than 100k,1.0,1.0,3.0,No,No,2.0,1.0,65+,1.0,Moderate,3.0,47.0,1.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,,,,,,0.501361310482025
537293.0,1.0,60+,60+,Complete,1.0,1.0,Call 3,1.0,4.0,2.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,1.0,65+,1.0,Liberal,1.0,47.0,2.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,None,4.0,6.0,4.0,65+,,,,,,0.548148632049561
537291.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 3,1.0,4.0,2.0,Less than 100k,1.0,1.0,1.0,No,No,2.0,1.0,18-64,1.0,Conservative,4.0,47.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,,0.493871420621872
537288.0,3.0,30-59,30-44,Complete,1.0,1.0,Call 3,1.0,4.0,2.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,3.0,18-64,3.0,Moderate,3.0,47.0,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Catholic,2.0,3.0,2.0,17-64,,,,,,0.451716929674149
537287.0,3.0,30-59,45-59,Complete,3.0,2.0,Call 3,1.0,4.0,2.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,47.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,,,,,,0.451716929674149
537285.0,3.0,60+,60+,Complete,3.0,2.0,Call 3,1.0,4.0,2.0,Less than 100k,1.0,1.0,3.0,No,No,2.0,4.0,18-64,3.0,Liberal,1.0,47.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,,,,,,0.501361310482025
537052.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 3,1.0,4.0,2.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,2.0,1.0,18-64,1.0,Liberal,1.0,18.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,,,,,,0.511153340339661
536551.0,1.0,18-29,18-29,Complete,1.0,1.0,Call 2,1.0,8.0,2.0,Less than 100k,1.0,2.0,2.0,No,No,4.0,1.0,18-64,1.0,Liberal,1.0,18.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,1.0,2.0,1.0,17-64,,,,,,0.611317336559296
536227.0,6.0,30-59,45-59,Complete,3.0,2.0,Call 2,1.0,8.0,2.0,Less than 100k,2.0,5.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,47.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Catholic,3.0,4.0,3.0,17-64,,,,,,0.65793651342392
536219.0,7.0,60+,60+,Complete,1.0,1.0,Call 2,1.0,8.0,2.0,Less than 100k,1.0,2.0,9.0,No,No,4.0,1.0,65+,1.0,Liberal,1.0,47.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,,,,,,0.623172402381897
536109.0,5.0,60+,60+,Complete,9.0,9.0,Call 1,1.0,8.0,2.0,,,,3.0,No,No,4.0,1.0,65+,1.0,Moderate,3.0,18.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,,,,,,0.705168783664703
535863.0,2.0,60+,60+,Complete,1.0,1.0,Call 1,1.0,8.0,2.0,Less than 100k,1.0,2.0,2.0,No,No,4.0,1.0,65+,1.0,Conservative,4.0,47.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,,,,,,0.730244755744934
536949.0,3.0,30-59,45-59,Complete,1.0,1.0,Call 3,1.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,4.0,1.0,18-64,1.0,Moderate,3.0,18.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,,,,,,0.813984990119934
536944.0,1.0,18-29,18-29,Complete,1.0,1.0,Call 3,1.0,8.0,2.0,Less than 100k,1.0,1.0,2.0,Yes,Yes,4.0,2.0,18-64,2.0,Liberal,2.0,18.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,None,None,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,1.0,1.0,1.0,17-64,,,,,,0.783203184604645
536936.0,1.0,30-59,45-59,Complete,2.0,1.0,Call 3,1.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Conservative,4.0,18.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,,,,,,0.635343551635742
536929.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 3,1.0,8.0,2.0,Less than 100k,1.0,1.0,3.0,Yes,Yes,4.0,1.0,18-64,1.0,Moderate,3.0,18.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,,,,,,0.744507133960724
536917.0,1.0,30-59,30-44,Complete,2.0,1.0,Call 3,1.0,8.0,2.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,18.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,3.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,,,,,,0.635343551635742
536555.0,6.0,18-29,18-29,Complete,2.0,1.0,Call 2,1.0,10.0,2.0,Less than 100k,1.0,2.0,3.0,Yes,Yes,6.0,1.0,18-64,1.0,Moderate,3.0,18.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Non-white,1.0,1.0,1.0,17-64,,,,,,0.220472231507301
536246.0,6.0,60+,60+,Complete,4.0,2.0,Call 2,1.0,10.0,2.0,,,,1.0,No,No,6.0,1.0,65+,1.0,Liberal,2.0,47.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Catholic,4.0,6.0,4.0,65+,,,,,,0.224747776985168
537046.0,6.0,30-59,45-59,Complete,3.0,2.0,Call 3,1.0,10.0,2.0,Less than 100k,2.0,5.0,1.0,,,6.0,3.0,18-64,3.0,Moderate,3.0,18.0,3.0,White,State questionnaire,White,West,,,9.0,Male,White male,White male,,,,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,,3.0,4.0,3.0,17-64,,,,,,0.22913733124733
537534.0,7.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,0.0,0.479578733444214
537531.0,6.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,2.0,65+,2.0,Liberal,2.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537528.0,6.0,60+,60+,Complete,4.0,2.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,66.0,3.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,,,,,0.0,0.581958293914795
537526.0,2.0,30-59,45-59,Complete,4.0,2.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,66.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,,,,,0.0,0.479578733444214
537525.0,3.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,,,,3.0,Yes,Yes,1.0,1.0,18-64,1.0,,,66.0,1.0,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Non-white,3.0,5.0,4.0,17-64,,,,,0.0,0.532285153865814
537519.0,3.0,18-29,18-29,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,17-64,,,,,0.0,0.461442917585373
537516.0,7.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,100k or more,2.0,6.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,66.0,3.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Jewish,3.0,4.0,3.0,17-64,,,,,0.0,0.524333298206329
537510.0,1.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,0.0,0.524333298206329
537509.0,9.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,,,,9.0,No,No,1.0,1.0,65+,1.0,Conservative,4.0,66.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537504.0,2.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,2.0,9.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,,,,,0.0,0.532285153865814
537497.0,7.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,66.0,3.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,None,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537494.0,3.0,60+,60+,Complete,9.0,9.0,Call 3,2.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.581958293914795
537489.0,3.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,2.0,3.0,,,,1.0,No,No,1.0,3.0,65+,3.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537403.0,2.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,65+,1.0,Conservative,5.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537114.0,3.0,30-59,45-59,Complete,3.0,2.0,Call 1,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,1.0,3.0,18-64,3.0,Moderate,3.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,0.0,0.524333298206329
537105.0,7.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,,,1.0,1.0,65+,1.0,,,66.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,,,,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.581958293914795
537099.0,3.0,30-59,45-59,Complete,2.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,0.0,0.479578733444214
537089.0,3.0,60+,60+,Complete,2.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537083.0,9.0,60+,60+,Complete,3.0,2.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,1.0,2.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.581958293914795
537077.0,5.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,3.0,No,No,1.0,1.0,65+,1.0,Liberal,2.0,66.0,9.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Something else,4.0,6.0,4.0,65+,,,,,0.0,0.532285153865814
537060.0,5.0,30-59,30-44,Complete,1.0,1.0,Call 1,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,66.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,,,,,0.0,0.524333298206329
537530.0,1.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,4.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,3.0,18-64,3.0,Liberal,1.0,66.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,3.0,5.0,4.0,17-64,,,,,0.0,0.869247853755951
537523.0,3.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,4.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,1.0,65+,1.0,Moderate,3.0,66.0,9.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,,,,,0.0,0.795053064823151
537521.0,7.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,4.0,3.0,,,,2.0,No,No,2.0,3.0,18-64,3.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,,,9.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,,3.0,5.0,4.0,17-64,,,,,0.0,0.795053064823151
537507.0,7.0,18-29,18-29,Complete,2.0,1.0,Call 3,2.0,4.0,3.0,Less than 100k,1.0,3.0,2.0,No,No,2.0,4.0,18-64,3.0,Moderate,3.0,66.0,2.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,None,1.0,1.0,1.0,17-64,,,,,0.0,0.753558993339539
537388.0,9.0,60+,60+,Complete,9.0,9.0,Call 2,2.0,4.0,3.0,Less than 100k,1.0,3.0,9.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,66.0,9.0,White,State questionnaire,White,West,,,9.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,,3.0,5.0,4.0,17-64,,,,,0.0,0.869247853755951
537377.0,1.0,60+,60+,Complete,2.0,1.0,Call 2,2.0,4.0,3.0,Less than 100k,1.0,2.0,2.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,66.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Catholic,3.0,5.0,4.0,17-64,,,,,0.0,0.795053064823151
537536.0,5.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,4.0,1.0,18-64,1.0,Liberal,2.0,66.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,,,,,0.0,0.629687368869781
537515.0,1.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,,,,2.0,No,No,4.0,1.0,65+,1.0,Liberal,1.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,,,,,0.0,0.639236986637115
537513.0,6.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,,,,,0.0,0.575940310955048
537499.0,7.0,18-29,18-29,Complete,9.0,9.0,Call 3,2.0,8.0,3.0,Less than 100k,1.0,2.0,9.0,No,No,4.0,1.0,18-64,1.0,Liberal,1.0,66.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Something else,1.0,1.0,1.0,17-64,,,,,0.0,0.554160475730896
537486.0,1.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,4.0,1.0,No,No,4.0,1.0,18-64,1.0,Conservative,4.0,66.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Catholic,3.0,5.0,4.0,17-64,,,,,0.0,0.69889098405838
537484.0,1.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,,,,,0.0,0.575940310955048
537407.0,1.0,30-59,30-44,Complete,4.0,2.0,Call 2,2.0,8.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,4.0,18-64,3.0,Conservative,4.0,66.0,3.0,White,State questionnaire,White,West,Something else,Something else,4.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Something else,2.0,3.0,2.0,17-64,,,,,0.0,0.629687368869781
537398.0,2.0,30-59,45-59,Complete,4.0,2.0,Call 2,2.0,8.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,4.0,2.0,18-64,2.0,Conservative,5.0,66.0,4.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,3.0,4.0,3.0,17-64,,,,,0.0,0.537359297275543
537394.0,1.0,18-29,18-29,Complete,1.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Male,White male,White male,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Something else,1.0,2.0,1.0,17-64,,,,,0.0,0.605875015258789
537392.0,1.0,30-59,45-59,Complete,2.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,1.0,3.0,1.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,66.0,4.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,,,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Something else,3.0,4.0,3.0,17-64,,,,,0.0,0.575940310955048
537384.0,1.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,3.0,5.0,4.0,17-64,,,,,0.0,0.545508682727814
537380.0,1.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,2.0,4.0,2.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,66.0,1.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Non-white,3.0,5.0,4.0,17-64,,,,,0.0,0.596415877342224
537373.0,1.0,18-29,18-29,Complete,2.0,1.0,Call 2,2.0,8.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Yes,4.0,4.0,18-64,3.0,Moderate,3.0,66.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,,,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,1.0,1.0,1.0,17-64,,,,,0.0,0.554160475730896
537066.0,7.0,18-29,18-29,Complete,1.0,1.0,Call 1,2.0,8.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,66.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,,,English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,1.0,1.0,1.0,17-64,,,,,0.0,0.605875015258789
