ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,MDRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1164516.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,No,Call 3,6.0,1.0,2.0,1.0,College graduate,4.0,2.0,1.0,,,,Strongly disapprove,Disapprove,3.0,9.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,49.0,2.0,White,State questionnaire,White,East,,,9.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.03667545318604
1164510.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Yes,Call 3,3.0,1.0,2.0,3.0,College graduate,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,3.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,66.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.788493931293488
1164507.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 3,6.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,3.0,2.0,1.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,49.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.03667545318604
1164505.0,2.0,3.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Yes,Call 3,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,14.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.01883459091187
1163393.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 2,5.0,1.0,2.0,4.0,College graduate,4.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,44.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20639.0,1.00584948062897
1164495.0,2.0,4.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,3.0,2.0,No,Call 3,8.0,1.0,2.0,4.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,88.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,0.831796824932098
1163374.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 2,6.0,2.0,1.0,1.0,Some college or associate degree,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,1.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,49.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.03667545318604
1163368.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,1.0,Yes,Call 2,6.0,4.0,2.0,4.0,Postgraduate study,4.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,4.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,49.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.03667545318604
1163365.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 2,5.0,2.0,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,44.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20639.0,1.00584948062897
1164378.0,1.0,1.0,,,,Not complete,2.0,4.0,2.0,,Call 3,1.0,,,,,2.0,,,,,,Strongly disapprove,Disapprove,3.0,,1.0,Not so good,Not so good/Poor,,,,,,,10.0,2.0,White,State questionnaire,White,East,,,,2.0,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,,,Version 1,No,,,,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,1.22407972812653
1164464.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Yes,Call 3,3.0,1.0,2.0,1.0,College graduate,2.0,2.0,2.0,,,,Somewhat approve,Approve,1.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.794193148612976
1164463.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 3,3.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,3.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,7.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,3.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1164462.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 3,3.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,3.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,7.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,3.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1164392.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 3,3.0,1.0,2.0,1.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,2.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.794193148612976
1163346.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,No,Call 2,8.0,1.0,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,82.0,1.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,9.0,9.0,Version 1,No,Jewish,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,0.947962939739227
1164445.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 3,3.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,3.0,2.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,7.0,1.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Non-white,All others,All others,2.0,2.0,3.0,3.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1164443.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Yes,Call 3,6.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,49.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.03667545318604
1164441.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 3,5.0,2.0,2.0,1.0,College graduate,4.0,2.0,9.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,9.0,1.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,All other,Independent,Conservative,5.0,107.0,2.0,American Indian,State questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,1.0,Female,Non black female,All other races,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,13.0,17-64,Town,Rural,Rural,Downscale,20653.0,1.50826215744019
1164439.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,1.0,1.0,Yes,Call 3,3.0,2.0,2.0,2.0,College graduate,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,7.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1162226.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Yes,Call 1,5.0,2.0,2.0,4.0,College graduate,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,107.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,1.0,2.0,1.0,2.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Town,Rural,Rural,Downscale,20653.0,1.50826215744019
1162223.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 1,3.0,4.0,1.0,4.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,65.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,1.0143541097641
1162221.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Yes,Call 1,5.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,,,,Somewhat approve,Approve,4.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,107.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Town,Rural,Rural,Downscale,20653.0,1.50826215744019
1163323.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 2,1.0,1.0,2.0,1.0,College graduate,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21131.0,1.78006637096405
1162219.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,No,Call 1,3.0,1.0,1.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,65.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,1.0143541097641
1162216.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,3.0,1.0,2.0,1.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,65.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,1.0143541097641
1162215.0,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,2.0,1.0,Yes,Call 1,5.0,1.0,1.0,4.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,107.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Town,Rural,Rural,Downscale,20653.0,1.50826215744019
1163315.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 2,1.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,110.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,21625.0,1.06774568557739
