ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWORRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRECLIN,INSPIREOBAM,INSPIRES,ISSIA08D,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TRADE,TXDPRS08,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1221114.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,2.0,,,,31.0,2.0,2.0,2.0,4.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Upscale,78641.0,1.23137056827545
1220983.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,31.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Something else,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,78613.0,2.67168807983398
1221061.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,31.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,,1.0,Black,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,10.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,78681.0,1.55973887443542
1221299.0,18-29,18-29,25-29,25-29,Non black 18-29,All other,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,25.0,1.0,2.0,2.0,4.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,2.0,,1.0,Other,State questionnaire,Other,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,13.0,2.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,78613.0,0.396742463111877
1221208.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,25.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,4.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,No,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,78610.0,0.747858166694641
1221050.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,25.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,78613.0,1.55582880973816
1221183.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,25.0,9.0,1.0,1.0,3.0,2.0,8.0,College graduate,4.0,2.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,9.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,78957.0,0.782731175422668
1220922.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Never,Never,All others,Complete,2.0,,,,25.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,1.0,1.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Moderate,3.0,,4.0,Black,State questionnaire,Black,3.0,2.0,South,None,None,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,78741.0,3.12140846252441
1220949.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,,,25.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,78723.0,3.18191599845886
1221052.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,,,,25.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,4.0,2.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,3.0,,,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,4.0,,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,78745.0,1.59095799922943
1221032.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,,,,22.0,1.0,2.0,1.0,2.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,,,,1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale,77581.0,1.56546235084534
1220995.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,,,,22.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,77545.0,2.23669910430908
1220951.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,,,22.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,1.0,3.0,1.0,No,No,Good,Excellent/Good,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,77545.0,3.12140846252441
1220982.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,,,,22.0,2.0,1.0,2.0,1.0,1.0,8.0,Some college or associate degree,4.0,2.0,2.0,1.0,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Something else,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,77469.0,2.67168807983398
1221106.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,21.0,9.0,2.0,2.0,4.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,9.0,,,,2.0,2.0,4.0,1.0,No,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,9.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very upscale,78732.0,1.28953087329865
1221074.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,All others,Complete,2.0,,,,17.0,9.0,2.0,2.0,4.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,4.0,2.0,1.0,,,,2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,,,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,9.0,17-64,Suburb,Urban,Urban Core,Very downscale,76706.0,1.4217768907547
1221007.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,,,,15.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,3.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,,,,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,77954.0,2.07409906387329
1221075.0,60+,60+,50-64,60-64,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,All others,Complete,2.0,,,,14.0,2.0,2.0,1.0,2.0,1.0,8.0,Did not complete high school,4.0,2.0,2.0,1.0,4.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,2.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Conservative,5.0,,2.0,Black,State questionnaire,Black,2.0,1.0,South,None,None,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,9.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,4.0,5.0,7.0,8.0,2.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,77480.0,1.4217768907547
1221171.0,60+,60+,65+,65-74,Black 60+,Black 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,29.0,2.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,1.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,3.0,1.0,No,No,Not so good,Not so good/Poor,65+,Republican,Black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,4.0,4.0,6.0,8.0,8.0,1.0,2.0,65+,High Density Urban,Urban,Urban Core,Very downscale,77087.0,0.845214903354645
1221263.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,18.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,,2.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,3.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,77003.0,0.473579049110413
1221124.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,18.0,1.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Something else,1.0,1.0,2.0,2.0,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,77007.0,1.13380014896393
1221044.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,,,18.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,1.0,1.0,2.0,2.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Upscale,77008.0,1.50063967704773
1221161.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,,,,18.0,2.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,4.0,2.0,3.0,2.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,77021.0,0.947158098220825
1221138.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,2.0,,,,18.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,2.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,77009.0,1.08789002895355
1220856.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,More than once a week,More than once a week/Once a week,All others,Complete,2.0,,,,10.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,1.0,3.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Liberal,2.0,,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,77375.0,5.88841342926025
1221165.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,,,,10.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,77375.0,0.947158098220825
1220913.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,,,,10.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,English,Texas,1.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,77429.0,2.95160579681396
1220990.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,9.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,1.0,1.0,1.0,1.0,3.0,2.0,9.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,,,,3.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,English,Texas,2.0,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,1.0,1.0,1.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,1.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,77083.0,2.08477783203125
