ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ARDPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,FAVHCLIN,FAVHCLN2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1126576.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,College graduate,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Rural,Rural,Very upscale,72712.0,0.734153151512146
1124242.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 3,3.0,2.0,2.0,8.0,3.0,College graduate,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Rural,Rural,Very upscale,72758.0,0.591204166412354
1110013.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,Never,Never,All others,Complete,2.0,1.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,72758.0,0.53433221578598
1128310.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 3,2.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,69.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,72103.0,0.861849904060364
1109093.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,72701.0,0.535772085189819
1111366.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,Never,Never,All others,Complete,4.0,2.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,88.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,72703.0,0.649999380111694
1109140.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,72701.0,0.535772085189819
1117821.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,2.0,3.0,1.0,8.0,3.0,High school graduate,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,69.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,72103.0,0.861849904060364
1117805.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,3.0,2.0,8.0,3.0,College graduate,3.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Rural,Rural,Very upscale,72712.0,0.663529932498932
1108653.0,,,,,,,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Call 1,1.0,3.0,2.0,8.0,3.0,College graduate,4.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,9.0,,No,Omit,Omit,,Republican,,,Republican,Conservative,5.0,17.0,9.0,,State questionnaire,,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,4.0,2.0,,,,,,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,9.0,9.0,9.0,9.0,9.0,Omit,,,,,3.0,Version 1,Non-white,2.0,,,,,,,Suburb,Urban,Urban Core,Upscale,72401.0,2.21792912483215
1117552.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,3.0,2.0,2.0,8.0,3.0,College graduate,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,72712.0,0.663529932498932
1126492.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,3.0,9.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,4.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,3.0,1.0,9.0,9.0,Omit,No one does,No,No,No,9.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Very upscale,72712.0,0.80417537689209
1110542.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,Omit,Omit,Omit,Complete,4.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,94.0,3.0,White,State questionnaire,White,3.0,2.0,South,,,9.0,2.0,4.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Very upscale,72762.0,0.937083005905151
1111421.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,1.0,2.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,19.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Upscale,72401.0,0.903023481369019
1124504.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,3.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,5.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Very upscale,72758.0,0.411158859729767
1124425.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,3.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Republican,Black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Very upscale,72758.0,0.411158859729767
1124349.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,65+,,,,,Moderate,3.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Rural,Rural,Very upscale,72758.0,0.612662672996521
1110337.0,18-29,18-29,25-29,25-29,Black 18-29,Black 18-29,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,69.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Something else,Something else,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,5.0,17-64,Suburb,Urban,Urban Core,Upscale,72103.0,1.02469027042389
1109943.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Rural,Rural,Very upscale,72758.0,0.497251987457275
1128519.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,2.0,3.0,1.0,8.0,3.0,Did not complete high school,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,69.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,72103.0,0.92611825466156
1110139.0,60+,60+,65+,75 or over,Black 60+,Black 60+,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,69.0,4.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,,,,,,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,8.0,65+,Suburb,Urban,Urban Core,Upscale,72103.0,1.01116263866425
1110249.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,,,69.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,,,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,72103.0,0.861849904060364
1118762.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,Never,Never,All others,Complete,1.0,1.0,Call 2,3.0,1.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,88.0,4.0,Black,State questionnaire,Black,2.0,1.0,South,None,None,9.0,1.0,3.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,72703.0,0.537459909915924
1111372.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,1.0,3.0,2.0,8.0,3.0,College graduate,4.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,19.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,Urban,Urban Core,Upscale,72401.0,0.793586730957031
1118208.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,3.0,1.0,2.0,8.0,3.0,College graduate,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,88.0,1.0,White,State questionnaire,White,2.0,1.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,72703.0,0.669274508953094
1108833.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 1,1.0,9.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,17.0,4.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,72401.0,1.14294421672821
1118142.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,3.0,3.0,2.0,8.0,3.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,88.0,1.0,White,State questionnaire,White,3.0,2.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,72703.0,0.604892432689667
1127197.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,Never,Never,All others,Complete,3.0,2.0,Call 3,3.0,3.0,2.0,8.0,3.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,90.0,2.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,None,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,72701.0,0.57572478055954
