ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLK,PARTYBYR,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UTRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1110543.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,1.0,5.0,High school graduate,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Republican,4.0,7.0,Republican,Moderate,3.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,2.0,1.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.873714685440063
1120469.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,3.0,2.0,,3.0,2.0,Call 2,1.0,,,,,2.0,,,,,,,,3.0,My candidates position on the issues,No,,,65+,,,,,,,4.0,2.0,White,State questionnaire,White,West,,,,7.0,5.0,Female,Non black female,White women,White female,White female,,,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,,,,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.02389192581177
1130392.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,5.0,1.0,5.0,High school graduate,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,4.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.08320391178131
1110536.0,9.0,9.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,3.0,2.0,Call 1,1.0,5.0,2.0,5.0,Postgraduate study,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,58.0,1.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Female,Non black female,White women,White female,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,1.0,2.0,1.0,5.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.12231314182281
1110532.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,1.0,5.0,1.0,5.0,High school graduate,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,56.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,1.0,1.0,1.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,0.967470943927765
1120457.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,1.0,5.0,1.0,5.0,Some college or associate degree,2.0,2.0,1.0,,,,Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,4.0,7.0,Republican,Conservative,4.0,4.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.02389192581177
1110528.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 1,1.0,3.0,2.0,5.0,Postgraduate study,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Independent/Something else,4.0,2.0,Independent,Conservative,5.0,2.0,3.0,White,State questionnaire,White,West,None,None,5.0,7.0,5.0,Male,Non black male,White men,White male,White male,4.0,2.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.872150480747223
1110527.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,3.0,5.0,2.0,5.0,College graduate,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,48.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Upscale,84604.0,0.974210858345032
1119881.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,3.0,5.0,2.0,5.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Independent/Something else,4.0,2.0,Independent,Conservative,4.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,84058.0,1.25924181938171
1111048.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,2.0,1.0,,2.0,1.0,Call 1,2.0,,,,,3.0,,,,,,,,3.0,My candidates position on the issues,No,,,18-64,,,,,,,13.0,2.0,White,State questionnaire,White,West,,,,7.0,5.0,Male,Non black male,White men,White male,White male,,,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,1.0390807390213
1120441.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,3.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,28.0,2.0,White,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,5.0,Female,Non black female,Latino women,Non white female,Non white,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,12.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.918301284313202
1130367.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,3.0,2.0,,2.0,1.0,Call 3,1.0,,,,,2.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,65+,,,,,,,4.0,3.0,White,State questionnaire,White,West,,,,7.0,5.0,Female,Non black female,White women,White female,White female,,,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.02389192581177
1125954.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,All other,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,,2.0,1.0,Call 3,3.0,5.0,2.0,5.0,College graduate,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,31.0,3.0,Other,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,5.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Non-white,All others,All others,3.0,4.0,5.0,7.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84095.0,0.991661906242371
1110505.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,1.0,5.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,3.0,2.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.872150480747223
1119603.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,2.0,5.0,2.0,5.0,College graduate,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,24.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.732008814811707
1110502.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 1,3.0,5.0,2.0,5.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,48.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,84604.0,0.975958108901978
1120427.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,1.0,5.0,2.0,5.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,4.0,7.0,Republican,Conservative,5.0,4.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.02389192581177
1111026.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,28.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.920848548412323
1110493.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,3.0,2.0,,2.0,1.0,Call 1,1.0,,,,,2.0,,,,,,,,3.0,My candidates position on the issues,No,,,18-64,,,,,,,58.0,1.0,White,State questionnaire,White,West,,,,7.0,5.0,Male,Non black male,White men,White male,White male,,,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.12030398845673
1130346.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,1.0,5.0,2.0,5.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,4.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,1.0,1.0,Suburbs,Suburbs, Utah,Election day exit poll,1.0,1.0,1.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.08320391178131
1111030.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 1,3.0,1.0,1.0,5.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,45.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,84058.0,1.26150023937225
1119578.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,2.0,5.0,2.0,5.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,24.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.690688133239746
1119576.0,1.0,2.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,1.0,5.0,2.0,5.0,College graduate,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,56.0,3.0,Other,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,7.0,5.0,Female,Non black female,All other races,Non white female,Non white,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,3.0,1.0,5.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,0.917032718658447
1120399.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,1.0,5.0,1.0,5.0,High school graduate,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Republican,4.0,7.0,Republican,Conservative,5.0,4.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.02389192581177
1120398.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 2,3.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Something else,Conservative,4.0,28.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.918301284313202
1130323.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 3,1.0,5.0,1.0,5.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Liberal,2.0,4.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.08514666557312
1111011.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,28.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,5.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.92250007390976
