ID,WEIGHT,PRSPA24,SENPA24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHALLENGEELECTION,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,FRACKING24,GENDERBYSOP,GEOCODE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SHAPIRO2,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
12817.0,0.500096806,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,,White 45-59,White 45-64,,Complete,,,,12.0,,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Favor,,5.0,The state of democracy,No,,,,18-64,,Democrat,Non-black Democrat,White Democrat,,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,,,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,15235.0
12818.0,0.635234566,Kamala Harris,Bob Casey,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,13.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Oppose,Suburban women,4.0,The state of democracy,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,17225.0
12819.0,0.129654725,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,16.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Oppose,Suburban men,5.0,The state of democracy,No,,,,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,16148.0
12820.0,3.408067087,Kamala Harris,Bob Casey,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,,12.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Favor,Suburban women,5.0,The economy,No,,,,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,Suburbs,Suburbs,Pennsylvania,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,15104.0
12821.0,0.610246558,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,2.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Oppose,Urban women,1.0,The economy,No,,,,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,19149.0
12822.0,0.3738622,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,5.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Oppose,Suburban men,2.0,Abortion,No,,,,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,19096.0
12823.0,0.623103644,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,4.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Oppose,Suburban women,2.0,The state of democracy,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Yes,Version 1,Joe Biden,By mail,19040.0
12825.0,0.071211847,Kamala Harris,Bob Casey,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Black 18-29,Men 18-29,Black 18-29,Black 18-29,Men 18-44,Complete,,,,5.0,,Yes,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Oppose,Suburban men,2.0,Abortion,No,,,,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Can bring needed change,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,By mail,19081.0
12826.0,0.280685054,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,,10.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Favor,Rural women,4.0,Abortion,No,,,,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,By mail,17103.0
12827.0,0.485067815,Kamala Harris,Bob Casey,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,,2.0,,Yes,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Oppose,Urban women,1.0,The economy,No,,,,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,19116.0
12828.0,0.635234566,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,10.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,Against their opponent,Oppose,Suburban women,4.0,The state of democracy,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,17011.0
12829.0,7.46378521,Kamala Harris,Bob Casey,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,,3.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Oppose,Urban women,1.0,The economy,No,,,,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,By mail,19141.0
12830.0,0.249241478,Kamala Harris,Bob Casey,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,4.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Oppose,Suburban women,2.0,The state of democracy,No,,,,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,19046.0
12831.0,1.000193611,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,12.0,,No,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Omit,Suburban women,5.0,Abortion,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,15085.0
12832.0,0.409468145,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,4.0,,,,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Favor,Suburban men,2.0,The state of democracy,No,,,,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,19464.0
12833.0,4.334172027,Kamala Harris,Bob Casey,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,,17.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Neither,Unfavorable,About the same,Against their opponent,Oppose,Urban men,5.0,The state of democracy,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,15221.0
12834.0,0.422478443,Kamala Harris,Bob Casey,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,,2.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Neither,Unfavorable,Better today,Against their opponent,Oppose,Urban men,1.0,The state of democracy,No,,,,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,By mail,19106.0
12835.0,0.219062893,Kamala Harris,Bob Casey,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,3.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Favor,Urban men,1.0,Foreign policy,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,By mail,19146.0
