ID,WEIGHT,PRSNV24,SENNV24,NVQUEST6,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
3140.0,5.57537887,Donald Trump,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Suburban men,1.0,Offered a chance to apply for legal status,,No,All others,Yes,Not so good,Not so good or poor,No,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,By mail,89436.0
3141.0,0.363075771,Kamala Harris,Jacky Rosen,Did not vote,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,3.0,No,The Democratic Party,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Deported to the countries they came from,,No,All others,Yes,Good,Excellent or good,No,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,89117.0
3142.0,0.365520563,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,2.0,No,Omit,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89445.0
3143.0,6.094049864,Donald Trump,Sam Brown,No,Illegal,Illegal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,1.0,Deported to the countries they came from,,No,All others,Yes,Poor,Not so good or poor,No,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,By mail,89503.0
3144.0,2.95820497,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,2.0,No,The Democratic Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,1.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,89434.0
3145.0,3.989644818,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,3.0,No,The Democratic Party,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,89129.0
3146.0,0.628293489,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,,3.0,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Good,Excellent or good,No,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89129.0
3147.0,0.722279768,Donald Trump,Sam Brown,No,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Not at all confident,Not very confident or Not at all confident,,,,,,Urban women,1.0,Deported to the countries they came from,,No,All others,Yes,Poor,Not so good or poor,No,18-64,Women without children,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,89521.0
3148.0,0.38843308,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,,2.0,,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,,,Rural men,3.0,Offered a chance to apply for legal status,,No,,Yes,Excellent,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89460.0
3149.0,3.523259804,Donald Trump,Sam Brown,No,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,Latino 60+,Latino 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural men,3.0,Deported to the countries they came from,,Yes,All others,Yes,Poor,Not so good or poor,No,65+,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,Other,White,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,Married men,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,By mail,89820.0
3150.0,0.67959449,Donald Trump,Sam Brown,Yes,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural men,3.0,Offered a chance to apply for legal status,,No,All others,Yes,Poor,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Other,Early in-person,89801.0
3151.0,0.628293489,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,3.0,Yes,The Democratic Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Excellent,Excellent or good,No,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89148.0
3152.0,3.740748601,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,,2.0,No,The Democratic Party,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban women,1.0,Offered a chance to apply for legal status,,No,All others,No,Good,Excellent or good,No,18-64,Women without children,,,,,,,Liberal,,,,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,89511.0
3153.0,5.651854815,Donald Trump,Jacky Rosen,No,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,1.0,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,In October,In the last month,Before that,,,,Version 2,Joe Biden,By mail,89074.0
3154.0,4.36594345,Donald Trump,Sam Brown,Yes,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Deported to the countries they came from,,No,All others,No,Poor,Not so good or poor,No,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Non married women,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,By mail,89406.0
3155.0,0.484989438,Donald Trump,Sam Brown,No,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,All others,All others,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,,2.0,No,The Republican Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Deported to the countries they came from,,No,All others,Yes,Poor,Not so good or poor,No,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,American Indian,State questionnaire,Other,Non-black,Non-white,American Indian,West,Female,All other races,Married women,Rural,Small Cities/Rural,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,89423.0
