ID,WEIGHT,PRSOH24,SENOH24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,DEWINE24,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FAVVANCE,FAVVP24,FAVWALZ,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMBETTER,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHNCLINC,WHTEVANG
5455.0,0.121656397,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,11.0,,The Democratic Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban women,1.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5456.0,0.160382351,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,5.0,,The Democratic Party,,,Approve,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban women,1.0,Help the country,,,,,,,No,Excellent,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5457.0,1.348939642,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,All others,All others,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,,7.0,,The Republican Party,,,Disapprove,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Suburban men,1.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,,Other,American Indian,State questionnaire,Other,Non-black,Non-white,American Indian,Midwest,Male,All other races,Suburbs,Suburbs,Ohio,Other,Telephone survey,In September,Before that,Before that,,,,Version 2,Donald Trump,By mail,,All others
5458.0,0.071567899,Kamala Harris,Sherrod Brown,Illegal,Illegal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,,11.0,,The Republican Party,,,Disapprove,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Omit,Omit,,,,Omit,Omit,Unfavorable,,,Suburban men,1.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Telephone survey,In September,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,All others
5459.0,2.213621449,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,7.0,,The Democratic Party,,,Disapprove,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban women,1.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,,All others
5460.0,0.240406516,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,2.0,,The Republican Party,,,Disapprove,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Not at all confident,Not very confident or Not at all confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,6.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5461.0,0.636948539,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,Yes,,5.0,,The Democratic Party,,,Approve,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,,White Born-again/Evangelical Christians
5462.0,0.298148789,Donald Trump,Bernie Moreno,Illegal,Illegal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,5.0,,The Republican Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural women,3.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5463.0,0.129155798,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,14.0,,The Republican Party,,,Approve,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,2.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5464.0,0.078326165,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,12.0,,The Democratic Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,6.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5465.0,0.044396259,Other,Bernie Moreno,Illegal,Illegal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,14.0,,The Republican Party,,,Approve,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,2.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5466.0,1.297545183,Kamala Harris,Sherrod Brown,Omit,Omit,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,Yes,,12.0,,The Democratic Party,,,Approve,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Omit,Omit,,,Rural women,6.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,By mail,,White Born-again/Evangelical Christians
5467.0,3.755211972,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Women 65+,Black 60+,Black 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,Yes,,11.0,,The Democratic Party,,,Disapprove,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban women,1.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,In September,Before that,Before that,,,,Version 2,Joe Biden,By mail,,All others
5468.0,0.137202252,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,2.0,,The Republican Party,,,Approve,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,6.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5469.0,0.131894895,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,10.0,,The Republican Party,,,Disapprove,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Not at all confident,Not very confident or Not at all confident,,,,Favorable,Only Vance,Unfavorable,,,Urban men,5.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5470.0,0.163822212,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,14.0,,The Republican Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Suburban men,2.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5471.0,0.065981911,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,14.0,,The Democratic Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban men,2.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
