V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,32.0,6.0,37.0,Third call,1.0,40-44,Hispanic,Female,Chavez,Less,Yes,Approve,,Hispanic,Neither,No,No,,Same,Clinton,Democrat,Some college,30 to 50K,,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.949,Favorable
1.0,0.0,G,32.0,6.0,38.0,Third call,1.0,45-49,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,,,,,,,,,,,18 to 64,State,Not complete,Albuqueque area,45 to 59,40 to 49,,40 to 49,0.9540000000000001,Favorable
1.0,0.0,G,32.0,6.0,39.0,Third call,1.0,30-39,Hispanic,Female,Chavez,Less,Yes,Disapprove,Disapprove,Hispanic,Neither,No,Yes,,Worse,Dole,Republican,HS grad,,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Republican,30 to 39,0.949,Unfavorable
1.0,0.0,G,32.0,6.0,40.0,Third call,1.0,30-39,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.949,Favorable
1.0,0.0,G,32.0,6.0,41.0,Third call,1.0,18-24,Hispanic,Male,Johnson,Less,Yes,Disapprove,Approve,Hispanic,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Republican,18 to 24,1.496,Favorable
1.0,0.0,G,32.0,6.0,42.0,Third call,1.0,30-39,White,Male,Chavez,Less,No,Approve,Disapprove,White,Neither,Yes,Yes,Yes,Better,Clinton,Something else,College grad,Under 15K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,1.133,Unfavorable
1.0,0.0,G,32.0,6.0,43.0,Third call,1.0,18-24,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Support Clinton,No,No,No,Better,Did not vote,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Independent/Other,18 to 24,0.9740000000000001,Favorable
1.0,0.0,G,32.0,6.0,44.0,Third call,1.0,45-49,White,Female,Chavez,More,No,Approve,Approve,White,Neither,No,No,No,Worse,Perot,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,1.127,Favorable
1.0,0.0,G,32.0,6.0,45.0,Third call,1.0,18-24,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Democrat,18 to 24,0.9740000000000001,Favorable
1.0,0.0,G,32.0,6.0,46.0,Third call,1.0,25-29,Hispanic,Female,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Democrat,25 to 29,0.969,Favorable
1.0,0.0,G,32.0,6.0,47.0,Third call,1.0,50-59,Black,Male,Chavez,More,No,Approve,Disapprove,Black,Neither,No,No,No,Better,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,Independent/Other,50 to 64,0.9540000000000001,Favorable
1.0,0.0,G,32.0,6.0,48.0,Third call,1.0,18-24,Hispanic,Female,Chavez,Less,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,No,Better,Did not vote,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Democrat,18 to 24,0.969,Favorable
1.0,0.0,G,32.0,10.0,1.0,First call,1.0,30-39,Hispanic,Male,Johnson,Less,Yes,Disapprove,,Hispanic,,,,,,Did not vote,Republican,Some college,,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Republican,30 to 39,0.451,Favorable
1.0,0.0,G,32.0,10.0,2.0,First call,1.0,45-49,Black,Male,Johnson,Less,No,Disapprove,Disapprove,Black,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Republican,40 to 49,0.451,Favorable
1.0,0.0,G,32.0,10.0,3.0,First call,1.0,25-29,Other,Female,Chavez,More,No,Approve,Approve,Other,Neither,No,Yes,No,Same,Did not vote,Democrat,HS grad,Under 15K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Democrat,25 to 29,0.354,Favorable
1.0,0.0,G,32.0,10.0,4.0,First call,1.0,40-44,White,Female,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Republican,40 to 49,0.533,Unfavorable
1.0,0.0,G,32.0,10.0,5.0,First call,1.0,18-24,Hispanic,Male,Chavez,Less,Yes,Disapprove,Disapprove,Hispanic,Neither,Yes,Yes,No,Same,Did not vote,Something else,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Independent/Other,18 to 24,0.299,Unfavorable
1.0,0.0,G,32.0,10.0,6.0,First call,1.0,50-59,Black,Male,Other,,No,Approve,Approve,Black,Neither,Yes,,No,Better,Clinton,,,30 to 50K,,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,,50 to 64,0.36399999999999993,Unfavorable
1.0,0.0,G,32.0,10.0,7.0,First call,1.0,,Hispanic,Female,Chavez,,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,,Clinton,,,,,,State,Complete,Albuqueque area,,,,,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,8.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Approve,Approve,White,Neither,Yes,No,No,Better,Did not vote,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,Independent/Other,50 to 64,0.536,Unfavorable
1.0,0.0,G,32.0,10.0,9.0,First call,1.0,45-49,Hispanic,Female,Chavez,More,Yes,,Disapprove,Hispanic,Neither,Yes,No,No,Better,Other,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,10.0,First call,1.0,45-49,Asian,Male,Chavez,More,,Approve,Approve,Asian,Neither,Yes,No,No,Better,Other,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,0.348,Unfavorable
1.0,0.0,G,32.0,10.0,11.0,First call,1.0,40-44,White,Male,Johnson,Less,No,,Approve,White,Neither,Yes,No,No,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Republican,40 to 49,0.536,Unfavorable
1.0,0.0,G,32.0,10.0,12.0,Second call,1.0,45-49,Black,Male,Chavez,More,No,Approve,Approve,Black,Neither,Yes,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,0.293,Unfavorable
1.0,0.0,G,32.0,10.0,13.0,Second call,1.0,40-44,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,14.0,Second call,1.0,30-39,Asian,Male,Chavez,More,No,Disapprove,Approve,Asian,Neither,Yes,Yes,No,Better,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,0.348,Unfavorable
1.0,0.0,G,32.0,10.0,15.0,Second call,1.0,18-24,Black,Male,Johnson,Less,No,Disapprove,Approve,Black,Support Clinton,No,No,No,Worse,Dole,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Independent/Other,18 to 24,0.461,Unfavorable
1.0,0.0,G,32.0,10.0,16.0,Second call,1.0,18-24,White,Female,Chavez,Less,No,,,White,Neither,,Yes,No,Worse,Clinton,Democrat,Some college,Under 15K,Liberal,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Democrat,18 to 24,0.354,Unfavorable
1.0,0.0,G,32.0,10.0,17.0,Second call,1.0,45-49,Black,Male,Chavez,More,No,,,Black,Neither,No,No,No,Better,Other,,,Under 15K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,,40 to 49,0.293,Unfavorable
1.0,0.0,G,32.0,10.0,18.0,Second call,1.0,40-44,Hispanic,Female,Chavez,More,,Approve,,Hispanic,Neither,Yes,No,No,Same,Clinton,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Independent/Other,40 to 49,0.292,Favorable
1.0,0.0,G,32.0,10.0,19.0,Second call,1.0,30-39,Hispanic,Male,Chavez,Less,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,Better,Did not vote,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.293,
1.0,0.0,G,32.0,10.0,20.0,Second call,1.0,25-29,Hispanic,Female,Chavez,More,Yes,Approve,Approve,White,Neither,Yes,Yes,Yes,Better,Perot,Independent,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Independent/Other,25 to 29,0.298,Favorable
1.0,0.0,G,32.0,10.0,21.0,Second call,1.0,40-44,Hispanic,Male,Johnson,Less,Yes,Disapprove,Disapprove,Black,Support Clinton,No,No,No,Better,Dole,Something else,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Independent/Other,40 to 49,0.451,Favorable
1.0,0.0,G,32.0,10.0,22.0,Second call,1.0,45-49,Black,Female,Chavez,More,No,Approve,Approve,Black,,,Yes,No,Same,Clinton,Democrat,HS grad,,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,23.0,Third call,1.0,30-39,Hispanic,Female,Johnson,Less,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Better,Did not vote,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,0.449,
1.0,0.0,G,32.0,10.0,24.0,Third call,1.0,25-29,White,Female,Johnson,Less,No,Approve,Approve,White,Neither,No,Yes,No,Worse,Perot,Republican,College grad,Under 15K,Conservative,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Republican,25 to 29,0.544,Unfavorable
1.0,0.0,G,32.0,10.0,25.0,Third call,1.0,65 and over,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,Yes,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,65 and over,State,Complete,Albuqueque area,60 and over,65 and over,Democrat,65 and over,0.388,Unfavorable
1.0,0.0,G,32.0,10.0,26.0,Third call,1.0,25-29,White,Male,Chavez,Less,No,Approve,Approve,White,Neither,No,Yes,No,Worse,Dole,Republican,Some college,Under 15K,Conservative,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Republican,25 to 29,0.355,Unfavorable
1.0,0.0,G,32.0,10.0,27.0,Third call,1.0,25-29,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,Yes,No,Worse,Clinton,Democrat,Some college,Under 15K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Democrat,25 to 29,0.299,Unfavorable
1.0,0.0,G,32.0,10.0,28.0,Third call,1.0,30-39,Hispanic,Female,Chavez,Less,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,29.0,Third call,1.0,18-24,Asian,Male,Chavez,Less,No,Approve,Disapprove,Asian,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Democrat,18 to 24,0.355,Unfavorable
1.0,0.0,G,32.0,10.0,30.0,Third call,1.0,,Black,Female,Chavez,Less,No,Disapprove,Disapprove,Black,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Something else,No HS,30 to 50K,Conservative,,State,Complete,Albuqueque area,,,Independent/Other,,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,31.0,Third call,1.0,40-44,Hispanic,Female,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.292,Unfavorable
1.0,0.0,G,32.0,10.0,32.0,Third call,1.0,45-49,White,Male,Johnson,Less,No,Approve,Approve,White,Neither,Yes,Yes,Yes,Worse,,Independent,Postgrad,Under 15K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,0.536,Unfavorable
1.0,0.0,G,32.0,10.0,33.0,Third call,1.0,40-44,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Same,,Something else,College grad,,Conservative,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Independent/Other,40 to 49,0.293,Unfavorable
1.0,0.0,G,32.0,10.0,34.0,Third call,1.0,45-49,Other,Female,Chavez,More,No,Approve,Approve,Other,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,0.34600000000000003,
1.0,0.0,G,32.0,10.0,35.0,Third call,1.0,30-39,White,Male,Other,More,No,Approve,Approve,White,Neither,No,Yes,Yes,Same,Perot,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,0.433,Unfavorable
1.0,0.0,G,32.0,10.0,36.0,Third call,1.0,50-59,White,Male,Johnson,More,No,Approve,Approve,White,Neither,Yes,No,No,Same,Did not vote,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,Democrat,50 to 64,0.536,Unfavorable
1.0,0.0,G,32.0,10.0,37.0,Third call,1.0,18-24,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,Yes,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,Democrat,18 to 24,0.299,Favorable
1.0,0.0,G,32.0,10.0,38.0,Third call,1.0,40-44,Other,Female,Chavez,Less,No,Disapprove,Disapprove,Other,Neither,No,Yes,No,Better,Did not vote,Something else,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Independent/Other,40 to 49,0.34600000000000003,Unfavorable
1.0,0.0,G,32.0,10.0,39.0,Third call,1.0,40-44,Black,Male,Chavez,More,No,Approve,Approve,Black,Neither,No,No,No,Better,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Republican,40 to 49,0.293,Unfavorable
1.0,0.0,G,32.0,10.0,40.0,Third call,1.0,25-29,White,Female,Johnson,More,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Democrat,25 to 29,0.544,Unfavorable
1.0,0.0,G,32.0,10.0,41.0,Third call,1.0,18-24,Asian,Female,Chavez,Less,No,Approve,Approve,Asian,Neither,No,,Yes,Better,,,Some college,,,18 to 64,State,Complete,Albuqueque area,18 to 29,18 to 24,,18 to 24,0.354,Favorable
1.0,0.0,G,32.0,10.0,42.0,Third call,1.0,45-49,Hispanic,Male,Johnson,Less,Yes,Disapprove,Disapprove,Black,Oppose Clinton,Yes,No,,Worse,Dole,Republican,HS grad,,Liberal,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Republican,40 to 49,0.451,Favorable
1.0,0.0,G,32.0,10.0,43.0,Third call,1.0,40-44,Hispanic,Female,Johnson,More,Yes,Approve,Approve,Hispanic,Neither,Yes,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.449,Unfavorable
1.0,0.0,G,32.0,10.0,44.0,Third call,1.0,45-49,Black,Male,Johnson,Less,No,Approve,Disapprove,Black,Neither,No,No,No,Better,Did not vote,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,0.451,Unfavorable
1.0,0.0,G,32.0,13.0,1.0,First call,1.0,30-39,White,Male,Johnson,Less,No,Approve,Approve,White,,,,,,,,,,,18 to 64,State,Not complete,Albuqueque area,30 to 44,30 to 39,,30 to 39,1.357,Unfavorable
1.0,0.0,G,32.0,13.0,2.0,First call,1.0,30-39,White,Female,Chavez,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.879,Unfavorable
1.0,0.0,G,32.0,13.0,3.0,First call,1.0,40-44,White,Male,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Dole,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,1.357,Unfavorable
1.0,0.0,G,32.0,13.0,4.0,First call,1.0,45-49,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Perot,Something else,Some college,Under 15K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,1.357,Unfavorable
1.0,0.0,G,32.0,13.0,5.0,First call,1.0,40-44,White,Female,Chavez,Less,No,Approve,Approve,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.879,Favorable
1.0,0.0,G,32.0,13.0,6.0,First call,1.0,45-49,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,0.879,
1.0,0.0,G,32.0,13.0,7.0,First call,1.0,45-49,White,Male,Chavez,,,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Democrat,40 to 49,0.883,
1.0,0.0,G,32.0,13.0,8.0,First call,1.0,65 and over,White,Male,Johnson,,,Disapprove,Approve,White,Neither,No,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Albuqueque area,60 and over,65 and over,Republican,65 and over,1.807,Unfavorable
1.0,0.0,G,32.0,13.0,9.0,First call,1.0,40-44,White,Female,Johnson,Less,No,Disapprove,Disapprove,White,Neither,,Yes,Yes,Better,Clinton,Something else,College grad,,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Independent/Other,40 to 49,1.35,Unfavorable
1.0,0.0,G,32.0,13.0,10.0,First call,1.0,30-39,White,Female,Chavez,,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.879,
1.0,0.0,G,32.0,13.0,11.0,First call,1.0,40-44,Hispanic,Female,Chavez,More,Yes,Approve,Disapprove,White,Support Clinton,No,No,No,Better,,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,0.74,Favorable
1.0,0.0,G,32.0,13.0,12.0,First call,1.0,30-39,White,Female,Johnson,Less,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Republican,30 to 39,1.35,Unfavorable
1.0,0.0,G,32.0,13.0,13.0,First call,1.0,65 and over,Hispanic,Male,Chavez,,Yes,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Complete,Albuqueque area,60 and over,65 and over,Democrat,65 and over,0.99,Favorable
1.0,0.0,G,32.0,13.0,14.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,,White,Neither,Yes,Yes,,Same,,Independent,Some college,,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,Independent/Other,50 to 64,1.357,Unfavorable
1.0,0.0,G,32.0,13.0,15.0,First call,1.0,30-39,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Independent,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,0.879,
1.0,0.0,G,32.0,13.0,16.0,First call,1.0,25-29,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Clinton,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Republican,25 to 29,1.3780000000000001,Unfavorable
1.0,0.0,G,32.0,13.0,17.0,Second call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Perot,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,45 to 59,50 to 59,Independent/Other,50 to 64,1.357,Unfavorable
1.0,0.0,G,32.0,13.0,18.0,Second call,1.0,45-49,White,Female,Chavez,,No,Disapprove,Disapprove,White,Neither,,Yes,Yes,Worse,Clinton,Independent,Postgrad,Under 15K,Liberal,18 to 64,State,Complete,Albuqueque area,45 to 59,40 to 49,Independent/Other,40 to 49,0.879,Unfavorable
1.0,0.0,G,32.0,13.0,19.0,Second call,1.0,65 and over,White,Female,Chavez,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,,30 to 50K,Liberal,65 and over,State,Complete,Albuqueque area,60 and over,65 and over,Democrat,65 and over,1.17,Favorable
1.0,0.0,G,32.0,13.0,20.0,Second call,1.0,30-39,White,Female,Chavez,More,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Clinton,Something else,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Independent/Other,30 to 39,0.879,Unfavorable
1.0,0.0,G,32.0,13.0,21.0,Second call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,,,,,,,,,,,18 to 64,State,Not complete,Albuqueque area,30 to 44,30 to 39,,30 to 39,0.744,
1.0,0.0,G,32.0,13.0,22.0,Second call,1.0,30-39,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Democrat,30 to 39,0.879,Unfavorable
1.0,0.0,G,32.0,13.0,23.0,Second call,1.0,25-29,Hispanic,Male,Johnson,More,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,Worse,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Albuqueque area,18 to 29,25 to 29,Democrat,25 to 29,1.167,Unfavorable
1.0,0.0,G,32.0,13.0,24.0,Second call,1.0,65 and over,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Complete,Albuqueque area,60 and over,65 and over,Democrat,65 and over,1.17,Unfavorable
1.0,0.0,G,32.0,13.0,25.0,Second call,1.0,40-44,White,Female,Johnson,More,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Perot,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,40 to 49,Democrat,40 to 49,1.35,Unfavorable
1.0,0.0,G,32.0,13.0,26.0,Second call,1.0,30-39,White,Female,Johnson,More,No,Disapprove,Approve,White,Neither,No,No,Yes,Better,Perot,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Albuqueque area,30 to 44,30 to 39,Republican,30 to 39,1.35,Unfavorable
