State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,State economy condition,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Governor issues,Future of state economy,Clinton as person,Union memeber in HH
36.0,6.0,29.0,Third call,30-39,White,Male,Boyle,Fisher,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Better,Dole,Republican,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.572,Education,Education,Same,Unfavorable,Yes
36.0,6.0,30.0,Third call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,,Not so good,No,No,No,Same,Perot,Independent,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,1.572,,,Same,Unfavorable,Yes
36.0,6.0,31.0,Third call,45-49,White,Male,Voinovich,Taft,Approve,Disapprove,Support Clinton,No,Good,No,No,Yes,Better,Clinton,Independent,Some college,Protestant,100K or more,Moderate,18 to 64,State,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,1.393,,,Better,Favorable,No
36.0,6.0,32.0,Third call,50-59,White,Male,Voinovich,,Approve,,Neither,,Not so good,No,No,,Better,Clinton,Democrat,HS grad,,,,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.521,,,Same,Favorable,No
36.0,6.0,33.0,Third call,45-49,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Independent,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,1.393,Education,Education,Same,Favorable,No
36.0,6.0,34.0,Third call,50-59,Black,Female,Boyle,Fisher,Disapprove,Disapprove,Neither,Yes,Not so good,No,Yes,Yes,Better,Clinton,Democrat,HS grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.604,Economy/jobs,Economy/jobs,Worse,Unfavorable,Yes
36.0,6.0,35.0,Third call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.572,Social Security,Health care,Worse,Unfavorable,Yes
36.0,6.0,36.0,Third call,40-44,White,Male,Voinovich,Taft,Approve,Disapprove,Support Clinton,Yes,Good,No,No,No,Same,Clinton,Independent,HS grad,Something else,50 to 75K,Moderate,18 to 64,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.393,Taxes,Crime/drugs,Same,Favorable,No
36.0,6.0,37.0,Third call,50-59,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Democrat,Some college,Catholic,100K or more,Moderate,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.393,,Economy/jobs,Better,Unfavorable,No
36.0,6.0,38.0,Third call,50-59,White,Female,Voinovich,Fisher,,,,Yes,Good,,No,,,Clinton,Democrat,College grad,Protestant,15 to 30K,,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.499,Economy/jobs,Health care,Same,,No
36.0,6.0,39.0,Third call,30-39,White,Female,Boyle,Taft,Disapprove,Disapprove,Neither,,Good,Yes,Yes,Yes,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,1.264,Taxes,Taxes,Same,Unfavorable,Yes
36.0,6.0,40.0,Third call,50-59,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,,Good,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,Other Christian,,Conservative,18 to 64,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,1.393,Clin/Lwnsky,Economy/jobs,Same,Unfavorable,No
36.0,6.0,41.0,Third call,30-39,White,Female,Voinovich,Fisher,Disapprove,Disapprove,Neither,No,Excellent,No,Yes,No,Better,Clinton,Democrat,Some college,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,1.499,,,Same,Unfavorable,Yes
36.0,9.0,1.0,First call,45-49,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,,Better,Dole,Republican,College grad,Catholic,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.528,Taxes,Economy/jobs,Same,Unfavorable,No
36.0,9.0,2.0,First call,45-49,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Excellent,No,Yes,Yes,Same,Dole,Republican,Postgrad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.528,Taxes,Taxes,Same,Unfavorable,No
36.0,9.0,3.0,First call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,1.217,Education,Education,Same,Unfavorable,Yes
36.0,9.0,4.0,First call,25-29,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Better,Dole,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,18 to 29,25 to 29,Republican,25 to 29,1.865,Taxes,Taxes,Same,Unfavorable,No
36.0,9.0,5.0,First call,45-49,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Republican,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.528,Taxes,Education,Same,Unfavorable,No
36.0,9.0,6.0,First call,60-64,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,No,Yes,Yes,Better,Dole,Republican,Some college,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,60 and over,60 and over,Republican,50 to 64,1.848,,Crime/drugs,Better,Unfavorable,No
36.0,9.0,7.0,First call,45-49,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,Catholic,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.528,Education,Crime/drugs,Same,Unfavorable,No
36.0,9.0,8.0,First call,60-64,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,No,Same,Dole,Republican,College grad,Protestant,100K or more,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,60 and over,60 and over,Republican,50 to 64,1.798,Clin/Lwnsky,Taxes,Better,Unfavorable,No
36.0,9.0,9.0,First call,50-59,,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Same,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.528,Social Security,Crime/drugs,Same,Unfavorable,No
36.0,9.0,10.0,First call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Excellent,Yes,Yes,Yes,Same,Perot,Independent,HS grad,Catholic,50 to 75K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Independent/Other,50 to 64,1.528,Economy/jobs,Economy/jobs,Same,Unfavorable,Yes
36.0,9.0,11.0,Second call,45-49,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Dole,Republican,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.486,Clin/Lwnsky,Education,Same,Unfavorable,No
36.0,9.0,12.0,Second call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,Catholic,30 to 50K,Moderate,65 and over,State,Complete,Cincinnati/Dayton,60 and over,60 and over,Republican,65 and over,1.848,Clin/Lwnsky,Taxes,Same,Unfavorable,No
36.0,9.0,13.0,Second call,18-24,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,Catholic,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,18 to 29,18 to 24,Republican,18 to 24,1.865,Intl trade,Taxes,Worse,Unfavorable,No
36.0,9.0,14.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,Yes,Same,Clinton,Democrat,Some college,Protestant,,Moderate,65 and over,State,Complete,Cincinnati/Dayton,60 and over,60 and over,Democrat,65 and over,1.431,Social Security,Economy/jobs,Better,Unfavorable,No
36.0,9.0,15.0,Second call,50-59,White,Male,Voinovich,,Approve,Approve,Oppose Clinton,No,Excellent,Yes,Yes,,Better,Dole,Independent,HS grad,Catholic,100K or more,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Independent/Other,50 to 64,1.419,,Economy/jobs,Same,Unfavorable,No
36.0,9.0,16.0,Second call,50-59,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Worse,Clinton,Democrat,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,1.183,Taxes,Taxes,Worse,Unfavorable,No
36.0,9.0,17.0,Second call,50-59,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Excellent,No,No,Yes,Better,Dole,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.528,Taxes,Taxes,Same,Unfavorable,No
36.0,9.0,18.0,Second call,45-49,White,Female,Voinovich,Fisher,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Dole,Something else,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Independent/Other,40 to 49,1.215,Education,Education,Same,Unfavorable,No
36.0,9.0,19.0,Second call,30-39,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,,Good,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,30 to 39,Republican,30 to 39,1.528,Taxes,Economy/jobs,Same,Unfavorable,No
36.0,9.0,20.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Same,Clinton,Democrat,Some college,Protestant,75 to 100K,Moderate,65 and over,State,Complete,Cincinnati/Dayton,60 and over,60 and over,Democrat,65 and over,1.431,Social Security,Economy/jobs,Better,Favorable,No
36.0,9.0,21.0,Second call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Same,Clinton,Republican,Postgrad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,40 to 49,Republican,40 to 49,1.486,Economy/jobs,Economy/jobs,Same,Unfavorable,Yes
36.0,9.0,22.0,Second call,40-44,White,Female,Voinovich,Taft,Approve,Approve,Support Clinton,No,Good,No,No,No,Better,Clinton,Democrat,College grad,Protestant,50 to 75K,Liberal,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,40 to 49,Democrat,40 to 49,1.486,Social Security,Taxes,Same,Favorable,No
36.0,9.0,23.0,Second call,50-59,White,Female,Voinovich,Fisher,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,No,Same,Dole,Republican,College grad,Protestant,100K or more,Liberal,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.215,Social Security,Health care,Better,Unfavorable,Yes
36.0,9.0,24.0,Second call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Dole,Republican,College grad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.528,Social Security,Education,Same,Unfavorable,No
36.0,9.0,25.0,Third call,50-59,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Perot,Republican,Postgrad,Protestant,100K or more,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.486,Education,Crime/drugs,Same,Unfavorable,No
36.0,9.0,26.0,Third call,50-59,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,100K or more,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.486,Education,Education,Better,Unfavorable,Yes
36.0,9.0,27.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,40 to 49,Republican,40 to 49,1.528,Clin/Lwnsky,Taxes,Same,Unfavorable,Yes
36.0,9.0,28.0,Third call,30-39,White,Female,Voinovich,Fisher,Approve,Approve,Neither,No,Good,No,No,No,Same,Did not vote,Republican,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,30 to 39,Republican,30 to 39,1.215,Social Security,Health care,Same,Favorable,Yes
36.0,9.0,29.0,Third call,50-59,White,Female,Boyle,Fisher,Approve,Approve,Neither,No,Excellent,No,No,Yes,Better,Clinton,Democrat,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,1.183,Education,Education,Worse,Favorable,Yes
36.0,9.0,30.0,Third call,45-49,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Not so good,Yes,Yes,No,Same,Dole,Republican,Some college,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Republican,40 to 49,1.528,Taxes,Taxes,Better,Unfavorable,Yes
36.0,9.0,31.0,Third call,45-49,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Better,Clinton,Democrat,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Democrat,40 to 49,1.183,Clin/Lwnsky,Economy/jobs,Same,Favorable,Yes
36.0,9.0,32.0,Third call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.528,Social Security,Economy/jobs,Worse,Unfavorable,No
36.0,9.0,33.0,Third call,50-59,White,Female,Voinovich,Fisher,Approve,Approve,Neither,No,Good,,Yes,No,Same,Clinton,Independent,College grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Independent/Other,50 to 64,1.215,Social Security,Health care,Same,Unfavorable,No
36.0,9.0,34.0,Third call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,75 to 100K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.528,Education,Economy/jobs,Better,Unfavorable,No
36.0,9.0,35.0,Third call,40-44,White,Female,Voinovich,Taft,Approve,Approve,Neither,No,Good,Yes,Yes,,Same,Dole,Republican,HS grad,Catholic,50 to 75K,Conservative,18 to 64,State,Complete,Cincinnati/Dayton,30 to 44,40 to 49,Republican,40 to 49,1.486,,,Same,Unfavorable,No
36.0,9.0,36.0,Third call,50-59,White,Female,Boyle,Taft,Disapprove,Disapprove,Neither,No,Not so good,No,No,No,Worse,Dole,Republican,Some college,Protestant,100K or more,Moderate,18 to 64,State,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,1.45,Economy/jobs,Economy/jobs,Worse,Unfavorable,No
36.0,12.0,1.0,First call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,HS grad,Other Christian,Under 15K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,30 to 44,30 to 39,Democrat,30 to 39,0.6769999999999999,,,,Favorable,No
36.0,12.0,2.0,First call,45-49,Black,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,30 to 50K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Democrat,40 to 49,0.807,,,,Unfavorable,No
36.0,12.0,3.0,First call,45-49,White,Female,Boyle,Fisher,Approve,,Neither,No,,No,No,No,Same,Clinton,Independent,HS grad,Protestant,15 to 30K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Independent/Other,40 to 49,0.6769999999999999,,,,Favorable,No
36.0,12.0,4.0,First call,50-59,White,Female,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Better,Clinton,Democrat,College grad,Protestant,15 to 30K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,0.6769999999999999,,,,Favorable,No
36.0,12.0,5.0,First call,50-59,White,Female,Voinovich,Taft,Approve,,,,,,,,,,,,,,,18 to 64,National,Not complete,Cincinnati/Dayton,45 to 59,50 to 59,,50 to 64,0.855,,,,,
36.0,12.0,6.0,First call,30-39,White,Male,Boyle,Fisher,Approve,,,,,,,,Worse,,Democrat,,,Under 15K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,30 to 44,30 to 39,Democrat,30 to 39,0.697,,,,,
36.0,12.0,7.0,First call,60-64,White,Female,Voinovich,Taft,Disapprove,,,,,,,,Better,,Independent,,,15 to 30K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Independent/Other,50 to 64,1.033,,,,,
36.0,12.0,8.0,First call,65 and over,White,Female,Voinovich,Fisher,Approve,,,,,,,,Same,,Democrat,,,Under 15K,Moderate,65 and over,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Democrat,65 and over,0.843,,,,,
36.0,12.0,9.0,Second call,50-59,White,Female,Boyle,Other,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,Democrat,HS grad,Catholic,30 to 50K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,1.087,,,,Unfavorable,Yes
36.0,12.0,10.0,Second call,50-59,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Independent,HS grad,Protestant,Under 15K,Conservative,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Independent/Other,50 to 64,0.6769999999999999,,,,Unfavorable,No
36.0,12.0,11.0,Second call,65 and over,White,Female,Voinovich,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,HS grad,Protestant,Under 15K,Moderate,65 and over,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Democrat,65 and over,0.843,,,,Favorable,No
36.0,12.0,12.0,Second call,25-29,Black,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Better,Perot,Democrat,College grad,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,18 to 29,25 to 29,Democrat,25 to 29,0.988,,,,Favorable,Yes
36.0,12.0,13.0,Second call,50-59,White,Male,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,0.697,,,,,
36.0,12.0,14.0,Second call,50-59,White,Male,Boyle,Fisher,Disapprove,,,,,,,,Same,,Independent,,,Under 15K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Independent/Other,50 to 64,0.697,,,,,
36.0,12.0,15.0,Second call,45-49,Black,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Democrat,40 to 49,0.786,,,,,
36.0,12.0,16.0,Second call,65 and over,Black,Male,Voinovich,Taft,Approve,,,,,,,,,,,,,,,65 and over,National,Not complete,Cincinnati/Dayton,60 and over,60 and over,,65 and over,1.23,,,,,
36.0,12.0,17.0,Third call,45-49,White,Female,Boyle,,Approve,Approve,Neither,No,,No,No,Yes,Better,Dole,Democrat,Some college,Protestant,15 to 30K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Democrat,40 to 49,0.773,,,,Unfavorable,No
36.0,12.0,18.0,Third call,50-59,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,Protestant,15 to 30K,Conservative,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Democrat,50 to 64,0.6769999999999999,,,,Favorable,No
36.0,12.0,19.0,Third call,65 and over,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Independent,HS grad,Protestant,30 to 50K,Moderate,65 and over,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Independent/Other,65 and over,0.845,,,,Favorable,Yes
36.0,12.0,20.0,Third call,65 and over,White,Female,Voinovich,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,Some college,Protestant,15 to 30K,Moderate,65 and over,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Democrat,65 and over,0.843,,,,Favorable,No
36.0,12.0,21.0,Third call,65 and over,Black,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,,Same,Clinton,Independent,Some college,Other Christian,,Moderate,65 and over,National,Complete,Cincinnati/Dayton,60 and over,60 and over,Independent/Other,65 and over,0.9510000000000001,,,,Favorable,No
36.0,12.0,22.0,Third call,40-44,Black,Female,Voinovich,Other,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,30 to 50K,Liberal,18 to 64,National,Complete,Cincinnati/Dayton,30 to 44,40 to 49,Democrat,40 to 49,1.292,,,,Favorable,No
36.0,12.0,23.0,Third call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,Republican,Some college,Catholic,15 to 30K,Conservative,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,50 to 59,Republican,50 to 64,0.879,,,,Unfavorable,No
36.0,12.0,24.0,Third call,45-49,White,Female,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Worse,Clinton,Democrat,College grad,Something else,30 to 50K,Moderate,18 to 64,National,Complete,Cincinnati/Dayton,45 to 59,40 to 49,Democrat,40 to 49,0.6769999999999999,,,,Favorable,No
