State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (without Hispanic adj),Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Education,Income,Ideology,Age (65 and over),Prop300: Bar Medical Use of Marijuana,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec
3.0,5.0,5.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Perot,Democrat,Postgrad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6289999999999999
3.0,5.0,6.0,First call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Independent,Postgrad,15 to 30K,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,50 to 64,0.5269999999999999
3.0,5.0,7.0,First call,60-64,Hispanic,Female,Ranger,Johnson,Yes,Approve,Approve,White,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,,Moderate,18 to 64,,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.454
3.0,5.0,8.0,First call,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,,Conservative,18 to 64,,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.628
3.0,5.0,9.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Dole,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6289999999999999
3.0,5.0,10.0,First call,50-59,White,Female,Ranger,Johnson,,Approve,Approve,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.558
3.0,5.0,11.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,No,Better,Dole,Republican,,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.633
3.0,5.0,12.0,First call,60-64,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,Yes,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.595
3.0,5.0,13.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,Liberal,65 and over,,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.5599999999999999
3.0,5.0,14.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Perot,Democrat,Postgrad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6289999999999999
3.0,5.0,15.0,First call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Independent,Postgrad,15 to 30K,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,50 to 64,0.5269999999999999
3.0,5.0,16.0,First call,60-64,Hispanic,Female,Ranger,Johnson,Yes,Approve,Approve,White,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,,Moderate,18 to 64,,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.454
3.0,5.0,17.0,First call,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,,Conservative,18 to 64,,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.628
3.0,5.0,18.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Dole,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6289999999999999
3.0,5.0,19.0,First call,65 and over,Hispanic,Male,Ranger,Johnson,Yes,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,,,65 and over,,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.47900000000000004
3.0,5.0,20.0,First call,65 and over,White,Male,Ranger,Hull,No,Disapprove,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.6609999999999999
3.0,5.0,21.0,First call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,,Yes,Yes,Better,Dole,Republican,Some college,,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.6289999999999999
3.0,5.0,22.0,First call,40-44,White,Male,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Something else,Some college,50 to 75K,Liberal,18 to 64,,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.694
3.0,5.0,23.0,First call,50-59,Hispanic,Male,Ranger,Johnson,Yes,Approve,Disapprove,,Neither,No,No,No,Worse,Clinton,Something else,No HS,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.505
3.0,5.0,24.0,First call,45-49,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,,State,Complete,Desert area,45 to 59,40 to 49,Democrat,40 to 49,0.5589999999999999
3.0,5.0,25.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.595
3.0,5.0,26.0,Third call,40-44,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.5609999999999999
3.0,5.0,27.0,Third call,60-64,White,Male,,,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,HS grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.6089999999999999
3.0,5.0,28.0,Third call,50-59,Hispanic,Female,Ranger,Johnson,Yes,Approve,Disapprove,,Neither,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.47600000000000003
3.0,5.0,29.0,Third call,65 and over,Hispanic,,McCain,Johnson,Yes,Approve,Disapprove,,Support Clinton,Yes,No,Yes,Better,Clinton,Democrat,,15 to 30K,Liberal,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.43600000000000005
3.0,5.0,30.0,Third call,45-49,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Democrat,40 to 49,0.591
3.0,5.0,31.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.6649999999999999
3.0,5.0,32.0,Third call,65 and over,White,Male,McCain,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,,Same,Did not vote,Democrat,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.536
3.0,5.0,33.0,Third call,18-24,Hispanic,Female,McCain,Johnson,Yes,Approve,Approve,,Neither,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Desert area,18 to 29,18 to 24,Democrat,18 to 24,0.457
3.0,5.0,34.0,Third call,30-39,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Better,Did not vote,Independent,HS grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Independent/Other,30 to 39,0.6269999999999999
3.0,5.0,35.0,Third call,40-44,White,Female,Ranger,Johnson,No,Approve,Approve,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.558
3.0,5.0,36.0,Third call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.53
3.0,5.0,37.0,Third call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.5269999999999999
3.0,5.0,38.0,Third call,40-44,White,Female,McCain,Hull,No,Approve,,White,Neither,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.6269999999999999
3.0,5.0,39.0,Third call,45-49,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Better,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.631
3.0,5.0,40.0,Third call,50-59,White,Female,McCain,Hull,No,,,White,Neither,No,Yes,No,Same,Clinton,Republican,HS grad,75 to 100K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.6269999999999999
3.0,5.0,41.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,No,No,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.6649999999999999
3.0,5.0,42.0,Third call,65 and over,White,Male,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.6289999999999999
3.0,5.0,43.0,Third call,40-44,Hispanic,Female,Ranger,Hull,No,Approve,Disapprove,,Support Clinton,No,No,No,Better,Other,Independent,Some college,15 to 30K,Liberal,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.5640000000000001
3.0,5.0,44.0,Third call,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Better,Clinton,Independent,No HS,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.6689999999999999
3.0,5.0,45.0,Third call,50-59,White,Female,McCain,Hull,No,,,White,Neither,No,No,Yes,Same,Dole,Democrat,Some college,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.631
3.0,5.0,46.0,Third call,60-64,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,No,No,No,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.595
3.0,5.0,47.0,Third call,40-44,Hispanic,Female,Ranger,Johnson,Yes,Approve,Disapprove,,Support Clinton,No,No,No,Same,Clinton,Something else,College grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.47900000000000004
3.0,5.0,48.0,Third call,50-59,Hispanic,Female,Ranger,Johnson,Yes,Approve,,,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Conservative,18 to 64,,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.47800000000000004
3.0,5.0,49.0,Third call,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Perot,Democrat,No HS,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.562
3.0,5.0,50.0,Third call,40-44,Hispanic,Female,Ranger,Hull,Yes,Approve,Approve,White,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.5640000000000001
3.0,5.0,51.0,Third call,50-59,White,Male,McCain,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Perot,Independent,HS grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.567
3.0,5.0,52.0,Third call,25-29,White,Male,Ranger,Johnson,No,Approve,Approve,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,Yes,State,Complete,Desert area,18 to 29,25 to 29,Democrat,25 to 29,0.591
3.0,5.0,53.0,Third call,45-49,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,No,,Worse,Dole,Independent,Postgrad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Independent/Other,40 to 49,0.631
3.0,5.0,54.0,Third call,45-49,White,Male,McCain,Johnson,No,Approve,Approve,White,Support Clinton,No,No,No,Better,Perot,Democrat,Some college,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Democrat,40 to 49,0.567
3.0,5.0,55.0,Third call,45-49,White,Male,McCain,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.57
3.0,5.0,56.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Worse,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.6689999999999999
3.0,5.0,57.0,Third call,50-59,White,Female,McCain,Hull,No,,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Republican,Postgrad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.631
3.0,6.0,1.0,First call,65 and over,White,Female,McCain,Hull,No,Approve,,White,Neither,,,Yes,Better,,Republican,College grad,,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,0.363
3.0,6.0,2.0,First call,40-44,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.356
3.0,6.0,3.0,First call,30-39,White,Male,McCain,Johnson,No,Disapprove,Approve,White,Neither,No,Yes,No,Better,Perot,Republican,College grad,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.37199999999999994
3.0,6.0,4.0,First call,40-44,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Perot,Democrat,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.388
3.0,6.0,5.0,First call,40-44,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Independent,Some college,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,0.401
3.0,6.0,6.0,First call,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.33199999999999996
3.0,6.0,7.0,First call,45-49,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,,Same,Dole,Republican,Postgrad,,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.33199999999999996
3.0,6.0,8.0,First call,50-59,White,Female,Ranger,Johnson,No,Approve,,White,,,,,Better,,Republican,,30 to 50K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.41900000000000004
3.0,6.0,9.0,First call,50-59,White,Male,Ranger,Hull,No,Approve,,White,,,,,Worse,,Independent,,30 to 50K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,0.345
3.0,6.0,10.0,First call,50-59,White,Male,McCain,Johnson,No,Approve,,White,,,,,Better,,Democrat,,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,0.37199999999999994
3.0,6.0,11.0,First call,40-44,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Same,,Republican,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.356
3.0,6.0,12.0,First call,40-44,White,Male,McCain,Johnson,No,Approve,,White,,,,,Better,,Republican,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.37199999999999994
3.0,6.0,13.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,,White,,,,,Same,,Democrat,,30 to 50K,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.39499999999999996
3.0,6.0,14.0,First call,30-39,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.33199999999999996
3.0,6.0,15.0,Second call,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Same,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,0.33199999999999996
3.0,6.0,16.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.39499999999999996
3.0,6.0,17.0,Second call,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.37199999999999994
3.0,6.0,18.0,Second call,65 and over,White,Male,McCain,Johnson,,Approve,Disapprove,White,Neither,No,No,,,Dole,Democrat,Postgrad,,Moderate,65 and over,,National,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.378
3.0,6.0,19.0,Second call,30-39,White,Male,Other,Johnson,No,Disapprove,,White,,,,,Same,,Independent,,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,0.345
3.0,6.0,20.0,Second call,30-39,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Same,,Independent,,75 to 100K,Conservative,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,0.33199999999999996
3.0,6.0,21.0,Second call,30-39,White,Female,Ranger,Hull,No,Approve,,White,,,,,Worse,,Something else,,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,0.37199999999999994
3.0,6.0,22.0,Third call,40-44,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.33199999999999996
3.0,6.0,23.0,Third call,45-49,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Republican,College grad,75 to 100K,Moderate,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.356
3.0,6.0,24.0,Third call,50-59,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.37199999999999994
3.0,6.0,25.0,Third call,30-39,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Republican,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.401
3.0,6.0,26.0,Third call,40-44,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,0.388
3.0,6.0,27.0,Third call,50-59,White,Female,Ranger,Johnson,No,Disapprove,,White,,,,,Worse,,Democrat,,30 to 50K,Liberal,18 to 64,,National,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,0.41900000000000004
3.0,6.0,28.0,Third call,45-49,White,Female,Ranger,Johnson,No,Approve,,White,,,,,Better,,Democrat,,100K or more,Liberal,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Democrat,40 to 49,0.41900000000000004
3.0,6.0,29.0,Third call,50-59,Hispanic,Male,Ranger,Hull,,Approve,,,,,,,,,,,,,18 to 64,,National,Not complete,Maricopa County,45 to 59,50 to 59,,50 to 64,0.369
3.0,6.0,30.0,Third call,60-64,White,Male,McCain,Hull,No,Disapprove,,White,,,,,Better,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.33499999999999996
3.0,6.0,31.0,Third call,45-49,White,Female,McCain,Hull,No,Disapprove,,White,,,,,Worse,,Republican,,15 to 30K,Conservative,18 to 64,,National,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.356
