V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,14.0,11.0,6.0,First call,1.0,50-59,White,Female,Moseley-Braun,Ryan,Approve,Disapprove,Both,For candidate,Support Clinton,No,Not good,Both,No,No,Yes,Same,Democrat,,1.0,Some college,Catholic,Under 15K,,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,0.88,,Favorable,No
1.0,0.0,G,14.0,11.0,7.0,First call,1.0,60-64,White,Male,Fitzgerald,Ryan,Approve,Disapprove,Ryan,For candidate,Neither,No,Good,Fitzgerald,No,No,No,Same,Democrat,Always illegal,2.0,No HS,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,60 and over,60 and over,Republican,50 to 64,1.147,Social Security,Unfavorable,
1.0,0.0,G,14.0,11.0,8.0,First call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Neither,For candidate,Support Clinton,No,Not good,Neither,No,No,No,Same,Democrat,Mostly legal,1.0,HS grad,Protestant,15 to 30K,Moderate,65 and over,Oppose,State,Complete,South,60 and over,60 and over,Democrat,65 and over,0.926,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,9.0,First call,1.0,30-39,White,Female,Fitzgerald,Ryan,Approve,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,No,No,No,Better,,Mostly illegal,2.0,HS grad,Protestant,Under 15K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.062,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,10.0,First call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,,For candidate,Neither,No,Excellent,,,,,Same,Democrat,,3.0,HS grad,Protestant,15 to 30K,Liberal,65 and over,Support,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,0.993,Taxes,,No
1.0,0.0,G,14.0,11.0,11.0,Second call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Approve,Both,For candidate,Neither,No,Good,Both,No,No,Yes,Same,Democrat,Mostly legal,1.0,HS grad,Protestant,50 to 75K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,0.993,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,12.0,Second call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Approve,Poshard,For candidate,Neither,Yes,Good,Moseley-Braun,No,No,No,Same,Republican,Mostly illegal,2.0,Postgrad,Protestant,15 to 30K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Republican,65 and over,0.993,,Unfavorable,No
1.0,0.0,G,14.0,11.0,13.0,Second call,1.0,50-59,White,Female,Other,Other,Approve,Disapprove,Neither,Against candidate,Neither,No,Not good,Neither,No,No,No,Worse,Democrat,Mostly legal,1.0,College grad,Other Christian,Under 15K,Liberal,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.388,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,14.0,Second call,1.0,45-49,White,Female,Moseley-Braun,Poshard,,,Poshard,For candidate,,No,Not good,,,,,,,Always legal,,,,,,18 to 64,,State,Not complete,South,45 to 59,40 to 49,,40 to 49,0.857,Economy/jobs,,
1.0,0.0,G,14.0,11.0,15.0,Second call,1.0,50-59,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Both,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Same,Democrat,Mostly illegal,3.0,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.9920000000000001,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,16.0,Second call,1.0,65 and over,White,,Moseley-Braun,Ryan,Approve,Disapprove,Poshard,For candidate,Support Clinton,No,Good,Moseley-Braun,No,No,Yes,Same,Democrat,Mostly legal,1.0,HS grad,Protestant,Under 15K,Moderate,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,0.9510000000000001,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,17.0,Second call,1.0,50-59,White,Male,Fitzgerald,Poshard,Disapprove,Disapprove,Both,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,No,Same,Republican,Always illegal,3.0,Some college,Catholic,50 to 75K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.965,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,18.0,Second call,1.0,30-39,White,Female,Fitzgerald,Ryan,Disapprove,,Ryan,For candidate,Neither,Yes,Good,Fitzgerald,Yes,Yes,,Better,,Always illegal,2.0,College grad,Protestant,,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.062,Abortion,Unfavorable,No
1.0,0.0,G,14.0,11.0,19.0,Second call,1.0,50-59,White,Female,Moseley-Braun,Ryan,Approve,Disapprove,Ryan,For candidate,Neither,No,Good,Moseley-Braun,No,No,No,Same,Democrat,Mostly legal,1.0,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,0.88,Social Security,Favorable,Yes
1.0,0.0,G,14.0,11.0,20.0,Second call,1.0,60-64,White,Female,Fitzgerald,Ryan,Approve,Approve,Ryan,For candidate,Neither,Yes,Good,Fitzgerald,No,No,No,Better,Democrat,Always illegal,2.0,HS grad,Protestant,Under 15K,Moderate,18 to 64,Support,State,Complete,South,60 and over,60 and over,Republican,50 to 64,1.229,Social Security,Favorable,No
1.0,0.0,G,14.0,11.0,21.0,Second call,1.0,50-59,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,Against candidate,Neither,No,Good,Neither,No,No,No,Same,Democrat,,1.0,College grad,Protestant,50 to 75K,Moderate,18 to 64,,State,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,0.802,,Favorable,No
1.0,0.0,G,14.0,11.0,22.0,Second call,1.0,45-49,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,,Against candidate,Neither,No,Good,,No,Yes,No,Worse,Republican,Mostly illegal,2.0,Postgrad,Other Christian,30 to 50K,Conservative,18 to 64,Support,State,Complete,South,45 to 59,40 to 49,Republican,40 to 49,0.9920000000000001,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,23.0,Second call,1.0,30-39,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,For candidate,Neither,Yes,Good,Fitzgerald,Yes,Yes,Yes,Worse,Republican,Mostly legal,2.0,No HS,Something else,30 to 50K,Liberal,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.062,Education,Unfavorable,Yes
1.0,0.0,G,14.0,11.0,24.0,Second call,1.0,40-44,White,Female,Moseley-Braun,Poshard,Approve,Approve,Poshard,For candidate,Neither,No,Good,Both,No,No,No,Better,Democrat,Always legal,3.0,HS grad,Something else,50 to 75K,Liberal,18 to 64,Oppose,State,Complete,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.857,Taxes,Favorable,Yes
1.0,0.0,G,14.0,11.0,25.0,Third call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,,For candidate,Neither,Yes,Good,,Yes,Yes,Yes,Same,Republican,Always illegal,2.0,Some college,Other Christian,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.062,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,26.0,Third call,1.0,40-44,White,Male,Fitzgerald,Poshard,Approve,Approve,Poshard,For candidate,Neither,Yes,Good,Fitzgerald,Yes,Yes,Yes,Better,Democrat,Mostly illegal,1.0,HS grad,Protestant,30 to 50K,Conservative,18 to 64,Support,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,0.965,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,14.0,11.0,27.0,Third call,1.0,45-49,White,Male,Fitzgerald,Poshard,Disapprove,Approve,Both,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Independent,Always legal,3.0,Some college,Protestant,75 to 100K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.965,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,11.0,28.0,Third call,1.0,30-39,White,Male,Fitzgerald,Poshard,Approve,Disapprove,Both,Against candidate,Neither,No,Not good,Both,No,No,No,Same,Democrat,Mostly illegal,3.0,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.965,Economy/jobs,Unfavorable,No
1.0,0.0,G,14.0,11.0,29.0,Third call,1.0,45-49,White,Female,Fitzgerald,Other,Approve,Disapprove,Neither,Against candidate,Neither,No,Good,Fitzgerald,No,No,No,Same,Democrat,Mostly legal,1.0,College grad,Other Christian,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.179,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,11.0,30.0,Third call,1.0,25-29,White,Male,Fitzgerald,Poshard,Approve,Approve,Poshard,For candidate,Neither,No,Good,Fitzgerald,No,No,No,Better,Democrat,Mostly legal,1.0,College grad,Protestant,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,18 to 29,25 to 29,Democrat,25 to 29,1.212,Economy/jobs,Favorable,Yes
1.0,0.0,G,14.0,11.0,31.0,Third call,1.0,30-39,White,Male,Moseley-Braun,Ryan,Disapprove,Approve,Ryan,For candidate,Oppose Clinton,Yes,Not good,Moseley-Braun,Yes,Yes,Yes,Same,,Always illegal,1.0,HS grad,Catholic,15 to 30K,Conservative,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,0.8230000000000001,Social Security,Unfavorable,Yes
1.0,0.0,G,14.0,11.0,32.0,Third call,1.0,30-39,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,No,Same,,Mostly illegal,2.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,Support,State,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.062,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,33.0,Third call,1.0,45-49,White,Male,Moseley-Braun,Poshard,Approve,Approve,Poshard,For candidate,Neither,No,Good,Moseley-Braun,No,No,No,Same,Democrat,Mostly legal,1.0,Some college,Catholic,15 to 30K,Liberal,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,0.802,Social Security,Favorable,Yes
1.0,0.0,G,14.0,11.0,34.0,Third call,1.0,45-49,Other,Male,Fitzgerald,Ryan,Approve,Disapprove,Both,Against candidate,Neither,Yes,Not good,Fitzgerald,No,No,Yes,Worse,Republican,Mostly illegal,3.0,HS grad,Protestant,15 to 30K,Conservative,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.9920000000000001,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,35.0,Third call,1.0,60-64,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Neither,For candidate,Neither,Yes,Good,Neither,No,No,No,Better,Democrat,Mostly illegal,3.0,Some college,Protestant,30 to 50K,Moderate,18 to 64,Oppose,State,Complete,South,60 and over,60 and over,Independent/Other,50 to 64,0.926,Social Security,Favorable,Yes
1.0,0.0,G,14.0,11.0,36.0,Third call,1.0,65 and over,White,Male,Fitzgerald,Poshard,Approve,Approve,Poshard,Against candidate,Neither,No,Good,Fitzgerald,No,No,Yes,Better,Republican,Always legal,1.0,Some college,Other Christian,15 to 30K,Liberal,65 and over,Support,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.118,Social Security,Unfavorable,No
1.0,0.0,G,14.0,11.0,37.0,Third call,1.0,45-49,White,Female,Fitzgerald,Ryan,Approve,Approve,Ryan,Against candidate,Neither,No,Good,Fitzgerald,No,No,No,Better,Democrat,Mostly legal,3.0,Postgrad,Protestant,30 to 50K,Moderate,18 to 64,Support,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.062,Education,Favorable,Yes
1.0,0.0,G,14.0,11.0,38.0,Third call,1.0,45-49,White,Male,Fitzgerald,Poshard,Disapprove,Disapprove,Both,For candidate,Neither,No,Good,Neither,No,Yes,Yes,Same,Independent,Mostly illegal,3.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.965,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,11.0,39.0,Third call,1.0,30-39,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Both,Against candidate,Neither,Yes,Not good,Fitzgerald,No,Yes,Yes,Better,Republican,Always illegal,3.0,College grad,Protestant,30 to 50K,Conservative,18 to 64,Oppose,State,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.9920000000000001,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,19.0,1.0,First call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,,College grad,,,,65 and over,,National,Complete,Chicago,60 and over,60 and over,,65 and over,0.788,,Favorable,Yes
1.0,0.0,G,14.0,19.0,2.0,First call,1.0,45-49,White,Male,Fitzgerald,Poshard,Disapprove,Disapprove,,,Oppose Clinton,No,,,Yes,Yes,Yes,Worse,Republican,,3.0,Some college,Catholic,30 to 50K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Independent/Other,40 to 49,0.895,,Unfavorable,No
1.0,0.0,G,14.0,19.0,3.0,First call,1.0,45-49,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Same,Democrat,,1.0,Postgrad,Protestant,75 to 100K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Democrat,40 to 49,0.751,,Favorable,Yes
1.0,0.0,G,14.0,19.0,4.0,First call,1.0,65 and over,,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,Yes,Same,Democrat,,4.0,Some college,Something else,30 to 50K,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,Independent/Other,65 and over,0.869,,Favorable,No
1.0,0.0,G,14.0,19.0,5.0,First call,1.0,30-39,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,,No,No,Better,Democrat,,1.0,Postgrad,Catholic,30 to 50K,Moderate,18 to 64,,National,Complete,Chicago,30 to 44,30 to 39,Democrat,30 to 39,0.734,,Favorable,Yes
1.0,0.0,G,14.0,19.0,6.0,First call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Approve,,,Support Clinton,No,,,No,No,No,Same,Democrat,,1.0,Postgrad,Catholic,75 to 100K,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.869,,Unfavorable,No
1.0,0.0,G,14.0,19.0,7.0,First call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,,,,,,,,,,,,Same,,,,,,15 to 30K,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,,65 and over,0.869,,,
1.0,0.0,G,14.0,19.0,8.0,First call,1.0,45-49,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,75 to 100K,Liberal,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Democrat,40 to 49,0.734,,,
1.0,0.0,G,14.0,19.0,9.0,First call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,50 to 75K,Moderate,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.788,,,
1.0,0.0,G,14.0,19.0,10.0,First call,1.0,50-59,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,3.0,,,15 to 30K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Independent/Other,50 to 64,0.734,,,
1.0,0.0,G,14.0,19.0,11.0,First call,1.0,45-49,Black,Male,Moseley-Braun,,Approve,,,,,,,,,,,Better,,,1.0,,,75 to 100K,Liberal,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Democrat,40 to 49,0.762,,,
1.0,0.0,G,14.0,19.0,12.0,First call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,50 to 75K,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.788,,,
1.0,0.0,G,14.0,19.0,13.0,Second call,1.0,60-64,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Same,Democrat,,1.0,Postgrad,Other Christian,50 to 75K,Moderate,18 to 64,,National,Complete,Chicago,60 and over,60 and over,Democrat,50 to 64,0.788,,Favorable,Yes
1.0,0.0,G,14.0,19.0,14.0,Second call,1.0,65 and over,Black,Female,Moseley-Braun,Ryan,Disapprove,Disapprove,,,Neither,No,,,No,No,No,Better,Democrat,,1.0,Some college,Other Christian,15 to 30K,Moderate,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.8089999999999999,,Favorable,No
1.0,0.0,G,14.0,19.0,15.0,Second call,1.0,50-59,Black,Male,Moseley-Braun,Poshard,Approve,Approve,,,Neither,No,,,No,No,No,Better,Democrat,,1.0,Postgrad,Protestant,100K or more,Liberal,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Democrat,50 to 64,0.751,,Unfavorable,No
1.0,0.0,G,14.0,19.0,16.0,Second call,1.0,40-44,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,Yes,Better,Democrat,,3.0,Postgrad,Other Christian,100K or more,Liberal,18 to 64,,National,Complete,Chicago,30 to 44,40 to 49,Independent/Other,40 to 49,0.751,,Favorable,Yes
1.0,0.0,G,14.0,19.0,17.0,Second call,1.0,45-49,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,No,Better,Democrat,,1.0,Some college,Other Christian,15 to 30K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Democrat,40 to 49,0.734,,Favorable,No
1.0,0.0,G,14.0,19.0,18.0,Second call,1.0,50-59,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,3.0,Some college,Protestant,50 to 75K,Liberal,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Independent/Other,50 to 64,0.734,,Favorable,Yes
1.0,0.0,G,14.0,19.0,19.0,Second call,1.0,45-49,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,Yes,Better,Democrat,,1.0,Some college,Other Christian,50 to 75K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,40 to 49,Democrat,40 to 49,0.734,,Favorable,No
1.0,0.0,G,14.0,19.0,20.0,Second call,1.0,60-64,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Same,Democrat,,3.0,Postgrad,None,100K or more,Liberal,18 to 64,,National,Complete,Chicago,60 and over,60 and over,Independent/Other,50 to 64,0.807,,Favorable,No
1.0,0.0,G,14.0,19.0,21.0,Second call,1.0,30-39,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,No,Same,Democrat,,1.0,Postgrad,Protestant,100K or more,Liberal,18 to 64,,National,Complete,Chicago,30 to 44,30 to 39,Democrat,30 to 39,0.734,,Unfavorable,No
1.0,0.0,G,14.0,19.0,22.0,Second call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,,,,50 to 75K,Conservative,18 to 64,,National,Complete,Chicago,30 to 44,40 to 49,,40 to 49,0.734,,,
1.0,0.0,G,14.0,19.0,23.0,Second call,1.0,50-59,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,,,,,,,,,18 to 64,,National,Not complete,Chicago,45 to 59,50 to 59,,50 to 64,0.751,,,
1.0,0.0,G,14.0,19.0,24.0,Second call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,50 to 75K,Moderate,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.869,,,
1.0,0.0,G,14.0,19.0,25.0,Second call,1.0,50-59,Black,Female,Moseley-Braun,Ryan,Approve,,,,,,,,,,,Better,,,1.0,,,15 to 30K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Democrat,50 to 64,0.752,,,
1.0,0.0,G,14.0,19.0,26.0,Second call,1.0,60-64,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,30 to 50K,Moderate,18 to 64,,National,Complete,Chicago,60 and over,60 and over,Democrat,50 to 64,0.788,,,
1.0,0.0,G,14.0,19.0,27.0,Second call,1.0,30-39,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,30 to 50K,Liberal,18 to 64,,National,Complete,Chicago,30 to 44,30 to 39,Democrat,30 to 39,0.751,,,
1.0,0.0,G,14.0,19.0,28.0,Second call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Same,,,3.0,,,30 to 50K,Moderate,18 to 64,,National,Complete,Chicago,30 to 44,40 to 49,Independent/Other,40 to 49,0.734,,,
1.0,0.0,G,14.0,19.0,29.0,Second call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,100K or more,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.788,,,
1.0,0.0,G,14.0,19.0,30.0,Third call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,Approve,,,Support Clinton,No,,,No,No,No,Same,Democrat,,1.0,Some college,Protestant,50 to 75K,Liberal,65 and over,,National,Complete,Chicago,60 and over,60 and over,Democrat,65 and over,0.788,,Favorable,No
1.0,0.0,G,14.0,19.0,31.0,Third call,1.0,65 and over,Black,,Moseley-Braun,Poshard,Approve,Approve,,,,,,,,,,,,,,,,,,65 and over,,National,Not complete,Chicago,60 and over,60 and over,,65 and over,0.788,,,No
1.0,0.0,G,14.0,19.0,32.0,Third call,1.0,50-59,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,Yes,,,No,No,No,Better,Democrat,,1.0,No HS,Other Christian,50 to 75K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Democrat,50 to 64,0.751,,Favorable,Yes
1.0,0.0,G,14.0,19.0,33.0,Third call,1.0,60-64,Black,Female,Moseley-Braun,Ryan,Approve,Disapprove,,,Neither,No,,,No,No,Yes,Better,Democrat,,1.0,College grad,Other Christian,30 to 50K,Liberal,18 to 64,,National,Complete,Chicago,60 and over,60 and over,Democrat,50 to 64,0.8089999999999999,,Unfavorable,No
1.0,0.0,G,14.0,19.0,34.0,Third call,1.0,50-59,White,Female,Moseley-Braun,Poshard,Approve,,,,Neither,No,,,No,No,No,Better,Democrat,,3.0,Postgrad,Protestant,100K or more,Liberal,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Independent/Other,50 to 64,0.8089999999999999,,Unfavorable,No
1.0,0.0,G,14.0,19.0,35.0,Third call,1.0,50-59,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,1.0,Some college,None,30 to 50K,Moderate,18 to 64,,National,Complete,Chicago,45 to 59,50 to 59,Democrat,50 to 64,0.734,,Favorable,No
1.0,0.0,G,14.0,19.0,36.0,Third call,1.0,40-44,Black,,Moseley-Braun,Poshard,Disapprove,Disapprove,,,Neither,No,,,Yes,Yes,Yes,Better,Independent,,1.0,College grad,Protestant,50 to 75K,Moderate,18 to 64,,National,Complete,Chicago,30 to 44,40 to 49,Democrat,40 to 49,0.751,,Unfavorable,No
1.0,0.0,G,14.0,19.0,37.0,Third call,1.0,30-39,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,No,Same,Democrat,,1.0,Some college,Other Christian,30 to 50K,Liberal,18 to 64,,National,Complete,Chicago,30 to 44,30 to 39,Democrat,30 to 39,0.751,,Favorable,No
1.0,0.0,G,14.0,19.0,38.0,Third call,1.0,30-39,Black,Female,Moseley-Braun,Poshard,Approve,Approve,,,Neither,No,,,No,No,No,Better,Democrat,,3.0,College grad,Catholic,50 to 75K,Moderate,18 to 64,,National,Complete,Chicago,30 to 44,30 to 39,Independent/Other,30 to 39,0.734,,Favorable,Yes
