V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
1.0,0.0,G,46.0,4.0,31.0,First call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Republican,50 to 75K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,0.9640000000000001
1.0,0.0,G,46.0,4.0,32.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,Yes,No,No,Same,Democrat,100K or more,Moderate,18 to 64,Unfavorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,0.931
1.0,0.0,G,46.0,4.0,33.0,First call,1.0,40-44,Black,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,Yes,Yes,Yes,Same,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Democrat,40 to 49,0.6709999999999999
1.0,0.0,G,46.0,4.0,34.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.887
1.0,0.0,G,46.0,4.0,35.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,Yes,No,Yes,Same,Independent,30 to 50K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,0.931
1.0,0.0,G,46.0,4.0,36.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,Yes,Yes,No,Same,Independent,Under 15K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.012
1.0,0.0,G,46.0,4.0,37.0,First call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,Yes,No,Yes,Better,Independent,50 to 75K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,0.931
1.0,0.0,G,46.0,4.0,38.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,,Better,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.9640000000000001
1.0,0.0,G,46.0,4.0,39.0,Second call,1.0,60-64,White,Female,Tuttle,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,0.8660000000000001
1.0,0.0,G,46.0,4.0,40.0,Second call,1.0,25-29,Black,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Republican,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,18 to 29,25 to 29,Republican,25 to 29,0.9920000000000001
1.0,0.0,G,46.0,4.0,41.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,Yes,No,No,Better,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,0.887
1.0,0.0,G,46.0,4.0,42.0,Second call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Independent,30 to 50K,Conservative,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.012
1.0,0.0,G,46.0,4.0,43.0,Second call,1.0,65 and over,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,Yes,,Yes,Same,Republican,15 to 30K,Conservative,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,1.033
1.0,0.0,G,46.0,4.0,44.0,Second call,1.0,50-59,White,Male,Leahy,,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,30 to 50K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,1.0
1.0,0.0,G,46.0,4.0,45.0,Second call,1.0,40-44,White,Female,Tuttle,Dean,Other,Disapprove,Approve,Neither,Yes,Yes,No,Better,Something else,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.382
1.0,0.0,G,46.0,4.0,46.0,Second call,1.0,40-44,White,Male,Leahy,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Republican,40 to 49,1.056
1.0,0.0,G,46.0,4.0,47.0,Second call,1.0,45-49,White,Female,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,75 to 100K,Conservative,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,0.904
1.0,0.0,G,46.0,4.0,48.0,Second call,1.0,60-64,White,Male,Leahy,Dwyer,Sanders,Disapprove,Approve,Neither,Yes,Yes,,Same,Independent,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,50 to 64,1.075
1.0,0.0,G,46.0,4.0,49.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,Yes,Better,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.887
1.0,0.0,G,46.0,4.0,50.0,Second call,1.0,25-29,White,Male,Other,Dwyer,Candon,Disapprove,Approve,Neither,Yes,Yes,,Same,Republican,15 to 30K,Conservative,18 to 64,Unfavorable,State,Green Mountains,18 to 29,25 to 29,Republican,25 to 29,1.313
1.0,0.0,G,46.0,4.0,51.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Other,Approve,Approve,Support Clinton,No,No,Yes,Better,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.483
1.0,0.0,G,46.0,4.0,52.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Same,Independent,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,0.887
1.0,0.0,G,46.0,4.0,53.0,Second call,1.0,65 and over,White,Male,Other,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Republican,15 to 30K,Conservative,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,0.932
1.0,0.0,G,46.0,4.0,54.0,Second call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Same,Independent,,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,65 and over,1.012
1.0,0.0,G,46.0,4.0,55.0,Second call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,0.9840000000000001
1.0,0.0,G,46.0,4.0,56.0,Second call,1.0,30-39,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,100K or more,Conservative,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,0.9840000000000001
1.0,0.0,G,46.0,4.0,57.0,Second call,1.0,65 and over,White,Male,Other,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Republican,65 and over,0.932
1.0,0.0,G,46.0,4.0,58.0,Second call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,50 to 75K,Moderate,65 and over,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,1.012
1.0,0.0,G,46.0,4.0,59.0,Second call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Approve,,Neither,No,Yes,Yes,Better,Independent,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,0.9640000000000001
1.0,0.0,G,46.0,4.0,60.0,Second call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,Yes,No,No,Worse,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,0.9640000000000001
1.0,0.0,G,46.0,4.0,61.0,Second call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,Yes,No,No,Worse,Democrat,Under 15K,Liberal,65 and over,Unfavorable,State,Green Mountains,60 and over,60 and over,Democrat,65 and over,0.931
1.0,0.0,G,46.0,4.0,62.0,Second call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,0.9640000000000001
1.0,0.0,G,46.0,4.0,63.0,Second call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,Yes,No,Same,Democrat,100K or more,Moderate,18 to 64,Unfavorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,0.931
1.0,0.0,G,46.0,4.0,64.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Same,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Democrat,40 to 49,0.9640000000000001
1.0,0.0,G,46.0,4.0,65.0,Second call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.887
1.0,0.0,G,46.0,7.0,1.0,First call,1.0,60-64,White,Female,Tuttle,Dwyer,Candon,Approve,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,Under 15K,Conservative,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,50 to 64,1.6669999999999998
1.0,0.0,G,46.0,7.0,2.0,First call,1.0,60-64,White,Female,Tuttle,Dwyer,Sanders,Approve,Approve,Neither,No,No,No,Worse,Something else,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Independent/Other,50 to 64,1.616
1.0,0.0,G,46.0,7.0,3.0,First call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Independent,15 to 30K,Liberal,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.6920000000000002
1.0,0.0,G,46.0,7.0,4.0,First call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,No,Same,Republican,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,30 to 44,40 to 49,Republican,40 to 49,1.6920000000000002
1.0,0.0,G,46.0,7.0,5.0,First call,1.0,30-39,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.653
1.0,0.0,G,46.0,7.0,6.0,First call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Republican,15 to 30K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.653
1.0,0.0,G,46.0,7.0,7.0,Second call,1.0,40-44,White,Female,Leahy,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,Worse,Independent,15 to 30K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.7029999999999998
1.0,0.0,G,46.0,7.0,8.0,Second call,1.0,60-64,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,Yes,No,Worse,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.774
1.0,0.0,G,46.0,7.0,9.0,Second call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,Approve,Approve,Neither,No,No,Yes,Same,Republican,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Republican,40 to 49,1.653
1.0,0.0,G,46.0,7.0,10.0,Second call,1.0,60-64,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.774
1.0,0.0,G,46.0,7.0,11.0,Second call,1.0,25-29,White,Female,Leahy,Dwyer,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Republican,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,18 to 29,25 to 29,Republican,25 to 29,2.44
1.0,0.0,G,46.0,7.0,12.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Worse,Independent,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.556
1.0,0.0,G,46.0,7.0,13.0,Second call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Independent,15 to 30K,Liberal,18 to 64,,State,Green Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.6920000000000002
1.0,0.0,G,46.0,7.0,14.0,Second call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Democrat,40 to 49,1.556
1.0,0.0,G,46.0,7.0,15.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.6920000000000002
1.0,0.0,G,46.0,7.0,16.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,Yes,Same,Democrat,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.6920000000000002
1.0,0.0,G,46.0,7.0,17.0,Second call,1.0,50-59,White,Female,Leahy,Dwyer,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Republican,Under 15K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Republican,50 to 64,1.653
1.0,0.0,G,46.0,7.0,18.0,Second call,1.0,60-64,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,Yes,Same,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Democrat,50 to 64,1.774
1.0,0.0,G,46.0,7.0,19.0,Third call,1.0,45-49,White,Female,Leahy,Dean,Candon,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Democrat,30 to 50K,Moderate,18 to 64,Unfavorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.603
1.0,0.0,G,46.0,7.0,20.0,Third call,1.0,25-29,White,Female,Tuttle,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Republican,Under 15K,Conservative,18 to 64,Favorable,State,Green Mountains,18 to 29,25 to 29,Republican,25 to 29,2.275
1.0,0.0,G,46.0,7.0,21.0,Third call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,Yes,Same,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Democrat,30 to 39,1.556
1.0,0.0,G,46.0,7.0,22.0,Third call,1.0,45-49,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Under 15K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.744
1.0,0.0,G,46.0,7.0,23.0,Third call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,1.6920000000000002
1.0,0.0,G,46.0,7.0,24.0,Third call,1.0,30-39,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Republican,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,1.653
1.0,0.0,G,46.0,7.0,25.0,Third call,1.0,25-29,White,Female,Leahy,Dwyer,Sanders,Approve,Approve,Neither,No,No,Yes,Worse,Republican,Under 15K,Liberal,18 to 64,Favorable,State,Green Mountains,18 to 29,25 to 29,Republican,25 to 29,2.44
1.0,0.0,G,46.0,7.0,26.0,Third call,1.0,60-64,White,Male,Leahy,Dwyer,Sanders,Approve,Approve,Support Clinton,No,No,Yes,Worse,Republican,30 to 50K,Moderate,18 to 64,Favorable,State,Green Mountains,60 and over,60 and over,Republican,50 to 64,1.8840000000000001
1.0,0.0,G,46.0,7.0,27.0,Third call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,30 to 50K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.6920000000000002
1.0,0.0,G,46.0,7.0,28.0,Third call,1.0,50-59,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Democrat,50 to 64,1.744
1.0,0.0,G,46.0,7.0,29.0,Third call,1.0,40-44,White,Male,Leahy,Dean,Candon,Approve,Disapprove,Oppose Clinton,No,No,No,Worse,Independent,Under 15K,Conservative,18 to 64,Favorable,State,Green Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,1.744
1.0,0.0,G,46.0,7.0,30.0,Third call,1.0,30-39,White,Male,Tuttle,Dean,Candon,Approve,Approve,Neither,No,No,No,Worse,Republican,Under 15K,Moderate,18 to 64,Favorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,1.625
1.0,0.0,G,46.0,9.0,1.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.741
1.0,0.0,G,46.0,9.0,2.0,First call,1.0,30-39,White,Male,Other,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,100K or more,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.6489999999999999
1.0,0.0,G,46.0,9.0,3.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,No,Yes,Same,Democrat,30 to 50K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.741
1.0,0.0,G,46.0,9.0,4.0,First call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Better,Democrat,100K or more,Liberal,18 to 64,Favorable,State,Burl/Winooski,18 to 29,25 to 29,Democrat,25 to 29,1.1
1.0,0.0,G,46.0,9.0,5.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.741
1.0,0.0,G,46.0,9.0,6.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Republican,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Republican,50 to 64,0.9460000000000001
1.0,0.0,G,46.0,9.0,7.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.775
1.0,0.0,G,46.0,9.0,8.0,First call,1.0,50-59,,,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,100K or more,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.741
1.0,0.0,G,46.0,9.0,9.0,First call,1.0,40-44,White,Female,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,15 to 30K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.7389999999999999
1.0,0.0,G,46.0,9.0,10.0,First call,1.0,60-64,White,Female,Leahy,Dean,Other,Approve,Disapprove,Support Clinton,No,No,,Same,Democrat,30 to 50K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Democrat,50 to 64,1.58
1.0,0.0,G,46.0,9.0,11.0,First call,1.0,50-59,White,Female,Tuttle,Dean,Candon,Approve,Disapprove,Neither,No,No,No,Better,Democrat,75 to 100K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.695
1.0,0.0,G,46.0,9.0,12.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.741
1.0,0.0,G,46.0,9.0,13.0,First call,1.0,40-44,,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,,Same,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Independent/Other,40 to 49,0.741
1.0,0.0,G,46.0,9.0,14.0,First call,1.0,45-49,White,Male,Tuttle,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Better,Independent,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.707
1.0,0.0,G,46.0,9.0,15.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,,Same,Independent,75 to 100K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Independent/Other,40 to 49,0.741
1.0,0.0,G,46.0,9.0,16.0,First call,1.0,40-44,White,Female,Other,Other,Other,Disapprove,Disapprove,Neither,No,No,Yes,Worse,Something else,15 to 30K,Liberal,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Independent/Other,40 to 49,1.645
1.0,0.0,G,46.0,9.0,17.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Independent,30 to 50K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.741
1.0,0.0,G,46.0,9.0,18.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.775
1.0,0.0,G,46.0,9.0,19.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,0.9460000000000001
1.0,0.0,G,46.0,9.0,20.0,First call,1.0,60-64,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,,,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Democrat,50 to 64,0.9460000000000001
1.0,0.0,G,46.0,9.0,21.0,First call,1.0,60-64,,,Leahy,Dwyer,Candon,Approve,Disapprove,Neither,No,Yes,Yes,Same,Independent,30 to 50K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,1.086
1.0,0.0,G,46.0,9.0,22.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.741
1.0,0.0,G,46.0,9.0,23.0,First call,1.0,50-59,White,Female,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,100K or more,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.7389999999999999
