State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (w/out Hispanic adj),Sen: Describe vote,Reason for Cong Vote,State economy condition,Prop5: Gambling,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Governor issues,Future of state economy,Clinton as person,Union member in HH,Telephone survey,Reps on Clin/Lwnsky,Gay/Lesbian/Bisexual
5.0,2.0,17.0,Second call,50-59,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Democrat,Postgrad,Jewish,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.38499999999999995,,,,Favorable,Yes,Exit poll,Disapprove,
5.0,2.0,18.0,Second call,25-29,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Same,Clinton,Democrat,Postgrad,Catholic,15 to 30K,Moderate,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.499,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,19.0,Second call,30-39,Asian,Male,Boxer,Davis,No,Approve,Disapprove,Asian,,Neither,,,No,No,Yes,Same,Clinton,Independent,College grad,Something else,75 to 100K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Independent/Other,30 to 39,0.38499999999999995,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,2.0,20.0,Second call,18-24,White,Male,Boxer,Davis,No,Approve,Approve,White,,Neither,,,No,No,No,Better,Clinton,Democrat,HS grad,None,50 to 75K,Moderate,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Democrat,18 to 24,0.499,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,21.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.353,,,,,,Exit poll,,No
5.0,2.0,22.0,Second call,50-59,Black,Female,Boxer,Davis,,Approve,,Black,,,,,,,,Worse,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.27199999999999996,,,,,,Exit poll,,No
5.0,2.0,23.0,Second call,18-24,Asian,Female,Boxer,Davis,No,Approve,,Asian,,,,,,,,Same,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Democrat,18 to 24,0.457,,,,,,Exit poll,,No
5.0,2.0,24.0,Second call,30-39,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,,,,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,,30 to 39,0.38499999999999995,,,,,,Exit poll,,No
5.0,2.0,25.0,Second call,50-59,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,100K or more,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.353,,,,,,Exit poll,,No
5.0,2.0,26.0,Second call,25-29,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.457,,,,,,Exit poll,,No
5.0,2.0,27.0,Third call,18-24,White,Male,Fong,Davis,No,Approve,Disapprove,White,,Neither,,,No,Yes,No,Same,Dole,Independent,College grad,None,100K or more,,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Independent/Other,18 to 24,0.693,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,2.0,28.0,Third call,45-49,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Democrat,Postgrad,Jewish,50 to 75K,Moderate,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.353,,,,,No,Exit poll,Disapprove,
5.0,2.0,29.0,Third call,30-39,White,Female,Boxer,Davis,No,Disapprove,Disapprove,White,,Support Clinton,,,No,No,Yes,Same,Clinton,Democrat,Postgrad,None,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,Unfavorable,Yes,Exit poll,Disapprove,
5.0,2.0,30.0,Third call,40-44,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Independent,Some college,Something else,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,40 to 49,Independent/Other,40 to 49,0.38499999999999995,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,31.0,Third call,40-44,White,Female,Boxer,Other,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,,Something else,College grad,Something else,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,40 to 49,Independent/Other,40 to 49,0.456,,,,,No,Exit poll,Disapprove,
5.0,2.0,32.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Worse,Clinton,Democrat,Postgrad,Something else,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.353,,,,,No,Exit poll,Disapprove,
5.0,2.0,33.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Better,Clinton,Independent,College grad,None,75 to 100K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Independent/Other,30 to 39,0.38499999999999995,,,,Favorable,Yes,Exit poll,Disapprove,
5.0,2.0,34.0,Third call,30-39,Black,Female,Boxer,Davis,No,Approve,Disapprove,Black,,Neither,,,No,No,,Same,Clinton,Democrat,Some college,Other Christian,50 to 75K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.27199999999999996,,,,,No,Exit poll,Disapprove,
5.0,2.0,35.0,Third call,30-39,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,Yes,Better,Clinton,Democrat,Postgrad,Catholic,75 to 100K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,36.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Better,Clinton,Democrat,College grad,Something else,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.353,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,37.0,Third call,25-29,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.499,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,38.0,Third call,30-39,White,Female,Boxer,Davis,No,,Disapprove,White,,,,,No,No,Yes,,Clinton,Democrat,Postgrad,Jewish,,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,,No,Exit poll,Disapprove,
5.0,2.0,39.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,Yes,Better,Clinton,Democrat,College grad,Catholic,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.38499999999999995,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,40.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Better,Clinton,Democrat,Some college,None,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.38499999999999995,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,41.0,Third call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Better,Clinton,Democrat,Postgrad,Protestant,100K or more,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.353,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,2.0,42.0,Third call,25-29,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Worse,Clinton,Democrat,College grad,None,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.499,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,2.0,43.0,Third call,45-49,White,Female,Boxer,Other,No,Disapprove,Disapprove,White,,Neither,,,No,No,Yes,Better,Other,Something else,Postgrad,None,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Independent/Other,40 to 49,0.456,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,2.0,44.0,Third call,40-44,Black,Female,Boxer,Davis,No,Approve,Disapprove,Black,,Neither,,,No,No,No,Better,Clinton,Democrat,College grad,Something else,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,40 to 49,Democrat,40 to 49,0.27199999999999996,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,45.0,Third call,25-29,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Better,Clinton,Democrat,Some college,None,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.457,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,46.0,Third call,25-29,Other,Female,Boxer,Davis,No,Approve,Disapprove,Other,,Neither,,,No,No,No,Same,Clinton,Something else,Postgrad,Something else,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.457,,,,Favorable,Yes,Exit poll,Disapprove,
5.0,2.0,47.0,Third call,25-29,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,Yes,Better,Clinton,Democrat,Postgrad,Jewish,100K or more,,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.457,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,48.0,Third call,40-44,White,Male,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,15 to 30K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,40 to 49,Democrat,40 to 49,0.38499999999999995,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,49.0,Third call,18-24,Black,Female,,Davis,,Approve,,Black,,Support Clinton,,,No,No,,Better,,,HS grad,,,,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,,18 to 24,0.39899999999999997,,,,Favorable,No,Exit poll,Disapprove,
5.0,2.0,50.0,Third call,60-64,Other,Female,Boxer,Davis,No,Approve,,Other,,,,,,,,Better,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,60 and over,60 and over,Democrat,50 to 64,0.603,,,,,,Exit poll,,No
5.0,2.0,51.0,Third call,18-24,White,Female,Boxer,Davis,No,Disapprove,,White,,,,,,,,Same,,Something else,,,,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Independent/Other,18 to 24,0.457,,,,,,Exit poll,,No
5.0,2.0,52.0,Third call,25-29,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,75 to 100K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.457,,,,,,Exit poll,,No
5.0,2.0,53.0,Third call,50-59,White,Male,Other,Davis,No,,,White,,,,,,,,Better,,Independent,,,50 to 75K,Moderate,18 to 64,National,Complete,Bay Area,45 to 59,50 to 59,Independent/Other,50 to 64,0.6369999999999999,,,,,,Exit poll,,No
5.0,2.0,54.0,Third call,45-49,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,100K or more,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.353,,,,,,Exit poll,,No
5.0,2.0,55.0,Third call,25-29,Other,Male,Boxer,Davis,No,Approve,,Other,,,,,,,,Better,,Independent,,,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.499,,,,,,Exit poll,,No
5.0,2.0,56.0,Third call,30-39,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Worse,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,,,Exit poll,,Yes
5.0,2.0,57.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Something else,,,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Independent/Other,30 to 39,0.38499999999999995,,,,,,Exit poll,,Yes
5.0,2.0,58.0,Third call,45-49,Asian,Female,Boxer,Davis,No,Approve,,Asian,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.353,,,,,,Exit poll,,No
5.0,2.0,59.0,Third call,30-39,Hispanic,Male,Boxer,Davis,Yes,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.297,,,,,,Exit poll,,Yes
5.0,2.0,60.0,Third call,30-39,Other,Female,Boxer,Davis,No,Approve,,Other,,,,,,,,Better,,Democrat,,,100K or more,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,,,Exit poll,,No
5.0,2.0,61.0,Third call,30-39,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.38499999999999995,,,,,,Exit poll,,No
5.0,2.0,62.0,Third call,45-49,White,Female,Boxer,Davis,,Approve,,White,,,,,,,,,,,,,,,18 to 64,National,Not complete,Bay Area,45 to 59,40 to 49,,40 to 49,0.353,,,,,,Exit poll,,
5.0,2.0,63.0,Third call,25-29,,Female,Boxer,Davis,No,Approve,,,,,,,,,,Better,,Independent,,,15 to 30K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.457,,,,,,Exit poll,,No
5.0,2.0,64.0,Third call,18-24,White,Female,Boxer,Davis,No,,,White,,,,,,,,Better,,Something else,,,Under 15K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Independent/Other,18 to 24,0.457,,,,,,Exit poll,,No
5.0,2.0,65.0,Third call,25-29,White,Female,Boxer,Davis,No,Disapprove,,White,,,,,,,,Same,,Democrat,,,Under 15K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.457,,,,,,Exit poll,,No
5.0,2.0,66.0,Third call,30-39,Asian,Female,Boxer,Davis,No,Approve,,Asian,,,,,,,,Better,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.353,,,,,,Exit poll,,No
5.0,2.0,67.0,Third call,25-29,Asian,Male,Boxer,Davis,No,Approve,,Asian,,,,,,,,Better,,Independent,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.499,,,,,,Exit poll,,No
5.0,2.0,68.0,Third call,25-29,Hispanic,Female,Boxer,Davis,Yes,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.352,,,,,,Exit poll,,No
5.0,2.0,69.0,Third call,40-44,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,30 to 44,40 to 49,Democrat,40 to 49,0.353,,,,,,Exit poll,,No
5.0,2.0,70.0,Third call,45-49,White,Male,Boxer,Davis,No,Disapprove,,White,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.38499999999999995,,,,,,Exit poll,,No
5.0,2.0,71.0,Third call,25-29,Hispanic,Female,Boxer,Davis,Yes,Approve,,White,,,,,,,,Worse,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,25 to 29,Democrat,25 to 29,0.352,,,,,,Exit poll,,No
5.0,2.0,72.0,Third call,18-24,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Bay Area,18 to 29,18 to 24,Democrat,18 to 24,0.457,,,,,,Exit poll,,No
5.0,6.0,1.0,First call,18-24,White,Male,Fong,Davis,,,Disapprove,White,Against my candidate,Neither,Excellent,No,No,Yes,Yes,Worse,Dole,Something else,Some college,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Bay Area,18 to 29,18 to 24,Independent/Other,18 to 24,0.752,Social Security,Abortion,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,6.0,2.0,First call,25-29,White,Male,Boxer,Davis,,Approve,Approve,White,For my candidate,Oppose Clinton,Good,Yes,No,No,No,Better,Clinton,Independent,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.49700000000000005,Gun Control,Education,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,6.0,3.0,First call,50-59,White,Male,Fong,Lungren,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,No,Same,Other,Democrat,HS grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Bay Area,45 to 59,50 to 59,Democrat,50 to 64,0.483,Social Security,Crime/drugs,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,6.0,4.0,First call,65 and over,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,Against my candidate,Oppose Clinton,Good,No,Yes,Yes,Yes,Worse,Dole,Democrat,College grad,Protestant,50 to 75K,Conservative,65 and over,State,Complete,Bay Area,60 and over,60 and over,Democrat,65 and over,0.8920000000000001,Economy/jobs,Crime/drugs,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,6.0,5.0,First call,25-29,White,Female,Boxer,Davis,No,Approve,Approve,White,For my candidate,Oppose Clinton,Excellent,Yes,No,No,No,Better,Clinton,Independent,No HS,Protestant,Under 15K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.457,Gun Control,Economy/jobs,Worse,Unfavorable,Yes,Exit poll,,No
5.0,6.0,6.0,First call,25-29,White,Female,Boxer,Davis,No,Approve,Approve,White,For my candidate,Oppose Clinton,Excellent,Yes,No,No,No,Better,Clinton,Something else,No HS,Protestant,Under 15K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.457,Gun Control,Economy/jobs,Worse,Unfavorable,Yes,Exit poll,,No
5.0,6.0,7.0,First call,25-29,Hispanic,Male,Boxer,Davis,Yes,Approve,Approve,White,For my candidate,Oppose Clinton,Excellent,Yes,Yes,No,No,Better,Clinton,Independent,No HS,Catholic,Under 15K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.38199999999999995,Gun Control,Crime/drugs,Worse,Favorable,No,Exit poll,,No
5.0,6.0,8.0,First call,18-24,White,Male,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Democrat,Some college,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Bay Area,18 to 29,18 to 24,Democrat,18 to 24,0.49700000000000005,Economy/jobs,Economy/jobs,About the same,Unfavorable,No,Exit poll,Disapprove,No
5.0,6.0,9.0,First call,18-24,Hispanic,Male,Boxer,Lungren,Yes,Approve,Approve,White,For my candidate,Support Clinton,Excellent,Yes,Yes,No,No,Better,Clinton,Something else,HS grad,Catholic,Under 15K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,18 to 24,Independent/Other,18 to 24,0.34299999999999997,Gun Control,Environment,Worse,Unfavorable,Yes,Exit poll,,No
5.0,6.0,10.0,First call,40-44,Asian,Female,Boxer,Davis,No,Approve,Disapprove,Asian,For my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Independent,Some college,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Bay Area,30 to 44,40 to 49,Independent/Other,40 to 49,0.353,Economy/jobs,Economy/jobs,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,6.0,11.0,First call,40-44,White,Male,Boxer,Davis,No,Disapprove,Disapprove,White,For my candidate,Oppose Clinton,Not so good,No,Yes,Yes,Yes,Worse,Dole,Independent,College grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Bay Area,30 to 44,40 to 49,Independent/Other,40 to 49,0.42000000000000004,Abortion,Taxes,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,6.0,12.0,First call,30-39,White,Female,Boxer,Other,No,Approve,Disapprove,White,For my candidate,Neither,Good,Yes,No,No,No,Same,Other,Democrat,College grad,None,30 to 50K,Liberal,18 to 64,State,Complete,Bay Area,30 to 44,30 to 39,Democrat,30 to 39,0.456,Abortion,Environment,About the same,Favorable,Yes,Exit poll,Disapprove,Yes
5.0,6.0,13.0,First call,45-49,White,Male,Boxer,Davis,No,Approve,Disapprove,White,Against my candidate,Neither,Good,No,No,No,No,Better,Clinton,Democrat,College grad,Protestant,75 to 100K,Liberal,18 to 64,State,Complete,Bay Area,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,Gun Control,Education,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,6.0,14.0,Second call,25-29,White,Male,,Davis,,Approve,Approve,White,Against my candidate,Oppose Clinton,,No,No,Yes,No,Better,Clinton,Independent,No HS,Catholic,Under 15K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.612,Social Security,Economy/jobs,,Favorable,No,Exit poll,Approve,No
5.0,6.0,15.0,Second call,18-24,Hispanic,Female,Boxer,Lungren,Yes,Disapprove,Approve,White,For my candidate,Oppose Clinton,Good,Yes,No,No,No,Better,Clinton,Republican,HS grad,Catholic,15 to 30K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,18 to 24,Republican,18 to 24,0.31399999999999995,Gun Control,Taxes,Worse,Unfavorable,Yes,Exit poll,Approve,No
5.0,6.0,16.0,Second call,25-29,White,Female,Boxer,Davis,No,Approve,Approve,White,For my candidate,Oppose Clinton,Good,Yes,Yes,No,No,Better,Clinton,Something else,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.457,Gun Control,Economy/jobs,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,6.0,17.0,Second call,25-29,White,Female,Boxer,Lungren,No,Approve,Approve,White,For my candidate,Oppose Clinton,Good,Yes,Yes,No,No,Better,Clinton,Independent,HS grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Independent/Other,25 to 29,0.41200000000000003,Gun Control,Abortion,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,6.0,18.0,Second call,25-29,Hispanic,Female,Boxer,Lungren,Yes,Approve,Approve,White,For my candidate,Oppose Clinton,Good,Yes,No,No,No,Better,Clinton,Republican,No HS,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Bay Area,18 to 29,25 to 29,Republican,25 to 29,0.31399999999999995,Gun Control,Economy/jobs,Worse,Favorable,Yes,Exit poll,Disapprove,No
