V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,34.0,9.0,27.0,Second call,1.0,65 and over,White,Female,Edwards,,Approve,Disapprove,Yes,Support Clinton,Approve,No,Think better,No,No,,Better,Clinton,Democrat,HS grad,15 to 30K,Liberal,65 and over,Not strict enough,State,Complete,Mountain/West,60 and over,60 and over,Democrat,65 and over,0.20500000000000002,,,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,28.0,Second call,1.0,18-24,White,Female,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Mountain/West,18 to 29,18 to 24,Republican,18 to 24,0.22400000000000003,Tabacco,My view,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,9.0,29.0,Second call,1.0,25-29,Black,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Mountain/West,18 to 29,25 to 29,Democrat,25 to 29,0.303,Economy/jobs,Cares,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,9.0,30.0,Second call,1.0,30-39,White,Male,Edwards,More,Approve,Disapprove,Yes,Support Clinton,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.165,,,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,31.0,Third call,1.0,40-44,Black,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,No,No effect,Yes,No,No,Better,Clinton,Democrat,,15 to 30K,Conservative,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.268,Social Security,Honest,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,32.0,Third call,1.0,40-44,Black,Male,Edwards,Less,Approve,Disapprove,No,Support Clinton,Disapprove,No,No effect,No,No,,Better,Clinton,Democrat,Some college,Under 15K,Moderate,18 to 64,,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.268,,,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,9.0,33.0,Third call,1.0,18-24,Black,Female,Edwards,More,Approve,Disapprove,,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,HS grad,,Moderate,18 to 64,About right,State,Complete,Mountain/West,18 to 29,18 to 24,Democrat,18 to 24,0.307,Economy/jobs,Needed change,About the same,Favorable,,Disapprove
1.0,0.0,G,34.0,9.0,34.0,Third call,1.0,25-29,Black,Female,Edwards,,Approve,,No,Neither,Approve,Yes,No effect,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Mountain/West,18 to 29,25 to 29,Democrat,25 to 29,0.307,,,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,35.0,Third call,1.0,45-49,Black,Female,Edwards,Less,Approve,Disapprove,Yes,Support Clinton,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,40 to 49,Democrat,40 to 49,0.271,,,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,36.0,Third call,1.0,30-39,Black,Male,Faircloth,Less,Disapprove,Approve,Yes,Oppose Clinton,Approve,Yes,No effect,No,No,Yes,Better,Dole,Independent,Some college,30 to 50K,Conservative,18 to 64,Not strict enough,State,Complete,Mountain/West,30 to 44,30 to 39,Independent/Other,30 to 39,0.319,Clin/Lwnsky,Honest,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,9.0,37.0,Third call,1.0,18-24,Black,Female,Edwards,More,Approve,Approve,,Neither,Approve,Yes,No effect,No,No,,Better,Clinton,Independent,,Under 15K,Moderate,18 to 64,Too strict,State,Complete,Mountain/West,18 to 29,18 to 24,Independent/Other,18 to 24,0.307,Health care,Needed change,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,9.0,38.0,Third call,1.0,18-24,Black,Female,Edwards,Less,Approve,Approve,No,Neither,Disapprove,No,No effect,No,No,No,Better,Clinton,Independent,Some college,15 to 30K,Moderate,18 to 64,,State,Complete,Mountain/West,18 to 29,18 to 24,Independent/Other,18 to 24,0.307,Economy/jobs,Needed change,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,9.0,39.0,Third call,1.0,18-24,Other,Female,Edwards,More,Approve,,Yes,Neither,Approve,Yes,No effect,No,No,No,Same,Did not vote,Democrat,HS grad,15 to 30K,Conservative,18 to 64,About right,State,Complete,Mountain/West,18 to 29,18 to 24,Democrat,18 to 24,0.188,Economy/jobs,My view,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,40.0,Third call,1.0,40-44,White,Female,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Same,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Independent/Other,40 to 49,0.16699999999999998,Economy/jobs,,About the same,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,9.0,41.0,Third call,1.0,50-59,Black,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,,No effect,No,No,Yes,Same,Clinton,Democrat,HS grad,,,18 to 64,About right,State,Complete,Mountain/West,45 to 59,50 to 59,Democrat,50 to 64,0.271,,Needed change,Worse,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,9.0,42.0,Third call,1.0,,Black,Female,Edwards,More,Approve,Disapprove,No,Support Clinton,,,,No,No,No,Same,Clinton,Democrat,Some college,,Conservative,,Not strict enough,State,Complete,Mountain/West,,,Democrat,,0.271,,My party,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,43.0,Third call,1.0,30-39,Black,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,Yes,No effect,No,Yes,No,Worse,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Too strict,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.268,Economy/jobs,My party,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,9.0,44.0,Third call,1.0,30-39,Black,Female,Edwards,Less,Approve,Disapprove,No,Support Clinton,,No,No effect,No,No,No,Better,Perot,Democrat,Some college,30 to 50K,Moderate,18 to 64,,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.271,Economy/jobs,My party,Better,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,9.0,45.0,Third call,1.0,25-29,White,Female,Edwards,Less,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,18 to 29,25 to 29,Independent/Other,25 to 29,0.188,Economy/jobs,My view,Better,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,9.0,46.0,Third call,1.0,30-39,Hispanic,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,,No effect,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,,18 to 64,,State,Complete,Mountain/West,30 to 44,30 to 39,Democrat,30 to 39,0.271,Economy/jobs,Experience,Better,Unfavorable,Before that,
1.0,0.0,G,34.0,9.0,47.0,Third call,1.0,50-59,Black,Female,Edwards,Less,Approve,Disapprove,No,Support Clinton,Approve,No,No effect,No,No,Yes,Worse,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,50 to 59,Democrat,50 to 64,0.271,Environment,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,9.0,48.0,Third call,1.0,50-59,Black,Male,Edwards,More,Approve,,,,Disapprove,,,,Yes,,Same,,Independent,HS grad,Under 15K,,18 to 64,,State,Complete,Mountain/West,45 to 59,50 to 59,Independent/Other,50 to 64,0.268,Social Security,,Worse,Favorable,,
1.0,0.0,G,34.0,9.0,49.0,Third call,1.0,50-59,Black,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,Think better,No,No,Yes,Same,Clinton,,Postgrad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,50 to 59,,50 to 64,0.268,Economy/jobs,My view,About the same,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,9.0,50.0,Third call,1.0,18-24,White,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,Not strict enough,State,Complete,Mountain/West,18 to 29,18 to 24,Democrat,18 to 24,0.186,Environment,Needed change,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,13.0,1.0,First call,1.0,60-64,White,Male,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,60 and over,60 and over,Democrat,50 to 64,1.101,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,2.0,First call,1.0,45-49,White,Female,Edwards,,Approve,Disapprove,,Neither,,Yes,,No,No,No,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,40 to 49,Independent/Other,40 to 49,1.013,,,,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,13.0,3.0,First call,1.0,30-39,Black,Female,Edwards,,Approve,Approve,,Neither,,No,,No,No,,Same,Did not vote,Democrat,College grad,15 to 30K,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,0.873,,,,Favorable,Last month,Approve
1.0,0.0,G,34.0,13.0,4.0,First call,1.0,18-24,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,Yes,,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.932,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,13.0,5.0,First call,1.0,50-59,White,Male,Edwards,,Disapprove,Disapprove,,Neither,,No,,No,Yes,No,Better,Clinton,Republican,HS grad,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.945,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,6.0,First call,1.0,40-44,White,Male,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,40 to 49,Democrat,40 to 49,0.945,,,,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,13.0,7.0,First call,1.0,50-59,White,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Worse,Clinton,Democrat,Postgrad,Under 15K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.013,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,8.0,First call,1.0,60-64,White,Female,Edwards,,Approve,Disapprove,,Neither,,,,No,,Yes,Same,,Democrat,No HS,50 to 75K,,18 to 64,,National,Complete,Central non-urban,60 and over,60 and over,Democrat,50 to 64,1.179,,,,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,13.0,9.0,First call,1.0,65 and over,White,Male,Faircloth,,,,,,,,,,,,Worse,,Independent,,30 to 50K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.108,,,,,Before that,
1.0,0.0,G,34.0,13.0,10.0,First call,1.0,40-44,White,Male,Faircloth,,Disapprove,,,,,,,,,,,,,,,,18 to 64,,National,Not complete,Central non-urban,30 to 44,40 to 49,,40 to 49,0.9520000000000001,,,,,Before that,
1.0,0.0,G,34.0,13.0,11.0,First call,1.0,50-59,White,Male,Faircloth,,Disapprove,,,,,,,,,,Better,,Democrat,,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.9520000000000001,,,,,Last month,
1.0,0.0,G,34.0,13.0,12.0,First call,1.0,50-59,White,Male,Edwards,,Approve,,,,,,,,,,Same,,Democrat,,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.945,,,,,Last month,
1.0,0.0,G,34.0,13.0,13.0,First call,1.0,40-44,White,Female,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,1.021,,,,,Before that,
1.0,0.0,G,34.0,13.0,14.0,First call,1.0,25-29,White,Female,Faircloth,,Approve,,,,,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,18 to 29,25 to 29,Independent/Other,25 to 29,1.0,,,,,Before that,
1.0,0.0,G,34.0,13.0,15.0,First call,1.0,30-39,White,Male,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,15 to 30K,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001,,,,,Last week,
1.0,0.0,G,34.0,13.0,16.0,First call,1.0,65 and over,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,15 to 30K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.188,,,,,Before that,
1.0,0.0,G,34.0,13.0,17.0,Second call,1.0,30-39,White,Female,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Independent/Other,30 to 39,1.013,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,18.0,Second call,1.0,65 and over,White,Female,Faircloth,,Disapprove,Disapprove,,Neither,,Yes,,Yes,Yes,Yes,Same,Dole,Independent,No HS,Under 15K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.188,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,13.0,19.0,Second call,1.0,50-59,White,Male,Edwards,,Approve,Disapprove,,Support Clinton,,Yes,,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.945,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,20.0,Second call,1.0,60-64,White,Female,Faircloth,,Disapprove,Disapprove,,Oppose Clinton,,No,,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,,National,Complete,Central non-urban,60 and over,60 and over,Republican,50 to 64,1.188,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,21.0,Second call,1.0,30-39,White,Female,Faircloth,,Disapprove,Disapprove,,Oppose Clinton,,Yes,,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.021,,,,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,13.0,22.0,Second call,1.0,65 and over,White,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Democrat,65 and over,1.179,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,23.0,Second call,1.0,18-24,White,Male,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,Yes,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.925,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,24.0,Second call,1.0,65 and over,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,Dole,Republican,No HS,Under 15K,,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.188,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,13.0,25.0,Second call,1.0,30-39,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.021,,,,,Last week,
1.0,0.0,G,34.0,13.0,26.0,Second call,1.0,50-59,White,Female,Faircloth,,Approve,,,,,,,,,,Better,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,1.021,,,,,Before that,
1.0,0.0,G,34.0,13.0,27.0,Second call,1.0,18-24,White,Female,Faircloth,,Disapprove,,,,,,,,,,Worse,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,1.0,,,,,Before that,
1.0,0.0,G,34.0,13.0,28.0,Second call,1.0,30-39,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001,,,,,Last week,
1.0,0.0,G,34.0,13.0,29.0,Second call,1.0,65 and over,White,Male,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,50 to 75K,Moderate,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.108,,,,,Before that,
1.0,0.0,G,34.0,13.0,30.0,Second call,1.0,25-29,White,Female,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,30 to 50K,Moderate,18 to 64,,National,Complete,Central non-urban,18 to 29,25 to 29,Republican,25 to 29,1.0,,,,,Before that,
1.0,0.0,G,34.0,13.0,31.0,Second call,1.0,65 and over,White,Female,Edwards,,Disapprove,,,,,,,,,,Better,,Independent,,75 to 100K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.179,,,,,Last 3 days,
1.0,0.0,G,34.0,13.0,32.0,Second call,1.0,40-44,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,1.021,,,,,Last month,
1.0,0.0,G,34.0,13.0,33.0,Third call,1.0,40-44,White,Female,Faircloth,,Approve,Approve,,Neither,,Yes,,No,No,Yes,Better,Did not vote,Independent,HS grad,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,40 to 49,Independent/Other,40 to 49,1.021,,,,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,13.0,34.0,Third call,1.0,30-39,White,Female,Edwards,,Approve,Disapprove,,Support Clinton,,Yes,,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,1.013,,,,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,13.0,35.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,Yes,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,13.0,36.0,Third call,1.0,18-24,White,Male,Edwards,,Disapprove,,,Neither,,Yes,,Yes,Yes,,Same,Perot,Independent,HS grad,,Moderate,18 to 64,,National,Complete,Central non-urban,18 to 29,18 to 24,Independent/Other,18 to 24,0.925,,,,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,13.0,37.0,Third call,1.0,50-59,White,Male,Edwards,,Disapprove,Disapprove,,Oppose Clinton,,Yes,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,75 to 100K,Conservative,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.945,,,,Unfavorable,Last week,Approve
1.0,0.0,G,34.0,13.0,38.0,Third call,1.0,50-59,White,Male,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,No,Yes,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,0.945,,,,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,13.0,39.0,Third call,1.0,40-44,White,Female,Faircloth,,Disapprove,Approve,,Neither,,No,,No,No,Yes,Worse,Dole,Republican,College grad,,Moderate,18 to 64,,National,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,1.021,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,13.0,40.0,Third call,1.0,18-24,White,Male,Faircloth,,Disapprove,Approve,,Neither,,Yes,,No,,,Same,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,,National,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.932,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,13.0,41.0,Third call,1.0,25-29,White,Female,Edwards,,Approve,Disapprove,,,,,,,,,,,,,,,18 to 64,,National,Not complete,Central non-urban,18 to 29,25 to 29,,25 to 29,0.993,,,,,Before that,Disapprove
1.0,0.0,G,34.0,13.0,42.0,Third call,1.0,30-39,White,Female,Faircloth,,Disapprove,Disapprove,,Oppose Clinton,,Yes,,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,,National,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.021,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,13.0,43.0,Third call,1.0,50-59,White,Male,Edwards,,Approve,Disapprove,,Neither,,No,,Yes,Yes,Yes,Better,Clinton,Republican,HS grad,30 to 50K,Conservative,18 to 64,,National,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.945,,,,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,13.0,44.0,Third call,1.0,65 and over,White,Female,Faircloth,,Disapprove,,,Neither,,Yes,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,,National,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.188,,,,Unfavorable,Before that,
