V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,39.0,5.0,18.0,Second call,1.0,60-64,White,Female,Lloyd,Itkin,Disapprove,,,,,,Worse,,Independent,,30 to 50K,Moderate,18 to 64,National,Complete,Pittsburgh/West,60 and over,60 and over,Independent/Other,50 to 64,1.6389999999999998,,
1.0,0.0,G,39.0,5.0,19.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,,,,,,Worse,,Republican,,15 to 30K,Conservative,65 and over,National,Complete,Pittsburgh/West,60 and over,60 and over,Republican,65 and over,1.881,,
1.0,0.0,G,39.0,5.0,20.0,Second call,1.0,30-39,White,Male,Lloyd,Ridge,Approve,,,,,,Same,,Democrat,,30 to 50K,,18 to 64,National,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.574,,
1.0,0.0,G,39.0,5.0,21.0,Second call,1.0,40-44,White,Male,Lloyd,Ridge,Disapprove,,,,,,Same,,Democrat,,50 to 75K,Liberal,18 to 64,National,Complete,Pittsburgh/West,30 to 44,40 to 49,Democrat,40 to 49,1.574,,
1.0,0.0,G,39.0,5.0,22.0,Second call,1.0,40-44,White,Male,Lloyd,Itkin,Approve,,,,,,Better,,Democrat,,50 to 75K,Conservative,18 to 64,National,Complete,Pittsburgh/West,30 to 44,40 to 49,Democrat,40 to 49,1.457,,
1.0,0.0,G,39.0,5.0,23.0,Second call,1.0,65 and over,White,Female,Specter,Itkin,Approve,,,,,,Same,,Democrat,,Under 15K,Conservative,65 and over,National,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.742,,
1.0,0.0,G,39.0,5.0,24.0,Second call,1.0,60-64,White,Male,Lloyd,Luksik,Approve,,,,,,Better,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,50 to 64,1.9340000000000002,,
1.0,0.0,G,39.0,5.0,25.0,Third call,1.0,30-39,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,National,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.508,Favorable,No
1.0,0.0,G,39.0,5.0,26.0,Third call,1.0,25-29,White,Female,Specter,Ridge,Approve,Approve,,,,,,,,,,,18 to 64,National,Not complete,Pittsburgh/West,18 to 29,25 to 29,,25 to 29,2.197,,No
1.0,0.0,G,39.0,5.0,27.0,Third call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,Republican,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Pittsburgh/West,60 and over,60 and over,Republican,50 to 64,1.881,Unfavorable,No
1.0,0.0,G,39.0,5.0,28.0,Third call,1.0,45-49,White,Male,Other,Luksik,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,National,Complete,Pittsburgh/West,45 to 59,40 to 49,Republican,40 to 49,3.07,Unfavorable,No
1.0,0.0,G,39.0,5.0,29.0,Third call,1.0,50-59,White,Female,Specter,Ridge,Approve,Disapprove,Neither,,,,Same,Clinton,Democrat,Some college,,,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.508,,Yes
1.0,0.0,G,39.0,5.0,30.0,Third call,1.0,45-49,White,Male,Specter,Itkin,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Pittsburgh/West,45 to 59,40 to 49,Democrat,40 to 49,1.55,,Yes
1.0,0.0,G,39.0,5.0,31.0,Third call,1.0,50-59,White,Male,,,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,No HS,75 to 100K,Moderate,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.608,Favorable,No
1.0,0.0,G,39.0,5.0,32.0,Third call,1.0,65 and over,White,Female,,,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,National,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.808,Favorable,
1.0,0.0,G,39.0,5.0,33.0,Third call,1.0,50-59,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.457,Unfavorable,Yes
1.0,0.0,G,39.0,5.0,34.0,Third call,1.0,50-59,White,Male,Specter,Itkin,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.55,Unfavorable,No
1.0,0.0,G,39.0,5.0,35.0,Third call,1.0,50-59,White,Female,Lloyd,Itkin,Approve,Disapprove,,No,No,No,Better,Clinton,Democrat,Some college,,Liberal,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.312,,No
1.0,0.0,G,39.0,5.0,36.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,,,,,,Worse,,Republican,,50 to 75K,Conservative,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Republican,50 to 64,1.673,,
1.0,0.0,G,39.0,5.0,37.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Approve,,,,,,Better,,Republican,,,Moderate,18 to 64,National,Complete,Pittsburgh/West,45 to 59,50 to 59,Republican,50 to 64,1.673,,
1.0,0.0,G,39.0,5.0,38.0,Third call,1.0,30-39,White,Male,Specter,Itkin,Approve,,,,,,Better,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.55,,
1.0,0.0,G,39.0,5.0,39.0,Third call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,,,,,,Same,,Democrat,,15 to 30K,Liberal,65 and over,National,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.819,,
1.0,0.0,G,39.0,5.0,40.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,,,,,,Worse,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Pittsburgh/West,45 to 59,40 to 49,Republican,40 to 49,1.673,,
1.0,0.0,G,39.0,5.0,41.0,Third call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,,,,,,Same,,Independent,,30 to 50K,Conservative,65 and over,National,Complete,Pittsburgh/West,60 and over,60 and over,Independent/Other,65 and over,2.088,,
1.0,0.0,G,39.0,5.0,42.0,Third call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,,,,,,Worse,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,50 to 64,1.881,,
1.0,0.0,G,39.0,5.0,43.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Approve,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,National,Complete,Pittsburgh/West,45 to 59,40 to 49,Independent/Other,40 to 49,1.673,,
1.0,0.0,G,39.0,5.0,44.0,Third call,1.0,45-49,White,Male,Lloyd,Itkin,Approve,,,,,,Same,,Democrat,,15 to 30K,Liberal,18 to 64,National,Complete,Pittsburgh/West,45 to 59,40 to 49,Democrat,40 to 49,1.457,,
1.0,0.0,G,39.0,12.0,1.0,First call,1.0,40-44,White,Female,Specter,,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Perot,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Independent/Other,40 to 49,1.152,Unfavorable,No
1.0,0.0,G,39.0,12.0,2.0,First call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Independent/Other,50 to 64,1.319,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,3.0,First call,1.0,40-44,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Independent/Other,40 to 49,1.319,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,4.0,First call,1.0,65 and over,White,Female,Specter,Itkin,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.3739999999999999,Unfavorable,No
1.0,0.0,G,39.0,12.0,5.0,First call,1.0,40-44,White,Female,Specter,Itkin,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Democrat,40 to 49,1.101,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,6.0,First call,1.0,30-39,White,Female,Specter,Luksik,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.171,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,7.0,First call,1.0,30-39,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.187,Favorable,No
1.0,0.0,G,39.0,12.0,8.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Neither,No,Yes,No,Same,Clinton,Democrat,No HS,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.434,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,9.0,Second call,1.0,40-44,White,Male,Specter,Luksik,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Republican,40 to 49,1.299,Unfavorable,No
1.0,0.0,G,39.0,12.0,10.0,Second call,1.0,50-59,White,Female,Specter,Ridge,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.187,Favorable,Yes
1.0,0.0,G,39.0,12.0,11.0,Second call,1.0,65 and over,White,Female,Specter,Luksik,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,HS grad,15 to 30K,Conservative,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Independent/Other,65 and over,1.462,Unfavorable,No
1.0,0.0,G,39.0,12.0,12.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,No HS,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.434,Favorable,Yes
1.0,0.0,G,39.0,12.0,13.0,Second call,1.0,65 and over,White,Male,Specter,Itkin,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.525,Unfavorable,No
1.0,0.0,G,39.0,12.0,14.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.434,Favorable,No
1.0,0.0,G,39.0,12.0,15.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,,,Same,Dole,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Republican,65 and over,1.484,Unfavorable,No
1.0,0.0,G,39.0,12.0,16.0,Second call,1.0,25-29,White,Male,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Pittsburgh/West,18 to 29,25 to 29,Republican,25 to 29,1.923,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,17.0,Second call,1.0,60-64,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,50 to 64,1.434,Favorable,Yes
1.0,0.0,G,39.0,12.0,18.0,Second call,1.0,40-44,White,Female,Lloyd,Ridge,Approve,,Neither,No,Yes,,Same,Perot,Democrat,,,,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Democrat,40 to 49,1.115,Unfavorable,No
1.0,0.0,G,39.0,12.0,19.0,Second call,1.0,65 and over,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Democrat,No HS,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.292,Favorable,No
1.0,0.0,G,39.0,12.0,20.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Republican,65 and over,1.6469999999999998,Unfavorable,No
1.0,0.0,G,39.0,12.0,21.0,Second call,1.0,65 and over,White,Female,Lloyd,Luksik,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,Conservative,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.3739999999999999,Favorable,Yes
1.0,0.0,G,39.0,12.0,22.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Democrat,HS grad,Under 15K,Conservative,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.6469999999999998,Favorable,No
1.0,0.0,G,39.0,12.0,23.0,Second call,1.0,65 and over,,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,No HS,30 to 50K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.434,Favorable,No
1.0,0.0,G,39.0,12.0,24.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.6469999999999998,Favorable,Yes
1.0,0.0,G,39.0,12.0,25.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Clinton,Republican,HS grad,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Republican,65 and over,1.6469999999999998,Unfavorable,No
1.0,0.0,G,39.0,12.0,26.0,Second call,1.0,60-64,White,Female,Lloyd,Luksik,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Pittsburgh/West,60 and over,60 and over,Independent/Other,50 to 64,1.3739999999999999,Favorable,No
1.0,0.0,G,39.0,12.0,27.0,Third call,1.0,30-39,White,Female,Specter,Itkin,Disapprove,Disapprove,Neither,No,No,Yes,Same,Dole,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.101,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,28.0,Third call,1.0,25-29,White,Female,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,18 to 29,25 to 29,Republican,25 to 29,1.7309999999999999,Unfavorable,No
1.0,0.0,G,39.0,12.0,29.0,Third call,1.0,50-59,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,Yes,,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Independent/Other,50 to 64,1.149,Favorable,Yes
1.0,0.0,G,39.0,12.0,30.0,Third call,1.0,50-59,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.036,Favorable,Yes
1.0,0.0,G,39.0,12.0,31.0,Third call,1.0,40-44,White,Male,Specter,,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Better,Dole,Democrat,,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Democrat,40 to 49,1.278,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,32.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Approve,Approve,Neither,No,Yes,No,Better,Dole,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,1.319,Unfavorable,No
1.0,0.0,G,39.0,12.0,33.0,Third call,1.0,18-24,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,18 to 29,18 to 24,Democrat,18 to 24,1.923,Favorable,Yes
1.0,0.0,G,39.0,12.0,34.0,Third call,1.0,30-39,White,Female,Specter,Ridge,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Republican,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Republican,30 to 39,1.187,Favorable,No
1.0,0.0,G,39.0,12.0,35.0,Third call,1.0,30-39,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.036,Favorable,Yes
1.0,0.0,G,39.0,12.0,36.0,Third call,1.0,25-29,White,Female,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,No,Same,Perot,Democrat,College grad,Under 15K,Liberal,18 to 64,State,Complete,Pittsburgh/West,18 to 29,25 to 29,Democrat,25 to 29,1.509,Favorable,No
1.0,0.0,G,39.0,12.0,37.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,40 to 49,Republican,40 to 49,1.319,Unfavorable,No
1.0,0.0,G,39.0,12.0,38.0,Third call,1.0,60-64,White,Male,Specter,Ridge,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,50 to 64,1.6469999999999998,Favorable,No
1.0,0.0,G,39.0,12.0,39.0,Third call,1.0,50-59,White,Female,Specter,Luksik,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Independent/Other,50 to 64,1.171,Unfavorable,No
1.0,0.0,G,39.0,12.0,40.0,Third call,1.0,50-59,White,Male,Specter,Luksik,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Independent/Other,50 to 64,1.299,Unfavorable,No
1.0,0.0,G,39.0,12.0,41.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,40 to 49,Republican,40 to 49,1.319,Unfavorable,No
1.0,0.0,G,39.0,12.0,42.0,Third call,1.0,50-59,White,Female,Lloyd,Luksik,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Independent/Other,50 to 64,1.099,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,43.0,Third call,1.0,30-39,White,Female,Specter,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,1.101,Favorable,Yes
1.0,0.0,G,39.0,12.0,44.0,Third call,1.0,60-64,White,Male,,Itkin,Approve,Disapprove,,,,,,,,,,,18 to 64,State,Not complete,Pittsburgh/West,60 and over,60 and over,,50 to 64,1.513,Favorable,Yes
1.0,0.0,G,39.0,12.0,45.0,Third call,1.0,50-59,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Republican,50 to 64,1.187,Unfavorable,Yes
1.0,0.0,G,39.0,12.0,46.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Pittsburgh/West,30 to 44,40 to 49,Republican,40 to 49,1.319,Unfavorable,No
1.0,0.0,G,39.0,16.0,1.0,First call,1.0,50-59,White,Male,Specter,Luksik,Disapprove,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No HS,Under 15K,,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Democrat,50 to 64,0.9720000000000001,Unfavorable,No
1.0,0.0,G,39.0,16.0,2.0,First call,1.0,30-39,White,Male,Specter,Itkin,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Democrat,30 to 39,0.913,Unfavorable,Yes
1.0,0.0,G,39.0,16.0,3.0,First call,1.0,65 and over,White,Female,Specter,Ridge,Approve,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Republican,65 and over,1.107,Unfavorable,No
1.0,0.0,G,39.0,16.0,4.0,First call,1.0,45-49,White,Female,Lloyd,Itkin,Approve,Approve,Neither,No,No,No,Same,Perot,Republican,Postgrad,Under 15K,Liberal,18 to 64,State,Complete,Pittsburgh/West,45 to 59,40 to 49,Republican,40 to 49,0.775,Unfavorable,No
1.0,0.0,G,39.0,16.0,5.0,First call,1.0,65 and over,White,Female,Lloyd,,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.009,Unfavorable,No
1.0,0.0,G,39.0,16.0,6.0,First call,1.0,50-59,Black,Male,Specter,Luksik,Approve,Approve,Neither,Yes,Yes,No,Same,Clinton,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,50 to 59,Republican,50 to 64,0.894,Favorable,Yes
1.0,0.0,G,39.0,16.0,7.0,First call,1.0,45-49,White,Male,Lloyd,Itkin,Approve,Disapprove,Oppose Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Pittsburgh/West,45 to 59,40 to 49,Democrat,40 to 49,0.86,Favorable,Yes
1.0,0.0,G,39.0,16.0,8.0,Second call,1.0,25-29,White,Male,Specter,Luksik,Approve,Approve,Oppose Clinton,Yes,No,Yes,Same,Did not vote,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Pittsburgh/West,18 to 29,25 to 29,Republican,25 to 29,1.415,Unfavorable,No
1.0,0.0,G,39.0,16.0,9.0,Second call,1.0,30-39,White,Male,Lloyd,Itkin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Pittsburgh/West,30 to 44,30 to 39,Independent/Other,30 to 39,0.86,Unfavorable,No
1.0,0.0,G,39.0,16.0,10.0,Second call,1.0,65 and over,Black,Male,Specter,Luksik,Disapprove,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Pittsburgh/West,60 and over,60 and over,Democrat,65 and over,1.115,Unfavorable,No
1.0,0.0,G,39.0,16.0,11.0,Second call,1.0,18-24,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Pittsburgh/West,18 to 29,18 to 24,Democrat,18 to 24,1.127,Favorable,Yes
1.0,0.0,G,39.0,16.0,12.0,Second call,1.0,60-64,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Pittsburgh/West,60 and over,60 and over,Republican,50 to 64,1.107,Unfavorable,Yes
