State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,I694: Ban Partial Birth,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,I200: Ban pref treatment,Ideology,Age (65 and over),I692: Allow med mrjna,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Clinton as person,Telephone survey
48.0,6.0,30.0,Third call,30-39,White,Male,Murray,Approve,Approve,No,Neither,No,No,Yes,No,Better,Did not vote,Democrat,Some college,Under 15K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Democrat,30 to 39,0.986,Social Security,Unfavorable,Exit poll
48.0,6.0,31.0,Third call,50-59,White,Male,Murray,Disapprove,Approve,No,Neither,No,No,No,Yes,Worse,Dole,Republican,HS grad,50 to 75K,No,Conservative,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,1.071,Social Security,Unfavorable,Exit poll
48.0,6.0,32.0,Third call,30-39,White,Male,Murray,Approve,Approve,No,Neither,No,No,No,No,Better,Clinton,Independent,College grad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,0.986,Education,Favorable,Exit poll
48.0,6.0,33.0,Third call,40-44,White,Male,Murray,Disapprove,Approve,No,Support Clinton,No,Yes,No,Yes,Worse,Perot,Republican,Some college,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.986,Social Security,Favorable,Exit poll
48.0,6.0,34.0,Third call,,White,Male,Smith,,,No,Support Clinton,Yes,No,Yes,Yes,Better,Dole,Democrat,No HS,15 to 30K,Yes,Conservative,,No,State,Complete,Olympic Mountains,,,Democrat,,0.953,Social Security,Favorable,Exit poll
48.0,6.0,35.0,Third call,50-59,White,Female,Smith,Approve,Approve,Yes,Oppose Clinton,No,No,No,Yes,Worse,Dole,Democrat,Some college,30 to 50K,Yes,Liberal,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.7289999999999999,Taxes,Unfavorable,Exit poll
48.0,6.0,36.0,Third call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Support Clinton,Yes,No,Yes,Yes,Worse,Did not vote,Republican,Some college,30 to 50K,Yes,Liberal,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.837,Social Security,Unfavorable,Exit poll
48.0,6.0,37.0,Third call,25-29,White,Female,Smith,,,Yes,Neither,Yes,Yes,No,Yes,Better,Clinton,Independent,College grad,15 to 30K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,25 to 29,Independent/Other,25 to 29,0.6849999999999999,Taxes,Unfavorable,Exit poll
48.0,6.0,38.0,Third call,30-39,White,Male,Murray,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Independent,Some college,30 to 50K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,1.46,Taxes,Unfavorable,Exit poll
48.0,7.0,1.0,First call,60-64,,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Independent,Some college,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,50 to 64,0.601,Clin/Lwnsky,Favorable,Exit poll
48.0,7.0,2.0,First call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.445,Taxes,Unfavorable,Exit poll
48.0,7.0,3.0,First call,,,,Murray,Approve,,No,,No,,,,,,,,,No,,,Yes,State,Not complete,Olympic Mountains,,,,,0.457,,Favorable,Exit poll
48.0,7.0,4.0,First call,50-59,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.524,Clin/Lwnsky,Favorable,Exit poll
48.0,7.0,5.0,Second call,,,,Murray,,,No,,,,,,,,,,,No,,,Yes,State,Not complete,Olympic Mountains,,,,,0.524,,,Exit poll
48.0,7.0,6.0,Second call,45-49,White,Male,Smith,Approve,Approve,No,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Independent,Some college,30 to 50K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,0.46499999999999997,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,7.0,Second call,30-39,White,Male,Smith,Approve,Disapprove,No,Neither,No,No,No,,Better,Clinton,Independent,Some college,30 to 50K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,0.505,Taxes,Favorable,Exit poll
48.0,7.0,8.0,Second call,30-39,White,Female,Murray,Approve,Disapprove,Yes,Neither,No,No,No,,Worse,Clinton,Democrat,Some college,30 to 50K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Democrat,30 to 39,0.595,,Favorable,Exit poll
48.0,7.0,9.0,Second call,50-59,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.457,Social Security,Unfavorable,Exit poll
48.0,7.0,10.0,Second call,50-59,Black,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.441,Education,Favorable,Exit poll
48.0,7.0,11.0,Second call,30-39,White,Male,Smith,Disapprove,Approve,No,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.46499999999999997,Taxes,Unfavorable,Exit poll
48.0,7.0,12.0,Second call,25-29,,Female,Murray,Approve,Disapprove,Yes,Neither,No,No,No,No,Better,Perot,Independent,HS grad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,18 to 29,25 to 29,Independent/Other,25 to 29,0.44600000000000006,Social Security,Unfavorable,Exit poll
48.0,7.0,13.0,Second call,18-24,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,18 to 24,Democrat,18 to 24,0.5349999999999999,Education,Favorable,Exit poll
48.0,7.0,14.0,Second call,65 and over,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,0.859,,Unfavorable,Exit poll
48.0,7.0,15.0,Second call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,100K or more,No,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,0.601,Education,Favorable,Exit poll
48.0,7.0,16.0,Second call,65 and over,White,Female,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,No,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Democrat,65 and over,0.654,Social Security,,Exit poll
48.0,7.0,17.0,Second call,30-39,Hispanic,Male,Smith,Approve,Approve,No,Neither,No,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,0.289,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,18.0,Second call,65 and over,White,Female,Murray,Approve,Approve,,,No,,,,,,,,,,,65 and over,,State,Not complete,Olympic Mountains,60 and over,60 and over,,65 and over,0.731,Education,Favorable,Exit poll
48.0,7.0,19.0,Second call,40-44,White,Male,Smith,Disapprove,Disapprove,No,Neither,No,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.505,Taxes,Unfavorable,Exit poll
48.0,7.0,20.0,Second call,40-44,White,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,No,Same,Dole,Republican,HS grad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.38899999999999996,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,21.0,Second call,45-49,Hispanic,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,0.386,Environment,Favorable,Exit poll
48.0,7.0,22.0,Second call,40-44,Black,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,Yes,,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.37499999999999994,Taxes,Unfavorable,Exit poll
48.0,7.0,23.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Republican,Some college,75 to 100K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.457,Environment,Favorable,Exit poll
48.0,7.0,24.0,Second call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.445,Taxes,Unfavorable,Exit poll
48.0,7.0,25.0,Second call,30-39,White,Male,Smith,Disapprove,Approve,,Neither,No,Yes,Yes,Yes,Same,Dole,Independent,Some college,,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,0.441,Taxes,Unfavorable,Exit poll
48.0,7.0,26.0,Second call,60-64,White,Female,,Disapprove,Approve,No,Neither,No,,Yes,,Same,Dole,Republican,Some college,15 to 30K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,50 to 64,0.703,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,27.0,Second call,25-29,White,Male,Smith,Approve,Approve,Yes,,No,,,,,,,,,Yes,,18 to 64,No,State,Not complete,Olympic Mountains,18 to 29,25 to 29,,25 to 29,0.453,,Unfavorable,Exit poll
48.0,7.0,28.0,Third call,50-59,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,Yes,Yes,Same,Dole,Independent,HS grad,30 to 50K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.357,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,29.0,Third call,30-39,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Worse,Other,Democrat,Postgrad,Under 15K,No,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Democrat,30 to 39,0.524,Social Security,Unfavorable,Exit poll
48.0,7.0,30.0,Third call,65 and over,White,Male,Smith,Approve,Approve,Yes,Neither,No,No,No,Yes,Same,Clinton,Republican,Some college,30 to 50K,No,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,0.36499999999999994,Economy/jobs,Unfavorable,Exit poll
48.0,7.0,31.0,Third call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.445,Social Security,Unfavorable,Exit poll
48.0,7.0,32.0,Third call,30-39,White,Male,Murray,Approve,Disapprove,Yes,Neither,No,No,No,No,Better,Dole,Democrat,College grad,15 to 30K,Yes,Liberal,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Democrat,30 to 39,0.682,Taxes,Unfavorable,Exit poll
48.0,7.0,33.0,Third call,45-49,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,No,Yes,Same,Dole,Republican,HS grad,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Republican,40 to 49,0.40900000000000003,Social Security,Unfavorable,Exit poll
48.0,7.0,34.0,Third call,30-39,White,Female,Murray,Disapprove,Approve,No,Neither,No,Yes,Yes,Yes,Better,Perot,Independent,Some college,Under 15K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Independent/Other,30 to 39,0.738,Education,Unfavorable,Exit poll
48.0,7.0,35.0,Third call,40-44,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,No,Same,Perot,Republican,Some college,30 to 50K,,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Republican,40 to 49,0.37399999999999994,Clin/Lwnsky,Unfavorable,Exit poll
48.0,7.0,36.0,Third call,50-59,White,Female,Murray,Approve,,Yes,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Olympic Mountains,45 to 59,50 to 59,,50 to 64,0.595,Social Security,Unfavorable,Exit poll
48.0,7.0,37.0,Third call,65 and over,White,Female,Smith,Approve,Disapprove,No,Support Clinton,No,No,No,No,Worse,Other,Independent,Some college,Under 15K,Yes,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Independent/Other,65 and over,0.583,Clin/Lwnsky,Favorable,Exit poll
48.0,7.0,38.0,Third call,65 and over,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,No,Same,Dole,Republican,College grad,,Yes,Moderate,65 and over,No,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,0.586,Education,Unfavorable,Exit poll
48.0,7.0,39.0,Third call,40-44,White,Male,Murray,Approve,Approve,Yes,Neither,Yes,No,No,No,Better,Clinton,Democrat,College grad,Under 15K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Democrat,40 to 49,0.682,Intl trade,Favorable,Exit poll
48.0,7.0,40.0,Third call,50-59,White,Male,,Approve,Disapprove,Yes,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Some college,Under 15K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,50 to 59,Democrat,50 to 64,0.538,,Favorable,Exit poll
48.0,11.0,1.0,First call,30-39,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,15 to 30K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.767,Clin/Lwnsky,Unfavorable,Exit poll
48.0,11.0,2.0,First call,40-44,White,Male,Smith,Disapprove,,,Neither,,,Yes,Yes,Same,,Something else,Some college,30 to 50K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,0.949,,Unfavorable,Exit poll
48.0,11.0,3.0,First call,45-49,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Worse,Clinton,Independent,Postgrad,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.537,Environment,Unfavorable,Exit poll
48.0,11.0,4.0,First call,45-49,White,Female,Murray,Approve,Disapprove,Yes,Neither,Yes,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Democrat,40 to 49,0.988,Environment,Favorable,Exit poll
48.0,11.0,5.0,First call,40-44,White,Male,Smith,Disapprove,,,Neither,,,Yes,Yes,Same,,Something else,Some college,30 to 50K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,0.949,,Unfavorable,Exit poll
48.0,11.0,6.0,First call,45-49,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Worse,Clinton,Independent,Postgrad,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,1.537,Environment,Unfavorable,Exit poll
48.0,11.0,7.0,First call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.811,Taxes,Unfavorable,Exit poll
48.0,11.0,8.0,Second call,30-39,Black,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.742,Taxes,Unfavorable,Exit poll
48.0,11.0,9.0,Second call,65 and over,White,,Smith,Disapprove,Approve,No,,Yes,,,,,,,,,No,,65 and over,No,State,Not complete,Olympic Mountains,60 and over,60 and over,,65 and over,0.776,Social Security,Unfavorable,Exit poll
48.0,11.0,10.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,Yes,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Democrat,40 to 49,0.906,Clin/Lwnsky,Unfavorable,Exit poll
48.0,11.0,11.0,Second call,30-39,White,Female,Smith,Disapprove,Disapprove,Yes,Neither,No,Yes,Yes,Yes,Better,Clinton,Republican,HS grad,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.707,Taxes,Unfavorable,Exit poll
48.0,11.0,12.0,Second call,18-24,White,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Republican,HS grad,50 to 75K,No,Conservative,18 to 64,No,State,Complete,Olympic Mountains,18 to 29,18 to 24,Republican,18 to 24,0.528,Taxes,Unfavorable,Exit poll
48.0,11.0,13.0,Second call,25-29,White,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,College grad,15 to 30K,Yes,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,18 to 29,25 to 29,Republican,25 to 29,0.722,,Unfavorable,Exit poll
48.0,11.0,14.0,Second call,50-59,White,Male,Smith,Disapprove,Approve,No,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Olympic Mountains,45 to 59,50 to 59,,50 to 64,0.924,Economy/jobs,Unfavorable,Exit poll
48.0,11.0,15.0,Second call,50-59,White,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,0.767,Taxes,Unfavorable,Exit poll
48.0,11.0,16.0,Second call,40-44,White,Male,Murray,Approve,Disapprove,No,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Olympic Mountains,30 to 44,40 to 49,,40 to 49,1.537,Education,,Exit poll
48.0,11.0,17.0,Second call,65 and over,White,Male,Smith,Disapprove,Disapprove,No,Neither,No,No,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Yes,Moderate,65 and over,Yes,State,Complete,Olympic Mountains,60 and over,60 and over,Republican,65 and over,1.213,,Favorable,Exit poll
48.0,11.0,18.0,Second call,50-59,White,Male,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,No,Yes,Yes,No,Worse,Dole,Republican,College grad,100K or more,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,50 to 59,Republican,50 to 64,0.594,Taxes,Unfavorable,Exit poll
48.0,11.0,19.0,Second call,30-39,White,Female,Murray,Approve,Disapprove,No,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Olympic Mountains,30 to 44,30 to 39,,30 to 39,1.341,Education,Favorable,Exit poll
48.0,11.0,20.0,Second call,45-49,White,Female,Smith,Disapprove,Disapprove,No,Neither,No,Yes,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Yes,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,40 to 49,Republican,40 to 49,0.875,Education,Unfavorable,Exit poll
48.0,11.0,21.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,Yes,,,,,,,,,,,No,,18 to 64,Yes,State,Not complete,Olympic Mountains,30 to 44,40 to 49,,40 to 49,0.796,Education,Favorable,Exit poll
48.0,11.0,22.0,Second call,50-59,White,Male,Smith,Disapprove,Approve,Yes,,Yes,,,,,,,,,No,,18 to 64,No,State,Not complete,Olympic Mountains,45 to 59,50 to 59,,50 to 64,0.594,Clin/Lwnsky,Unfavorable,Exit poll
48.0,11.0,23.0,Second call,50-59,White,Female,Murray,Approve,Disapprove,No,,No,,,,,,,,,No,,18 to 64,Yes,State,Not complete,Olympic Mountains,45 to 59,50 to 59,,50 to 64,0.906,Clin/Lwnsky,Favorable,Exit poll
48.0,11.0,24.0,Second call,30-39,White,Female,Smith,Approve,Approve,Yes,Neither,Yes,No,,,Same,Dole,Republican,College grad,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.767,,Unfavorable,Exit poll
48.0,11.0,25.0,Second call,40-44,White,Male,Murray,Disapprove,Disapprove,No,,No,,,,,,,,,Yes,,18 to 64,No,State,Not complete,Olympic Mountains,30 to 44,40 to 49,,40 to 49,1.6709999999999998,Environment,Unfavorable,Exit poll
48.0,11.0,26.0,Second call,45-49,Hispanic,,Smith,Disapprove,Disapprove,Yes,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Olympic Mountains,45 to 59,40 to 49,,40 to 49,0.684,Clin/Lwnsky,Unfavorable,Exit poll
48.0,11.0,27.0,Third call,30-39,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,30 to 39,Republican,30 to 39,0.811,,Unfavorable,Exit poll
48.0,11.0,28.0,Third call,40-44,White,Male,Smith,Approve,Disapprove,No,Neither,No,Yes,Yes,Yes,Better,Perot,Independent,HS grad,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Olympic Mountains,30 to 44,40 to 49,Independent/Other,40 to 49,0.623,Education,Unfavorable,Exit poll
48.0,11.0,29.0,Third call,45-49,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,Yes,Yes,Same,Dole,Independent,Postgrad,15 to 30K,No,Moderate,18 to 64,No,State,Complete,Olympic Mountains,45 to 59,40 to 49,Independent/Other,40 to 49,0.517,Economy/jobs,Unfavorable,Exit poll
48.0,11.0,30.0,Third call,18-24,White,Female,Smith,Approve,Approve,Yes,Support Clinton,Yes,Yes,No,Yes,Same,Perot,Republican,HS grad,30 to 50K,Yes,Liberal,18 to 64,No,State,Complete,Olympic Mountains,18 to 29,18 to 24,Republican,18 to 24,0.7840000000000001,Education,Unfavorable,Exit poll
