V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,21.0,3.0,43.0,Third call,1.0,45-49,White,Male,Pierpoint,Sauerbrey,Approve,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,1.295,Taxes,Unfavorable
1.0,0.0,G,21.0,3.0,44.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Did not vote,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,1.227,,Unfavorable
1.0,0.0,G,21.0,3.0,45.0,Third call,1.0,50-59,Asian,Female,Pierpoint,Sauerbrey,,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Republican,50 to 64,1.227,,Unfavorable
1.0,0.0,G,21.0,3.0,46.0,Third call,1.0,50-59,Black,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.6,Economy/jobs,Favorable
1.0,0.0,G,21.0,3.0,47.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,Yes,Yes,Yes,Better,Dole,Republican,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,1.227,,Unfavorable
1.0,0.0,G,21.0,3.0,48.0,Third call,1.0,50-59,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Republican,50 to 64,1.295,,Unfavorable
1.0,0.0,G,21.0,3.0,49.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,,Same,Clinton,Independent,College grad,100K or more,Liberal,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.227,Education,Unfavorable
1.0,0.0,G,21.0,3.0,50.0,Third call,1.0,45-49,Black,Male,Mikulski,Sauerbrey,Approve,Disapprove,Glendening,Neither,No,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,1.678,Education,Unfavorable
1.0,0.0,G,21.0,3.0,51.0,Third call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,No,No,Yes,Same,Clinton,Republican,Some college,15 to 30K,,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,1.227,Education,Unfavorable
1.0,0.0,G,21.0,3.0,52.0,Third call,1.0,30-39,White,Female,Pierpoint,Glendening,Approve,Disapprove,Did not vote,Neither,No,No,Yes,Better,Clinton,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,1.171,Environment,Unfavorable
1.0,0.0,G,21.0,3.0,53.0,Third call,1.0,40-44,White,Male,Mikulski,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,No,No,Yes,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,1.522,Taxes,Unfavorable
1.0,0.0,G,21.0,3.0,54.0,Third call,1.0,60-64,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,60 and over,60 and over,Democrat,50 to 64,1.641,Education,Favorable
1.0,0.0,G,21.0,3.0,55.0,Third call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Did not vote,Support Clinton,No,No,No,Better,Perot,Democrat,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.376,Education,Favorable
1.0,0.0,G,21.0,9.0,1.0,First call,1.0,65 and over,White,Female,Mikulski,Glendening,Approve,,Glendening,,,,,,Clinton,Republican,Postgrad,,Moderate,65 and over,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,65 and over,0.917,Gun control,Unfavorable
1.0,0.0,G,21.0,9.0,2.0,First call,1.0,40-44,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.6849999999999999,,Unfavorable
1.0,0.0,G,21.0,9.0,3.0,First call,1.0,30-39,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Did not vote,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,0.6849999999999999,Abortion,Unfavorable
1.0,0.0,G,21.0,9.0,4.0,First call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,0.723,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,5.0,First call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,Sauerbrey,Support Clinton,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.767,Education,Unfavorable
1.0,0.0,G,21.0,9.0,6.0,First call,1.0,65 and over,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Baltimore suburbs,60 and over,60 and over,Independent/Other,65 and over,0.968,,Favorable
1.0,0.0,G,21.0,9.0,7.0,First call,1.0,30-39,White,Female,Mikulski,Glendening,Disapprove,Approve,Glendening,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.767,Environment,Unfavorable
1.0,0.0,G,21.0,9.0,8.0,First call,1.0,18-24,White,Female,,Glendening,,Approve,Glendening,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,18 to 29,18 to 24,,18 to 24,0.7609999999999999,Education,Unfavorable
1.0,0.0,G,21.0,9.0,9.0,First call,1.0,60-64,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,60 and over,60 and over,Independent/Other,50 to 64,0.917,,Unfavorable
1.0,0.0,G,21.0,9.0,10.0,First call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Better,Dole,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.723,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,11.0,First call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.767,Abortion,Unfavorable
1.0,0.0,G,21.0,9.0,12.0,First call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Same,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.81,Education,Favorable
1.0,0.0,G,21.0,9.0,13.0,First call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Republican,50 to 64,0.805,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,14.0,First call,1.0,40-44,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Better,Clinton,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.81,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,15.0,First call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,50 to 64,0.863,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,16.0,First call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,No,Better,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,0.81,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,17.0,Second call,1.0,30-39,Hispanic,Female,Other,Sauerbrey,Approve,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Better,Perot,Something else,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.8460000000000001,Gambling,Favorable
1.0,0.0,G,21.0,9.0,18.0,Second call,1.0,18-24,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Liberal,18 to 64,State,Complete,Baltimore suburbs,18 to 29,18 to 24,Democrat,18 to 24,0.8410000000000001,Abortion,Favorable
1.0,0.0,G,21.0,9.0,19.0,Second call,1.0,40-44,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Glendening,Neither,No,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.805,Education,Unfavorable
1.0,0.0,G,21.0,9.0,20.0,Second call,1.0,40-44,White,Female,Mikulski,Sauerbrey,Approve,Approve,Glendening,Neither,No,No,No,Better,Clinton,Republican,HS grad,,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.805,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,21.0,Second call,1.0,25-29,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Baltimore suburbs,18 to 29,25 to 29,Republican,25 to 29,0.75,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,22.0,Second call,1.0,18-24,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Oppose Clinton,Yes,No,Yes,Worse,Perot,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,18 to 29,18 to 24,Democrat,18 to 24,0.711,Gun control,Favorable
1.0,0.0,G,21.0,9.0,23.0,Second call,1.0,65 and over,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,Yes,Yes,Yes,Worse,Dole,Republican,College grad,15 to 30K,Conservative,65 and over,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,65 and over,0.8200000000000001,,Unfavorable
1.0,0.0,G,21.0,9.0,24.0,Second call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,0.723,Abortion,Unfavorable
1.0,0.0,G,21.0,9.0,25.0,Second call,1.0,45-49,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,,Same,Dole,Independent,College grad,100K or more,Conservative,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.723,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,26.0,Second call,1.0,45-49,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,,Same,Dole,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.6849999999999999,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,27.0,Second call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.767,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,28.0,Second call,1.0,60-64,White,Male,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Baltimore suburbs,60 and over,60 and over,Independent/Other,50 to 64,1.016,,Unfavorable
1.0,0.0,G,21.0,9.0,29.0,Second call,1.0,40-44,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.81,Education,Unfavorable
1.0,0.0,G,21.0,9.0,30.0,Second call,1.0,45-49,Hispanic,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.798,Gun control,Unfavorable
1.0,0.0,G,21.0,9.0,31.0,Second call,1.0,40-44,Asian,Female,Pierpoint,Sauerbrey,,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.6849999999999999,Education,Unfavorable
1.0,0.0,G,21.0,9.0,32.0,Second call,1.0,50-59,White,Male,Pierpoint,Sauerbrey,,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Republican,50 to 64,0.723,,Unfavorable
1.0,0.0,G,21.0,9.0,33.0,Second call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.767,,Unfavorable
1.0,0.0,G,21.0,9.0,34.0,Second call,1.0,45-49,White,Female,Mikulski,Sauerbrey,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Dole,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.805,Education,Favorable
1.0,0.0,G,21.0,9.0,35.0,Second call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,Approve,Disapprove,Sauerbrey,Neither,No,No,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.723,,
1.0,0.0,G,21.0,9.0,36.0,Second call,1.0,25-29,White,Male,Mikulski,Sauerbrey,Disapprove,,,,No,No,,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,18 to 29,25 to 29,Republican,25 to 29,0.883,,Unfavorable
1.0,0.0,G,21.0,9.0,37.0,Second call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,60 and over,60 and over,,50 to 64,0.863,,Unfavorable
1.0,0.0,G,21.0,9.0,38.0,Second call,1.0,45-49,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,No,No,Yes,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,0.805,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,39.0,Second call,1.0,50-59,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,No,Yes,Yes,Same,Did not vote,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Republican,50 to 64,0.723,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,40.0,Second call,1.0,65 and over,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,65 and over,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,65 and over,0.863,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,41.0,Second call,1.0,65 and over,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,,,Dole,Republican,HS grad,50 to 75K,Conservative,65 and over,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,65 and over,0.8200000000000001,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,42.0,Third call,1.0,45-49,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Did not vote,Support Clinton,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.805,Abortion,Favorable
1.0,0.0,G,21.0,9.0,43.0,Third call,1.0,40-44,Asian,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,Yes,No,Yes,Worse,Did not vote,Republican,HS grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.6849999999999999,Gun control,Unfavorable
1.0,0.0,G,21.0,9.0,44.0,Third call,1.0,45-49,Asian,Male,,Glendening,Approve,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Same,Did not vote,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.773,Gambling,Favorable
1.0,0.0,G,21.0,9.0,45.0,Third call,1.0,40-44,Black,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.7549999999999999,Abortion,Unfavorable
1.0,0.0,G,21.0,9.0,46.0,Third call,1.0,45-49,White,Female,Pierpoint,Glendening,Disapprove,Disapprove,Glendening,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,0.6529999999999999,Gun control,Unfavorable
1.0,0.0,G,21.0,9.0,47.0,Third call,1.0,45-49,White,Male,Mikulski,Glendening,Disapprove,Approve,Did not vote,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Republican,40 to 49,0.81,Environment,Favorable
1.0,0.0,G,21.0,9.0,48.0,Third call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Baltimore suburbs,60 and over,60 and over,Republican,50 to 64,0.863,Taxes,Unfavorable
1.0,0.0,G,21.0,9.0,49.0,Third call,1.0,50-59,White,Male,Mikulski,,Approve,,,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,45 to 59,50 to 59,,50 to 64,0.8240000000000001,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,9.0,50.0,Third call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.767,Education,Favorable
1.0,0.0,G,21.0,9.0,51.0,Third call,1.0,45-49,White,Male,Mikulski,Glendening,,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.81,Education,Unfavorable
1.0,0.0,G,21.0,9.0,52.0,Third call,1.0,40-44,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Glendening,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,30 to 44,40 to 49,,40 to 49,0.6849999999999999,,Unfavorable
1.0,0.0,G,21.0,9.0,53.0,Third call,1.0,45-49,White,Male,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.8500000000000001,,Unfavorable
1.0,0.0,G,21.0,9.0,54.0,Third call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Baltimore suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.81,Education,Favorable
1.0,0.0,G,21.0,9.0,55.0,Third call,1.0,45-49,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,45 to 59,40 to 49,,40 to 49,0.6849999999999999,,Unfavorable
1.0,0.0,G,21.0,9.0,56.0,Third call,1.0,65 and over,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,,,,,,,,,,,65 and over,State,Not complete,Baltimore suburbs,60 and over,60 and over,,65 and over,0.917,Gun control,Unfavorable
1.0,0.0,G,21.0,9.0,57.0,Third call,1.0,40-44,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.81,Economy/jobs,Favorable
1.0,0.0,G,21.0,9.0,58.0,Third call,1.0,40-44,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.6849999999999999,,Unfavorable
1.0,0.0,G,21.0,9.0,59.0,Third call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.81,Education,Favorable
1.0,0.0,G,21.0,9.0,60.0,Third call,1.0,30-39,Black,Female,Mikulski,,Approve,Approve,Glendening,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.8620000000000001,Gambling,Favorable
1.0,0.0,G,21.0,9.0,61.0,Third call,1.0,30-39,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Glendening,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Baltimore suburbs,30 to 44,30 to 39,Republican,30 to 39,0.723,Abortion,Unfavorable
1.0,0.0,G,21.0,9.0,62.0,Third call,1.0,40-44,White,Female,Pierpoint,Sauerbrey,Approve,Approve,Sauerbrey,Neither,No,No,Yes,Better,Perot,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Baltimore suburbs,30 to 44,40 to 49,Republican,40 to 49,0.6849999999999999,,Unfavorable
1.0,0.0,G,21.0,9.0,63.0,Third call,1.0,50-59,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Did not vote,,,,,,,,,,,18 to 64,State,Not complete,Baltimore suburbs,45 to 59,50 to 59,,50 to 64,0.6849999999999999,Education,Unfavorable
