State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Ashcroft good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Senate importance,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Clinton as person
26.0,15.0,22.0,Third call,45-49,White,Male,Nixon,Approve,Disapprove,Support Clinton,Yes,No,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.728,Favorable
26.0,15.0,23.0,Third call,50-59,White,Female,Other,Disapprove,Disapprove,Neither,,,No,Yes,Yes,Same,Clinton,Independent,College grad,,Moderate,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.8720000000000001,Unfavorable
26.0,15.0,24.0,Third call,25-29,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,25 to 29,Republican,25 to 29,0.77,Unfavorable
26.0,15.0,25.0,Third call,50-59,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.728,Favorable
26.0,15.0,26.0,Third call,60-64,White,Female,Nixon,Approve,Disapprove,Neither,Yes,Yes,No,Yes,Yes,Worse,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,50 to 64,0.847,Unfavorable
26.0,15.0,27.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,,,No,,,,,,,,,,18 to 64,Moral Values,State,Not complete,North/Southeast,45 to 59,50 to 59,,50 to 64,0.652,
26.0,15.0,28.0,Third call,50-59,White,Female,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Same,Dole,Independent,HS grad,15 to 30K,Conservative,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.638,Unfavorable
26.0,15.0,29.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.652,Unfavorable
26.0,15.0,30.0,Third call,30-39,White,Female,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Yes,Worse,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,0.638,Unfavorable
26.0,15.0,31.0,Third call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,No,Better,Dole,Republican,HS grad,75 to 100K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.638,Unfavorable
26.0,15.0,32.0,Third call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Better,Clinton,Republican,College grad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.638,Unfavorable
26.0,15.0,33.0,Third call,45-49,White,Female,Bond,Approve,Disapprove,Neither,Yes,Yes,No,No,Yes,Better,Clinton,Republican,Some college,50 to 75K,Conservative,18 to 64,,State,Complete,North/Southeast,45 to 59,40 to 49,Republican,40 to 49,0.638,Unfavorable
26.0,15.0,34.0,Third call,45-49,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Yes,Worse,Dole,Independent,Postgrad,100K or more,Conservative,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.712,Unfavorable
26.0,15.0,35.0,Third call,25-29,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,,No,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,,State,Complete,North/Southeast,18 to 29,25 to 29,Republican,25 to 29,0.691,Unfavorable
26.0,23.0,1.0,First call,40-44,White,Male,Other,Disapprove,Disapprove,Oppose Clinton,,,Yes,Yes,Yes,Same,Perot,Independent,Postgrad,75 to 100K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,1.662,Unfavorable
26.0,23.0,2.0,First call,60-64,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Yes,Same,Dole,Independent,Some college,Under 15K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,50 to 64,1.184,Unfavorable
26.0,23.0,3.0,First call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Better,Did not vote,Republican,Some college,,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,4.0,First call,40-44,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,No,No,Yes,Yes,Better,Clinton,Something else,Postgrad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,1.047,Unfavorable
26.0,23.0,5.0,First call,65 and over,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,No,Same,Clinton,Independent,,15 to 30K,Conservative,65 and over,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,1.184,Unfavorable
26.0,23.0,6.0,First call,30-39,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,No,Worse,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,7.0,First call,65 and over,White,Male,Bond,Disapprove,Approve,,Yes,No,,,,,,,,,,65 and over,,State,Not complete,Kansas City area,60 and over,60 and over,,65 and over,1.184,Unfavorable
26.0,23.0,8.0,First call,25-29,White,Male,Bond,Disapprove,Approve,Neither,No,Yes,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,18 to 29,25 to 29,Republican,25 to 29,1.416,Unfavorable
26.0,23.0,9.0,First call,50-59,White,Female,Nixon,Approve,Disapprove,Neither,Yes,No,No,No,Yes,Better,Clinton,Independent,HS grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.425,Unfavorable
26.0,23.0,10.0,First call,40-44,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Dole,Something else,College grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,1.047,Unfavorable
26.0,23.0,11.0,First call,45-49,White,Female,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,,Same,Dole,Independent,Postgrad,,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,0.975,Unfavorable
26.0,23.0,12.0,First call,60-64,White,Female,Bond,Approve,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Worse,Perot,Independent,Some college,50 to 75K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,50 to 64,1.102,Unfavorable
26.0,23.0,13.0,First call,50-59,White,Female,Bond,Disapprove,Approve,Neither,No,,Yes,Yes,Yes,Better,Dole,Independent,College grad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,0.975,Unfavorable
26.0,23.0,14.0,First call,40-44,White,Female,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,0.975,Unfavorable
26.0,23.0,15.0,Second call,60-64,White,Female,Nixon,Approve,Approve,Neither,Yes,No,No,No,Yes,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Democrat,50 to 64,1.612,Unfavorable
26.0,23.0,16.0,Second call,30-39,White,Female,Bond,Approve,Approve,Neither,No,Yes,No,No,Yes,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Favorable
26.0,23.0,17.0,Second call,40-44,White,Male,Bond,Disapprove,Disapprove,Neither,No,No,No,No,Yes,Same,Dole,Independent,Some college,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,1.047,Unfavorable
26.0,23.0,18.0,Second call,40-44,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.5310000000000001,Favorable
26.0,23.0,19.0,Second call,18-24,White,Male,Bond,Disapprove,Approve,,,,,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,18 to 29,18 to 24,Independent/Other,18 to 24,1.416,
26.0,23.0,20.0,Second call,50-59,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Dole,Something else,Some college,50 to 75K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.047,Unfavorable
26.0,23.0,21.0,Second call,65 and over,White,Female,Nixon,Approve,Disapprove,,No,No,,,,,,,,,,65 and over,Issues,State,Not complete,Kansas City area,60 and over,60 and over,,65 and over,1.612,Favorable
26.0,23.0,22.0,Second call,65 and over,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Did not vote,Independent,Some college,75 to 100K,Moderate,65 and over,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,1.184,Unfavorable
26.0,23.0,23.0,Second call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,No,Better,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,24.0,Second call,30-39,White,Female,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Better,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,25.0,Second call,40-44,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,1.047,Unfavorable
26.0,23.0,26.0,Second call,40-44,White,Female,Bond,Disapprove,,Neither,,Yes,,,Yes,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,0.975,Unfavorable
26.0,23.0,27.0,Second call,65 and over,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Same,Clinton,Independent,Some college,Under 15K,Liberal,65 and over,,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,1.732,
26.0,23.0,28.0,Second call,18-24,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,No,No,Yes,Better,Did not vote,Independent,HS grad,15 to 30K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,18 to 29,18 to 24,Independent/Other,18 to 24,1.416,Unfavorable
26.0,23.0,29.0,Second call,60-64,White,Male,Nixon,Disapprove,Disapprove,Neither,,No,No,No,No,Same,Clinton,Democrat,HS grad,75 to 100K,Conservative,18 to 64,,State,Complete,Kansas City area,60 and over,60 and over,Democrat,50 to 64,1.732,Favorable
26.0,23.0,30.0,Second call,18-24,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Worse,Did not vote,Republican,Some college,75 to 100K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,18 to 29,18 to 24,Republican,18 to 24,1.318,Unfavorable
26.0,23.0,31.0,Second call,40-44,White,Female,Other,Disapprove,Disapprove,Oppose Clinton,Yes,,Yes,Yes,Yes,Better,Perot,Independent,Some college,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,1.547,Unfavorable
26.0,23.0,32.0,Second call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,33.0,Second call,30-39,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.5310000000000001,Favorable
26.0,23.0,34.0,Second call,40-44,White,Female,Nixon,Approve,Approve,Neither,No,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.425,Favorable
26.0,23.0,35.0,Second call,65 and over,White,Female,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Same,Dole,Independent,HS grad,15 to 30K,Conservative,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,1.102,Unfavorable
26.0,23.0,36.0,Second call,60-64,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Better,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,50 to 64,1.102,Unfavorable
26.0,23.0,37.0,Second call,30-39,White,Female,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,Yes,No,Worse,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,38.0,Second call,45-49,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,College grad,,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,1.425,
26.0,23.0,39.0,Second call,65 and over,White,,Bond,Approve,Approve,,No,No,,,,,,Republican,,,,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Republican,65 and over,1.184,Unfavorable
26.0,23.0,40.0,Third call,40-44,White,Female,Bond,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,Yes,Same,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,0.975,Unfavorable
26.0,23.0,41.0,Third call,30-39,White,Male,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,No,Better,Dole,Independent,Postgrad,100K or more,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Independent/Other,30 to 39,1.047,Unfavorable
26.0,23.0,42.0,Third call,40-44,White,Female,Nixon,Approve,Disapprove,,No,No,No,No,No,Same,Clinton,Democrat,,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.425,Favorable
26.0,23.0,43.0,Third call,45-49,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Other,Independent,Postgrad,100K or more,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,1.425,Unfavorable
26.0,23.0,44.0,Third call,30-39,White,Male,Bond,Disapprove,Approve,Neither,No,Yes,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,45.0,Third call,18-24,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,No,Yes,Better,Did not vote,Independent,HS grad,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,18 to 29,18 to 24,Independent/Other,18 to 24,1.416,Unfavorable
26.0,23.0,46.0,Third call,45-49,White,Male,Nixon,Approve,Disapprove,,No,Yes,,,,,,,,,,18 to 64,Moral Values,State,Not complete,Kansas City area,45 to 59,40 to 49,,40 to 49,1.5310000000000001,Favorable
26.0,23.0,47.0,Third call,40-44,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,,No,No,,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.425,Unfavorable
26.0,23.0,48.0,Third call,30-39,White,Female,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,49.0,Third call,40-44,White,Male,Bond,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Yes,Worse,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,1.047,Unfavorable
26.0,23.0,50.0,Third call,30-39,Asian,Female,Bond,Disapprove,Approve,Neither,No,Yes,Yes,Yes,No,Same,,Republican,College grad,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,51.0,Third call,30-39,White,Female,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,52.0,Third call,50-59,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,No,Same,Dole,Independent,College grad,100K or more,Conservative,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.047,Unfavorable
26.0,23.0,53.0,Third call,45-49,White,Male,Other,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,No,Same,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,1.662,Unfavorable
26.0,23.0,54.0,Third call,50-59,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,1.5310000000000001,Favorable
26.0,23.0,55.0,Third call,30-39,White,Female,Bond,Approve,Approve,Neither,No,Yes,No,No,No,Worse,Clinton,Something else,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Independent/Other,30 to 39,0.975,Favorable
26.0,23.0,56.0,Third call,30-39,White,Female,Bond,Disapprove,Approve,Neither,Yes,,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,0.975,Unfavorable
26.0,23.0,57.0,Third call,40-44,White,Female,Bond,Approve,Approve,Neither,No,No,No,No,No,Same,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,0.975,Favorable
26.0,23.0,58.0,Third call,60-64,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Same,Dole,Independent,,100K or more,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,50 to 64,1.184,Unfavorable
26.0,23.0,59.0,Third call,30-39,,Male,Bond,Disapprove,Disapprove,Neither,,,Yes,,,Better,,,College grad,,Moderate,18 to 64,,State,Complete,Kansas City area,30 to 44,30 to 39,,30 to 39,1.047,Unfavorable
26.0,23.0,60.0,Third call,30-39,White,Female,Bond,Disapprove,,Neither,No,No,Yes,Yes,Yes,Same,Perot,Republican,HS grad,,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.975,Unfavorable
26.0,23.0,61.0,Third call,50-59,White,Female,Bond,Approve,Disapprove,Neither,Yes,No,No,No,No,Better,Clinton,Republican,Some college,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Republican,50 to 64,0.975,Favorable
26.0,23.0,62.0,Third call,30-39,White,Male,Bond,Disapprove,Approve,Neither,Yes,Yes,No,Yes,No,Better,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,1.047,Unfavorable
26.0,23.0,63.0,Third call,65 and over,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,1.102,Favorable
26.0,23.0,64.0,Third call,65 and over,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,,,Yes,Worse,Dole,Republican,HS grad,,Moderate,65 and over,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Republican,65 and over,1.102,Unfavorable
26.0,23.0,65.0,Third call,40-44,White,Female,Bond,Disapprove,Approve,Neither,Yes,,Yes,Yes,,Better,Perot,Independent,HS grad,30 to 50K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,0.975,Unfavorable
