V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,7.0,4.0,40.0,Third call,1.0,45-49,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,East/West Rural,45 to 59,40 to 49,Republican,40 to 49,1.7109999999999999,Unfavorable
1.0,0.0,G,7.0,4.0,41.0,Third call,1.0,50-59,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,,Yes,Yes,Same,Dole,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,East/West Rural,45 to 59,50 to 59,Independent/Other,50 to 64,1.254,Unfavorable
1.0,0.0,G,7.0,4.0,42.0,Third call,1.0,30-39,White,Female,Franks,Rowland,Disapprove,Approve,Neither,Good,No,No,No,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,East/West Rural,30 to 44,30 to 39,Republican,30 to 39,1.254,Unfavorable
1.0,0.0,G,7.0,4.0,43.0,Third call,1.0,60-64,Asian,Male,Franks,Rowland,Disapprove,,Oppose Clinton,Good,No,Yes,Yes,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,East/West Rural,60 and over,60 and over,Independent/Other,50 to 64,1.4649999999999999,Unfavorable
1.0,0.0,G,7.0,4.0,44.0,Third call,1.0,60-64,White,Female,Franks,Rowland,Disapprove,Disapprove,,Not so good,,,,,,,,,,18 to 64,State,Not complete,East/West Rural,60 and over,60 and over,,50 to 64,1.445,Unfavorable
1.0,0.0,G,7.0,4.0,45.0,Third call,1.0,40-44,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Worse,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,East/West Rural,30 to 44,40 to 49,Republican,40 to 49,1.27,Unfavorable
1.0,0.0,G,7.0,4.0,46.0,Third call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,East/West Rural,30 to 44,30 to 39,Republican,30 to 39,1.27,Unfavorable
1.0,0.0,G,7.0,4.0,47.0,Third call,1.0,40-44,White,Male,Franks,Rowland,Approve,Approve,,Good,,,,,,,,,,18 to 64,State,Not complete,East/West Rural,30 to 44,40 to 49,,40 to 49,1.27,Unfavorable
1.0,0.0,G,7.0,4.0,48.0,Third call,1.0,25-29,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,East/West Rural,18 to 29,25 to 29,Democrat,25 to 29,2.023,Unfavorable
1.0,0.0,G,7.0,4.0,49.0,Third call,1.0,40-44,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Perot,Something else,No HS,15 to 30K,Conservative,18 to 64,State,Complete,East/West Rural,30 to 44,40 to 49,Independent/Other,40 to 49,1.7109999999999999,Favorable
1.0,0.0,G,7.0,4.0,50.0,Third call,1.0,18-24,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,East/West Rural,18 to 29,18 to 24,Independent/Other,18 to 24,2.05,Unfavorable
1.0,0.0,G,7.0,4.0,51.0,Third call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Approve,,Good,,,,,,,,,,18 to 64,State,Not complete,East/West Rural,45 to 59,50 to 59,,50 to 64,1.7109999999999999,Unfavorable
1.0,0.0,G,7.0,9.0,1.0,First call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,2.0,First call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Approve,Oppose Clinton,Good,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,3.0,First call,1.0,30-39,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.057,
1.0,0.0,G,7.0,9.0,4.0,First call,1.0,60-64,,Male,Dodd,Rowland,Approve,,Neither,Not so good,No,No,Yes,Worse,Clinton,Independent,HS grad,15 to 30K,,18 to 64,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,50 to 64,1.207,Unfavorable
1.0,0.0,G,7.0,9.0,5.0,First call,1.0,30-39,White,Male,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Better,Clinton,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,6.0,First call,1.0,50-59,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.057,Favorable
1.0,0.0,G,7.0,9.0,7.0,First call,1.0,50-59,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,No,No,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.146,Unfavorable
1.0,0.0,G,7.0,9.0,8.0,First call,1.0,50-59,White,Male,Dodd,Rowland,,Disapprove,Neither,Good,No,Yes,Yes,Worse,Clinton,Independent,Postgrad,,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,9.0,First call,1.0,50-59,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.146,Unfavorable
1.0,0.0,G,7.0,9.0,10.0,Second call,1.0,30-39,White,Male,,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,No,Better,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Republican,30 to 39,1.18,Unfavorable
1.0,0.0,G,7.0,9.0,11.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Poor,No,No,No,Same,Other,Independent,Postgrad,30 to 50K,Liberal,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.131,
1.0,0.0,G,7.0,9.0,12.0,Second call,1.0,40-44,White,Female,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,40 to 49,Republican,40 to 49,1.176,Unfavorable
1.0,0.0,G,7.0,9.0,13.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,No,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.199,Unfavorable
1.0,0.0,G,7.0,9.0,14.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,Yes,Yes,Same,Dole,Independent,HS grad,,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.237,Unfavorable
1.0,0.0,G,7.0,9.0,15.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Disapprove,Approve,Neither,Good,No,No,Yes,Same,Clinton,Independent,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.237,Unfavorable
1.0,0.0,G,7.0,9.0,16.0,Second call,1.0,65 and over,Hispanic,Male,Franks,Rowland,Approve,Approve,Oppose Clinton,Excellent,No,No,Yes,Same,Dole,Republican,Some college,75 to 100K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.2570000000000001,Unfavorable
1.0,0.0,G,7.0,9.0,17.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Approve,Approve,Oppose Clinton,Good,Yes,Yes,,Worse,Dole,Independent,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.228,Unfavorable
1.0,0.0,G,7.0,9.0,18.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,No,No,Yes,Same,Dole,Independent,Some college,15 to 30K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.228,Unfavorable
1.0,0.0,G,7.0,9.0,19.0,Second call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Better,Other,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.185,Favorable
1.0,0.0,G,7.0,9.0,20.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,,No,Same,Other,Republican,HS grad,,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.131,Unfavorable
1.0,0.0,G,7.0,9.0,21.0,Second call,1.0,65 and over,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Democrat,65 and over,1.104,Favorable
1.0,0.0,G,7.0,9.0,22.0,Second call,1.0,30-39,White,Female,Dodd,Rowland,Approve,Disapprove,Support Clinton,Good,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.185,Unfavorable
1.0,0.0,G,7.0,9.0,23.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Poor,No,No,Yes,Same,Clinton,Democrat,Postgrad,,Liberal,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Democrat,65 and over,1.237,Unfavorable
1.0,0.0,G,7.0,9.0,24.0,Second call,1.0,50-59,White,Male,Other,Other,Disapprove,Approve,,Excellent,,,,,,,,,,18 to 64,State,Not complete,Coast/NYC Suburbs,45 to 59,50 to 59,,50 to 64,2.496,
1.0,0.0,G,7.0,9.0,25.0,Second call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Same,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Republican,30 to 39,1.155,Favorable
1.0,0.0,G,7.0,9.0,26.0,Second call,1.0,45-49,White,Male,Franks,Rowland,Approve,Disapprove,Neither,Not so good,No,No,No,Same,Perot,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,1.146,Favorable
1.0,0.0,G,7.0,9.0,27.0,Second call,1.0,30-39,White,Female,Dodd,Rowland,,,Neither,,No,No,Yes,Same,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.185,
1.0,0.0,G,7.0,9.0,28.0,Second call,1.0,65 and over,White,Male,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,No,Yes,Yes,Same,Perot,Independent,College grad,,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,1.207,Unfavorable
1.0,0.0,G,7.0,9.0,29.0,Second call,1.0,40-44,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,No,Worse,Clinton,Independent,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,1.083,Unfavorable
1.0,0.0,G,7.0,9.0,30.0,Third call,1.0,65 and over,White,Male,,Kennelly,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Republican,Postgrad,100K or more,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.126,Unfavorable
1.0,0.0,G,7.0,9.0,31.0,Third call,1.0,30-39,White,Male,Dodd,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Republican,30 to 39,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,32.0,Third call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Not so good,No,No,Yes,Worse,Clinton,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.155,Unfavorable
1.0,0.0,G,7.0,9.0,33.0,Third call,1.0,45-49,White,Female,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,40 to 49,Republican,40 to 49,1.185,Unfavorable
1.0,0.0,G,7.0,9.0,34.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Disapprove,Approve,Support Clinton,Excellent,No,No,No,Better,Clinton,Republican,HS grad,30 to 50K,,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.185,Unfavorable
1.0,0.0,G,7.0,9.0,35.0,Third call,1.0,50-59,Asian,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.083,Favorable
1.0,0.0,G,7.0,9.0,36.0,Third call,1.0,45-49,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,40 to 49,Republican,40 to 49,1.146,Unfavorable
1.0,0.0,G,7.0,9.0,37.0,Third call,1.0,45-49,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,40 to 49,Democrat,40 to 49,1.083,Favorable
1.0,0.0,G,7.0,9.0,38.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,Yes,Yes,Better,Clinton,Republican,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,1.185,Unfavorable
1.0,0.0,G,7.0,9.0,39.0,Third call,1.0,65 and over,White,Male,,Rowland,Disapprove,Approve,Neither,Good,No,Yes,Yes,Worse,Dole,Republican,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.231,Unfavorable
1.0,0.0,G,7.0,9.0,40.0,Third call,1.0,60-64,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Same,Clinton,Independent,HS grad,30 to 50K,,18 to 64,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,50 to 64,1.237,Favorable
1.0,0.0,G,7.0,9.0,41.0,Third call,1.0,18-24,White,Female,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Same,Did not vote,Republican,No HS,100K or more,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,18 to 29,18 to 24,Republican,18 to 24,0.926,Unfavorable
1.0,0.0,G,7.0,9.0,42.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Approve,,,Excellent,,,,,,,,,,18 to 64,State,Not complete,Coast/NYC Suburbs,45 to 59,50 to 59,,50 to 64,1.185,Favorable
1.0,0.0,G,7.0,9.0,43.0,Third call,1.0,50-59,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.057,Favorable
1.0,0.0,G,7.0,9.0,44.0,Third call,1.0,65 and over,White,Female,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,No,No,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,1.228,Unfavorable
1.0,0.0,G,7.0,9.0,45.0,Third call,1.0,40-44,White,Male,Dodd,Kennelly,Approve,Disapprove,Oppose Clinton,Good,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,40 to 49,Democrat,40 to 49,1.057,Favorable
1.0,0.0,G,7.0,9.0,46.0,Third call,1.0,65 and over,White,Female,Dodd,Kennelly,Disapprove,Approve,Neither,Good,No,Yes,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Democrat,65 and over,1.131,Unfavorable
1.0,0.0,G,7.0,11.0,1.0,First call,1.0,65 and over,White,Male,Dodd,Rowland,Approve,Approve,,Good,,,,,,,,,,65 and over,State,Not complete,Coast/NYC Suburbs,60 and over,60 and over,,65 and over,0.905,Unfavorable
1.0,0.0,G,7.0,11.0,2.0,First call,1.0,18-24,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,No,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,18 to 29,18 to 24,Republican,18 to 24,0.694,Unfavorable
1.0,0.0,G,7.0,11.0,3.0,First call,1.0,30-39,Hispanic,Male,,Rowland,Approve,,,Excellent,,,,,,,,,,18 to 64,State,Not complete,Coast/NYC Suburbs,30 to 44,30 to 39,,30 to 39,0.9269999999999999,Favorable
1.0,0.0,G,7.0,11.0,4.0,First call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,,Good,,,,,,,,,,65 and over,State,Not complete,Coast/NYC Suburbs,60 and over,60 and over,,65 and over,0.8510000000000001,Favorable
1.0,0.0,G,7.0,11.0,5.0,First call,1.0,25-29,White,Male,Franks,Rowland,Disapprove,Approve,,Good,,,,,,,,,,18 to 64,State,Not complete,Coast/NYC Suburbs,18 to 29,25 to 29,,25 to 29,0.6779999999999999,Unfavorable
1.0,0.0,G,7.0,11.0,6.0,First call,1.0,45-49,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Excellent,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.89,Favorable
1.0,0.0,G,7.0,11.0,7.0,First call,1.0,40-44,Black,Male,,Kennelly,Approve,Disapprove,Neither,Good,No,No,No,Same,Clinton,Independent,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.8500000000000001,Favorable
1.0,0.0,G,7.0,11.0,8.0,First call,1.0,50-59,White,Female,Franks,Rowland,Approve,Approve,,Good,No,No,No,Same,Clinton,Republican,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,0.8820000000000001,Unfavorable
1.0,0.0,G,7.0,11.0,9.0,First call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,No,Better,Dole,Independent,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.86,Unfavorable
1.0,0.0,G,7.0,11.0,10.0,First call,1.0,25-29,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,18 to 29,25 to 29,Republican,25 to 29,0.6779999999999999,Unfavorable
1.0,0.0,G,7.0,11.0,11.0,Second call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Not so good,No,No,Yes,Worse,Dole,Independent,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.868,Unfavorable
1.0,0.0,G,7.0,11.0,12.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,,Good,,,,,,,,,,65 and over,State,Not complete,Coast/NYC Suburbs,60 and over,60 and over,,65 and over,0.8510000000000001,Favorable
1.0,0.0,G,7.0,11.0,13.0,Second call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.8150000000000001,
1.0,0.0,G,7.0,11.0,14.0,Second call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Excellent,Yes,Yes,No,Better,Dole,Independent,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.86,Unfavorable
1.0,0.0,G,7.0,11.0,15.0,Second call,1.0,65 and over,White,Male,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,No,Same,Perot,Republican,College grad,75 to 100K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Republican,65 and over,0.905,Unfavorable
1.0,0.0,G,7.0,11.0,16.0,Second call,1.0,30-39,White,Female,Franks,Rowland,Approve,Approve,Neither,Good,No,No,No,,Clinton,Republican,HS grad,75 to 100K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Republican,30 to 39,0.8820000000000001,Unfavorable
1.0,0.0,G,7.0,11.0,17.0,Second call,1.0,30-39,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.8150000000000001,
1.0,0.0,G,7.0,11.0,18.0,Second call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Worse,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8150000000000001,Favorable
1.0,0.0,G,7.0,11.0,19.0,Third call,1.0,50-59,White,Female,Dodd,,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8580000000000001,Favorable
1.0,0.0,G,7.0,11.0,20.0,Third call,1.0,25-29,White,Male,Franks,Rowland,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Better,Clinton,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,18 to 29,25 to 29,Republican,25 to 29,0.6779999999999999,Favorable
1.0,0.0,G,7.0,11.0,21.0,Third call,1.0,40-44,White,Male,Dodd,Rowland,Approve,Disapprove,,Excellent,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,0.868,Unfavorable
1.0,0.0,G,7.0,11.0,22.0,Third call,1.0,65 and over,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Excellent,No,No,Yes,Same,Clinton,Independent,Some college,75 to 100K,Moderate,65 and over,State,Complete,Coast/NYC Suburbs,60 and over,60 and over,Independent/Other,65 and over,0.905,Unfavorable
1.0,0.0,G,7.0,11.0,23.0,Third call,1.0,50-59,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Excellent,No,No,Yes,Better,Clinton,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Coast/NYC Suburbs,45 to 59,50 to 59,Republican,50 to 64,0.8150000000000001,Favorable
