V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,13.0,15.0,33.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,,Yes,,Same,Perot,Independent,15 to 30K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Independent/Other,50 to 64,1.55
1.0,0.0,G,13.0,15.0,34.0,Third call,1.0,25-29,White,Female,Crapo,Huntley,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Perot,Something else,100K or more,Moderate,18 to 64,State,Ada County,18 to 29,25 to 29,Independent/Other,25 to 29,1.5070000000000001
1.0,0.0,G,13.0,15.0,35.0,Third call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,1.96
1.0,0.0,G,13.0,15.0,36.0,Third call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,1.288
1.0,0.0,G,13.0,15.0,37.0,Third call,1.0,18-24,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,No,No,Better,Perot,Independent,15 to 30K,Moderate,18 to 64,State,Ada County,18 to 29,18 to 24,Independent/Other,18 to 24,1.37
1.0,0.0,G,13.0,15.0,38.0,Third call,1.0,60-64,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,Yes,Yes,Worse,Clinton,Independent,Under 15K,Moderate,18 to 64,State,Ada County,60 and over,60 and over,Independent/Other,50 to 64,1.491
1.0,0.0,G,13.0,15.0,39.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,Yes,No,Better,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Democrat,40 to 49,1.232
1.0,0.0,G,13.0,15.0,40.0,Third call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Dole,Democrat,75 to 100K,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,1.288
1.0,0.0,G,13.0,15.0,41.0,Third call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,,Liberal,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,1.232
1.0,0.0,G,13.0,15.0,42.0,Third call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,1.232
1.0,0.0,G,13.0,15.0,43.0,Third call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,1.288
1.0,0.0,G,13.0,15.0,44.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,,,Neither,No,Yes,Yes,Better,Dole,Republican,75 to 100K,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,1.55
1.0,0.0,G,13.0,15.0,45.0,Third call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,50 to 75K,Conservative,18 to 64,State,Ada County,30 to 44,40 to 49,Independent/Other,40 to 49,1.6189999999999998
1.0,0.0,G,13.0,15.0,46.0,Third call,1.0,50-59,White,Female,Mauk,Kempthorne,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,1.407
1.0,0.0,G,13.0,15.0,47.0,Third call,1.0,50-59,White,Female,,Huntley,Approve,Disapprove,Neither,,No,,Better,Clinton,Democrat,100K or more,Liberal,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,1.314
1.0,0.0,G,13.0,15.0,48.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,1.55
1.0,0.0,G,13.0,15.0,49.0,Third call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,,Yes,Yes,Better,Dole,Something else,30 to 50K,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Independent/Other,50 to 64,1.6189999999999998
1.0,0.0,G,13.0,15.0,50.0,Third call,1.0,30-39,White,Male,Mauk,Kempthorne,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Republican,75 to 100K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,1.472
1.0,0.0,G,13.0,15.0,51.0,Third call,1.0,30-39,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,100K or more,Liberal,18 to 64,State,Ada County,30 to 44,30 to 39,Democrat,30 to 39,1.232
1.0,0.0,G,13.0,15.0,52.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Independent,75 to 100K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Independent/Other,40 to 49,1.232
1.0,0.0,G,13.0,15.0,53.0,Third call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,1.232
1.0,0.0,G,13.0,15.0,54.0,Third call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Republican,75 to 100K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,1.288
1.0,0.0,G,13.0,15.0,55.0,Third call,1.0,18-24,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Under 15K,Moderate,18 to 64,State,Ada County,18 to 29,18 to 24,Republican,18 to 24,1.721
1.0,0.0,G,13.0,15.0,56.0,Third call,1.0,50-59,White,Female,Mauk,Huntley,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,1.232
1.0,0.0,G,13.0,15.0,57.0,Third call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,1.288
1.0,0.0,G,13.0,15.0,58.0,Third call,1.0,30-39,White,Male,Crapo,Huntley,,,Neither,No,No,No,Same,,Independent,50 to 75K,Liberal,18 to 64,State,Ada County,30 to 44,30 to 39,Independent/Other,30 to 39,1.419
1.0,0.0,G,13.0,16.0,1.0,First call,1.0,65 and over,White,Male,Other,Other,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,50 to 75K,,65 and over,State,Ada County,60 and over,60 and over,Democrat,65 and over,1.8940000000000001
1.0,0.0,G,13.0,16.0,2.0,First call,1.0,65 and over,White,,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,,No,,Same,Dole,Republican,50 to 75K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,0.8440000000000001
1.0,0.0,G,13.0,16.0,3.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,0.8440000000000001
1.0,0.0,G,13.0,16.0,4.0,First call,1.0,30-39,Hispanic,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.6689999999999999
1.0,0.0,G,13.0,16.0,5.0,First call,1.0,30-39,White,Male,Crapo,Other,Disapprove,Disapprove,Oppose Clinton,Yes,,,Same,Other,Independent,15 to 30K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Independent/Other,30 to 39,1.03
1.0,0.0,G,13.0,16.0,6.0,First call,1.0,25-29,Hispanic,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Other,Republican,15 to 30K,Moderate,18 to 64,State,Ada County,18 to 29,25 to 29,Republican,25 to 29,0.7429999999999999
1.0,0.0,G,13.0,16.0,7.0,First call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,,Same,Dole,Republican,,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.7289999999999999
1.0,0.0,G,13.0,16.0,8.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,,Yes,,Same,Dole,Republican,50 to 75K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,0.8440000000000001
1.0,0.0,G,13.0,16.0,9.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.7289999999999999
1.0,0.0,G,13.0,16.0,10.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,No,No,Worse,Dole,Republican,100K or more,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.7289999999999999
1.0,0.0,G,13.0,16.0,11.0,First call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Independent/Other,40 to 49,0.5549999999999999
1.0,0.0,G,13.0,16.0,12.0,Second call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.7289999999999999
1.0,0.0,G,13.0,16.0,13.0,Second call,1.0,50-59,White,Female,Mauk,Kempthorne,Approve,Approve,Neither,No,Yes,Yes,Same,Clinton,,50 to 75K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,,50 to 64,0.6349999999999999
1.0,0.0,G,13.0,16.0,14.0,Second call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.7289999999999999
1.0,0.0,G,13.0,16.0,15.0,Second call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,Yes,,Same,Dole,Republican,15 to 30K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,0.883
1.0,0.0,G,13.0,16.0,16.0,Second call,1.0,30-39,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Ada County,30 to 44,30 to 39,Democrat,30 to 39,0.581
1.0,0.0,G,13.0,16.0,17.0,Second call,1.0,30-39,White,Female,Mauk,Kempthorne,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Ada County,30 to 44,30 to 39,Independent/Other,30 to 39,0.6349999999999999
1.0,0.0,G,13.0,16.0,18.0,Second call,1.0,40-44,Hispanic,Female,Mauk,Huntley,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Liberal,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.533
1.0,0.0,G,13.0,16.0,19.0,Second call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Ada County,60 and over,60 and over,Republican,65 and over,0.883
1.0,0.0,G,13.0,16.0,20.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.698
1.0,0.0,G,13.0,16.0,21.0,Second call,1.0,45-49,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Something else,30 to 50K,Conservative,18 to 64,State,Ada County,45 to 59,40 to 49,Independent/Other,40 to 49,0.7289999999999999
1.0,0.0,G,13.0,16.0,22.0,Second call,1.0,65 and over,White,Male,Mauk,Huntley,Disapprove,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Ada County,60 and over,60 and over,Democrat,65 and over,0.704
1.0,0.0,G,13.0,16.0,23.0,Second call,1.0,50-59,White,Male,Mauk,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,50 to 75K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,0.664
1.0,0.0,G,13.0,16.0,24.0,Second call,1.0,65 and over,White,Female,Crapo,Other,Disapprove,Disapprove,Neither,,,Yes,Worse,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Ada County,60 and over,60 and over,Democrat,65 and over,1.191
1.0,0.0,G,13.0,16.0,25.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Approve,Approve,Neither,No,No,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.7289999999999999
1.0,0.0,G,13.0,16.0,26.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Clinton,Republican,30 to 50K,Liberal,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.698
1.0,0.0,G,13.0,16.0,27.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Perot,Republican,15 to 30K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.7289999999999999
1.0,0.0,G,13.0,16.0,28.0,Second call,1.0,25-29,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,18 to 29,25 to 29,Republican,25 to 29,0.776
1.0,0.0,G,13.0,16.0,29.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Ada County,18 to 29,25 to 29,Republican,25 to 29,0.812
1.0,0.0,G,13.0,16.0,30.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Republican,15 to 30K,Liberal,18 to 64,State,Ada County,18 to 29,25 to 29,Republican,25 to 29,0.812
1.0,0.0,G,13.0,16.0,31.0,Second call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.7289999999999999
1.0,0.0,G,13.0,16.0,32.0,Third call,1.0,60-64,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,75 to 100K,,18 to 64,State,Ada County,60 and over,60 and over,Democrat,50 to 64,0.6729999999999999
1.0,0.0,G,13.0,16.0,33.0,Third call,1.0,65 and over,White,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Independent,50 to 75K,Moderate,65 and over,State,Ada County,60 and over,60 and over,Independent/Other,65 and over,0.704
1.0,0.0,G,13.0,16.0,34.0,Third call,1.0,60-64,White,Female,Mauk,Kempthorne,,Approve,Neither,No,No,,Same,Clinton,Republican,15 to 30K,Conservative,18 to 64,State,Ada County,60 and over,60 and over,Republican,50 to 64,0.768
1.0,0.0,G,13.0,16.0,35.0,Third call,1.0,25-29,White,Female,Mauk,Huntley,Disapprove,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Ada County,18 to 29,25 to 29,Democrat,25 to 29,0.618
1.0,0.0,G,13.0,16.0,36.0,Third call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Did not vote,Independent,15 to 30K,Conservative,18 to 64,State,Ada County,18 to 29,18 to 24,Independent/Other,18 to 24,0.812
1.0,0.0,G,13.0,16.0,37.0,Third call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.7289999999999999
1.0,0.0,G,13.0,16.0,38.0,Third call,1.0,60-64,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Ada County,60 and over,60 and over,Democrat,50 to 64,0.6729999999999999
1.0,0.0,G,13.0,16.0,39.0,Third call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,0.5549999999999999
1.0,0.0,G,13.0,16.0,40.0,Third call,1.0,18-24,White,Female,Crapo,Kempthorne,Approve,Approve,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,15 to 30K,Liberal,18 to 64,State,Ada County,18 to 29,18 to 24,Democrat,18 to 24,0.776
1.0,0.0,G,13.0,16.0,41.0,Third call,1.0,60-64,White,Female,Crapo,Kempthorne,Disapprove,Approve,,Yes,Yes,No,Same,Dole,Republican,,Conservative,18 to 64,State,Ada County,60 and over,60 and over,Republican,50 to 64,0.8440000000000001
1.0,0.0,G,13.0,16.0,42.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Approve,Approve,Neither,Yes,Yes,Yes,Same,Clinton,Republican,30 to 50K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.698
1.0,0.0,G,13.0,16.0,43.0,Third call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,45 to 59,40 to 49,Republican,40 to 49,0.698
1.0,0.0,G,13.0,16.0,44.0,Third call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Dole,Republican,100K or more,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.7289999999999999
1.0,0.0,G,13.0,16.0,45.0,Third call,1.0,40-44,White,Male,Mauk,Kempthorne,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Under 15K,,18 to 64,State,Ada County,30 to 44,40 to 49,Democrat,40 to 49,0.664
1.0,0.0,G,13.0,16.0,46.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.698
1.0,0.0,G,13.0,16.0,47.0,Third call,1.0,50-59,White,Female,Mauk,Kempthorne,Disapprove,Approve,Neither,No,No,No,Better,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,Ada County,45 to 59,50 to 59,Democrat,50 to 64,0.6349999999999999
1.0,0.0,G,13.0,16.0,48.0,Third call,1.0,60-64,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Ada County,60 and over,60 and over,Republican,50 to 64,0.883
1.0,0.0,G,13.0,16.0,49.0,Third call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,75 to 100K,Conservative,18 to 64,State,Ada County,18 to 29,25 to 29,Republican,25 to 29,0.812
1.0,0.0,G,13.0,16.0,50.0,Third call,1.0,40-44,White,Female,Crapo,Huntley,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Democrat,40 to 49,0.611
1.0,0.0,G,13.0,16.0,51.0,Third call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.7289999999999999
1.0,0.0,G,13.0,16.0,52.0,Third call,1.0,18-24,White,Male,Crapo,Kempthorne,Approve,Approve,Neither,Yes,Yes,Yes,Better,Did not vote,Republican,,,18 to 64,State,Ada County,18 to 29,18 to 24,Republican,18 to 24,0.812
1.0,0.0,G,13.0,16.0,53.0,Third call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Independent/Other,40 to 49,0.581
1.0,0.0,G,13.0,16.0,54.0,Third call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,50 to 75K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Republican,40 to 49,0.698
1.0,0.0,G,13.0,16.0,55.0,Third call,1.0,30-39,White,Female,Crapo,Huntley,Approve,,Neither,No,No,No,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Ada County,30 to 44,30 to 39,Republican,30 to 39,0.611
1.0,0.0,G,13.0,16.0,56.0,Third call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,100K or more,Moderate,18 to 64,State,Ada County,45 to 59,40 to 49,Democrat,40 to 49,0.5549999999999999
1.0,0.0,G,13.0,16.0,57.0,Third call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,45 to 59,40 to 49,Republican,40 to 49,0.698
1.0,0.0,G,13.0,16.0,58.0,Third call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Ada County,30 to 44,40 to 49,Democrat,40 to 49,0.5549999999999999
1.0,0.0,G,13.0,16.0,59.0,Third call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Ada County,45 to 59,50 to 59,Republican,50 to 64,0.698
1.0,0.0,G,13.0,22.0,1.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Perot,Independent,50 to 75K,Moderate,18 to 64,State,Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,1.242
1.0,0.0,G,13.0,22.0,2.0,Second call,1.0,65 and over,,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,65 and over,State,Southeast,60 and over,60 and over,Democrat,65 and over,1.203
1.0,0.0,G,13.0,22.0,3.0,Second call,1.0,65 and over,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,30 to 50K,Liberal,65 and over,State,Southeast,60 and over,60 and over,Democrat,65 and over,1.306
1.0,0.0,G,13.0,22.0,4.0,Second call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,Yes,Yes,Same,Dole,Independent,30 to 50K,Moderate,18 to 64,State,Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.975
1.0,0.0,G,13.0,22.0,5.0,Second call,1.0,25-29,White,Male,Mauk,Kempthorne,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Something else,15 to 30K,Moderate,18 to 64,State,Southeast,18 to 29,25 to 29,Independent/Other,25 to 29,1.138
1.0,0.0,G,13.0,22.0,6.0,Second call,1.0,18-24,White,Female,Crapo,Kempthorne,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Southeast,18 to 29,18 to 24,Republican,18 to 24,1.3739999999999999
1.0,0.0,G,13.0,22.0,7.0,Second call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Worse,Perot,Democrat,15 to 30K,Liberal,18 to 64,State,Southeast,45 to 59,40 to 49,Democrat,40 to 49,1.057
1.0,0.0,G,13.0,22.0,8.0,Second call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Independent,15 to 30K,Conservative,18 to 64,State,Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.975
