State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Q9: Allow med marjna?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Clinton as person
29.0,5.0,8.0,First call,45-49,White,Male,Reid,Jones,Approve,Approve,Yes,,,,,,,,,,,18 to 64,State,Not complete,Clark County,45 to 59,40 to 49,,40 to 49,0.998,Education,Favorable
29.0,5.0,9.0,First call,18-24,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,1.025,Crime/drugs,Favorable
29.0,5.0,10.0,First call,65 and over,Asian,Male,Ensign,Guinn,,Approve,No,Oppose Clinton,Yes,,,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,1.3559999999999999,,Unfavorable
29.0,5.0,11.0,First call,50-59,Other,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Independent/Other,50 to 64,0.965,Education,Favorable
29.0,5.0,12.0,First call,45-49,Black,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,Yes,Worse,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,1.016,Education,Unfavorable
29.0,5.0,13.0,First call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,No,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,1.311,,Unfavorable
29.0,5.0,14.0,First call,40-44,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,1.222,Education,Favorable
29.0,5.0,15.0,Second call,40-44,White,Male,Ensign,Guinn,Approve,Approve,,,,,,,,,,,,18 to 64,State,Not complete,Clark County,30 to 44,40 to 49,,40 to 49,1.063,Taxes,Unfavorable
29.0,5.0,16.0,Second call,60-64,White,Male,Ensign,Guinn,Disapprove,,No,,Yes,Yes,Yes,,Dole,Republican,College grad,,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.3559999999999999,,Unfavorable
29.0,5.0,17.0,Second call,30-39,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,,Better,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001,Crime/drugs,Unfavorable
29.0,5.0,18.0,Second call,65 and over,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,HS grad,Under 15K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Independent/Other,65 and over,1.073,Social Security,Unfavorable
29.0,5.0,19.0,Second call,30-39,Asian,,,Guinn,,Approve,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.005,,Favorable
29.0,5.0,20.0,Second call,65 and over,White,Male,Reid,Jones,,,No,,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.3780000000000001,,Favorable
29.0,5.0,21.0,Second call,65 and over,White,Male,Ensign,Guinn,Disapprove,,No,Neither,,,,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,1.3559999999999999,Clin/Lwnsky,
29.0,5.0,22.0,Second call,18-24,Asian,Female,Reid,Jones,Approve,Disapprove,Yes,,,,,,,,,,,18 to 64,State,Not complete,Clark County,18 to 29,18 to 24,,18 to 24,1.025,,Unfavorable
29.0,5.0,23.0,Second call,30-39,White,Male,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Better,Perot,Republican,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.983,Taxes,Unfavorable
29.0,5.0,24.0,Second call,25-29,White,Female,Reid,Guinn,Approve,Disapprove,No,Oppose Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Democrat,25 to 29,1.369,Education,Favorable
29.0,5.0,25.0,Third call,45-49,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Perot,Democrat,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,0.965,Education,Unfavorable
29.0,5.0,26.0,Third call,25-29,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Other,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.041,Education,Unfavorable
29.0,5.0,27.0,Third call,25-29,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.276,Taxes,Unfavorable
29.0,5.0,28.0,Third call,18-24,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Did not vote,Democrat,No HS,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,1.025,Economy/jobs,Favorable
29.0,5.0,29.0,Third call,50-59,White,Female,Ensign,Guinn,Approve,Disapprove,No,Neither,No,No,Yes,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,1.165,Economy/jobs,
29.0,5.0,30.0,Third call,45-49,White,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Perot,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,0.998,Economy/jobs,Favorable
29.0,5.0,31.0,Third call,40-44,White,Male,Ensign,Jones,,Disapprove,Yes,,,,,,,,,,,18 to 64,State,Not complete,Clark County,30 to 44,40 to 49,,40 to 49,0.9,,
29.0,5.0,32.0,Third call,40-44,White,Male,Ensign,Guinn,Approve,Approve,,Neither,No,Yes,Yes,Better,Clinton,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,1.063,,Unfavorable
29.0,5.0,33.0,Third call,25-29,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Did not vote,Independent,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Independent/Other,25 to 29,1.057,Nuclear waste,Favorable
29.0,5.0,34.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Better,Perot,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.9520000000000001,Crime/drugs,Unfavorable
29.0,5.0,35.0,Third call,30-39,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,No,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.205,Crime/drugs,Unfavorable
29.0,5.0,36.0,Third call,45-49,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,0.9520000000000001,Clin/Lwnsky,Unfavorable
29.0,5.0,37.0,Third call,60-64,White,Female,Ensign,Guinn,Disapprove,,Yes,Neither,No,Yes,,Same,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.073,,Unfavorable
29.0,5.0,38.0,Third call,65 and over,White,Female,Reid,Guinn,,Disapprove,No,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,1.455,Nuclear waste,Favorable
29.0,5.0,39.0,Third call,30-39,White,Male,Reid,Guinn,,,Yes,Neither,Yes,Yes,No,Better,Perot,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.088,,Favorable
29.0,5.0,40.0,Third call,25-29,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Worse,,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Democrat,25 to 29,1.057,Nuclear waste,Favorable
29.0,5.0,41.0,Third call,25-29,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.236,Education,Unfavorable
29.0,5.0,42.0,Third call,30-39,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001,Education,Unfavorable
29.0,5.0,43.0,Third call,30-39,White,Male,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Did not vote,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Independent/Other,30 to 39,1.088,Education,Favorable
29.0,5.0,44.0,Third call,30-39,Black,Male,Reid,Jones,Approve,Approve,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.049,Nuclear waste,Favorable
29.0,5.0,45.0,Third call,45-49,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Worse,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,0.965,Taxes,Favorable
29.0,5.0,46.0,Third call,50-59,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.9520000000000001,Taxes,Unfavorable
29.0,5.0,47.0,Third call,18-24,White,Male,Reid,Jones,Approve,Approve,No,Neither,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Independent/Other,18 to 24,1.294,Nuclear waste,Unfavorable
29.0,5.0,48.0,Third call,25-29,White,Female,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Democrat,25 to 29,1.025,Education,Favorable
29.0,5.0,49.0,Third call,30-39,White,Male,Reid,Jones,Approve,Approve,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,HS grad,100K or more,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.998,Economy/jobs,Favorable
29.0,5.0,50.0,Third call,45-49,White,Female,Ensign,Guinn,Approve,,Yes,Support Clinton,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,0.9520000000000001,Economy/jobs,Favorable
29.0,5.0,51.0,Third call,65 and over,Black,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.184,,Favorable
29.0,5.0,52.0,Third call,65 and over,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,1.11,Taxes,Unfavorable
29.0,9.0,1.0,First call,50-59,White,Male,Reid,Guinn,Approve,,No,Neither,No,No,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.6389999999999999,,Unfavorable
29.0,9.0,2.0,First call,30-39,White,Male,Ensign,Guinn,Approve,Approve,No,Neither,No,No,No,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.577,Crime/drugs,Unfavorable
29.0,9.0,3.0,First call,40-44,White,Male,Ensign,Guinn,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.472,Taxes,Unfavorable
29.0,9.0,4.0,First call,45-49,Black,Male,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,0.5489999999999999,Economy/jobs,Favorable
29.0,9.0,5.0,First call,60-64,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Worse,Dole,Democrat,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,0.569,Social Security,Unfavorable
29.0,9.0,6.0,First call,50-59,Black,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.505,Economy/jobs,Favorable
29.0,9.0,7.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.577,Economy/jobs,Unfavorable
29.0,9.0,8.0,First call,45-49,White,Male,Reid,Guinn,Approve,,No,Neither,No,No,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,0.6389999999999999,,Unfavorable
29.0,9.0,9.0,First call,30-39,White,Female,Reid,Guinn,Disapprove,Approve,Yes,Neither,No,No,Yes,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.506,Crime/drugs,Unfavorable
29.0,9.0,10.0,First call,30-39,White,Male,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.472,Economy/jobs,Favorable
29.0,9.0,11.0,First call,60-64,White,Male,Ensign,Guinn,,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,0.6489999999999999,Crime/drugs,Unfavorable
29.0,9.0,12.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.577,Clin/Lwnsky,Unfavorable
29.0,9.0,13.0,First call,40-44,White,Male,Ensign,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,0.432,Economy/jobs,Favorable
29.0,9.0,14.0,First call,45-49,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,No,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,0.556,Taxes,Unfavorable
29.0,9.0,15.0,Third call,50-59,White,Male,Reid,Guinn,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.6389999999999999,Nuclear waste,Unfavorable
29.0,9.0,16.0,Third call,45-49,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,0.556,,Unfavorable
29.0,9.0,17.0,Third call,18-24,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Perot,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,0.491,Education,Favorable
29.0,9.0,18.0,Third call,18-24,Hispanic,Female,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,0.516,Education,Favorable
29.0,9.0,19.0,Third call,60-64,White,Male,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Better,Perot,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,0.531,Taxes,Unfavorable
29.0,9.0,20.0,Third call,60-64,Black,Female,Ensign,Guinn,Disapprove,Approve,No,,,,,,,,,,,18 to 64,State,Not complete,Clark County,60 and over,60 and over,,50 to 64,0.662,Economy/jobs,Unfavorable
29.0,9.0,21.0,Third call,40-44,White,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Perot,Independent,HS grad,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Independent/Other,40 to 49,0.48,,Favorable
29.0,9.0,22.0,Third call,45-49,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Perot,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,0.577,Clin/Lwnsky,Unfavorable
29.0,9.0,23.0,Third call,65 and over,White,Female,Reid,Jones,Disapprove,Disapprove,No,Neither,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.638,Social Security,Unfavorable
29.0,9.0,24.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.457,,Unfavorable
29.0,9.0,25.0,Third call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.556,Clin/Lwnsky,Unfavorable
29.0,9.0,26.0,Third call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.472,Economy/jobs,Unfavorable
29.0,9.0,27.0,Third call,65 and over,White,Female,Reid,Guinn,,,Yes,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.569,,
29.0,9.0,28.0,Third call,60-64,White,Male,Reid,Jones,,Disapprove,No,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,0.6599999999999999,Social Security,Favorable
29.0,9.0,29.0,Third call,40-44,White,Male,Reid,Guinn,Disapprove,Disapprove,No,Neither,Yes,Yes,No,Better,Perot,Something else,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Independent/Other,40 to 49,0.6389999999999999,,Unfavorable
29.0,9.0,30.0,Third call,25-29,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,No,No,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,0.484,Economy/jobs,Unfavorable
29.0,9.0,31.0,Third call,65 and over,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.6599999999999999,Economy/jobs,Favorable
29.0,9.0,32.0,Third call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.457,Clin/Lwnsky,Unfavorable
29.0,9.0,33.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.457,Taxes,Unfavorable
29.0,9.0,34.0,Third call,50-59,White,Male,Ensign,None of the above,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.73,Social Security,Unfavorable
29.0,9.0,35.0,Third call,65 and over,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.514,,Unfavorable
29.0,9.0,36.0,Third call,30-39,White,Female,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.5640000000000001,Economy/jobs,Favorable
