State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
30.0,12.0,28.0,Second call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,No,No,Better,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.415
30.0,12.0,29.0,Second call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.5820000000000001
30.0,12.0,30.0,Second call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,,Postgrad,30 to 50K,Liberal,18 to 64,State,Rural North,30 to 44,30 to 39,,30 to 39,0.377
30.0,12.0,31.0,Second call,65 and over,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,No,No,Better,Republican,Some college,50 to 75K,Liberal,65 and over,State,Rural North,60 and over,60 and over,Republican,65 and over,0.712
30.0,12.0,32.0,Second call,18-24,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,No,No,Better,Republican,College grad,100K or more,Moderate,18 to 64,State,Rural North,18 to 29,18 to 24,Republican,18 to 24,0.701
30.0,12.0,33.0,Second call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,Some college,15 to 30K,,18 to 64,State,Rural North,30 to 44,40 to 49,Independent/Other,40 to 49,0.36399999999999993
30.0,12.0,34.0,Second call,25-29,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Rural North,18 to 29,25 to 29,Independent/Other,25 to 29,0.6769999999999999
30.0,12.0,35.0,Second call,40-44,White,Female,,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Rural North,30 to 44,40 to 49,Democrat,40 to 49,0.40900000000000003
30.0,12.0,36.0,Second call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,HS grad,50 to 75K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.43000000000000005
30.0,12.0,37.0,Second call,40-44,Other,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Rural North,30 to 44,40 to 49,Democrat,40 to 49,0.36399999999999993
30.0,12.0,38.0,Second call,18-24,Other,Female,Gregg,Shaheen,Disapprove,Approve,Neither,,Yes,No,Worse,Independent,Postgrad,Under 15K,Liberal,18 to 64,State,Rural North,18 to 29,18 to 24,Independent/Other,18 to 24,0.501
30.0,12.0,39.0,Third call,45-49,White,Female,Gregg,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Rural North,45 to 59,40 to 49,Republican,40 to 49,0.415
30.0,12.0,40.0,Third call,50-59,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.43000000000000005
30.0,12.0,41.0,Third call,40-44,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Democrat,HS grad,Under 15K,Conservative,18 to 64,State,Rural North,30 to 44,40 to 49,Democrat,40 to 49,0.415
30.0,12.0,42.0,Third call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,HS grad,15 to 30K,Conservative,18 to 64,State,Rural North,45 to 59,40 to 49,Independent/Other,40 to 49,0.36399999999999993
30.0,12.0,43.0,Third call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Independent,Postgrad,50 to 75K,Conservative,65 and over,State,Rural North,60 and over,60 and over,Independent/Other,65 and over,0.6869999999999999
30.0,12.0,44.0,Third call,30-39,White,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.43000000000000005
30.0,12.0,45.0,Third call,60-64,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Rural North,60 and over,60 and over,Republican,50 to 64,0.508
30.0,12.0,46.0,Third call,50-59,White,Male,Gregg,,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Republican,50 to 64,0.468
30.0,12.0,47.0,Third call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Support Clinton,Yes,Yes,Yes,Same,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.415
30.0,12.0,48.0,Third call,30-39,White,Male,Gregg,,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.468
30.0,12.0,49.0,Third call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Rural North,45 to 59,50 to 59,Republican,50 to 64,0.5820000000000001
30.0,12.0,50.0,Third call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Republican,HS grad,,Conservative,65 and over,State,Rural North,60 and over,60 and over,Republican,65 and over,0.526
30.0,12.0,51.0,Third call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Republican,College grad,15 to 30K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.415
30.0,12.0,52.0,Third call,45-49,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Rural North,45 to 59,40 to 49,Democrat,40 to 49,0.415
30.0,12.0,53.0,Third call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Republican,50 to 64,0.43000000000000005
30.0,12.0,54.0,Third call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,State,Rural North,30 to 44,30 to 39,Democrat,30 to 39,0.36399999999999993
30.0,12.0,55.0,Third call,45-49,White,Female,Other,Shaheen,Approve,,Support Clinton,No,No,No,Same,Democrat,HS grad,Under 15K,,18 to 64,State,Rural North,45 to 59,40 to 49,Democrat,40 to 49,0.8500000000000001
30.0,12.0,56.0,Third call,60-64,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,60 and over,60 and over,Republican,50 to 64,0.712
30.0,12.0,57.0,Third call,30-39,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.43000000000000005
30.0,12.0,58.0,Third call,65 and over,Black,Female,,Shaheen,Approve,,Neither,No,No,,Same,Independent,HS grad,15 to 30K,Moderate,65 and over,State,Rural North,60 and over,60 and over,Independent/Other,65 and over,0.466
30.0,12.0,59.0,Third call,45-49,White,Male,Other,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,45 to 59,40 to 49,Independent/Other,40 to 49,0.8820000000000001
30.0,12.0,60.0,Third call,45-49,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,College grad,50 to 75K,Conservative,18 to 64,State,Rural North,45 to 59,40 to 49,Independent/Other,40 to 49,0.43000000000000005
30.0,12.0,61.0,Third call,50-59,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,Yes,Yes,Same,Independent,Some college,15 to 30K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.415
30.0,12.0,62.0,Third call,50-59,White,Female,,Shaheen,Disapprove,Disapprove,,No,Yes,Yes,Same,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,45 to 59,50 to 59,Republican,50 to 64,0.40900000000000003
30.0,12.0,63.0,Third call,40-44,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Rural North,30 to 44,40 to 49,Republican,40 to 49,0.5820000000000001
30.0,12.0,64.0,Third call,25-29,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,18 to 29,25 to 29,Republican,25 to 29,0.6769999999999999
30.0,12.0,65.0,Third call,60-64,White,Male,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,Yes,Better,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Rural North,60 and over,60 and over,Democrat,50 to 64,0.526
30.0,12.0,66.0,Third call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.562
30.0,12.0,67.0,Third call,30-39,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Same,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.43000000000000005
30.0,12.0,68.0,Third call,40-44,White,Female,Gregg,Lucas,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Rural North,30 to 44,40 to 49,Independent/Other,40 to 49,0.562
30.0,12.0,69.0,Third call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,College grad,50 to 75K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Democrat,50 to 64,0.415
30.0,12.0,70.0,Third call,45-49,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,,Independent,Postgrad,,Moderate,18 to 64,State,Rural North,45 to 59,40 to 49,Independent/Other,40 to 49,0.415
30.0,12.0,71.0,Third call,30-39,White,Female,Gregg,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.415
30.0,12.0,72.0,Third call,60-64,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Rural North,60 and over,60 and over,Republican,50 to 64,0.6869999999999999
30.0,12.0,73.0,Third call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Republican,30 to 39,0.36399999999999993
30.0,12.0,74.0,Third call,40-44,White,Male,Other,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,HS grad,100K or more,Liberal,18 to 64,State,Rural North,30 to 44,40 to 49,Democrat,40 to 49,0.8820000000000001
30.0,12.0,75.0,Third call,60-64,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Rural North,60 and over,60 and over,Republican,50 to 64,0.508
30.0,12.0,76.0,Third call,40-44,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Support Clinton,No,No,Yes,Better,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Rural North,30 to 44,40 to 49,Republican,40 to 49,0.415
30.0,12.0,77.0,Third call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,Postgrad,30 to 50K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.5820000000000001
30.0,12.0,78.0,Third call,30-39,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Worse,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.415
30.0,12.0,79.0,Third call,18-24,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,College grad,Under 15K,Liberal,18 to 64,State,Rural North,18 to 29,18 to 24,Democrat,18 to 24,0.439
30.0,12.0,80.0,Third call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Rural North,45 to 59,50 to 59,Republican,50 to 64,0.415
30.0,12.0,81.0,Third call,40-44,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Rural North,30 to 44,40 to 49,Republican,40 to 49,0.43000000000000005
30.0,12.0,82.0,Third call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Same,Independent,Postgrad,75 to 100K,Moderate,65 and over,State,Rural North,60 and over,60 and over,Independent/Other,65 and over,0.526
30.0,12.0,83.0,Third call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.562
30.0,15.0,1.0,First call,65 and over,White,Female,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,No,,Yes,Same,Independent,Some college,30 to 50K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,0.501
30.0,15.0,2.0,First call,60-64,White,Male,Condodematraky,,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,HS grad,Under 15K,Liberal,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,0.54
30.0,15.0,3.0,First call,65 and over,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Republican,Some college,50 to 75K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Republican,65 and over,0.593
30.0,15.0,4.0,First call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Better,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,0.38199999999999995
30.0,15.0,5.0,First call,60-64,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,0.439
30.0,15.0,6.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Same,Democrat,No HS,Under 15K,Liberal,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.501
30.0,15.0,7.0,First call,65 and over,White,,Gregg,Shaheen,Approve,Approve,Neither,No,,No,Worse,Democrat,HS grad,15 to 30K,,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.593
30.0,15.0,8.0,First call,45-49,White,Female,Condodematraky,Shaheen,,,Neither,,,,Better,Independent,Some college,,,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,0.38199999999999995
30.0,15.0,9.0,First call,45-49,White,Male,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,No,Better,Democrat,No HS,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Democrat,40 to 49,0.518
30.0,15.0,10.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Better,Democrat,Postgrad,50 to 75K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.439
30.0,15.0,11.0,First call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,Yes,Yes,Yes,Same,Democrat,HS grad,15 to 30K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.5189999999999999
30.0,15.0,12.0,First call,60-64,White,Male,,Shaheen,,Approve,Neither,,,,Same,Something else,College grad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,50 to 64,0.583
30.0,15.0,13.0,Second call,40-44,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Democrat,40 to 49,0.454
30.0,15.0,14.0,Second call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Republican,65 and over,0.593
30.0,15.0,15.0,Second call,40-44,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Worse,Something else,College grad,Under 15K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Independent/Other,40 to 49,0.518
30.0,15.0,16.0,Second call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Republican,30 to 39,0.552
30.0,15.0,17.0,Second call,30-39,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Republican,30 to 39,0.654
30.0,15.0,18.0,Second call,65 and over,White,Male,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Republican,HS grad,15 to 30K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Republican,65 and over,0.593
30.0,15.0,19.0,Second call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Same,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Democrat,30 to 39,0.43600000000000005
30.0,15.0,20.0,Second call,60-64,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,0.439
30.0,15.0,21.0,Second call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,HS grad,50 to 75K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,0.75
30.0,15.0,22.0,Second call,60-64,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Better,Independent,Postgrad,50 to 75K,Conservative,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,50 to 64,0.5189999999999999
30.0,15.0,23.0,Second call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Some college,30 to 50K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,0.439
30.0,15.0,24.0,Second call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Worse,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,0.43600000000000005
30.0,15.0,25.0,Second call,25-29,White,Male,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Better,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Concord/CT Valley,18 to 29,25 to 29,Independent/Other,25 to 29,0.626
30.0,15.0,26.0,Second call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Some college,30 to 50K,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,0.454
30.0,15.0,27.0,Second call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,Some college,15 to 30K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,0.631
30.0,15.0,28.0,Second call,45-49,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,No,No,No,Same,Democrat,Some college,75 to 100K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Democrat,40 to 49,0.518
30.0,15.0,29.0,Second call,18-24,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,No HS,,Liberal,18 to 64,State,Concord/CT Valley,18 to 29,18 to 24,Independent/Other,18 to 24,0.626
30.0,15.0,30.0,Second call,25-29,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Better,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Concord/CT Valley,18 to 29,25 to 29,Independent/Other,25 to 29,0.715
