ID,HOUNY18,SENNY18,GOVNY18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
46415.0,The Democratic candidate,Kirsten Gillibrand,Marc Molinaro,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 2,25.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,4.0,The Republican candidate,Oppose,No,,The Democratic Party,The Democratic candidate,,,,,,,,Gun policy,,No,,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,59.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,,Version 3,,,,1.84032189846039,White Catholics,,All others,Very important,Important,No,All others
28747.0,The Republican candidate,,,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,A few times a year or less,,Complete,No children in home,,,,No,,2.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,2.0,,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,No,,Yes,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,East,,,,,,Female,White women,Somewhat serious,Serious,Married women,Suburbs,Suburbs,English, New York,White suburban women,,Telephone survey,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.532757103443146,,,All others,Not too important,Not important,,
65722.0,The Republican candidate,Kirsten Gillibrand,Marc Molinaro,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,A few times a year or less,Protestant/Do not attend weekly,Complete,"Yes, only boys",,,,Yes,Call 3,27.0,Yes,Yes,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,5.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,The economy,,No,,No,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,56.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,,,White,White,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Democratic candidate,Male,White men,Very serious,Serious,Non married men,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,1.64194071292877,White Protestants,,White Born-again/Evangelical Christians,Not at all important,Not important,Yes,White Protestant evangelical
48262.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,At least monthly,Catholic/Do not attend weekly,Complete,"Yes, only girls",,,,No,Call 2,2.0,Yes,No,Yes,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,The economy,,No,,Yes,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,136.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,1.02466511726379,White Catholics,,All others,Somewhat important,Important,No,All others
67550.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 3,27.0,No,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,4.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,3.80911588668823,White Catholics,,All others,Somewhat important,Important,No,All others
48082.0,The Republican candidate,Chele Farley,Marc Molinaro,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,At least monthly,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 2,11.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,1.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,No,,No,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,122.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,1.68841469287872,White Catholics,,All others,Not at all important,Not important,No,All others
32512.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,No children in home,,,,No,Call 1,20.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,3.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,The economy,,No,,No,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,1.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,,,White,White,,East,,,,,The Republican candidate,Male,White men,Not too serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,1.97533106803894,,,All others,Omit,Omit,No,
30396.0,The Republican candidate,Chele Farley,Marc Molinaro,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,At least monthly,Protestant/Do not attend weekly,Complete,No children in home,,,,No,Call 1,27.0,No,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,5.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Health care,,No,,No,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,56.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Republican candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,English, New York,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,2.30029463768005,White Protestants,,All others,Not at all important,Not important,No,White Protestant non-evangelical
67073.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Never,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 3,26.0,No,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,4.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Health care,,No,,No,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,35.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Not at all serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,1.33833801746368,White Catholics,,All others,Not too important,Not important,No,All others
67072.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Never,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 3,26.0,No,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,4.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Health care,,No,,No,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,35.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Not at all serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,1.33833801746368,White Catholics,,All others,Not too important,Not important,No,All others
30322.0,The Republican candidate,Chele Farley,Marc Molinaro,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,A few times a month,At least monthly,All others,Complete,"Yes, only girls",,,,Yes,Call 1,27.0,Yes,No,Yes,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,5.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,The economy,,No,,No,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Liberal,56.0,Conservative Republicans,Mod./Liberal Republicans,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,East,Protestant/Other Non-Catholic Christian,Other Christian,,,The Republican candidate,Female,All other races,Somewhat serious,Serious,Non married women,Suburbs,Suburbs,English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,2.56505990028381,Non-white,,All others,Somewhat important,Important,No,
66975.0,The Republican candidate,Chele Farley,Marc Molinaro,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 3,2.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Democratic Party,The Republican candidate,,,,,,,,The economy,,No,,No,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,136.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Not too serious,Not serious,Non married men,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.712303221225739,White Catholics,,All others,Not at all important,Not important,No,All others
66918.0,The Republican candidate,Chele Farley,Marc Molinaro,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,,,All others,Complete,"Yes, both boys and girls",,,,No,Call 3,26.0,Yes,Yes,Yes,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,4.0,The Republican candidate,Oppose,No,,Omit,The Republican candidate,,,,,,,,Health care,,,,Yes,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,Independent Men,All others,Moderate,35.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,Other,,,Non-white,Other,,East,None,None,,,The Republican candidate,Male,All other races,Not too serious,Not serious,Married men,"Cities 50,000-500,000","Cities over 50,000",, New York,Other,,Election day exit poll,,,,,,Omit,Omit,,,,Version 3,,,,0.796806156635284,Non-white,,All others,Omit,Omit,No,
45384.0,The Republican candidate,Chele Farley,Marc Molinaro,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,Never,A few times a year or less,All others,Complete,No children in home,,,,No,Call 2,13.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,1.0,The Republican candidate,Oppose,No,,The Democratic Party,The Republican candidate,,,,,,,,The economy,,No,,No,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,86.0,Independent/Something else,Conservative Republicans,Other,Other,National questionnaire,Other,,,Non-white,Other,,East,None,None,,,The Republican candidate,Male,All other races,Not too serious,Not serious,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.650725066661835,Non-white,,All others,Somewhat important,Important,No,
67369.0,The Republican candidate,Chele Farley,Marc Molinaro,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a month,At least monthly,Catholic/Do not attend weekly,Complete,No children in home,,,,Yes,Call 3,2.0,No,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Omit,,No,,Yes,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,136.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,East,Catholic,Catholic,Catholic,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.926756024360657,White Catholics,,White Born-again/Evangelical Christians,Not too important,Not important,No,All others
67028.0,The Republican candidate,Chele Farley,Marc Molinaro,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,A few times a year or less,Protestant/Do not attend weekly,Complete,No children in home,,,,No,Call 3,2.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,2.0,The Republican candidate,Oppose,No,,The Republican Party,The Republican candidate,,,,,,,,Immigration,,No,,No,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,136.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Republican candidate,Female,White women,Not at all serious,Not serious,Non married women,Suburbs,Suburbs,English, New York,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,,0.845127105712891,White Protestants,,All others,Not at all important,Not important,No,White Protestant non-evangelical
